Row ID;Row Name;Disable Param - Network Test;Dialog Message ID;Ignore Usage Restriction - SpEffect ID;Sort ID;Requirement: ARC;AI Interrupt Type;FP Consumption - Default;Stamina Consumption - Default;Icon ID;Behavior ID;Material Item ID;Replace Magic ID;Number of Uses;Reference Category [1];Dexterity over Start Value;Reference Category [2];Slot Usage;Requirement: INT;Requirement: FTH;Casting Speed - DEX Start Range;Casting Speed - DEX End Range;Magic School Type;Reference Category [3];SpEffect Category;Animation Category;Open Menu Type;Reference Category [4];Has SpEffect Type;Replace Category;Use Limit Category;Vow Type [0];Vow Type [1];Vow Type [2];Vow Type [3];Vow Type [4];Vow Type [5];Vow Type [6];Vow Type [7];Allow in Multiplayer;Allow only in Multiplayer;Is Weapon Enchantment;Is Shield Enchantment;Enable Live;Enable Gray;Enable White;Enable Black;Disable Offline;Cast Resonance Magic;Is Toughness Perfomed if Poise is Initial Value;Is Blocked by Warp Forbidden Effect;Usable while Riding;Not Usable while Riding;Usable in No Attack Region;Blank;Vow Type [8];Vow Type [9];Vow Type [10];Vow Type [11];Vow Type [12];Vow Type [13];Vow Type [14];Vow Type [15];SFX ID - Cast;SFX ID - Fire;SFX ID - Effect;Toughness Correction;Replacement Status Type;Replacement Status [1];Replacement Status [2];Replacement Status [3];Replacement Status [4];Reference Category [5];Poise Consumption;Replacement Magic ID [1];Replacement Magic ID [2];Replacement Magic ID [3];Replacement Magic ID [4];FP Consumption - Charged;Stamina Consumption - Charged;Create Limit Group ID;Reference Category [6];Conditional Weapon Effect 1;Conditional Weapon Effect 2;Reference Category [7];Reference Category [8];Reference Category [9];Reference Category [10];Reference ID [1];Reference ID [2];Reference ID [3];AI Usage Judgment ID;Reference ID [4];Reference ID [5];Reference ID [6];Reference ID [7];Reference ID [8];Reference ID [9];Reference ID [10];Consumption Type [1];Consumption Type [2];Consumption Type [3];Consumption Type [4];Consumption Type [5];Consumption Type [6];Consumption Type [7];Consumption Type [8];Consumption Type [9];Consumption Type [10];FP Consumption Loop - For Menu Display
6320;[Incantation] Bloodflame Blade;True;0;-1;5650;10;0;20;10;4095;0;-1;-1;-1;2;99;0;1;0;12;10;70;1;0;4;112;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;True;False;True;True;True;True;False;False;False;False;False;False;True;False;True;True;True;True;True;True;True;True;524140;524141;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;1632000;-1;-1;30010000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6330;[Incantation] Barrier of Gold;True;0;-1;5610;0;0;30;13;4033;0;-1;-1;-1;1;99;0;1;0;24;10;70;1;0;4;34;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;524840;524841;524844;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10633000;-1;-1;30000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6340;[Incantation] Protection of the Erdtree;True;0;-1;5610;0;0;30;50;4033;0;-1;-1;-1;1;99;0;1;0;35;10;70;1;0;4;34;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;524880;524881;524884;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10634000;-1;-1;30000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6400;[Incantation] Rejection;False;0;-1;5300;0;0;9;24;4040;0;-1;-1;-1;1;99;1;1;0;12;10;70;1;2;4;28;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;525300;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;9;31;0;0;0;0;0;0;0;0;10640000;10640050;1640000;12000000;-1;-1;-1;-1;-1;-1;-1;0;1;2;0;0;0;0;0;0;0;-1
6410;[Incantation] Wrath of Gold;True;0;-1;5310;0;0;40;44;4041;0;-1;-1;-1;1;99;1;1;0;32;10;70;1;2;4;29;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;525310;525311;525315;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;40;57;0;0;0;0;0;0;0;0;10641000;10641050;1641000;12000000;-1;-1;-1;-1;-1;-1;-1;0;1;2;0;0;0;0;0;0;0;-1
6420;[Incantation] Urgent Heal;False;0;-1;5500;0;0;16;30;4132;0;-1;-1;-1;1;99;0;1;0;8;10;70;1;0;4;33;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;524900;524901;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10642000;-1;-1;20000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6421;[Incantation] Heal;False;0;-1;5510;0;0;32;35;4034;0;-1;-1;-1;1;99;0;1;0;12;10;70;1;0;4;34;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;525000;525001;525004;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10642100;-1;-1;20000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6422;[Incantation] Great Heal;True;0;-1;5510;0;0;45;40;4034;0;-1;-1;-1;1;99;0;1;0;15;10;70;1;0;4;34;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;525010;525011;525004;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10642200;-1;-1;20000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6423;[Incantation] Lord's Heal;True;0;-1;5510;0;0;55;45;4034;0;-1;-1;-1;1;99;0;1;0;20;10;70;1;0;4;34;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;525020;525021;525004;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10642300;-1;-1;20000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6424;[Incantation] Erdtree Heal;True;0;-1;5520;0;0;65;50;4036;0;-1;-1;-1;1;99;0;1;0;42;10;70;1;0;4;34;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;525030;525031;525034;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10642400;-1;-1;20000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6430;[Incantation] Blessing's Boon;True;0;-1;6601;0;0;30;30;3048;0;-1;-1;-1;1;99;0;1;0;24;10;70;1;0;4;34;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;525070;525071;525034;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10643000;-1;-1;20000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6431;[Incantation] Blessing of the Erdtree;True;0;-1;6610;0;0;60;50;3048;0;-1;-1;-1;1;99;0;1;0;38;10;70;1;0;4;34;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;525050;525051;525034;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10643100;-1;-1;20000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6440;[Incantation] Cure Poison;False;0;-1;4000;0;0;7;10;4000;0;-1;-1;-1;1;99;0;1;0;10;10;70;1;0;4;33;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;525080;525081;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10644000;-1;-1;20000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6441;[Incantation] Lord's Aid;True;0;-1;4000;0;0;12;10;4000;0;-1;-1;-1;1;99;1;1;0;12;10;70;1;1;4;34;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;525090;525091;525094;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10644100;10644101;10644110;20000000;10644111;-1;-1;-1;-1;-1;-1;0;2;2;2;0;0;0;0;0;0;-1
6450;[Incantation] Flame Fortification;True;0;-1;5630;0;0;20;13;4095;0;-1;-1;-1;2;99;0;1;0;10;10;70;1;0;4;33;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;524810;524811;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;1645000;-1;-1;30000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6460;[Incantation] Magic Fortification;True;0;-1;5630;0;0;20;13;4095;0;-1;-1;-1;2;99;0;1;0;10;10;70;1;0;4;33;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;524800;524801;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;1646000;-1;-1;30000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6470;[Incantation] Lightning Fortification;True;0;-1;5630;0;0;20;13;4095;0;-1;-1;-1;2;99;0;1;0;10;10;70;1;0;4;33;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;524820;524821;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;1647000;-1;-1;30000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6480;[Incantation] Divine Fortification;True;0;-1;5630;0;0;20;13;4095;0;-1;-1;-1;2;99;0;1;0;10;10;70;1;0;4;33;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;524830;524831;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;1648000;-1;-1;30000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6490;[Incantation] Lord's Divine Fortification;True;0;-1;5630;0;0;30;20;4095;0;-1;-1;-1;1;99;0;1;0;27;10;70;1;0;4;34;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;524870;524871;524874;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10649000;-1;-1;30000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6500;[Incantation] Night Maiden's Mist;True;0;-1;5330;0;0;20;20;4125;0;-1;-1;-1;1;99;0;1;14;0;10;70;0;0;3;113;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;523580;-1;523204;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;20;26;0;0;0;0;0;0;0;0;10650000;-1;-1;11000000;10650050;-1;-1;-1;-1;-1;-1;0;0;0;1;0;0;0;0;0;0;-1
6510;[Incantation] Assassin's Approach;True;0;-1;5660;0;0;15;13;4018;0;-1;-1;-1;2;99;1;1;0;10;10;70;1;0;4;114;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;523540;523541;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;1651000;10651001;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;2;0;0;0;0;0;0;0;0;-1
6520;[Incantation] Shadow Bait;True;0;-1;5670;0;0;15;14;4065;0;-1;-1;-1;1;99;0;1;0;13;10;70;1;0;4;26;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;523520;523521;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10652000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6530;[Incantation] Darkness;True;0;-1;4000;0;0;34;24;4000;0;-1;-1;-1;1;99;0;1;0;18;10;70;1;0;4;26;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;523570;523571;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10653000;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6600;[Incantation] Golden Vow;True;0;-1;6700;0;0;47;50;3050;0;-1;-1;-1;1;99;0;1;0;25;10;70;1;0;4;35;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;525630;525631;525632;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10660000;-1;-1;30000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6700;[Incantation] Discus of Light;True;0;-1;5320;0;0;11;20;4138;0;-1;-1;-1;1;99;0;1;13;13;10;70;1;0;4;27;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;528120;528121;528125;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;24;0;0;0;0;0;10670000;-1;-1;11000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6701;[Incantation] Triple Rings of Light;True;0;-1;5320;0;0;23;28;4138;0;-1;-1;-1;1;99;0;1;23;23;10;70;1;0;4;27;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;528110;528111;528115;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;24;0;0;0;0;0;10670100;-1;-1;11000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6710;[Incantation] Radagon's Rings of Light;True;0;-1;5340;0;0;29;37;4021;0;-1;-1;-1;1;99;1;1;31;31;10;70;1;1;4;48;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;29;48;0;0;24;0;0;0;0;0;10671000;10671005;10671050;11000000;10671055;-1;-1;-1;-1;-1;-1;0;2;1;2;0;0;0;0;0;0;-1
6720;[Incantation] Elden Stars;True;0;-1;5013;0;0;47;48;4054;0;-1;-1;-1;1;99;0;2;0;50;10;70;1;0;4;91;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;10672000;-1;-1;10100000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6730;[Incantation] Law of Regression;True;0;-1;5670;0;0;55;50;4065;0;-1;-1;-1;0;99;1;1;37;0;10;70;1;1;4;86;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;528160;-1;-1;0;0;-1;-1;-1;-1;1;0;-1;-1;-1;-1;0;0;0;1;24;0;1;1;0;0;-1;10673000;10673001;30000000;10673002;10673010;10673011;10673012;10673013;-1;-1;0;0;2;2;2;2;2;2;0;0;-1
6740;[Incantation] Immutable Shield;True;0;-1;5670;0;0;15;10;4065;0;-1;-1;-1;2;99;0;1;19;19;10;70;1;0;4;49;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;True;True;True;True;True;False;False;False;False;False;False;True;False;True;True;True;True;True;True;True;True;528180;528181;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;24;0;0;0;0;0;1674000;-1;-1;30000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6750;[Incantation] Litany of Proper Death;False;0;-1;5670;0;0;17;28;4065;0;-1;-1;-1;1;99;2;1;17;17;10;70;1;0;4;87;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;24;0;0;0;0;0;10675000;1675000;-1;11000000;-1;-1;-1;-1;-1;-1;-1;0;2;0;0;0;0;0;0;0;0;-1
6760;[Incantation] Law of Causality;True;0;-1;5670;0;0;22;20;4065;0;-1;-1;-1;1;99;2;1;29;0;10;70;1;2;4;86;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;528170;528171;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;24;0;0;0;0;0;10676000;1676000;1676005;30000000;-1;-1;-1;-1;-1;-1;-1;2;0;2;0;0;0;0;0;0;0;-1
6770;[Incantation] Order's Blade;True;0;-1;4000;0;0;22;10;4000;0;-1;-1;-1;2;99;0;1;13;13;10;70;1;0;4;104;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;True;False;True;True;True;True;False;False;False;False;False;False;True;False;True;True;True;True;True;True;True;True;528190;528191;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;24;0;0;0;0;0;1677000;-1;-1;30010000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6780;[Incantation] Order Healing;True;0;-1;5670;0;0;15;10;4065;0;-1;-1;-1;0;99;1;1;11;11;10;70;1;0;4;86;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;528150;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;24;0;0;0;0;0;-1;10678000;-1;20000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6800;[Incantation] Bestial Sling;True;0;-1;6000;0;0;7;19;4021;0;-1;-1;-1;1;99;1;1;0;10;10;70;1;0;4;38;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;23;0;0;0;0;0;10680000;10680001;-1;11000000;-1;-1;-1;-1;-1;-1;-1;0;2;0;0;0;0;0;0;0;0;-1
6810;[Incantation] Stone of Gurranq;True;0;-1;6010;0;0;15;37;4021;0;-1;-1;-1;1;99;0;1;0;13;10;70;1;0;4;37;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;23;0;0;0;0;0;10681000;-1;-1;10000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6820;[Incantation] Beast Claw;False;0;-1;6020;0;0;10;27;4021;0;-1;-1;-1;1;99;1;1;0;8;10;70;1;0;4;40;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;530170;530171;530174;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;10;35;0;0;23;0;0;0;0;0;10682000;10682050;-1;11000000;-1;-1;-1;-1;-1;-1;-1;0;1;0;0;0;0;0;0;0;0;-1
6830;[Incantation] Gurranq's Beast Claw;True;0;-1;6030;0;0;21;42;4021;0;-1;-1;-1;1;99;0;1;0;15;10;70;1;0;4;41;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;23;0;0;0;0;0;10683000;-1;-1;12000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6840;[Incantation] Bestial Vitality;True;0;-1;6600;0;0;18;10;3047;0;-1;-1;-1;2;99;0;1;0;12;10;70;1;0;4;31;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;525040;525041;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;23;0;0;0;0;0;1685000;-1;-1;10000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6850;[Incantation] Bestial Constitution;True;0;-1;6620;0;0;10;10;3049;0;-1;-1;-1;1;99;0;1;0;9;10;70;1;0;4;31;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;True;False;True;True;True;True;True;True;True;True;529510;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;23;0;0;0;0;0;10686000;-1;-1;20000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6900;[Incantation] Lightning Spear;True;0;-1;6200;0;0;18;28;3031;0;-1;-1;-1;1;99;1;1;0;17;10;70;1;0;4;36;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;18;36;0;0;22;0;0;0;0;0;10690000;10690050;-1;10000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6910;[Incantation] Ancient Dragons' Lightning Strike;True;0;-1;6230;0;0;36;31;3018;0;-1;-1;-1;1;99;1;1;0;26;10;70;1;1;4;42;0;1;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;525530;525536;525534;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;36;40;0;0;22;0;0;0;0;0;10691000;10691020;10691050;12000000;10691070;-1;-1;-1;-1;-1;-1;0;2;1;2;0;0;0;0;0;0;-1
6920;[Incantation] Lightning Strike;True;0;-1;6220;0;0;21;37;3066;0;-1;-1;-1;1;99;1;1;0;28;10;70;1;0;4;111;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;525570;525571;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;22;0;0;0;0;0;10692000;10692000;-1;10000100;-1;-1;-1;-1;-1;-1;-1;0;2;0;0;0;0;0;0;0;0;-1
6921;[Incantation] Frozen Lightning Spear;True;0;-1;4000;0;0;36;45;4000;0;-1;-1;-1;1;99;0;1;0;34;10;70;1;0;4;119;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;22;0;0;0;0;0;10692100;-1;-1;10000100;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6930;[Incantation] Honed Bolt;True;0;-1;4000;0;0;12;29;4000;0;-1;-1;-1;1;99;0;1;0;24;10;70;1;0;4;111;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;True;False;False;False;True;True;True;True;True;True;True;True;525560;525561;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;22;0;0;0;0;0;10693000;-1;-1;10000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6940;[Incantation] Ancient Dragons' Lightning Spear;True;0;-1;6240;0;0;42;41;3019;0;-1;-1;-1;1;99;0;1;0;32;10;70;1;0;4;44;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;22;0;0;0;0;0;10694000;-1;-1;12000000;-1;-1;-1;-1;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;-1
6941;[Incantation] Fortissax's Lightning Spear;True;0;-1;6250;0;0;64;52;3042;0;-1;-1;-1;1;99;1;1;0;46;10;70;1;0;4;98;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;22;0;0;0;0;0;10694100;10694150;-1;12000000;-1;-1;-1;-1;-1;-1;-1;0;2;0;0;0;0;0;0;0;0;-1
6950;[Incantation] Lansseax's Glaive;True;0;-1;6730;0;0;35;55;3054;0;-1;-1;-1;1;99;0;1;0;40;10;70;1;0;4;45;0;0;0;0;0;True;True;True;True;True;True;True;True;True;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;True;True;True;True;True;True;True;True;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0;0;0;0;22;0;0;0;0;0;10695000;69500;69501;11000000;-1;-1;-1;-1;-1;-1;-1;2;0;0;0;0;0;0;0;0;0;-1
