Row ID;Row Name;Disable Param - Network Test;Sort ID;Wandering Equip ID;Resist - Sleep;Resist - Madness;Poise Durability;Poise;Repair Price;Basic Price;Sell Value;Weight;Resident SpEffect ID [1];Resident SpEffect ID [2];Resident SpEffect ID [3];Upgrade Material ID;Weak Parts Damage %;Poise Recovery Correction;Origin Armor 0;Origin Armor 1;Origin Armor 2;Origin Armor 3;Origin Armor 4;Origin Armor 5;Origin Armor 6;Origin Armor 7;Origin Armor 8;Origin Armor 9;Origin Armor 10;Origin Armor 11;Origin Armor 12;Origin Armor 13;Origin Armor 14;Origin Armor 15;Facescale - Male - Scale X;Facescale - Male - Scale Z;Facescale - Male - Max X;Facescale - Male - Max Z;Facescale - Female - Scale X;Facescale - Female - Scale Z;Facescale - Female - Max X;Facescale - Female - Max Z;QWC ID;Model ID;Icon ID - Male;Icon ID - Female;Knockback;Knockback Bounce Rate;Durability;Max Durability;Weapon Repel Power;Defence - Physical;Defence - Magic;Defence - Fire;Defence - Lightning;Defence - Slash;Defence - Strike;Defence - Thrust;Resist - Poison;Resist - Scarlet Rot;Resist - Hemorrhage;Resist - Blight;Reinforce Type ID;Achievement ID;Shop Level;Knockback Param ID;Weapon Repel Damage %;Equip Model Category;Equip Model Gender;Armor Category;Rarity;Sort Group ID;Parts Damage Type;Can Deposit;Is Head Equipment;Is Body Equipment;Is Arm Equipment;Is Leg Equipment;Use Facescale;Skip Weak Damage Anim;Defence Material - Variation Value - Weak;Auto Foot Effect Decal Base ID [2];Auto Foot Effect Decal Base ID [3];Defence Material - Variation Value;Can Discard;Can Drop;Cannot Drop in Multiplayer;Simple Model for DLC1;Show Log Condition Type;Show Dialog Condition Type [0];Show Dialog Condition Type [1];Absorption - Physical;Absorption - Slash;Absorption - Strike;Absorption - Thrust;Absorption - Magic;Absorption - Fire;Absorption - Lightning;Defence Material SFX ID [1];Defence Material SFX ID - Weak [1];Defence Material [1];Defence Material - Weak [1];Defence Material SFX ID [2];Defence Material SFX ID - Weak [2];Foot Material SE;Defence Material - Weak [2];Auto Foot Effect Decal Base ID [1];Toughness Absorption;Toughness Recovery Correction;Absorption - Holy;Defence - Holy;Posture Control ID;Shop Price;Resist - Frost;Mask 00 - Hide upper front face;Mask 01 - Hide lower front face;Mask 02 - Hide middle front face;Mask 03 - Hide top and back of head;Mask 04 - Hide neck;Mask 05 - Hide neckline and shoulders;Mask 06 - Hide upper torso area, reduce back size;Mask 07 - Reduce bicep size;Mask 08 - Reduce shoulder and upper bicep size;Mask 09 - Hide elbows;Mask 10 - Hide lower forearms;Mask 11 - Hide right hand;Mask 12 - Hide upper leg area;Mask 13 - Hide left hand;Mask 14 - Hide lower leg area;Mask 15 - Hide calves;Mask 16 - Hide feet;Mask 17 - Alter Armor Part;Mask 18 - Alter Armor Part;Mask 19 - Alter Armor Part;Mask 20 - Alter Armor Part;Mask 21 - Alter Armor Part;Mask 22 - Alter Armor Part;Mask 23 - Alter Armor Part;Mask 24 - Alter Armor Part;Mask 25 - Alter Armor Part;Mask 26 - Hide arms (for specific chest armor);Mask 27 - Alter Armor Part;Mask 28 - Hide shoulders and shoulder armor;Mask 29 - Hide wrist cloth;Mask 30 - Alter Armor Part;Mask 31 - Alter Armor Part;Mask 32 - Alter Neck Part;Mask 33 - Alter Armor Part;Mask 34 - Alter Neck/Shoulder Part;Mask 35 - Alter Lower Stomach Part;Mask 36 - Alter Hood Part;Mask 37 - Alter Armor Part;Mask 38 - Hide Left Shoulder Part;Mask 39 - Hide Right Shoulder Part;Mask 40 - Alter Armor Part;Mask 41 - Alter Armor Part;Mask 42 - Alter Armor Part;Mask 43 - Alter Armor Part;Mask 44 - Alter Armor Part;Mask 45 - Alter Armor Part;Mask 46 - Alter Armor Part;Mask 47 - Alter Armor Part;Mask 48 - Alter Armor Part;Mask 49 - Alter Armor Part;Mask 50 - Alter Armor Part;Mask 51 - Head: Hide Leg Part;Mask 52 - Alter Armor Part;Mask 53 - Head: Hide Knee Part;Mask 54 - Alter Armor Part;Mask 55 - Head: Hide Belt Part;Mask 56 - Alter Armor Part;Mask 57 - Head: Hide Skirt Part;Mask 58 - Alter Armor Part;Mask 59 - Alter Armor Part;Mask 60 - Hide hair scalp;Mask 61 - Hide hair low;Mask 62 - Alter Armor Part;Mask 63 - Hide hair top in;Mask 64 - Hide hair top out;Mask 65 - Hide hair front in;Mask 66 - Hide hair front out;Mask 67 - Hide hair sides;Mask 68 - Hide hair back;Mask 69 - Hide ponytail;Mask 70 - Alter Armor Part;Mask 71 - Alter Armor Part;Mask 72 - Alter Prisoner Part;Mask 73 - Alter Fia Clothing Part;Mask 74 - Alter Armor Part;Mask 75 - Alter Armor Part;Mask 76 - Alter Armor Part;Mask 77 - Alter Armor Part;Mask 78 - Alter Armor Part;Mask 79 - Alter Armor Part;Mask 80 - Alter Armor Part;Mask 81 - Alter Armor Part;Mask 82 - Alter Armor Part;Mask 83 - Alter Armor Part;Mask 84 - Alter Armor Part;Mask 85 - Alter Armor Part;Mask 86 - Alter Armor Part;Mask 87 - Alter Armor Part;Mask 88 - Alter Armor Part;Mask 89 - Alter Armor Part;Mask 90 - Alter Armor Part;Mask 91 - Alter Armor Part;Mask 92 - Alter Armor Part;Mask 93 - Alter Armor Part;Mask 94 - Alter Armor Part;Mask 95 - Alter Armor Part
1400300;Leather Boots;True;803010;0;26;26;0;0.001;1250;0;100;4.4;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1560;14973;14973;0;0;0;0;0;0;0;0;0;0;0;0;37;37;22;31;0;-1;-1;1;0;6;4;3;1;40;0;True;False;False;False;True;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.907632;0.90725;0.92235;0.9025;0.946;0.946;0.942;109;50;108;50;108;139;139;139;111;1;0;0.942;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1401000;Bandit Mask;True;504050;0;14;14;0;0;1050;0;100;3;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1561;14980;14980;0;0;0;0;0;0;0;0;0;0;0;0;30;30;14;16;0;-1;-1;1;0;5;4;0;1;50;0;True;True;False;False;False;True;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9237888;0.92055;0.944775;0.92055;0.969;0.966;0.964;109;110;108;110;108;139;139;139;-1;1;0;0.969;0;0;0;14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1500000;Knight Helm;True;507000;0;8;8;0;0.006;1050;0;200;4.6;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1570;14990;14990;0;0;0;0;0;0;0;0;0;0;0;0;12;12;22;8;0;-1;-1;1;0;5;4;0;1;80;0;True;True;False;False;False;True;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9085824;0.9044;0.93405;0.9044;0.962;0.962;0.966;109;110;106;110;106;139;139;139;-1;1;0;0.969;0;0;0;22;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1500100;Knight Armor;True;607000;0;18;18;100;0.019;1150;0;200;10.6;-1;-1;9100000;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1570;14991;14991;0;0;0;0;0;0;0;0;0;0;0;0;28;28;50;18;0;-1;-1;1;0;2;4;1;1;80;0;True;False;True;False;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8325504;0.82175;0.858975;0.82175;0.891;0.891;0.905;109;50;106;50;106;139;139;139;-1;1;0;0.912;0;0;0;50;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1500200;Knight Gauntlets;True;706000;0;6;6;0;0.004;1150;0;200;3.5;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1570;14992;14992;0;0;0;0;0;0;0;0;0;0;0;0;9;9;17;6;0;-1;-1;1;0;1;4;2;1;70;0;True;False;False;True;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9209376;0.91865;0.946725;0.91865;0.973;0.973;0.977;109;50;106;50;106;139;139;139;-1;1;0;0.979;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1500300;Knight Greaves;True;806000;0;11;11;0;0.011;1250;0;200;6.6;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1570;14993;14993;0;0;0;0;0;0;0;0;0;0;0;0;17;17;31;11;0;-1;-1;1;0;6;4;3;1;70;0;True;False;False;False;True;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8829216;0.87685;0.9087;0.87685;0.938;0.938;0.946;109;50;106;50;106;139;139;139;111;1;0;0.95;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1600000;Greathood;True;501230;0;47;47;0;0.002;1050;0;200;5.1;6160000;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1580;15000;15000;0;0;0;0;0;0;0;0;0;0;0;0;33;33;20;47;0;-1;-1;1;0;5;4;0;2;20;0;True;True;False;False;False;True;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9142848;0.9139;0.9399;0.9158;0.945;0.95;0.945;109;110;113;110;113;139;139;139;-1;1;0;0.938;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1610000;;True;999999;0;47;47;0;0.002;1050;0;200;5.1;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;1580;15000;15000;0;0;0;0;0;0;0;0;0;0;0;0;33;33;20;47;0;-1;-1;1;0;5;4;0;2;255;0;True;True;False;False;False;True;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9142848;0.9139;0.9399;0.9158;0.945;0.95;0.945;109;110;113;110;113;139;139;139;-1;1;0;0.938;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1700000;Godrick Soldier Helm;True;506020;0;9;9;0;0.005;1050;0;100;4;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2320;15010;15010;0;0;0;0;0;0;0;0;0;0;0;0;12;12;22;9;0;-1;-1;1;0;5;4;0;1;70;0;True;True;False;False;False;True;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9085824;0.9082;0.9399;0.9101;0.969;0.964;0.975;109;110;106;110;106;139;139;139;-1;1;0;0.969;0;0;0;22;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1700100;Tree-and-Beast Surcoat;True;605040;0;23;23;100;0.016;1150;0;100;10.6;-1;-1;9100000;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2320;15011;15011;0;0;0;0;0;0;0;0;0;0;0;0;32;32;55;23;0;-1;-1;1;0;2;4;1;1;60;0;True;False;True;False;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8277984;0.82745;0.86385;0.8322;0.898;0.891;0.92;109;50;108;50;108;139;139;139;-1;1;0;0.905;0;0;0;55;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1700200;Godrick Soldier Gauntlets;True;705020;0;8;8;0;0.004;1150;0;100;3.5;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2320;15012;15012;0;0;0;0;0;0;0;0;0;0;0;0;11;11;18;8;0;-1;-1;1;0;1;4;2;1;60;0;True;False;False;True;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9199872;0.9196;0.9477;0.92055;0.975;0.973;0.981;109;50;108;50;108;139;139;139;-1;1;0;0.977;0;0;0;18;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1700300;Godrick Soldier Greaves;True;805010;0;14;14;0;0.01;1250;0;100;6.6;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2320;15013;15013;0;0;0;0;0;0;0;0;0;0;0;0;20;20;34;14;0;-1;-1;1;0;6;4;3;1;60;0;True;False;False;False;True;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8800704;0.8797;0.911625;0.88255;0.942;0.938;0.955;109;50;144;50;144;139;139;139;111;1;0;0.946;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1710000;Raya Lucarian Helm;True;506030;0;9;9;0;0.005;1050;0;100;4;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2330;15020;15020;0;0;0;0;0;0;0;0;0;0;0;0;12;12;22;9;0;-1;-1;1;0;5;4;0;1;70;0;True;True;False;False;False;True;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9085824;0.9063;0.94185;0.9082;0.966;0.964;0.977;109;110;106;110;106;139;139;139;-1;1;0;0.972;0;0;0;22;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1710100;Cuckoo Surcoat;True;605050;0;23;23;100;0.016;1150;0;100;10.6;-1;-1;9100000;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2330;15021;15021;0;0;0;0;0;0;0;0;0;0;0;0;28;28;55;23;0;-1;-1;1;0;2;4;1;1;60;0;True;False;True;False;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8277984;0.82175;0.868725;0.82745;0.881;0.891;0.929;109;50;108;50;108;139;139;139;-1;1;0;0.912;0;0;0;55;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1710200;Raya Lucarian Gauntlets;True;705030;0;8;8;0;0.004;1150;0;100;3.5;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2330;15022;15022;0;0;0;0;0;0;0;0;0;0;0;0;11;11;18;8;0;-1;-1;1;0;1;4;2;1;60;0;True;False;False;True;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9199872;0.91865;0.948675;0.9196;0.973;0.973;0.983;109;50;108;50;108;139;139;139;-1;1;0;0.979;0;0;0;18;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1710300;Raya Lucarian Greaves;True;805020;0;14;14;0;0.01;1250;0;100;6.6;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2330;15023;15023;0;0;0;0;0;0;0;0;0;0;0;0;20;20;34;14;0;-1;-1;1;0;6;4;3;1;60;0;True;False;False;False;True;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8800704;0.87685;0.91455;0.8797;0.938;0.938;0.96;109;50;144;50;144;139;139;139;111;1;0;0.95;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1720000;Leyndell Soldier Helm;True;506050;0;9;9;0;0.005;1050;0;100;4;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2340;15030;15030;0;0;0;0;0;0;0;0;0;0;0;0;12;12;22;9;0;-1;-1;1;0;5;4;0;1;70;0;True;True;False;False;False;True;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9085824;0.9101;0.93795;0.9082;0.972;0.966;0.972;109;110;106;110;106;139;139;139;-1;1;0;0.969;0;0;0;22;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1720100;Erdtree Surcoat;True;605070;0;23;23;100;0.016;1150;0;100;10.6;-1;-1;9100000;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2340;15031;15031;0;0;0;0;0;0;0;0;0;0;0;0;32;32;55;23;0;-1;-1;1;0;2;4;1;1;60;0;True;False;True;False;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8277984;0.8322;0.858975;0.82745;0.905;0.898;0.912;109;50;108;50;108;139;139;139;-1;1;0;0.905;0;0;0;55;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1720200;Leyndell Soldier Gauntlets;True;705050;0;8;8;0;0.004;1150;0;100;3.5;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2340;15032;15032;0;0;0;0;0;0;0;0;0;0;0;0;11;11;18;8;0;-1;-1;1;0;1;4;2;1;60;0;True;False;False;True;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9199872;0.92055;0.946725;0.9196;0.977;0.975;0.979;109;50;108;50;108;139;139;139;-1;1;0;0.977;0;0;0;18;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1720300;Leyndell Soldier Greaves;True;805040;0;14;14;0;0.01;1250;0;100;6.6;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2340;15033;15033;0;0;0;0;0;0;0;0;0;0;0;0;20;20;34;14;0;-1;-1;1;0;6;4;3;1;60;0;True;False;False;False;True;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.8800704;0.88255;0.9087;0.8797;0.946;0.942;0.95;109;50;144;50;144;139;139;139;111;1;0;0.946;0;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1730000;Radahn Soldier Helm;True;506040;0;9;9;0;0.005;1050;0;100;4;-1;-1;-1;7000;1.5;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2350;15040;15040;0;0;0;0;0;0;0;0;0;0;0;0;12;12;20;10;0;-1;-1;1;0;5;4;0;1;70;0;True;True;False;False;False;True;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9066816;0.9101;0.94185;0.912;0.969;0.962;0.975;109;110;106;110;106;139;139;139;-1;1;0;0.969;0;0;0;20;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1730100;Redmane Surcoat;True;605060;0;23;23;100;0.016;1150;0;100;10.6;-1;-1;9100000;7000;1;-0.4;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2350;15041;15041;0;0;0;0;0;0;0;0;0;0;0;0;32;32;50;24;0;-1;-1;1;0;2;4;1;1;60;0;True;False;True;False;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.822096;0.8322;0.868725;0.83695;0.898;0.886;0.92;109;50;108;50;108;139;139;139;-1;1;0;0.905;0;0;0;50;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;1;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1730200;Radahn Soldier Gauntlets;True;705040;0;8;8;0;0.004;1150;0;100;3.5;-1;-1;-1;7000;1.1;0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1;1;1;1;1;1;1;1;-1;2350;15042;15042;0;0;0;0;0;0;0;0;0;0;0;0;11;11;17;8;0;-1;-1;1;0;1;4;2;1;60;0;True;False;False;True;False;False;False;0;-1;-1;0;True;True;False;False;True;False;True;0.9190368;0.92055;0.948675;0.92245;0.975;0.972;0.981;109;50;108;50;108;139;139;139;-1;1;0;0.977;0;0;0;17;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
