Row ID;Row Name;Disable Param - Network Test;Reference ID [0];SFX Variation ID;Weight;Basic Price;Sell Value;Behavior ID;Replace Item ID;Sort ID;Appearance Replace Item ID;Dialog Message ID;Use Enable SpEffect Type;Pot Group ID;Icon ID;Model ID;Shop Level;Achivement ID;Achivement Sequential ID;Max Amount;Consume Humanity;Over Dexterity;Goods Type;Reference Type;Effect Category;Goods Use Animation;Interaction Menu Type;Use Limit Category;Replace Category;Enable Host Player;Enable as Phantom;Enable as Friendly Phantom;Enable as Hostile Phantom;Enable in Multiplayer;Enable Online Only;Is Equippable;Is Consumed;Is Auto Equipped;Is Guidance Item;Is Unique Item;Can Discard;Can Deposit;Disable if Right Hand is Empty;Remove Item on Game Clear;Is Regenerative Item;Is Full Regenerative Item;Is Enhancement Item;Can Repair Item;Disable Dropping in Multiplayer;Disable Usage in Multiplayer Arena;Disable Usage outside of Multiplayer Arena;Can Cancel Application Early;Apply SpEffect Modifiers;Synchronized Item Usage ID;SpEffect ID - Left Hand;Weapon Reference ID;Vagrant Item Lot ID;Vagrant Enemy Item Lot ID;Vagrant Bonus Item Lot ID;Usage VFX - Cast;Usage VFX  - Fire;Usage VFX - Effect;Usable with Great Rune Active;Is Bonfire Warp Item;Enable on Ladder;Usable before Multiplayer Session;Usable in Multiplayer;Is Shield Enchantment;Is Warp Forbidden;Usable if Disconnect Penalty is Active;Regenerative Item Type;Auto Replenishment Type;Can be Dropped;Show Log Condition Type;Is Horse Summon;Show Dialog Condition Type [0];Show Dialog Condition Type [1];Is Sleep Collection Item;Enabled while Riding;Disabled while Riding;Max Number Stored in Itembox;Sort Group ID;Enabled in No Attack Region;Sale Value;Rarity;Use Limit - Spirit Summon;Use Limit - SpEffect Type;AI Usage Judgment ID;FP Cost;HP Cost;Reinforcement Goods ID;Reinforcement Material ID;Reinforcement Cost;Use Level - Vow Level [0];Use Level - Vow Level [1];Use Level - Vow Level [2];Use Level - Vow Level [3];Use Level - Vow Level [4];Use Level - Vow Level [5];Use Level - Vow Level [6];Use Level - Vow Level [7];Use Level - Vow Level [8];Use Level - Vow Level [9];Use Level - Vow Level [10];Use Level - Vow Level [11];Use Level - Vow Level [12];Use Level - Vow Level [13];Use Level - Vow Level [14];Use Level - Vow Level [15];Use Level;Item Get Tutorial Flag ID
10913;Ghost Glovewort [4];True;-1;-1;0;0;400;0;-1;153130;-1;-1;0;-1;2113;0;-1;-1;-1;999;0;50;14;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;1;False;True;False;False;True;False;True;False;999;40;True;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10914;Ghost Glovewort [5];True;-1;-1;0;0;500;0;-1;153140;-1;-1;0;-1;2114;0;-1;-1;-1;999;0;50;14;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;1;False;True;False;False;True;False;True;False;999;40;True;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10915;Ghost Glovewort [6];True;-1;-1;0;0;600;0;-1;153150;-1;-1;0;-1;2115;0;-1;-1;-1;999;0;50;14;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;1;False;True;False;False;True;False;True;False;999;40;True;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10916;Ghost Glovewort [7];True;-1;-1;0;0;700;0;-1;153160;-1;-1;0;-1;2116;0;-1;-1;-1;999;0;50;14;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;1;False;True;False;False;True;False;True;False;999;40;True;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10917;Ghost Glovewort [8];True;-1;-1;0;0;800;0;-1;153170;-1;-1;0;-1;2117;0;-1;-1;-1;999;0;50;14;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;1;False;True;False;False;True;False;True;False;999;40;True;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10918;Ghost Glovewort [9];True;-1;-1;0;0;900;0;-1;153180;-1;-1;0;-1;2118;0;-1;-1;-1;999;0;50;14;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;1;False;True;False;False;True;False;True;False;999;40;True;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10919;Great Ghost Glovewort;True;-1;-1;0;0;1000;0;-1;153190;-1;-1;0;-1;2119;0;-1;-1;-1;999;0;50;14;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;True;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;1;False;True;False;False;True;False;True;False;999;40;True;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11000;Crimsonspill Crystal Tear;True;3500;-1;0;0;-1;0;-1;201020;-1;-1;0;-1;400;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331000;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11001;Greenspill Crystal Tear;False;3501;-1;0;0;-1;0;-1;201060;-1;-1;0;-1;401;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331020;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11002;Crimson Crystal Tear;False;3505;-1;0;0;-1;0;-1;201000;-1;-1;0;-1;402;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;330000;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11003;Crimson Crystal Tear;True;3505;-1;0;0;-1;0;-1;201010;-1;-1;0;-1;403;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;330000;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11004;Cerulean Crystal Tear;False;3506;-1;0;0;-1;0;-1;201040;-1;-1;0;-1;404;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;330100;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11005;Cerulean Crystal Tear;True;3506;-1;0;0;-1;0;-1;201050;-1;-1;0;-1;405;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;330100;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11006;Speckled Hardtear;True;3603;-1;0;0;-1;0;-1;201130;-1;-1;0;-1;406;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;330200;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11007;Crimson Bubbletear;True;3512;-1;0;0;-1;0;-1;201250;-1;-1;0;-1;407;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331300;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11008;Opaline Bubbletear;True;3507;-1;0;0;-1;0;-1;201270;-1;-1;0;-1;408;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331400;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11009;Crimsonburst Crystal Tear;True;511009;-1;0;0;-1;0;-1;201030;-1;-1;0;-1;409;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;330400;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11010;Greenburst Crystal Tear;True;511010;-1;0;0;-1;0;-1;201070;-1;-1;0;-1;410;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331020;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11011;Opaline Hardtear;True;511011;-1;0;0;-1;0;-1;201120;-1;-1;0;-1;411;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331400;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11012;Winged Crystal Tear;True;511012;-1;0;0;-1;0;-1;201230;-1;-1;0;-1;412;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331200;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11013;Thorny Cracked Tear;True;3550;-1;0;0;-1;0;-1;201210;-1;-1;0;-1;413;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331700;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11014;Spiked Cracked Tear;True;511014;-1;0;0;-1;0;-1;201200;-1;-1;0;-1;414;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331700;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11015;Windy Crystal Tear;True;511015;-1;0;0;-1;0;-1;201240;-1;-1;0;-1;415;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331200;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11016;Ruptured Crystal Tear;False;511070;-1;0;0;-1;0;-1;201300;-1;-1;0;-1;416;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;332000;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11017;Ruptured Crystal Tear;True;511078;-1;0;0;-1;0;-1;201310;-1;-1;0;-1;417;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;332000;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11018;Leaden Hardtear;True;3519;-1;0;0;-1;0;-1;201140;-1;-1;0;-1;418;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331500;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11019;Twiggy Cracked Tear;True;511019;-1;0;0;-1;0;-1;201220;-1;-1;0;-1;419;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331200;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11020;Crimsonwhorl Bubbletear;True;3580;-1;0;0;-1;0;-1;201260;-1;-1;0;-1;420;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331400;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11021;Strength-knot Crystal Tear;True;3515;-1;0;0;-1;0;-1;201080;-1;-1;0;-1;421;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331700;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11022;Dexterity-knot Crystal Tear;True;3516;-1;0;0;-1;0;-1;201090;-1;-1;0;-1;422;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331700;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11023;Intelligence-knot Crystal Tear;True;3517;-1;0;0;-1;0;-1;201100;-1;-1;0;-1;423;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331900;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11024;Faith-knot Crystal Tear;True;3518;-1;0;0;-1;0;-1;201110;-1;-1;0;-1;424;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;333100;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11025;Cerulean Hidden Tear;True;511060;-1;0;0;-1;0;-1;201280;-1;-1;0;-1;425;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;330100;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11026;Stonebarb Cracked Tear;True;511026;-1;0;0;-1;0;-1;201190;-1;-1;0;-1;426;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331800;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11027;Purifying Crystal Tear;True;511027;-1;0;0;-1;0;-1;201290;-1;-1;0;-1;427;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331600;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11028;Flame-Shrouding Cracked Tear;True;511028;-1;0;0;-1;0;-1;201160;-1;-1;0;-1;428;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;333200;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11029;Magic-Shrouding Cracked Tear;True;511029;-1;0;0;-1;0;-1;201150;-1;-1;0;-1;429;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;331900;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11030;Lightning-Shrouding Cracked Tear;True;511030;-1;0;0;-1;0;-1;201170;-1;-1;0;-1;430;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;333000;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11031;Holy-Shrouding Cracked Tear;True;511031;-1;0;0;-1;0;-1;201180;-1;-1;0;-1;431;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;333100;-1;False;False;False;False;False;False;False;False;0;0;False;True;False;False;True;False;False;False;1;20;False;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15000;Sliver of Meat;False;-1;-1;0;0;10;0;-1;100000;-1;-1;0;-1;506;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;2;True;True;False;False;True;False;True;False;999;10;True;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15010;Beast Liver;False;-1;-1;0;0;10;0;-1;100020;-1;-1;0;-1;507;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;2;True;True;False;False;True;False;True;False;999;10;True;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15020;Lump of Flesh;False;-1;-1;0;0;10;0;-1;100030;-1;-1;0;-1;508;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;2;True;True;False;False;True;False;True;False;999;10;True;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15030;Beast Blood;True;-1;-1;0;0;50;0;-1;100050;-1;-1;0;-1;509;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;2;True;True;False;False;True;False;True;False;999;10;True;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15040;Old Fang;True;-1;-1;0;0;50;0;-1;100080;-1;-1;0;-1;510;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;2;True;True;False;False;True;False;True;False;999;10;True;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15050;Budding Horn;True;-1;-1;0;0;100;0;-1;100070;-1;-1;0;-1;511;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;2;True;True;False;False;True;False;True;False;999;10;True;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15060;Flight Pinion;False;-1;-1;0;0;10;0;-1;100090;-1;-1;0;-1;512;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;2;True;True;False;False;True;False;True;False;999;10;True;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15080;Four-Toed Fowl Foot;False;-1;-1;0;0;10;0;-1;100110;-1;-1;0;-1;514;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;2;True;True;False;False;True;False;True;False;999;10;True;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15090;Turtle Neck Meat;False;-1;-1;0;0;10;0;-1;100040;-1;-1;0;-1;515;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;2;True;True;False;False;True;False;True;False;999;10;True;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15100;Human Bone Shard;True;-1;-1;0;0;10;0;-1;100170;-1;-1;0;-1;516;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;0;-1;-1;-1;-1;-1;-1;-1;-1;True;False;False;False;False;False;False;False;0;2;True;True;False;False;True;False;True;False;999;10;True;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
