Row ID,Row Name,UnkC
17060500,Flame Art Lance,5.5
17060600,Lightning Lance,5.5
17060700,Sacred Lance,5.5
17060800,Magic Lance,5.5
17060900,Cold Lance,5.5
17061000,Poison Lance,5.5
17061100,Bloody Lance,5.5
17061200,Occult Lance,5.5
17070000,Treespear,5.5
17070100,Heavy Treespear,5.5
17070200,Keen Treespear,5.5
17070300,Quality Treespear,5.5
17070400,Fire Treespear,5.5
17070500,Flame Art Treespear,5.5
17070600,Lightning Treespear,5.5
17070700,Sacred Treespear,5.5
17070800,Magic Treespear,5.5
17070900,Cold Treespear,5.5
17071000,Poison Treespear,5.5
17071100,Blood Treespear,5.5
17071200,Occult Treespear,5.5
17900000,,5.5
17910000,,5.5
18000000,Halberd,5
18000100,Heavy Halberd,5
18000200,Keen Halberd,5
18000300,Quality Halberd,5
18000400,Fire Halberd,5
18000500,Flame Art Halberd,5
18000600,Lightning Halberd,5
18000700,Sacred Halberd,5
18000800,Magic Halberd,5
18000900,Cold Halberd,5
18001000,Poison Halberd,5
18001100,Blood Halberd,5
18001200,Occult Halberd,5
18010000,Pest's Glaive,5
18010100,Pest's Heavy Glaive,5
18010200,Pest's Keen Glaive,5
18010300,Pest's Quality Glaive,5
18010400,Pest's Fire Glaive,5
18010500,Pest's Flame Art Glaive,5
18010600,Pest's Lightning Glaive,5
18010700,Pest's Sacred Glaive,5
18010800,Pest's Magic Glaive,5
18010900,Pest's Cold Glaive,5
18011000,Pest's Poison Glaive,5
18011100,Pest's Blood Glaive,5
18011200,Pest's Occult Glaive,5
18020000,Lucerne,5
18020100,Heavy Lucerne,5
18020200,Keen Lucerne,5
18020300,Quality Lucerne,5
18020400,Fire Lucerne,5
18020500,Flame Art Lucerne,5
18020600,Lightning Lucerne,5
18020700,Sacred Lucerne,5
18020800,Magic Lucerne,5
18020900,Cold Lucerne,5
18021000,Poison Lucerne,5
18021100,Blood Lucerne,5
18021200,Occult Lucerne,5
18030000,Banished Knight's Halberd,5
18030100,Banished Knight's Heavy Halberd,5
18030200,Banished Knight's Keen Halberd,5
18030300,Banished Knight's Quality Halberd,5
18030400,Banished Knight's Fire Halberd,5
18030500,Banished Knight's Flame Art Halberd,5
18030600,Banished Knight's Lightning Halberd,5
18030700,Banished Knight's Sacred Halberd,5
18030800,Banished Knight's Magic Halberd,5
18030900,Banished Knight's Cold Halberd,5
18031000,Banished Knight's Poison Halberd,5
18031100,Banished Knight's Blood Halberd,5
18031200,Banished Knight's Occult Halberd,5
18040000,Commander's Standard,5
18050000,Nightrider Glaive,5
18050100,Heavy Nightrider Glaive,5
18050200,Keen Nightrider Glaive,5
18050300,Quality Nightrider Glaive,5
18050400,Fire Nightrider Glaive,5
18050500,Flame Art Nightrider Glaive,5
18050600,Lightning Nightrider Glaive,5
18050700,Sacred Nightrider Glaive,5
18050800,Magic Nightrider Glaive,5
18050900,Cold Nightrider Glaive,5
18051000,Poison Nightrider Glaive,5
18051100,Blood Nightrider Glaive,5
18051200,Occult Nightrider Glaive,5
18060000,Ripple Crescent Halberd,5
18070000,Vulgar Militia Saw,5
18070100,Heavy Vulgar Militia Saw,5
18070200,Keen Vulgar Militia Saw,5
18070300,Quality Vulgar Militia Saw,5
18070400,Fire Vulgar Militia Saw,5
18070500,Flame Art Vulgar Militia Saw,5
18070600,Lightning Vulgar Militia Saw,5
18070700,Sacred Vulgar Militia Saw,5
18070800,Magic Vulgar Militia Saw,5
18070900,Cold Vulgar Militia Saw,5
18071000,Poison Vulgar Militia Saw,5
18071100,Blood Vulgar Militia Saw,5
18071200,Occult Vulgar Militia Saw,5
18080000,Golden Halberd,5
18090000,Glaive,5
18090100,Heavy Glaive,5
18090200,Keen Glaive,5
18090300,Quality Glaive,5
18090400,Fire Glaive,5
18090500,Flame Art Glaive,5
18090600,Lightning Glaive,5
18090700,Sacred Glaive,5
18090800,Magic Glaive,5
18090900,Cold Glaive,5
18091000,Poison Glaive,5
18091100,Blood Glaive,5
18091200,Occult Glaive,5
18100000,Loretta's War Sickle,5
18110000,Guardian's Swordspear,5
18110100,Guardian's Heavy Swordspear,5
18110200,Guardian's Keen Swordspear,5
18110300,Guardian's Quality Swordspear,5
18110400,Guardian's Fire Swordspear,5
18110500,Guardian's Flame Art Swordspear,5
18110600,Guardian's Lightning Swordspear,5
18110700,Guardian's Sacred Swordspear,5
18110800,Guardian's Magic Swordspear,5
18110900,Guardian's Cold Swordspear,5
18111000,Guardian's Poison Swordspear,5
18111100,Guardian's Blood Swordspear,5
18111200,Guardian's Occult Swordspear,5
18130000,Vulgar Militia Shotel,5
18130100,Heavy Vulgar Militia Shotel,5
18130200,Keen Vulgar Militia Shotel,5
18130300,Quality Vulgar Militia Shotel,5
18130400,Fire Vulgar Militia Shotel,5
18130500,Flame Art Vulgar Militia Shotel,5
18130600,Lightning Vulgar Militia Shotel,5
18130700,Sacred Vulgar Militia Shotel,5
18130800,Magic Vulgar Militia Shotel,5
18130900,Cold Vulgar Militia Shotel,5
18131000,Poison Vulgar Militia Shotel,5
18131100,Blood Vulgar Militia Shotel,5
18131200,Occult Vulgar Militia Shotel,5
18140000,Dragon Halberd,5
18150000,Gargoyle's Halberd,5
18150100,Gargoyle's Heavy Halberd,5
18150200,Gargoyle's Keen Halberd,5
18150300,Gargoyle's Quality Halberd,5
18150400,Gargoyle's Fire Halberd,5
18150500,Gargoyle's Flame Art Halberd,5
18150600,Gargoyle's Lightning Halberd,5
18150700,Gargoyle's Sacred Halberd,5
18150800,Gargoyle's Magic Halberd,5
18150900,Gargoyle's Cold Halberd,5
18151000,Gargoyle's Poison Halberd,5
18151100,Gargoyle's Blood Halberd,5
18151200,Gargoyle's Occult Halberd,5
18160000,Gargoyle's Black Halberd,5
19000000,Scythe,5
19000100,Heavy Scythe,5
19000200,Keen Scythe,5
19000300,Quality Scythe,5
19000400,Fire Scythe,5
19000500,Flame Art Scythe,5
19000600,Lightning Scythe,5
19000700,Sacred Scythe,5
19000800,Magic Scythe,5
19000900,Cold Scythe,5
19001000,Poison Scythe,5
19001100,Blood Scythe,5
19001200,Occult Scythe,5
19010000,Grave Scythe,5
19010100,Heavy Grave Scythe,5
19010200,Keen Grave Scythe,5
19010300,Quality Grave Scythe,5
19010400,Fire Grave Scythe,5
19010500,Flame Art Grave Scythe,5
19010600,Lightning Grave Scythe,5
19010700,Sacred Grave Scythe,5
19010800,Magic Grave Scythe,5
19010900,Cold Grave Scythe,5
19011000,Poison Grave Scythe,5
19011100,Blood Grave Scythe,5
19011200,Occult Grave Scythe,5
19020000,Halo Scythe,5
19060000,Winged Scythe,5
20000000,Whip,4
20000100,Heavy Whip,4
20000200,Keen Whip,4
20000300,Quality Whip,4
20000400,Fire Whip,4
20000500,Flame Art Whip,4
20000600,Lightning Whip,4
20000700,Sacred Whip,4
20000800,Magic Whip,4
20000900,Cold Whip,4
20001000,Poison Whip,4
20001100,Blood Whip,4
20001200,Occult Whip,4
20020000,Thorned Whip,4
20020100,Heavy Thorned Whip,4
20020200,Keen Thorned Whip,4
20020300,Quality Thorned Whip,4
20020400,Fire Thorned Whip,4
20020500,Flame Art Thorned Whip,4
20020600,Lightning Thorned Whip,4
20020700,Sacred Thorned Whip,4
20020800,Magic Thorned Whip,4
20020900,Cold Thorned Whip,4
20021000,Poison Thorned Whip,4
20021100,Blood Thorned Whip,4
20021200,Occult Thorned Whip,4
20030000,Magma Whip Candlestick,4
20050000,Hoslow's Petal Whip,4
20050100,Hoslow's Heavy Petal Whip,4
20050200,Hoslow's Keen Petal Whip,4
20050300,Hoslow's Quality Petal Whip,4
20050400,Hoslow's Fire Petal Whip,4
20050500,Hoslow's Flame Art Petal Whip,4
20050600,Hoslow's Lightning Petal Whip,4
20050700,Hoslow's Sacred Petal Whip,4
20050800,Hoslow's Magic Petal Whip,4
20050900,Hoslow's Cold Petal Whip,4
20051000,Hoslow's Poison Petal Whip,4
20051100,Hoslow's Blood Petal Whip,4
20051200,Hoslow's Occult Petal Whip,4
20060000,Giant's Red Braid,4
20070000,Urumi,4
20070100,Heavy Urumi,4
20070200,Keen Urumi,4
20070300,Quality Urumi,4
20070400,Fire Urumi,4
20070500,Flame Art Urumi,4
20070600,Lightning Urumi,4
20070700,Sacred Urumi,4
20070800,Magic Urumi,4
20070900,Cold Urumi,4
20071000,Poison Urumi,4
20071100,Blood Urumi,4
20071200,Occult Urumi,4
21000000,Caestus,5
21000100,Heavy Caestus,5
21000200,Keen Caestus,5
21000300,Quality Caestus,5
21000400,Fire Caestus,5
21000500,Flame Art Caestus,5
21000600,Lightning Caestus,5
21000700,Sacred Caestus,5
21000800,Magic Caestus,5
21000900,Cold Caestus,5
21001000,Poison Caestus,5
21001100,Blood Caestus,5
21001200,Occult Caestus,5
21010000,Spiked Caestus,5
21010100,Heavy Spiked Caestus,5
21010200,Keen Spiked Caestus,5
21010300,Quality Spiked Caestus,5
21010400,Fire Spiked Caestus,5
21010500,Flame Art Spiked Caestus,5
21010600,Lightning Spiked Caestus,5
21010700,Sacred Spiked Caestus,5
21010800,Magic Spiked Caestus,5
21010900,Cold Spiked Caestus,5
21011000,Poison Spiked Caestus,5
21011100,Blood Spiked Caestus,5
21011200,Occult Spiked Caestus,5
21060000,Grafted Dragon,5
21070000,Iron Ball,5
21070100,Heavy Iron Ball,5
21070200,Keen Iron Ball,5
21070300,Quality Iron Ball,5
21070400,Fire Iron Ball,5
21070500,Flame Art Iron Ball,5
21070600,Lightning Iron Ball,5
21070700,Sacred Iron Ball,5
21070800,Magic Iron Ball,5
21070900,Cold Iron Ball,5
21071000,Poison Iron Ball,5
21071100,Blood Iron Ball,5
21071200,Occult Iron Ball,5
21080000,Star Fist,5
21080100,Heavy Star Fist,5
21080200,Keen Star Fist,5
21080300,Quality Star Fist,5
21080400,Fire Star Fist,5
21080500,Flame Art Star Fist,5
21080600,Lightning Star Fist,5
21080700,Sacred Star Fist,5
21080800,Magic Star Fist,5
21080900,Cold Star Fist,5
21081000,Poison Star Fist,5
21081100,Blood Star Fist,5
21081200,Occult Star Fist,5
21100000,Katar,5
21100100,Heavy Katar,5
21100200,Keen Katar,5
21100300,Quality Katar,5
21100400,Fire Katar,5
21100500,Flame Art Katar,5
21100600,Lightning Katar,5
21100700,Sacred Katar,5
21100800,Magic Katar,5
21100900,Cold Katar,5
21101000,Poison Katar,5
21101100,Blood Katar,5
21101200,Occult Katar,5
21110000,Clinging Bone,5
21120000,Veteran's Prosthesis,5
21130000,Cipher Pata,5
22000000,Hookclaws,3
22000100,Heavy Hookclaws,3
22000200,Keen Hookclaws,3
22000300,Quality Hookclaws,3
22000400,Fire Hookclaws,3
22000500,Flame Art Hookclaws,3
22000600,Lightning Hookclaws,3
22000700,Sacred Hookclaws,3
22000800,Magic Hookclaws,3
22000900,Cold Hookclaws,3
22001000,Poison Hookclaws,3
22001100,Blood Hookclaws,3
22001200,Occult Hookclaws,3
22010000,Venomous Fang,3
22010100,Heavy Venomous Fang,3
22010200,Keen Venomous Fang,3
22010300,Quality Venomous Fang,3
22010400,Fire Venomous Fang,3
22010500,Flame Art Venomous Fang,3
22010600,Lightning Venomous Fang,3
22010700,Sacred Venomous Fang,3
22010800,Magic Venomous Fang,3
22010900,Cold Venomous Fang,3
22011000,Poison Venomous Fang,3
22011100,Blood Venomous Fang,3
22011200,Occult Venomous Fang,3
22020000,Bloodhound Claws,3
22020100,Heavy Bloodhound Claws,3
22020200,Keen Bloodhound Claws,3
22020300,Quality Bloodhound Claws,3
22020400,Fire Bloodhound Claws,3
22020500,Flame Art Bloodhound Claws,3
22020600,Lightning Bloodhound Claws,3
22020700,Sacred Bloodhound Claws,3
22020800,Magic Bloodhound Claws,3
22020900,Cold Bloodhound Claws,3
22021000,Poison Bloodhound Claws,3
22021100,Blood Bloodhound Claws,3
22021200,Occult Bloodhound Claws,3
22030000,Raptor Talons,3
22030100,Heavy Raptor Talons,3
22030200,Keen Raptor Talons,3
22030300,Quality Raptor Talons,3
22030400,Fire Raptor Talons,3
22030500,Flame Art Raptor Talons,3
22030600,Lightning Raptor Talons,3
22030700,Sacred Raptor Talons,3
22030800,Magic Raptor Talons,3
22030900,Cold Raptor Talons,3
22031000,Poison Raptor Talons,3
22031100,Blood Raptor Talons,3
22031200,Occult Raptor Talons,3
23000000,Prelate's Inferno Crozier,7
23000100,Prelate's Heavy Inferno Crozier,7
23000200,Prelate's Keen Inferno Crozier,7
23000300,Prelate's Quality Inferno Crozier,7
23000400,Prelate's Fire Inferno Crozier,7
23000500,Prelate's Flame Art Inferno Crozier,7
23000600,Prelate's Lightning Inferno Crozier,7
23000700,Prelate's Sacred Inferno Crozier,7
23000800,Prelate's Magic Inferno Crozier,7
23000900,Prelate's Cold Inferno Crozier,7
23001000,Prelate's Poison Inferno Crozier,7
23001100,Prelate's Blood Inferno Crozier,7
23001200,Prelate's Occult Inferno Crozier,7
23010000,Watchdog's Staff,7
23020000,Great Club,7
23020100,Heavy Great Club,7
23020200,Keen Great Club,7
23020300,Quality Great Club,7
23020400,Fire Great Club,7
23020500,Flame Art Great Club,7
23020600,Lightning Great Club,7
23020700,Sacred Great Club,7
23020800,Magic Great Club,7
23020900,Cold Great Club,7
23021000,Poison Great Club,7
23021100,Blood Great Club,7
23021200,Occult Great Club,7
23030000,Envoy's Greathorn,7
23040000,Duelist Greataxe,6
23040100,Heavy Duelist Greataxe,6
23040200,Keen Duelist Greataxe,6
23040300,Quality Duelist Greataxe,6
23040400,Fire Duelist Greataxe,6
23040500,Flame Art Duelist Greataxe,6
23040600,Lightning Duelist Greataxe,6
23040700,Sacred Duelist Greataxe,6
23040800,Magic Duelist Greataxe,6
23040900,Cold Duelist Greataxe,6
23041000,Poison Duelist Greataxe,6
23041100,Blood Duelist Greataxe,6
23041200,Occult Duelist Greataxe,6
23050000,Axe of Godfrey,6
23060000,Dragon Greatclaw,6
23070000,Staff of the Avatar,7
23080000,Fallingstar Beast Jaw,7
23100000,Ghiza's Wheel,6
23110000,Giant-Crusher,7
23110100,Heavy Giant-Crusher,7
23110200,Keen Giant-Crusher,7
23110300,Quality Giant-Crusher,7
23110400,Fire Giant-Crusher,7
23110500,Flame Art Giant-Crusher,7
23110600,Lightning Giant-Crusher,7
23110700,Sacred Giant-Crusher,7
23110800,Magic Giant-Crusher,7
23110900,Cold Giant-Crusher,7
23111000,Poison Giant-Crusher,7
23111100,Blood Giant-Crusher,7
23111200,Occult Giant-Crusher,7
23120000,Golem's Halberd,6
23120100,Golem's Heavy Halberd,6
23120200,Golem's Keen Halberd,6
23120300,Golem's Quality Halberd,6
23120400,Golem's Fire Halberd,6
23120500,Golem's Flame Art Halberd,6
23120600,Golem's Lightning Halberd,6
23120700,Golem's Sacred Halberd,6
23120800,Golem's Magic Halberd,6
23120900,Golem's Cold Halberd,6
23121000,Golem's Poison Halberd,6
23121100,Golem's Blood Halberd,6
23121200,Golem's Occult Halberd,6
23130000,Troll's Hammer,7
23130100,Troll's Heavy Hammer,7
23130200,Troll's Keen Hammer,7
23130300,Troll's Quality Hammer,7
23130400,Troll's Fire Hammer,7
23130500,Troll's Flame Art Hammer,7
23130600,Troll's Lightning Hammer,7
23130700,Troll's Sacred Hammer,7
23130800,Troll's Magic Hammer,7
23130900,Troll's Cold Hammer,7
23131000,Troll's Poison Hammer,7
23131100,Troll's Blood Hammer,7
23131200,Troll's Occult Hammer,7
23140000,Rotten Staff,7
23150000,Rotten Greataxe,6
23150100,Heavy Rotten Greataxe,6
23150200,Keen Rotten Greataxe,6
23150300,Quality Rotten Greataxe,6
23150400,Fire Rotten Greataxe,6
23150500,Flame Art Rotten Greataxe,6
23150600,Lightning Rotten Greataxe,6
23150700,Sacred Rotten Greataxe,6
23150800,Magic Rotten Greataxe,6
23150900,Cold Rotten Greataxe,6
23151000,Poison Rotten Greataxe,6
23151100,Blood Rotten Greataxe,6
23151200,Occult Rotten Greataxe,6
23900000,,6
23910000,,6
23920000,,6
23930000,,7
24000000,Torch,3
24020000,Steel-Wire Torch,3
24040000,St. Trina's Torch,3
24050000,Ghostflame Torch,3
24060000,Beast-Repellent Torch,3
24070000,Sentry's Torch,3
30000000,Buckler,5
30000100,Heavy Buckler,5
30000200,Keen Buckler,5
30000300,Quality Buckler,5
30000400,Fire Buckler,5
30000500,Flame Art Buckler,5
30000600,Lightning Buckler,5
30000700,Sacred Buckler,5
30000800,Magic Buckler,5
30000900,Cold Buckler,5
30001000,Poison Buckler,5
30001100,Bloody Buckler,5
30001200,Occult Buckler,5
30010000,Perfumer's Shield,5
30010100,Perfumer's Heavy Shield,5
30010200,Perfumer's Keen Shield,5
30010300,Perfumer's Quality Shield,5
30010400,Perfumer's Fire Shield,5
30010500,Perfumer's Flame Art Shield,5
30010600,Perfumer's Lightning Shield,5
30010700,Perfumer's Sacred Shield,5
30010800,Perfumer's Magic Shield,5
30010900,Perfumer's Cold Shield,5
30011000,Perfumer's Poison Shield,5
30011100,Perfumer's Blood Shield,5
30011200,Perfumer's Occult Shield,5
30020000,Man-Serpent's Shield,5
30020100,Man-serpent's Heavy Shield,5
30020200,Man-serpent's Keen Shield,5
30020300,Man-serpent's Quality Shield,5
30020400,Man-serpent's Fire Shield,5
30020500,Man-serpent's Flame Art Shield,5
30020600,Man-serpent's Lightning Shield,5
30020700,Man-serpent's Sacred Shield,5
30020800,Man-serpent's Magic Shield,5
30020900,Man-serpent's Cold Shield,5
30021000,Man-serpent's Poison Shield,5
30021100,Man-serpent's Blood Shield,5
30021200,Man-serpent's Occult Shield,5
30030000,Rickety Shield,5
30030100,Heavy Rickety Shield,5
30030200,Keen Rickety Shield,5
30030300,Quality Rickety Shield,5
30030400,Fire Rickety Shield,5
30030500,Flame Art Rickety Shield,5
30030600,Lightning Rickety Shield,5
30030700,Sacred Rickety Shield,5
30030800,Magic Rickety Shield,5
30030900,Cold Rickety Shield,5
30031000,Poison Rickety Shield,5
30031100,Bloody Rickety Shield,5
30031200,Occult Rickety Shield,5
30040000,Pillory Shield,5
30040100,Heavy Pillory Shield,5
30040200,Keen Pillory Shield,5
30040300,Quality Pillory Shield,5
30040400,Fire Pillory Shield,5
30040500,Flame Art Pillory Shield,5
30040600,Lightning Pillory Shield,5
30040700,Sacred Pillory Shield,5
30040800,Magic Pillory Shield,5
30040900,Cold Pillory Shield,5
30041000,Poison Pillory Shield,5
30041100,Blood Pillory Shield,5
30041200,Occult Pillory Shield,5
30060000,Beastman's Jar-Shield,5.5
30060100,Beastman's Heavy Jar-Shield,5.5
30060200,Beastman's Keen Jar-Shield,5.5
30060300,Beastman's Quality Jar-Shield,5.5
30060400,Beastman's Fire Jar-Shield,5.5
30060500,Beastman's Flame Art Jar-Shield,5.5
30060600,Beastman's Lightning Jar-Shield,5.5
30060700,Beastman's Sacred Jar-Shield,5.5
30060800,Beastman's Magic Jar-Shield,5.5
30060900,Beastman's Cold Jar-Shield,5.5
30061000,Beastman's Poison Jar-Shield,5.5
30061100,Beastman's Blood Jar-Shield,5.5
30061200,Beastman's Occult Jar-Shield,5.5
30070000,Red Thorn Roundshield,5
30070100,Heavy Red Thorn Roundshield,5
30070200,Keen Red Thorn Roundshield,5
30070300,Quality Red Thorn Roundshield,5
30070400,Fire Red Thorn Roundshield,5
30070500,Flame Art Red Thorn Roundshield,5
30070600,Lightning Red Thorn Roundshield,5
30070700,Sacred Red Thorn Roundshield,5
30070800,Magic Red Thorn Roundshield,5
30070900,Cold Red Thorn Roundshield,5
30071000,Poison Red Thorn Roundshield,5
30071100,Bloody Red Thorn Roundshield,5
30071200,Occult Red Thorn Roundshield,5
30080000,Scripture Wooden Shield,5
30080100,Heavy Scripture Wooden Shield,5
30080200,Keen Scripture Wooden Shield,5
30080300,Quality Scripture Wooden Shield,5
30080400,Fire Scripture Wooden Shield,5
30080500,Flame Art Scripture Wooden Shield,5
30080600,Lightning Scripture Wooden Shield,5
30080700,Sacred Scripture Wooden Shield,5
30080800,Magic Scripture Wooden Shield,5
30080900,Cold Scripture Wooden Shield,5
30081000,Poison Scripture Wooden Shield,5
30081100,Blood Scripture Wooden Shield,5
30081200,Occult Scripture Wooden Shield,5
30090000,Riveted Wooden Shield,5
30090100,Heavy Riveted Wooden Shield,5
30090200,Keen Riveted Wooden Shield,5
30090300,Quality Riveted Wooden Shield,5
30090400,Fire Riveted Wooden Shield,5
30090500,Flame Art Riveted Wooden Shield,5
30090600,Lightning Riveted Wooden Shield,5
30090700,Sacred Riveted Wooden Shield,5
30090800,Magic Riveted Wooden Shield,5
30090900,Cold Riveted Wooden Shield,5
30091000,Poison Riveted Wooden Shield,5
30091100,Blood Riveted Wooden Shield,5
30091200,Occult Riveted Wooden Shield,5
30100000,Blue-White Wooden Shield,5
30100100,Heavy Blue-White Wooden Shield,5
30100200,Keen Blue-White Wooden Shield,5
30100300,Quality Blue-White Wooden Shield,5
30100400,Fire Blue-White Wooden Shield,5
30100500,Flame Art Blue-White Wooden Shield,5
30100600,Lightning Blue-White Wooden Shield,5
30100700,Sacred Blue-White Wooden Shield,5
30100800,Magic Blue-White Wooden Shield,5
30100900,Cold Blue-White Wooden Shield,5
30101000,Poison Blue-White Wooden Shield,5
30101100,Blood Blue-White Wooden Shield,5
30101200,Occult Blue-White Wooden Shield,5
30110000,Rift Shield,5
30110100,Heavy Rift Shield,5
30110200,Keen Rift Shield,5
30110300,Quality Rift Shield,5
30110400,Fire Rift Shield,5
30110500,Flame Art Rift Shield,5
30110600,Lightning Rift Shield,5
30110700,Sacred Rift Shield,5
30110800,Magic Rift Shield,5
30110900,Cold Rift Shield,5
30111000,Poison Rift Shield,5
30111100,Blood Rift Shield,5
30111200,Occult Rift Shield,5
30120000,Iron Roundshield,5
30120100,Heavy Iron Roundshield,5
30120200,Keen Iron Roundshield,5
30120300,Quality Iron Roundshield,5
30120400,Fire Iron Roundshield,5
30120500,Flame Art Iron Roundshield,5
30120600,Lightning Iron Roundshield,5
30120700,Sacred Iron Roundshield,5
30120800,Magic Iron Roundshield,5
30120900,Cold Iron Roundshield,5
30121000,Poison Iron Roundshield,5
30121100,Bloody Iron Roundshield,5
30121200,Occult Iron Roundshield,5
30130000,Gilded Iron Shield,5
30130100,Gilded Heavy Iron Shield,5
30130200,Gilded Keen Iron Shield,5
30130300,Gilded Quality Iron Shield,5
30130400,Gilded Fire Iron Shield,5
30130500,Gilded Flame Art Iron Shield,5
30130600,Gilded Lightning Iron Shield,5
30130700,Gilded Sacred Iron Shield,5
30130800,Gilded Magic Iron Shield,5
30130900,Gilded Cold Iron Shield,5
30131000,Gilded Poison Iron Shield,5
30131100,Gilded Blood Iron Shield,5
30131200,Gilded Occult Iron Shield,5
30140000,Ice Crest Shield,5
30140100,Heavy Ice Crest Shield,5
30140200,Keen Ice Crest Shield,5
30140300,Quality Ice Crest Shield,5
30140400,Fire Ice Crest Shield,5
30140500,Flame Art Ice Crest Shield,5
30140600,Lightning Ice Crest Shield,5
30140700,Sacred Ice Crest Shield,5
30140800,Magic Ice Crest Shield,5
30140900,Cold Ice Crest Shield,5
30141000,Poison Ice Crest Shield,5
30141100,Blood Ice Crest Shield,5
30141200,Occult Ice Crest Shield,5
30150000,Smoldering Shield,5
30190000,Spiralhorn Shield,5
30190100,Heavy Spiralhorn Shield,5
30190200,Keen Spiralhorn Shield,5
30190300,Quality Spiralhorn Shield,5
30190400,Fire Spiralhorn Shield,5
30190500,Flame Art Spiralhorn Shield,5
30190600,Lightning Spiralhorn Shield,5
30190700,Sacred Spiralhorn Shield,5
30190800,Magic Spiralhorn Shield,5
30190900,Cold Spiralhorn Shield,5
30191000,Poison Spiralhorn Shield,5
30191100,Blood Spiralhorn Shield,5
30191200,Occult Spiralhorn Shield,5
30200000,Coil Shield,5
31000000,Kite Shield,5.5
31000100,Heavy Kite Shield,5.5
31000200,Keen Kite Shield,5.5
31000300,Quality Kite Shield,5.5
31000400,Fire Kite Shield,5.5
31000500,Flame Art Kite Shield,5.5
31000600,Lightning Kite Shield,5.5
31000700,Sacred Kite Shield,5.5
31000800,Magic Kite Shield,5.5
31000900,Cold Kite Shield,5.5
31001000,Poison Kite Shield,5.5
31001100,Blood Kite Shield,5.5
31001200,Occult Kite Shield,5.5
31010000,Marred Leather Shield,5.5
31010100,Marred Heavy Leather Shield,5.5
31010200,Marred Keen Leather Shield,5.5
31010300,Marred Quality Leather Shield,5.5
31010400,Marred Fire Leather Shield,5.5
31010500,Marred Flame Art Leather Shield,5.5
31010600,Marred Lightning Leather Shield,5.5
31010700,Marred Sacred Leather Shield,5.5
31010800,Marred Magic Leather Shield,5.5
31010900,Marred Cold Leather Shield,5.5
31011000,Marred Poison Leather Shield,5.5
31011100,Marred Blood Leather Shield,5.5
31011200,Marred Occult Leather Shield,5.5
31020000,Marred Wooden Shield,5.5
31020100,Marred Heavy Wooden Shield,5.5
31020200,Marred Keen Wooden Shield,5.5
31020300,Marred Quality Wooden Shield,5.5
31020400,Marred Fire Wooden Shield,5.5
31020500,Marred Flame Art Wooden Shield,5.5
31020600,Marred Lightning Wooden Shield,5.5
31020700,Marred Sacred Wooden Shield,5.5
31020800,Marred Magic Wooden Shield,5.5
31020900,Marred Cold Wooden Shield,5.5
31021000,Marred Poison Wooden Shield,5.5
31021100,Marred Blood Wooden Shield,5.5
31021200,Marred Occult Wooden Shield,5.5
31030000,Banished Knight's Shield,5.5
31030100,Banished Knight's Heavy Shield,5.5
31030200,Banished Knight's Keen Shield,5.5
31030300,Banished Knight's Quality Shield,5.5
31030400,Banished Knight's Fire Shield,5.5
31030500,Banished Knight's Flame Art Shield,5.5
31030600,Banished Knight's Lightning Shield,5.5
31030700,Banished Knight's Sacred Shield,5.5
31030800,Banished Knight's Magic Shield,5.5
31030900,Banished Knight's Cold Shield,5.5
31031000,Banished Knight's Poison Shield,5.5
31031100,Banished Knight's Blood Shield,5.5
31031200,Banished Knight's Occult Shield,5.5
31040000,Albinauric Shield,5.5
31040100,Heavy Albinauric Shield,5.5
31040200,Keen Albinauric Shield,5.5
31040300,Quality Albinauric Shield,5.5
31040400,Fire Albinauric Shield,5.5
31040500,Flame Art Albinauric Shield,5.5
31040600,Lightning Albinauric Shield,5.5
31040700,Sacred Albinauric Shield,5.5
31040800,Magic Albinauric Shield,5.5
31040900,Cold Albinauric Shield,5.5
31041000,Poison Albinauric Shield,5.5
31041100,Blood Albinauric Shield,5.5
31041200,Occult Albinauric Shield,5.5
31050000,Sun Realm Shield,5.5
31050100,Heavy Sun Realm Shield,5.5
31050200,Keen Sun Realm Shield,5.5
31050300,Quality Sun Realm Shield,5.5
31050400,Fire Sun Realm Shield,5.5
31050500,Flame Art Sun Realm Shield,5.5
31050600,Lightning Sun Realm Shield,5.5
31050700,Sacred Sun Realm Shield,5.5
31050800,Magic Sun Realm Shield,5.5
31050900,Cold Sun Realm Shield,5.5
31051000,Poison Sun Realm Shield,5.5
31051100,Blood Sun Realm Shield,5.5
31051200,Occult Sun Realm Shield,5.5
31060000,Silver Mirrorshield,5.5
31070000,Round Shield,5.5
31070100,Heavy Round Shield,5.5
31070200,Keen Round Shield,5.5
31070300,Quality Round Shield,5.5
31070400,Fire Round Shield,5.5
31070500,Flame Art Round Shield,5.5
31070600,Lightning Round Shield,5.5
31070700,Sacred Round Shield,5.5
31070800,Magic Round Shield,5.5
31070900,Cold Round Shield,5.5
31071000,Poison Round Shield,5.5
31071100,Blood Round Shield,5.5
31071200,Occult Round Shield,5.5
31080000,Scorpion Kite Shield,5.5
31080100,Heavy Scorpion Kite Shield,5.5
31080200,Keen Scorpion Kite Shield,5.5
31080300,Quality Scorpion Kite Shield,5.5
31080400,Fire Scorpion Kite Shield,5.5
31080500,Flame Art Scorpion Kite Shield,5.5
31080600,Lightning Scorpion Kite Shield,5.5
