Row ID;Row Name;Reinforce Type ID
10081100;Gargoyle's Twinblade [Blood];1100
10081200;Gargoyle's Twinblade [Occult];1200
10090100;Gargoyle's Black Blades [Heavy];100
10090200;Gargoyle's Black Blades [Keen];200
10090300;Gargoyle's Black Blades [Quality];300
10090400;Gargoyle's Black Blades [Fire];400
10090500;Gargoyle's Black Blades [Flame Art];500
10090600;Gargoyle's Black Blades [Lightning];600
10090700;Gargoyle's Black Blades [Sacred];700
10090800;Gargoyle's Black Blades [Magic];800
10090900;Gargoyle's Black Blades [Cold];900
10091000;Gargoyle's Black Blades [Poison];1000
10091100;Gargoyle's Black Blades [Blood];1100
10091200;Gargoyle's Black Blades [Occult];1200
11000100;Mace [Heavy];100
11000200;Mace [Keen];200
11000300;Mace [Quality];300
11000400;Mace [Fire];400
11000500;Mace [Flame Art];500
11000600;Mace [Lightning];600
11000700;Mace [Sacred];700
11000800;Mace [Magic];800
11000900;Mace [Cold];900
11001000;Mace [Poison];1000
11001100;Mace [Blood];1100
11001200;Mace [Occult];1200
11010100;Club [Heavy];100
11010200;Club [Keen];200
11010300;Club [Quality];300
11010400;Club [Fire];400
11010500;Club [Flame Art];500
11010600;Club [Lightning];600
11010700;Club [Sacred];700
11010800;Club [Magic];800
11010900;Club [Cold];900
11011000;Club [Poison];1000
11011100;Club [Blood];1100
11011200;Club [Occult];1200
11030100;Curved Club [Heavy];6000
11030200;Curved Club [Keen];200
11030300;Curved Club [Quality];300
11030400;Curved Club [Fire];400
11030500;Curved Club [Flame Art];500
11030600;Curved Club [Lightning];600
11030700;Curved Club [Sacred];700
11030800;Curved Club [Magic];800
11030900;Curved Club [Cold];900
11031000;Curved Club [Poison];1000
11031100;Curved Club [Blood];1100
11031200;Curved Club [Occult];1200
11040100;Warpick [Heavy];100
11040200;Warpick [Keen];200
11040300;Warpick [Quality];300
11040400;Warpick [Fire];400
11040500;Warpick [Flame Art];500
11040600;Warpick [Lightning];600
11040700;Warpick [Sacred];700
11040800;Warpick [Magic];800
11040900;Warpick [Cold];900
11041000;Warpick [Poison];1000
11041100;Warpick [Blood];1100
11041200;Warpick [Occult];1200
11050100;Morning Star [Heavy];100
11050200;Morning Star [Keen];200
11050300;Morning Star [Quality];300
11050400;Morning Star [Fire];400
11050500;Morning Star [Flame Art];500
11050600;Morning Star [Lightning];600
11050700;Morning Star [Sacred];700
11050800;Morning Star [Magic];800
11050900;Morning Star [Cold];900
11051000;Morning Star [Poison];1000
11051100;Morning Star [Blood];1100
11051200;Morning Star [Occult];1200
11060100;Varre's Bouquet [Heavy];100
11060200;Varre's Bouquet [Keen];200
11060300;Varre's Bouquet [Quality];300
11060400;Varre's Bouquet [Fire];400
11060500;Varre's Bouquet [Flame Art];500
11060600;Varre's Bouquet [Lightning];600
11060700;Varre's Bouquet [Sacred];700
11060800;Varre's Bouquet [Magic];800
11060900;Varre's Bouquet [Cold];900
11061000;Varre's Bouquet [Poison];1000
11061100;Varre's Bouquet [Blood];1100
11061200;Varre's Bouquet [Occult];1200
11070100;Spiked Club [Heavy];100
11070200;Spiked Club [Keen];200
11070300;Spiked Club [Quality];300
11070400;Spiked Club [Fire];400
11070500;Spiked Club [Flame Art];500
11070600;Spiked Club [Lightning];600
11070700;Spiked Club [Sacred];700
11070800;Spiked Club [Magic];800
11070900;Spiked Club [Cold];900
11071000;Spiked Club [Poison];1000
11071100;Spiked Club [Blood];1100
11071200;Spiked Club [Occult];1200
11080100;Hammer [Heavy];6000
11080200;Hammer [Keen];200
11080300;Hammer [Quality];300
11080400;Hammer [Fire];400
11080500;Hammer [Flame Art];500
11080600;Hammer [Lightning];600
11080700;Hammer [Sacred];700
11080800;Hammer [Magic];800
11080900;Hammer [Cold];900
11081000;Hammer [Poison];1000
11081100;Hammer [Blood];1100
11081200;Hammer [Occult];1200
11090100;Monk's Flamemace [Heavy];100
11090200;Monk's Flamemace [Keen];5000
11090300;Monk's Flamemace [Quality];300
11090400;Monk's Flamemace [Fire];400
11090500;Monk's Flamemace [Flame Art];500
11090600;Monk's Flamemace [Lightning];600
11090700;Monk's Flamemace [Sacred];700
11090800;Monk's Flamemace [Magic];800
11090900;Monk's Flamemace [Cold];900
11091000;Monk's Flamemace [Poison];1000
11091100;Monk's Flamemace [Blood];1100
11091200;Monk's Flamemace [Occult];1200
11100100;Envoy's Horn [Heavy];100
11100200;Envoy's Horn [Keen];200
11100300;Envoy's Horn [Quality];300
11100400;Envoy's Horn [Fire];400
11100500;Envoy's Horn [Flame Art];500
11100600;Envoy's Horn [Lightning];600
11100700;Envoy's Horn [Sacred];700
11100800;Envoy's Horn [Magic];800
11100900;Envoy's Horn [Cold];900
11101000;Envoy's Horn [Poison];1000
11101100;Envoy's Horn [Blood];1100
11101200;Envoy's Horn [Occult];1200
11110100;Scepter of the All-Knowing [Heavy];100
11110200;Scepter of the All-Knowing [Keen];200
11110300;Scepter of the All-Knowing [Quality];300
11110400;Scepter of the All-Knowing [Fire];400
11110500;Scepter of the All-Knowing [Flame Art];500
11110600;Scepter of the All-Knowing [Lightning];600
11110700;Scepter of the All-Knowing [Sacred];700
11110800;Scepter of the All-Knowing [Magic];800
11110900;Scepter of the All-Knowing [Cold];900
11111000;Scepter of the All-Knowing [Poison];1000
11111100;Scepter of the All-Knowing [Blood];1100
11111200;Scepter of the All-Knowing [Occult];1200
11120100;Nox Flowing Hammer [Heavy];100
11120200;Nox Flowing Hammer [Keen];200
11120300;Nox Flowing Hammer [Quality];300
11120400;Nox Flowing Hammer [Fire];400
11120500;Nox Flowing Hammer [Flame Art];500
11120600;Nox Flowing Hammer [Lightning];600
11120700;Nox Flowing Hammer [Sacred];700
11120800;Nox Flowing Hammer [Magic];800
11120900;Nox Flowing Hammer [Cold];900
11121000;Nox Flowing Hammer [Poison];1000
11121100;Nox Flowing Hammer [Blood];1100
11121200;Nox Flowing Hammer [Occult];1200
11130100;Ringed Finger [Heavy];100
11130200;Ringed Finger [Keen];200
11130300;Ringed Finger [Quality];300
11130400;Ringed Finger [Fire];400
11130500;Ringed Finger [Flame Art];500
11130600;Ringed Finger [Lightning];600
11130700;Ringed Finger [Sacred];700
11130800;Ringed Finger [Magic];800
11130900;Ringed Finger [Cold];900
11131000;Ringed Finger [Poison];1000
11131100;Ringed Finger [Blood];1100
11131200;Ringed Finger [Occult];1200
11140100;Stone Club [Heavy];6000
11140200;Stone Club [Keen];200
11140300;Stone Club [Quality];300
11140400;Stone Club [Fire];400
11140500;Stone Club [Flame Art];500
11140600;Stone Club [Lightning];600
11140700;Stone Club [Sacred];700
11140800;Stone Club [Magic];800
11140900;Stone Club [Cold];900
11141000;Stone Club [Poison];1000
11141100;Stone Club [Blood];1100
11141200;Stone Club [Occult];1200
11150100;Marika's Hammer [Heavy];100
11150200;Marika's Hammer [Keen];200
11150300;Marika's Hammer [Quality];300
11150400;Marika's Hammer [Fire];400
11150500;Marika's Hammer [Flame Art];500
11150600;Marika's Hammer [Lightning];600
11150700;Marika's Hammer [Sacred];700
11150800;Marika's Hammer [Magic];800
11150900;Marika's Hammer [Cold];900
11151000;Marika's Hammer [Poison];1000
11151100;Marika's Hammer [Blood];1100
11151200;Marika's Hammer [Occult];1200
12000100;Large Club [Heavy];6000
12000200;Large Club [Keen];200
12000300;Large Club [Quality];300
12000400;Large Club [Fire];400
12000500;Large Club [Flame Art];500
12000600;Large Club [Lightning];600
12000700;Large Club [Sacred];700
12000800;Large Club [Magic];800
12000900;Large Club [Cold];900
12001000;Large Club [Poison];1000
12001100;Large Club [Blood];1100
12001200;Large Club [Occult];1200
12010100;Greathorn Hammer [Heavy];100
12010200;Greathorn Hammer [Keen];200
12010300;Greathorn Hammer [Quality];300
12010400;Greathorn Hammer [Fire];400
12010500;Greathorn Hammer [Flame Art];500
12010600;Greathorn Hammer [Lightning];600
12010700;Greathorn Hammer [Sacred];700
12010800;Greathorn Hammer [Magic];800
12010900;Greathorn Hammer [Cold];900
12011000;Greathorn Hammer [Poison];1000
12011100;Greathorn Hammer [Blood];1100
12011200;Greathorn Hammer [Occult];1200
12020100;Battle Hammer [Heavy];6000
12020200;Battle Hammer [Keen];200
12020300;Battle Hammer [Quality];300
12020400;Battle Hammer [Fire];400
12020500;Battle Hammer [Flame Art];500
12020600;Battle Hammer [Lightning];600
12020700;Battle Hammer [Sacred];700
12020800;Battle Hammer [Magic];800
12020900;Battle Hammer [Cold];900
12021000;Battle Hammer [Poison];1000
12021100;Battle Hammer [Blood];1100
12021200;Battle Hammer [Occult];1200
12060100;Great Mace [Heavy];6000
12060200;Great Mace [Keen];200
12060300;Great Mace [Quality];300
12060400;Great Mace [Fire];400
12060500;Great Mace [Flame Art];500
12060600;Great Mace [Lightning];600
12060700;Great Mace [Sacred];700
12060800;Great Mace [Magic];800
12060900;Great Mace [Cold];900
12061000;Great Mace [Poison];1000
12061100;Great Mace [Blood];1100
12061200;Great Mace [Occult];1200
12080100;Curved Great Club [Heavy];100
12080200;Curved Great Club [Keen];200
12080300;Curved Great Club [Quality];300
12080400;Curved Great Club [Fire];400
12080500;Curved Great Club [Flame Art];500
12080600;Curved Great Club [Lightning];600
12080700;Curved Great Club [Sacred];700
12080800;Curved Great Club [Magic];800
12080900;Curved Great Club [Cold];900
12081000;Curved Great Club [Poison];1000
12081100;Curved Great Club [Blood];1100
12081200;Curved Great Club [Occult];1200
12130100;Celebrant's Skull [Heavy];100
12130200;Celebrant's Skull [Keen];200
12130300;Celebrant's Skull [Quality];300
12130400;Celebrant's Skull [Fire];400
12130500;Celebrant's Skull [Flame Art];500
12130600;Celebrant's Skull [Lightning];600
12130700;Celebrant's Skull [Sacred];700
12130800;Celebrant's Skull [Magic];800
12130900;Celebrant's Skull [Cold];900
12131000;Celebrant's Skull [Poison];1000
12131100;Celebrant's Skull [Blood];1100
12131200;Celebrant's Skull [Occult];1200
12140100;Pickaxe [Heavy];6000
12140200;Pickaxe [Keen];200
12140300;Pickaxe [Quality];300
12140400;Pickaxe [Fire];400
12140500;Pickaxe [Flame Art];500
12140600;Pickaxe [Lightning];600
12140700;Pickaxe [Sacred];700
12140800;Pickaxe [Magic];800
12140900;Pickaxe [Cold];900
12141000;Pickaxe [Poison];1000
12141100;Pickaxe [Blood];1100
12141200;Pickaxe [Occult];1200
12150100;Beastclaw Greathammer [Heavy];100
12150200;Beastclaw Greathammer [Keen];200
12150300;Beastclaw Greathammer [Quality];300
12150400;Beastclaw Greathammer [Fire];400
12150500;Beastclaw Greathammer [Flame Art];500
12150600;Beastclaw Greathammer [Lightning];600
12150700;Beastclaw Greathammer [Sacred];700
12150800;Beastclaw Greathammer [Magic];800
12150900;Beastclaw Greathammer [Cold];900
12151000;Beastclaw Greathammer [Poison];1000
12151100;Beastclaw Greathammer [Blood];1100
12151200;Beastclaw Greathammer [Occult];1200
12160100;Envoy's Long Horn [Heavy];100
12160200;Envoy's Long Horn [Keen];200
12160300;Envoy's Long Horn [Quality];300
12160400;Envoy's Long Horn [Fire];400
12160500;Envoy's Long Horn [Flame Art];500
12160600;Envoy's Long Horn [Lightning];600
12160700;Envoy's Long Horn [Sacred];700
12160800;Envoy's Long Horn [Magic];800
12160900;Envoy's Long Horn [Cold];900
12161000;Envoy's Long Horn [Poison];1000
12161100;Envoy's Long Horn [Blood];1100
12161200;Envoy's Long Horn [Occult];1200
12170100;Cranial Vessel Candlestand [Heavy];100
12170200;Cranial Vessel Candlestand [Keen];200
12170300;Cranial Vessel Candlestand [Quality];300
12170400;Cranial Vessel Candlestand [Fire];400
12170500;Cranial Vessel Candlestand [Flame Art];500
12170600;Cranial Vessel Candlestand [Lightning];600
12170700;Cranial Vessel Candlestand [Sacred];700
12170800;Cranial Vessel Candlestand [Magic];800
12170900;Cranial Vessel Candlestand [Cold];900
12171000;Cranial Vessel Candlestand [Poison];1000
12171100;Cranial Vessel Candlestand [Blood];1100
12171200;Cranial Vessel Candlestand [Occult];1200
12180100;Great Stars [Heavy];100
12180200;Great Stars [Keen];200
12180300;Great Stars [Quality];300
12180400;Great Stars [Fire];400
12180500;Great Stars [Flame Art];500
12180600;Great Stars [Lightning];600
12180700;Great Stars [Sacred];700
12180800;Great Stars [Magic];800
12180900;Great Stars [Cold];900
12181000;Great Stars [Poison];1000
12181100;Great Stars [Blood];1100
12181200;Great Stars [Occult];1200
12190100;Brick Hammer [Heavy];6000
12190200;Brick Hammer [Keen];200
12190300;Brick Hammer [Quality];300
12190400;Brick Hammer [Fire];400
12190500;Brick Hammer [Flame Art];500
12190600;Brick Hammer [Lightning];600
12190700;Brick Hammer [Sacred];700
12190800;Brick Hammer [Magic];800
12190900;Brick Hammer [Cold];900
12191000;Brick Hammer [Poison];1000
12191100;Brick Hammer [Blood];1100
12191200;Brick Hammer [Occult];1200
12200100;Devourer's Scepter [Heavy];100
12200200;Devourer's Scepter [Keen];200
12200300;Devourer's Scepter [Quality];300
12200400;Devourer's Scepter [Fire];400
12200500;Devourer's Scepter [Flame Art];500
12200600;Devourer's Scepter [Lightning];600
12200700;Devourer's Scepter [Sacred];700
12200800;Devourer's Scepter [Magic];800
12200900;Devourer's Scepter [Cold];900
12201000;Devourer's Scepter [Poison];1000
12201100;Devourer's Scepter [Blood];1100
12201200;Devourer's Scepter [Occult];1200
12210100;Rotten Battle Hammer [Heavy];6000
12210200;Rotten Battle Hammer [Keen];200
12210300;Rotten Battle Hammer [Quality];300
12210400;Rotten Battle Hammer [Fire];400
12210500;Rotten Battle Hammer [Flame Art];500
12210600;Rotten Battle Hammer [Lightning];600
12210700;Rotten Battle Hammer [Sacred];700
12210800;Rotten Battle Hammer [Magic];800
12210900;Rotten Battle Hammer [Cold];900
12211000;Rotten Battle Hammer [Poison];1000
12211100;Rotten Battle Hammer [Blood];1100
12211200;Rotten Battle Hammer [Occult];1200
13000100;Nightrider Flail [Heavy];100
13000200;Nightrider Flail [Keen];5000
13000300;Nightrider Flail [Quality];300
13000400;Nightrider Flail [Fire];400
13000500;Nightrider Flail [Flame Art];500
13000600;Nightrider Flail [Lightning];600
13000700;Nightrider Flail [Sacred];700
13000800;Nightrider Flail [Magic];800
13000900;Nightrider Flail [Cold];900
13001000;Nightrider Flail [Poison];1000
13001100;Nightrider Flail [Blood];1100
13001200;Nightrider Flail [Occult];1200
13010100;Flail [Heavy];100
13010200;Flail [Keen];200
13010300;Flail [Quality];300
13010400;Flail [Fire];400
13010500;Flail [Flame Art];500
13010600;Flail [Lightning];600
13010700;Flail [Sacred];700
13010800;Flail [Magic];800
13010900;Flail [Cold];900
13011000;Flail [Poison];1000
13011100;Flail [Blood];1100
13011200;Flail [Occult];1200
13020100;Family Heads [Heavy];100
13020200;Family Heads [Keen];200
13020300;Family Heads [Quality];300
13020400;Family Heads [Fire];400
13020500;Family Heads [Flame Art];500
13020600;Family Heads [Lightning];600
13020700;Family Heads [Sacred];700
13020800;Family Heads [Magic];800
13020900;Family Heads [Cold];900
13021000;Family Heads [Poison];1000
13021100;Family Heads [Blood];1100
13021200;Family Heads [Occult];1200
13030100;Bastard's Stars [Heavy];100
13030200;Bastard's Stars [Keen];200
13030300;Bastard's Stars [Quality];300
13030400;Bastard's Stars [Fire];400
13030500;Bastard's Stars [Flame Art];500
13030600;Bastard's Stars [Lightning];600
13030700;Bastard's Stars [Sacred];700
13030800;Bastard's Stars [Magic];800
13030900;Bastard's Stars [Cold];900
13031000;Bastard's Stars [Poison];1000
13031100;Bastard's Stars [Blood];1100
13031200;Bastard's Stars [Occult];1200
13040100;Chainlink Flail [Heavy];6000
13040200;Chainlink Flail [Keen];200
13040300;Chainlink Flail [Quality];300
13040400;Chainlink Flail [Fire];400
13040500;Chainlink Flail [Flame Art];500
13040600;Chainlink Flail [Lightning];600
13040700;Chainlink Flail [Sacred];700
13040800;Chainlink Flail [Magic];800
13040900;Chainlink Flail [Cold];900
13041000;Chainlink Flail [Poison];1000
13041100;Chainlink Flail [Blood];1100
13041200;Chainlink Flail [Occult];1200
14000100;Battle Axe [Heavy];100
14000200;Battle Axe [Keen];200
14000300;Battle Axe [Quality];300
14000400;Battle Axe [Fire];400
14000500;Battle Axe [Flame Art];500
14000600;Battle Axe [Lightning];600
14000700;Battle Axe [Sacred];700
14000800;Battle Axe [Magic];800
14000900;Battle Axe [Cold];900
14001000;Battle Axe [Poison];1000
14001100;Battle Axe [Blood];1100
14001200;Battle Axe [Occult];1200
14010100;Forked Hatchet [Heavy];100
14010200;Forked Hatchet [Keen];5000
14010300;Forked Hatchet [Quality];300
14010400;Forked Hatchet [Fire];400
14010500;Forked Hatchet [Flame Art];500
14010600;Forked Hatchet [Lightning];600
14010700;Forked Hatchet [Sacred];700
14010800;Forked Hatchet [Magic];800
14010900;Forked Hatchet [Cold];900
14011000;Forked Hatchet [Poison];1000
14011100;Forked Hatchet [Blood];1100
14011200;Forked Hatchet [Occult];1200
14020100;Hand Axe [Heavy];100
14020200;Hand Axe [Keen];200
14020300;Hand Axe [Quality];300
14020400;Hand Axe [Fire];400
14020500;Hand Axe [Flame Art];500
14020600;Hand Axe [Lightning];600
14020700;Hand Axe [Sacred];700
14020800;Hand Axe [Magic];800
14020900;Hand Axe [Cold];900
14021000;Hand Axe [Poison];1000
14021100;Hand Axe [Blood];1100
14021200;Hand Axe [Occult];1200
14030100;Jawbone Axe [Heavy];6000
14030200;Jawbone Axe [Keen];200
14030300;Jawbone Axe [Quality];300
14030400;Jawbone Axe [Fire];400
14030500;Jawbone Axe [Flame Art];500
14030600;Jawbone Axe [Lightning];600
14030700;Jawbone Axe [Sacred];700
14030800;Jawbone Axe [Magic];800
14030900;Jawbone Axe [Cold];900
14031000;Jawbone Axe [Poison];1000
14031100;Jawbone Axe [Blood];1100
14031200;Jawbone Axe [Occult];1200
14040100;Iron Cleaver [Heavy];6000
14040200;Iron Cleaver [Keen];200
14040300;Iron Cleaver [Quality];300
14040400;Iron Cleaver [Fire];400
14040500;Iron Cleaver [Flame Art];500
14040600;Iron Cleaver [Lightning];600
14040700;Iron Cleaver [Sacred];700
14040800;Iron Cleaver [Magic];800
14040900;Iron Cleaver [Cold];900
14041000;Iron Cleaver [Poison];1000
14041100;Iron Cleaver [Blood];1100
14041200;Iron Cleaver [Occult];1200
14050100;Ripple Blade [Heavy];100
14050200;Ripple Blade [Keen];200
14050300;Ripple Blade [Quality];300
14050400;Ripple Blade [Fire];400
14050500;Ripple Blade [Flame Art];500
14050600;Ripple Blade [Lightning];600
14050700;Ripple Blade [Sacred];700
14050800;Ripple Blade [Magic];800
14050900;Ripple Blade [Cold];900
14051000;Ripple Blade [Poison];1000
14051100;Ripple Blade [Blood];1100
14051200;Ripple Blade [Occult];1200
14060100;Celebrant's Cleaver [Heavy];100
14060200;Celebrant's Cleaver [Keen];200
14060300;Celebrant's Cleaver [Quality];300
14060400;Celebrant's Cleaver [Fire];400
14060500;Celebrant's Cleaver Blades [Flame Art];500
14060600;Celebrant's Cleaver [Lightning];600
14060700;Celebrant's Cleaver [Sacred];700
14060800;Celebrant's Cleaver [Magic];800
14060900;Celebrant's Cleaver [Cold];900
14061000;Celebrant's Cleaver [Poison];1000
14061100;Celebrant's Cleaver [Blood];1100
14061200;Celebrant's Cleaver [Occult];1200
14080100;Icerind Hatchet [Heavy];100
14080200;Icerind Hatchet [Keen];200
14080300;Icerind Hatchet [Quality];300
14080400;Icerind Hatchet [Fire];400
14080500;Icerind Hatchet [Flame Art];500
14080600;Icerind Hatchet [Lightning];600
14080700;Icerind Hatchet [Sacred];700
14080800;Icerind Hatchet [Magic];800
14080900;Icerind Hatchet [Cold];900
14081000;Icerind Hatchet [Poison];1000
14081100;Icerind Hatchet [Blood];1100
14081200;Icerind Hatchet [Occult];1200
14100100;Highland Axe [Heavy];100
14100200;Highland Axe [Keen];200
14100300;Highland Axe [Quality];300
14100400;Highland Axe [Fire];400
14100500;Highland Axe [Flame Art];500
14100600;Highland Axe [Lightning];600
14100700;Highland Axe [Sacred];700
14100800;Highland Axe [Magic];800
14100900;Highland Axe [Cold];900
14101000;Highland Axe [Poison];1000
14101100;Highland Axe [Blood];1100
14101200;Highland Axe [Occult];1200
14110100;Sacrificial Axe [Heavy];100
14110200;Sacrificial Axe [Keen];200
14110300;Sacrificial Axe [Quality];300
14110400;Sacrificial Axe [Fire];400
14110500;Sacrificial Axe [Flame Art];500
14110600;Sacrificial Axe [Lightning];600
14110700;Sacrificial Axe [Sacred];700
14110800;Sacrificial Axe [Magic];800
14110900;Sacrificial Axe [Cold];900
14111000;Sacrificial Axe [Poison];1000
14111100;Sacrificial Axe [Blood];1100
14111200;Sacrificial Axe [Occult];1200
14120100;Rosus' Axe [Heavy];100
14120200;Rosus' Axe [Keen];200
14120300;Rosus' Axe [Quality];300
14120400;Rosus' Axe [Fire];400
14120500;Rosus' Axe [Flame Art];500
14120600;Rosus' Axe [Lightning];600
14120700;Rosus' Axe [Sacred];700
14120800;Rosus' Axe [Magic];800
14120900;Rosus' Axe [Cold];900
14121000;Rosus' Axe [Poison];1000
14121100;Rosus' Axe [Blood];1100
14121200;Rosus' Axe [Occult];1200
14140100;Stormhawk Axe [Heavy];100
14140200;Stormhawk Axe [Keen];200
14140300;Stormhawk Axe [Quality];300
14140400;Stormhawk Axe [Fire];400
14140500;Stormhawk Axe [Flame Art];500
14140600;Stormhawk Axe [Lightning];600
14140700;Stormhawk Axe [Sacred];700
14140800;Stormhawk Axe [Magic];800
14140900;Stormhawk Axe [Cold];900
14141000;Stormhawk Axe [Poison];1000
14141100;Stormhawk Axe [Blood];1100
14141200;Stormhawk Axe [Occult];1200
15000100;Greataxe [Heavy];100
15000200;Greataxe [Keen];200
15000300;Greataxe [Quality];300
15000400;Greataxe [Fire];400
15000500;Greataxe [Flame Art];500
15000600;Greataxe [Lightning];600
15000700;Greataxe [Sacred];700
15000800;Greataxe [Magic];800
15000900;Greataxe [Cold];900
15001000;Greataxe [Poison];1000
15001100;Greataxe [Blood];1100
15001200;Greataxe [Occult];1200
15010100;Warped Axe [Heavy];6000
15010200;Warped Axe [Keen];200
15010300;Warped Axe [Quality];300
15010400;Warped Axe [Fire];400
15010500;Warped Axe [Flame Art];500
15010600;Warped Axe [Lightning];600
15010700;Warped Axe [Sacred];700
15010800;Warped Axe [Magic];800
15010900;Warped Axe [Cold];900
15011000;Warped Axe [Poison];1000
15011100;Warped Axe [Blood];1100
15011200;Warped Axe [Occult];1200
15020100;Great Omenkiller Cleaver [Heavy];100
15020200;Great Omenkiller Cleaver [Keen];200
15020300;Great Omenkiller Cleaver [Quality];300
15020400;Great Omenkiller Cleaver [Fire];400
15020500;Great Omenkiller Cleaver [Flame Art];500
15020600;Great Omenkiller Cleaver [Lightning];600
15020700;Great Omenkiller Cleaver [Sacred];700
15020800;Great Omenkiller Cleaver [Magic];800
15020900;Great Omenkiller Cleaver [Cold];900
15021000;Great Omenkiller Cleaver [Poison];1000
15021100;Great Omenkiller Cleaver [Blood];1100
15021200;Great Omenkiller Cleaver [Occult];1200
15030100;Crescent Moon Axe [Heavy];100
15030200;Crescent Moon Axe [Keen];200
15030300;Crescent Moon Axe [Quality];300
15030400;Crescent Moon Axe [Fire];400
15030500;Crescent Moon Axe [Flame Art];500
15030600;Crescent Moon Axe [Lightning];600
15030700;Crescent Moon Axe [Sacred];700
15030800;Crescent Moon Axe [Magic];800
15030900;Crescent Moon Axe [Cold];900
15031000;Crescent Moon Axe [Poison];1000
15031100;Crescent Moon Axe [Blood];1100
15031200;Crescent Moon Axe [Occult];1200
15040100;Axe of Godrick [Heavy];100
15040200;Axe of Godrick [Keen];200
15040300;Axe of Godrick [Quality];300
15040400;Axe of Godrick [Fire];400
15040500;Axe of Godrick [Flame Art];500
15040600;Axe of Godrick [Lightning];600
15040700;Axe of Godrick [Sacred];700
15040800;Axe of Godrick [Magic];800
15040900;Axe of Godrick [Cold];900
15041000;Axe of Godrick [Poison];1000
15041100;Axe of Godrick [Blood];1100
15041200;Axe of Godrick [Occult];1200
15050100;Longhaft Axe [Heavy];100
15050200;Longhaft Axe [Keen];200
15050300;Longhaft Axe [Quality];300
15050400;Longhaft Axe [Fire];400
15050500;Longhaft Axe [Flame Art];500
15050600;Longhaft Axe [Lightning];600
15050700;Longhaft Axe [Sacred];700
15050800;Longhaft Axe [Magic];800
15050900;Longhaft Axe [Cold];900
15051000;Longhaft Axe [Poison];1000
15051100;Longhaft Axe [Blood];1100
15051200;Longhaft Axe [Occult];1200
15060100;Rusted Anchor [Heavy];6000
15060200;Rusted Anchor [Keen];200
15060300;Rusted Anchor [Quality];300
15060400;Rusted Anchor [Fire];400
15060500;Rusted Anchor [Flame Art];500
15060600;Rusted Anchor [Lightning];600
15060700;Rusted Anchor [Sacred];700
15060800;Rusted Anchor [Magic];800
15060900;Rusted Anchor [Cold];900
15061000;Rusted Anchor [Poison];1000
15061100;Rusted Anchor [Blood];1100
15061200;Rusted Anchor [Occult];1200
15080100;Executioner's Greataxe [Heavy];6000
15080200;Executioner's Greataxe [Keen];200
15080300;Executioner's Greataxe [Quality];300
15080400;Executioner's Greataxe [Fire];400
15080500;Executioner's Greataxe [Flame Art];500
15080600;Executioner's Greataxe [Lightning];600
15080700;Executioner's Greataxe [Sacred];700
15080800;Executioner's Greataxe [Magic];800
15080900;Executioner's Greataxe [Cold];900
15081000;Executioner's Greataxe [Poison];1000
15081100;Executioner's Greataxe [Blood];1100
15081200;Executioner's Greataxe [Occult];1200
15110100;Winged Greathorn [Heavy];100
15110200;Winged Greathorn [Keen];200
15110300;Winged Greathorn [Quality];300
15110400;Winged Greathorn [Fire];400
15110500;Winged Greathorn [Flame Art];500
15110600;Winged Greathorn [Lightning];600
15110700;Winged Greathorn [Sacred];700
15110800;Winged Greathorn [Magic];800
15110900;Winged Greathorn [Cold];900
15111000;Winged Greathorn [Poison];1000
15111100;Winged Greathorn [Blood];1100
15111200;Winged Greathorn [Occult];1200
15120100;Butchering Knife [Heavy];100
15120200;Butchering Knife [Keen];5000
15120300;Butchering Knife [Quality];300
15120400;Butchering Knife [Fire];400
15120500;Butchering Knife [Flame Art];500
15120600;Butchering Knife [Lightning];600
15120700;Butchering Knife [Sacred];700
15120800;Butchering Knife [Magic];800
15120900;Butchering Knife [Cold];900
15121000;Butchering Knife [Poison];1000
15121100;Butchering Knife [Blood];1100
15121200;Butchering Knife [Occult];1200
15130100;Gargoyle's Great Axe [Heavy];6000
15130200;Gargoyle's Great Axe [Keen];200
15130300;Gargoyle's Great Axe [Quality];300
15130400;Gargoyle's Great Axe [Fire];400
15130500;Gargoyle's Great Axe [Flame Art];500
15130600;Gargoyle's Great Axe [Lightning];600
15130700;Gargoyle's Great Axe [Sacred];700
15130800;Gargoyle's Great Axe [Magic];800
15130900;Gargoyle's Great Axe [Cold];900
15131000;Gargoyle's Great Axe [Poison];1000
15131100;Gargoyle's Great Axe [Blood];1100
15131200;Gargoyle's Great Axe [Occult];1200
15140100;Gargoyle's Black Axe [Heavy];100
15140200;Gargoyle's Black Axe [Keen];200
15140300;Gargoyle's Black Axe [Quality];300
15140400;Gargoyle's Black Axe [Fire];400
15140500;Gargoyle's Black Axe [Flame Art];500
15140600;Gargoyle's Black Axe [Lightning];600
15140700;Gargoyle's Black Axe [Sacred];700
15140800;Gargoyle's Black Axe [Magic];800
15140900;Gargoyle's Black Axe [Cold];900
15141000;Gargoyle's Black Axe [Poison];1000
15141100;Gargoyle's Black Axe [Blood];1100
15141200;Gargoyle's Black Axe [Occult];1200
16000100;Short Spear [Heavy];100
16000200;Short Spear [Keen];200
16000300;Short Spear [Quality];300
16000400;Short Spear [Fire];400
16000500;Short Spear [Flame Art];500
16000600;Short Spear [Lightning];600
16000700;Short Spear [Sacred];700
16000800;Short Spear [Magic];800
16000900;Short Spear [Cold];900
