Row ID;Row Name;Unk0;Sort ID;Unk1;Display Category ID;Unk3;Unk4;Unk5;Unk6;Sword Arts ID;Unk7;Unk8;Unk9;Unk10;Unk11;Base Affinity Set;Additional Affinity;Available: Dagger;Available: Straight Sword;Available: Greatsword;Available: Colossal Sword;Available: Curved Sword;Available: Curved Greatsword;Available: Katana;Available: Twinblade;Available: Thrusting Sword;Available: Heavy Thrusting Sword;Available: Hammer;Available: Great Hammer;Available: Axe;Available: Greataxe;Available: Flail;Available: Spear;Available: Unknown 1;Available: Great Spear;Available: Halberd;Available: Reaper;Available: Fist;Available: Claw;Available: Whip;Available: Colossal Weapon;Available: Light Bow;Available: Bow;Available: Greatbow;Available: Crossbow;Available: Unknown 2;Available: Staff;Available: Unknown 3;Available: Unknown 4;Available: Small Shield;Available: Medium Shield;Available: Greatshield;Available: Torch;Unk94;Unk95;Unk96;Unk97;Unk16;Unk17;Unk18;Unk19;Unk20;Compatibility - Text ID;Unk22;Unk23
22400;Ash of War: Blood Blade;1;8350;0;90;-1;-1;-1;710600;224;0;300;0;359000;-1;72719;2919;True;True;False;False;True;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63026;0;0
22500;Ash of War: Phantom Slash;1;8351;0;30;-1;-1;-1;710600;225;0;300;0;352090;-1;139263;871;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63027;0;0
22600;Ash of War: Spectral Lance;1;8352;0;120;-1;-1;-1;710600;226;0;300;0;361000;-1;72719;3175;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63028;0;0
22700;Ash of War: Chilling Mist;1;8353;0;90;-1;-1;-1;710600;227;0;300;0;360010;-1;66319;2407;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63044;0;0
22800;Ash of War: Poisonous Mist;1;8354;0;90;-1;-1;-1;710600;228;0;300;0;358000;-1;72719;2663;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63044;0;0
30000;Ash of War: Shield Bash;1;8360;0;140;-1;-1;-1;710600;300;0;300;0;363030;-1;73727;103;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;-1;-1;-1;-1;-1;63041;0;0
30100;Ash of War: Barricade Shield;0;8361;0;140;-1;-1;-1;710600;301;0;300;0;363050;-1;73727;103;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;-1;-1;-1;-1;-1;63041;0;0
30200;Ash of War: Parry;1;8362;0;140;-1;-1;-1;710600;302;0;300;0;363000;-1;73727;103;True;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;-1;-1;-1;-1;-1;63047;0;0
30500;Ash of War: Carian Retaliation;1;8363;0;140;-1;-1;-1;710600;305;0;300;0;363070;-1;66319;2151;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;-1;-1;-1;-1;-1;63030;0;0
30600;Ash of War: Storm Wall;1;8364;0;140;-1;-1;-1;710600;306;0;300;0;363020;-1;73727;103;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;-1;-1;-1;-1;-1;63030;0;0
30700;Ash of War: Golden Parry;1;8365;0;140;-1;-1;-1;710600;307;0;300;0;363010;-1;131279;1895;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;-1;-1;-1;-1;-1;63030;0;0
30800;Ash of War: Shield Crash;1;8366;0;140;-1;-1;-1;710600;308;0;300;0;363040;-1;73727;103;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;-1;-1;-1;-1;-1;63041;0;0
30900;Ash of War: No Skill;1;8367;0;140;-1;-1;-1;710600;10;0;300;0;363080;-1;73727;103;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;True;False;False;False;False;-1;-1;-1;-1;-1;63031;0;0
31000;Ash of War: Thops's Barrier;1;8368;0;140;-1;-1;-1;710600;309;0;300;0;363060;-1;131855;2151;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;-1;-1;-1;-1;-1;63030;0;0
40000;Ash of War: Through and Through;1;8380;0;130;-1;-1;-1;710600;400;0;300;0;362010;-1;65537;103;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63032;0;0
40100;Ash of War: Barrage;1;8381;0;130;-1;-1;-1;710600;401;0;300;0;362020;-1;65537;103;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63048;0;0
40200;Ash of War: Mighty Shot;1;8382;0;130;-1;-1;-1;710600;402;0;300;0;362000;-1;65537;103;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63033;0;0
40400;Ash of War: Enchanted Shot;1;8383;0;130;-1;-1;-1;710600;404;0;300;0;362040;-1;65537;103;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63033;0;0
40500;Ash of War: Sky Shot;1;8384;0;130;-1;-1;-1;710600;405;0;300;0;362030;-1;65537;103;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63033;0;0
40600;Ash of War: Rain of Arrows;1;8385;0;130;-1;-1;-1;710600;406;0;300;0;362050;-1;131073;103;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63034;0;0
50100;Ash of War: Hoarfrost Stomp;1;8400;0;90;-1;-1;-1;710600;501;0;300;0;360020;-1;66319;2407;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
50200;Ash of War: Storm Stomp;0;8401;0;30;-1;-1;-1;710600;502;0;300;0;352070;-1;73727;871;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
50300;Ash of War: Kick;1;8402;0;10;-1;-1;-1;710600;503;0;300;0;350050;-1;73727;359;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
50400;Ash of War: Lightning Ram;1;8403;0;50;-1;-1;-1;710600;504;0;300;0;356020;-1;65743;1639;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
50500;Ash of War: Flame of the Redmanes;1;8404;0;50;-1;-1;-1;710600;505;0;300;0;354010;-1;65599;1127;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
50600;Ash of War: Ground Slam;1;8405;0;10;-1;-1;-1;710600;506;0;300;0;350070;-1;73727;359;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
50700;Ash of War: Golden Slam;1;8406;0;80;-1;-1;-1;710600;507;0;300;0;357060;-1;131279;1895;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
50800;Ash of War: Waves of Darkness;1;8407;0;40;-1;-1;-1;710600;508;0;300;0;353070;-1;197391;2151;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63050;0;0
50900;Ash of War: Hoarah Loux's Earthshaker;1;8408;0;10;-1;-1;-1;710600;509;0;300;0;350090;-1;204799;359;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
60000;Ash of War: Determination;0;8420;0;30;-1;-1;-1;710600;600;0;300;0;352100;-1;73727;871;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
60100;Ash of War: Royal Knight's Resolve;1;8421;0;30;-1;-1;-1;710600;601;0;300;0;352110;-1;139263;871;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
60200;Ash of War: Assassin's Gambit;1;8422;0;120;-1;-1;-1;710600;602;0;300;0;361030;-1;72719;3175;True;True;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63036;0;0
60300;Ash of War: Golden Vow;1;8423;0;80;-1;-1;-1;710600;603;0;300;0;357070;-1;131279;1895;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
60400;Ash of War: Sacred Order;1;8424;0;80;-1;-1;-1;710600;604;0;300;0;357030;-1;65743;1895;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
60500;Ash of War: Shared Order;1;8425;0;80;-1;-1;-1;710600;605;0;300;0;357040;-1;131279;1895;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
60600;Ash of War: Seppuku;1;8426;0;90;-1;-1;-1;710600;606;0;300;0;359030;-1;72719;2919;False;True;True;False;True;True;True;True;True;True;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63046;0;0
60700;Ash of War: Cragblade;1;8427;0;10;-1;-1;-1;710600;607;0;300;0;350040;-1;139263;359;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63038;0;0
65000;Ash of War: Barbaric Roar;1;8440;0;10;-1;-1;-1;710600;650;0;300;0;350110;-1;73727;359;False;True;True;True;True;True;True;True;False;False;True;True;True;True;True;True;False;True;True;True;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63040;0;0
65100;Ash of War: War Cry;1;8441;0;10;-1;-1;-1;710600;651;0;300;0;350100;-1;73727;359;False;True;True;True;True;True;True;True;False;False;True;True;True;True;True;True;False;True;True;True;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63040;0;0
65200;Ash of War: Beast's Roar;1;8442;0;20;-1;-1;-1;710600;652;0;300;0;351100;-1;139263;615;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
65300;Ash of War: Troll's Roar;1;8443;0;10;-1;-1;-1;710600;653;0;300;0;350130;-1;0;0;True;True;False;False;True;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63039;0;0
65400;Ash of War: Braggart's Roar;1;8444;0;10;-1;-1;-1;710600;654;0;300;0;350120;-1;73727;359;False;True;True;True;True;True;True;True;False;False;True;True;True;True;True;True;False;True;True;True;True;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63040;0;0
70000;Ash of War: Endure;1;8460;0;10;-1;-1;-1;710600;700;0;300;0;350060;-1;73727;359;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
70100;Ash of War: Vow of the Indomitable;1;8461;0;80;-1;-1;-1;710600;701;0;300;0;357080;-1;65743;1895;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;-1;-1;-1;-1;-1;63041;0;0
70200;Ash of War: Holy Ground;0;8462;0;80;-1;-1;-1;710600;702;0;300;0;357090;-1;131279;1895;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;-1;-1;-1;-1;-1;63041;0;0
80000;Ash of War: Quickstep;1;8480;0;20;-1;-1;-1;710600;800;0;300;0;351070;-1;73727;615;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
80100;Ash of War: Bloodhound's Step;1;8481;0;20;-1;-1;-1;710600;801;0;300;0;351080;-1;139263;615;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
80200;Ash of War: Raptor of the Mists;1;8482;0;20;-1;-1;-1;710600;802;0;300;0;351090;-1;139263;615;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
85000;Ash of War: White Shadow's Lure;1;8490;0;120;-1;-1;-1;710600;850;0;300;0;361020;-1;138255;3175;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;False;True;True;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;-1;-1;-1;-1;-1;63042;0;0
