Row ID;Row Name;SpEffect 4
43002052;Wandering Noble;7160
43002110;Wandering Noble;7070
43002140;Wandering Noble;7070
43002200;Wandering Noble;7060
43002220;Wandering Noble;7060
43002228;Wandering Noble;7100
43002320;Wandering Noble;7060
43002322;Wandering Noble;7130
43002410;Wandering Noble;7010
43003010;Wandering Noble;7010
43003012;Wandering Noble;7020
43003020;Wandering Noble;7060
43003030;Wandering Noble;7080
43003032;Wandering Noble;7090
43003033;Wandering Noble;7090
43003040;Wandering Noble;7070
43003052;Wandering Noble;7160
43004030;Wandering Noble;7080
43004033;Wandering Noble;7090
43004052;Wandering Noble;7160
43004130;Wandering Noble;7080
43004152;Wandering Noble;7160
43005006;Wandering Noble;7000
43005010;Wandering Noble;7010
43005012;Wandering Noble;7020
43005020;Wandering Noble;7060
43005024;Wandering Noble;7060
43005030;Wandering Noble;7080
43005032;Wandering Noble;7090
43005033;Wandering Noble;7090
43005040;Wandering Noble;7070
43005052;Wandering Noble;7160
43005110;Wandering Noble;7010
43005112;Wandering Noble;7020
43005130;Wandering Noble;7080
43005133;Wandering Noble;7090
43005152;Wandering Noble;7160
43005210;Wandering Noble;7010
43005212;Wandering Noble;7020
43005230;Wandering Noble;7080
43005233;Wandering Noble;7090
43005252;Wandering Noble;7160
43006010;Wandering Noble;7010
43006012;Wandering Noble;7020
43006024;Wandering Noble;7060
43006030;Wandering Noble;7080
43006032;Wandering Noble;7090
43006033;Wandering Noble;7090
43006052;Wandering Noble;7160
43006110;Wandering Noble;7010
43006112;Wandering Noble;7020
43006130;Wandering Noble;7080
43006133;Wandering Noble;7090
43006152;Wandering Noble;7160
43006210;Wandering Noble;7010
43006212;Wandering Noble;7020
43006230;Wandering Noble;7080
43006233;Wandering Noble;7090
43006252;Wandering Noble;7160
43006352;Wandering Noble;7160
43006630;Wandering Noble;7080
43006633;Wandering Noble;7090
43006638;Wandering Noble;7110
43006738;Wandering Noble;7110
43006838;Wandering Noble;7110
43007010;Wandering Noble;7010
43007012;Wandering Noble;7020
43007020;Wandering Noble;7060
43007030;Wandering Noble;7080
43007040;Wandering Noble;7070
43007052;Wandering Noble;7160
43007110;Wandering Noble;7010
43007112;Wandering Noble;7020
43007120;Wandering Noble;7060
43007130;Wandering Noble;7080
43007150;Wandering Noble;7120
43009010;Wandering Noble;7010
43009012;Wandering Noble;7020
43009110;Wandering Noble;7010
43009120;Wandering Noble;7060
43009130;Wandering Noble;7080
43009132;Wandering Noble;7090
43009140;Wandering Noble;7070
43009150;Wandering Noble;7120
43009212;Wandering Noble;7020
43009220;Wandering Noble;7060
43009232;Wandering Noble;7090
43009240;Wandering Noble;7070
43009250;Wandering Noble;7120
43009252;Wandering Noble;7160
43009320;Wandering Noble;7060
43009330;Wandering Noble;7080
43009332;Wandering Noble;7090
43009340;Wandering Noble;7070
43009350;Wandering Noble;7120
43009352;Wandering Noble;7160
43009366;Wandering Noble;7110
43110010;Godrick Soldier;7010
43110012;Godrick Soldier;7020
43110013;Godrick Soldier;7030
43110912;Godrick Soldier;7020
43110914;Godrick Soldier;7030
43111110;Godrick Soldier;7010
43111112;Godrick Soldier;7020
43111140;Godrick Soldier;7070
43111210;Godrick Soldier;7010
43111212;Godrick Soldier;7020
43111306;Godrick Soldier;7000
43111310;Godrick Soldier;7010
43111312;Godrick Soldier;7020
43111313;Godrick Soldier;7030
43111410;Godrick Soldier;7010
43111412;Godrick Soldier;7020
43112010;Godrick Soldier;7010
43112012;Godrick Soldier;7020
43112110;Godrick Soldier;7010
43112112;Godrick Soldier;7020
43112210;Godrick Soldier;7010
43112212;Godrick Soldier;7020
43112410;Godrick Soldier;7010
43112412;Godrick Soldier;7020
43113010;Godrick Soldier;7010
43113012;Godrick Soldier;7020
43113040;Godrick Soldier;7070
43113906;Godrick Soldier;7000
43114006;Godrick Soldier;7000
43114010;Godrick Soldier;7010
43114012;Godrick Soldier;7020
43114013;Godrick Soldier;7030
43114090;Godrick Soldier;7010
43120020;Raya Lucaria Soldier;7060
43120021;Raya Lucaria Soldier;7060
43120028;Raya Lucaria Soldier;7100
43120120;Raya Lucaria Soldier;7060
43120320;Raya Lucaria Soldier;7060
43120321;Raya Lucaria Soldier;7060
43121020;Raya Lucaria Soldier;7060
43121021;Raya Lucaria Soldier;7060
43121120;Raya Lucaria Soldier;7060
43121320;Raya Lucaria Soldier;7060
43121321;Raya Lucaria Soldier;7060
43121820;Raya Lucaria Soldier;7060
43122020;Raya Lucaria Soldier;7060
43122021;Raya Lucaria Soldier;7060
43123020;Raya Lucaria Soldier;7060
43123021;Raya Lucaria Soldier;7060
43123028;Raya Lucaria Soldier;7100
43130030;Leyndell Soldier;7080
43130032;Leyndell Soldier;7090
43130034;Leyndell Soldier;7100
43130035;Leyndell Soldier;7130
43130130;Leyndell Soldier;7080
43130132;Leyndell Soldier;7090
43130134;Leyndell Soldier;7100
43130150;Leyndell Soldier;7120
43130230;Leyndell Soldier;7080
43130232;Leyndell Soldier;7090
43130234;Leyndell Soldier;7100
43130330;Leyndell Soldier;7080
43130332;Leyndell Soldier;7090
43130334;Leyndell Soldier;7100
43130335;Leyndell Soldier;7130
43130435;Leyndell Soldier;7130
43130535;Leyndell Soldier;7130
43131030;Leyndell Soldier;7080
43131032;Leyndell Soldier;7090
43131034;Leyndell Soldier;7100
43131130;Leyndell Soldier;7080
43131132;Leyndell Soldier;7090
43131330;Leyndell Soldier;7080
43132030;Leyndell Soldier;7080
43132032;Leyndell Soldier;7090
43132034;Leyndell Soldier;7100
43133030;Leyndell Soldier;7080
43133032;Leyndell Soldier;7090
43133034;Leyndell Soldier;7100
43133035;Leyndell Soldier;7130
43133135;Leyndell Soldier;7130
43134032;Leyndell Soldier;7090
43134132;Leyndell Soldier;7090
43134232;Leyndell Soldier;7090
43134332;Leyndell Soldier;7090
43135032;Leyndell Soldier;7090
43135132;Leyndell Soldier;7090
43136032;Leyndell Soldier;7090
43137032;Leyndell Soldier;7090
43140040;Radahn Soldier;7070
43140041;Radahn Soldier;7080
43140042;Radahn Soldier;7150
43140140;Radahn Soldier;7070
43140240;Radahn Soldier;7070
43140242;Radahn Soldier;7150
43140340;Radahn Soldier;7070
43140341;Radahn Soldier;7080
43140342;Radahn Soldier;7150
43140440;Radahn Soldier;7070
43140542;Radahn Soldier;7150
43140642;Radahn Soldier;7150
43141040;Radahn Soldier;7070
43141042;Radahn Soldier;7150
43141140;Radahn Soldier;7070
43141141;Radahn Soldier;7080
43141340;Radahn Soldier;7070
43141342;Radahn Soldier;7150
43141442;Radahn Soldier;7150
43142040;Radahn Soldier;7070
43142042;Radahn Soldier;7150
43142142;Radahn Soldier;7150
43142242;Radahn Soldier;7150
43143040;Radahn Soldier;7070
43143041;Radahn Soldier;7080
43143042;Radahn Soldier;7150
43143142;Radahn Soldier;7150
43143242;Radahn Soldier;7150
43150012;Mausoleum Soldier;7020
43150020;Mausoleum Soldier;7060
43150052;Mausoleum Soldier;7160
43150066;Mausoleum Soldier;7110
43150266;Mausoleum Soldier;7110
43150320;Mausoleum Soldier;7060
43150366;Mausoleum Soldier;7110
43151020;Mausoleum Soldier;7060
43151052;Mausoleum Soldier;7160
43151066;Mausoleum Soldier;7110
43151266;Mausoleum Soldier;7110
43151366;Mausoleum Soldier;7110
43152052;Mausoleum Soldier;7160
43152066;Mausoleum Soldier;7110
43153052;Mausoleum Soldier;7160
43153066;Mausoleum Soldier;7110
43160056;Haligtree Soldier;7190
43160156;Haligtree Soldier;7190
43160256;Haligtree Soldier;7190
43160356;Haligtree Soldier;7190
43160556;Haligtree Soldier;7190
43160656;Haligtree Soldier;7190
43160756;Haligtree Soldier;7190
43160856;Haligtree Soldier;7190
43161056;Haligtree Soldier;7190
43161156;Haligtree Soldier;7190
43161256;Haligtree Soldier;7190
43161356;Haligtree Soldier;7190
43161556;Haligtree Soldier;7190
43161656;Haligtree Soldier;7190
43161756;Haligtree Soldier;7190
43161856;Haligtree Soldier;7190
43162056;Haligtree Soldier;7190
43162556;Haligtree Soldier;7190
43163056;Haligtree Soldier;7190
43163556;Haligtree Soldier;7190
43210012;Vulgar Militia;7020
43210020;Vulgar Militia;7060
43210026;Vulgar Militia;7070
43210030;Vulgar Militia;7080
43210033;Vulgar Militia;7090
43210040;Vulgar Militia;7070
43210142;Vulgar Militia;7150
43210150;Vulgar Militia;7120
43210152;Vulgar Militia;7160
43211012;Vulgar Militia;7020
43211020;Vulgar Militia;7060
43211026;Vulgar Militia;7070
43211030;Vulgar Militia;7080
43211040;Vulgar Militia;7070
43211142;Vulgar Militia;7150
43211150;Vulgar Militia;7120
43211152;Vulgar Militia;7160
43212012;Vulgar Militia;7020
43212020;Vulgar Militia;7060
43212026;Vulgar Militia;7070
43212030;Vulgar Militia;7080
43212033;Vulgar Militia;7090
43212040;Vulgar Militia;7070
43212142;Vulgar Militia;7150
43212150;Vulgar Militia;7120
43212152;Vulgar Militia;7160
43400010;Mad Pumpkin Head;7010
43400020;Mad Pumpkin Head;7060
43400030;Mad Pumpkin Head;7080
43400032;Mad Pumpkin Head;7090
43400040;Mad Pumpkin Head;7070
43400430;Mad Pumpkin Head;7080
43400910;Mad Pumpkin Head;7010
43400940;Mad Pumpkin Head;7070
43401013;Mad Pumpkin Head;7030
43401024;Mad Pumpkin Head;7060
43401030;Mad Pumpkin Head;7080
43401032;Mad Pumpkin Head;7090
43401040;Mad Pumpkin Head;7070
43401041;Mad Pumpkin Head;7080
43401110;Mad Pumpkin Head;7010
43401130;Mad Pumpkin Head;7080
43401940;Mad Pumpkin Head;7070
43510010;Godrick Knight;7010
43510110;Godrick Knight;7010
43511010;Godrick Knight;7010
43511110;Godrick Knight;7010
43511112;Godrick Knight;7020
43520020;Cuckoo Knight;7060
43521120;Cuckoo Knight;7060
43530020;Leyndell Knight;7100
43530030;Leyndell Knight;7080
43530032;Leyndell Knight;7090
43530034;Leyndell Knight;7100
43530035;Leyndell Knight;7130
43530036;Leyndell Knight;7090
43530132;Leyndell Knight;7090
43530235;Leyndell Knight;7130
43530534;Leyndell Knight;7100
43531030;Leyndell Knight;7080
43531032;Leyndell Knight;7090
43531034;Leyndell Knight;7100
43531036;Leyndell Knight;7090
43531130;Leyndell Knight;7080
43531132;Leyndell Knight;7090
43531136;Leyndell Knight;7090
43531150;Leyndell Knight;7120
43531232;Leyndell Knight;7090
43531234;Leyndell Knight;7100
43531534;Leyndell Knight;7120
43532030;Leyndell Knight;7080
43532034;Leyndell Knight;7100
43532050;Leyndell Knight;7120
43540040;Redmane Kngiht;7070
43540041;Redmane Kngiht;7080
43540042;Redmane Kngiht;7150
43540242;Redmane Kngiht;7150
43540342;Redmane Kngiht;7150
43541040;Redmane Kngiht;7070
43541041;Redmane Kngiht;7080
43541042;Redmane Kngiht;7150
43541140;Redmane Kngiht;7070
43541242;Redmane Kngiht;7150
43542040;Redmane Kngiht;7070
43542042;Redmane Kngiht;7150
43542242;Redmane Kngiht;7150
43550020;Mausoleum Knight;7060
43550052;Mausoleum Knight;7160
43550066;Mausoleum Knight;7110
43551052;Mausoleum Knight;7160
43551066;Mausoleum Knight;7110
43551152;Mausoleum Knight;7160
43551166;Mausoleum Knight;7110
43552052;Mausoleum Knight;7160
43552066;Mausoleum Knight;7110
43560034;Haligtree Knight;7100
43560056;Haligtree Knight;7190
43560556;Haligtree Knight;7190
43561056;Haligtree Knight;7190
43561556;Haligtree Knight;7190
43562056;Haligtree Knight;7190
43562556;Haligtree Knight;7190
43610010;Godrick Knight's Horse;7010
43610012;Godrick Knight's Horse;7020
43620020;Cuckoo Knight's Horse;7060
43630030;Leyndell Knight's Horse;7080
43630050;Leyndell Knight's Horse;7120
43640040;Redmane Knight's Horse;7070
43650052;Mausoleum Knight's Horse;7160
43650066;Mausoleum Knight's Horse;7110
43710010;Godrick Foot Soldier;7010
43710012;Godrick Foot Soldier;7020
43710013;Godrick Foot Soldier;7030
43710040;Godrick Foot Soldier;7070
43710510;Godrick Foot Soldier;7010
43710512;Godrick Foot Soldier;7020
43710540;Godrick Foot Soldier;7070
43711010;Godrick Foot Soldier;7010
43711012;Godrick Foot Soldier;7020
43711040;Godrick Foot Soldier;7070
43711510;Godrick Foot Soldier;7010
43711512;Godrick Foot Soldier;7020
43711612;Godrick Foot Soldier;7020
43711710;Godrick Foot Soldier;7010
43711712;Godrick Foot Soldier;7020
43711812;Godrick Foot Soldier;7020
43712010;Godrick Foot Soldier;7010
43712012;Godrick Foot Soldier;7020
43712510;Godrick Foot Soldier;7010
43712512;Godrick Foot Soldier;7020
43712540;Godrick Foot Soldier;7070
43713010;Godrick Foot Soldier;7010
43713012;Godrick Foot Soldier;7020
43713040;Godrick Foot Soldier;7070
43714010;Godrick Foot Soldier;7010
43714012;Godrick Foot Soldier;7020
43714013;Godrick Foot Soldier;7030
43714040;Godrick Foot Soldier;7070
43716010;Godrick Foot Soldier;7010
43716012;Godrick Foot Soldier;7020
43716040;Godrick Foot Soldier;7070
43717010;Godrick Foot Soldier;7010
43717012;Godrick Foot Soldier;7020
43720020;Raya Lucaria Foot Soldier;7060
43720520;Raya Lucaria Foot Soldier;7060
43721820;Raya Lucaria Foot Soldier;7060
43722020;Raya Lucaria Foot Soldier;7060
43723020;Raya Lucaria Foot Soldier;7060
43724020;Raya Lucaria Foot Soldier;7060
43727020;Raya Lucaria Foot Soldier;7060
43730030;Leyndell Foot Soldier;7080
43730032;Leyndell Foot Soldier;7090
43730033;Leyndell Foot Soldier;7090
43730530;Leyndell Foot Soldier;7080
43730532;Leyndell Foot Soldier;7090
43730534;Leyndell Foot Soldier;7100
43731030;Leyndell Foot Soldier;7080
43731050;Leyndell Foot Soldier;7120
43731530;Leyndell Foot Soldier;7080
43731630;Leyndell Foot Soldier;7080
43731730;Leyndell Foot Soldier;7080
43731732;Leyndell Foot Soldier;7090
43732030;Leyndell Foot Soldier;7080
43732530;Leyndell Foot Soldier;7080
43732534;Leyndell Foot Soldier;7100
43734030;Leyndell Foot Soldier;7080
43734032;Leyndell Foot Soldier;7090
43734034;Leyndell Foot Soldier;7100
43734035;Leyndell Foot Soldier;7130
43734050;Leyndell Foot Soldier;7120
43734535;Leyndell Foot Soldier;7130
43736030;Leyndell Foot Soldier;7080
43736032;Leyndell Foot Soldier;7090
43737030;Leyndell Foot Soldier;7080
43737032;Leyndell Foot Soldier;7090
43737033;Leyndell Foot Soldier;7090
43737050;Leyndell Foot Soldier;7120
43738032;Leyndell Foot Soldier;7090
43740040;Radahn Foot Soldier;7070
43740041;Radahn Foot Soldier;7080
43740042;Radahn Foot Soldier;7150
43740342;Radahn Foot Soldier;7150
43740540;Radahn Foot Soldier;7070
43740541;Radahn Foot Soldier;7080
43740542;Radahn Foot Soldier;7150
43741040;Radahn Foot Soldier;7070
43741441;Radahn Foot Soldier;7080
43741541;Radahn Foot Soldier;7080
43741841;Radahn Foot Soldier;7080
43742040;Radahn Foot Soldier;7070
43742041;Radahn Foot Soldier;7080
43742042;Radahn Foot Soldier;7150
43742540;Radahn Foot Soldier;7070
43743040;Radahn Foot Soldier;7070
43746040;Radahn Foot Soldier;7070
43746041;Radahn Foot Soldier;7080
43746042;Radahn Foot Soldier;7150
43747040;Radahn Foot Soldier;7070
43747041;Radahn Foot Soldier;7080
43747042;Radahn Foot Soldier;7150
43751052;Mausoleum Foot Soldier;7160
43760056;Haligtree Foot Soldier;7190
43760556;Haligtree Foot Soldier;7190
43761556;Haligtree Foot Soldier;7190
43761656;Haligtree Foot Soldier;7190
43761756;Haligtree Foot Soldier;7190
43764056;Haligtree Foot Soldier;7190
43766056;Haligtree Foot Soldier;7190
43767056;Haligtree Foot Soldier;7190
43770012;Highwayman;7020
43772012;Highwayman;7020
43772512;Highwayman;7020
43800012;Starcaller;7020
43800032;Starcaller;7090
43800042;Starcaller;7150
43800062;Starcaller;7110
43800130;Starcaller;7080
43810020;Bloodthorn Exile;7060
43810032;Bloodthorn Exile;7090
43810132;Bloodthorn Exile;7090
43810250;Bloodthorn Exile;7120
43810350;Bloodthorn Exile;7120
43811020;Bloodthorn Exile;7060
43811150;Bloodthorn Exile;7120
43820010;Tunnel Miner;7010
43820012;Tunnel Miner;7020
43820026;Tunnel Miner;7070
43820030;Tunnel Miner;7080
43820033;Tunnel Miner;7090
43820052;Tunnel Miner;7160
43820140;Tunnel Miner;7070
43821010;Tunnel Miner;7010
43821012;Tunnel Miner;7020
43821020;Tunnel Miner;7060
43821026;Tunnel Miner;7070
43821030;Tunnel Miner;7080
43821033;Tunnel Miner;7090
43821052;Tunnel Miner;7160
43822010;Tunnel Miner;7010
43822026;Tunnel Miner;7070
43822140;Tunnel Miner;7070
43823010;Tunnel Miner;7010
43823012;Tunnel Miner;7020
43823030;Tunnel Miner;7080
43823033;Tunnel Miner;7090
43823040;Tunnel Miner;7070
43825026;Tunnel Miner;7070
43826033;Tunnel Miner;7090
43827012;Tunnel Miner;7020
43827052;Tunnel Miner;7160
43828033;Tunnel Miner;7090
43829030;Tunnel Miner;7080
43829140;Tunnel Miner;7070
43830010;Glintstone Miner;7010
43830020;Glintstone Miner;7060
43830030;Glintstone Miner;7080
43830040;Glintstone Miner;7070
43831020;Glintstone Miner;7060
43831030;Glintstone Miner;7080
43831040;Glintstone Miner;7070
43840020;Glintstone Miner;7060
43840040;Glintstone Miner;7070
43850010;Fungal Sorcerer;7010
43850012;Fungal Sorcerer;7020
43850020;Fungal Sorcerer;7060
43850032;Fungal Sorcerer;7090
43850040;Fungal Sorcerer;7070
43850110;Fungal Sorcerer;7010
43850112;Fungal Sorcerer;7020
43850120;Fungal Sorcerer;7060
43850132;Fungal Sorcerer;7090
43850140;Fungal Sorcerer;7070
43850210;Fungal Sorcerer;7010
43850212;Fungal Sorcerer;7020
43850220;Fungal Sorcerer;7060
43850232;Fungal Sorcerer;7090
43850240;Fungal Sorcerer;7070
43858040;Fungal Sorcerer;7070
43858140;Fungal Sorcerer;7070
43858240;Fungal Sorcerer;7070
44200020;Giant Lobster;7060
44200035;Giant Lobster;7130
44200120;Giant Lobster;7060
44201020;Giant Lobster;7060
44202020;Giant Lobster;7060
44203050;Giant Lobster;7120
44204050;Giant Lobster;7120
44205050;Giant Lobster;7120
44300010;Abnormal Stone Cluster;7010
44300012;Abnormal Stone Cluster;7020
44300020;Abnormal Stone Cluster;7060
44300022;Abnormal Stone Cluster;7130
44300030;Abnormal Stone Cluster;7080
44300040;Abnormal Stone Cluster;7070
44300050;Abnormal Stone Cluster;7120
44300110;Abnormal Stone Cluster;7010
44300150;Abnormal Stone Cluster;7120
44300250;Abnormal Stone Cluster;7120
44300310;Abnormal Stone Cluster;7010
44300340;Abnormal Stone Cluster;7070
44300350;Abnormal Stone Cluster;7120
44301010;Abnormal Stone Cluster;7010
44301033;Abnormal Stone Cluster;7090
44301040;Abnormal Stone Cluster;7070
44400010;Fungal Pod;7010
44400012;Fungal Pod;7020
44400020;Fungal Pod;7060
44400032;Fungal Pod;7090
44400033;Fungal Pod;7090
44400040;Fungal Pod;7070
44400050;Fungal Pod;7120
44410020;Giant Fungal Pod;7060
44410050;Giant Fungal Pod;7120
44420040;Giant Fungal Pod;7070
44500012;Walking Mausoleum;7020
44500020;Walking Mausoleum;7060
44500050;Walking Mausoleum;7120
44500052;Walking Mausoleum;7160
44500066;Walking Mausoleum;7110
44501020;Walking Mausoleum;7060
44600020;Flamethrower Tank;7060
44600032;Flamethrower Tank;7090
44600036;Flamethrower Tank;7090
44600040;Flamethrower Tank;7070
44600840;Flamethrower Tank;7070
44601032;Flamethrower Tank;7090
44601040;Flamethrower Tank;7070
44601840;Flamethrower Tank;7070
44607020;Flamethrower Tank;7060
44607032;Flamethrower Tank;7090
44607040;Flamethrower Tank;7070
44607120;Flamethrower Tank;7060
44607132;Flamethrower Tank;7090
44607220;Flamethrower Tank;7060
44607840;Flamethrower Tank;7070
44608032;Flamethrower Tank;7090
44608040;Flamethrower Tank;7070
44608640;Flamethrower Tank;7070
44608740;Flamethrower Tank;7070
44608840;Flamethrower Tank;7070
44700020;Ghiza Torturer;7060
44700024;Ghiza Torturer;7060
44700032;Ghiza Torturer;7090
44700034;Ghiza Torturer;7100
44700038;Ghiza Torturer;7110
44700040;Ghiza Torturer;7070
44700938;Ghiza Torturer;7080
44701021;Ghiza Torturer;7060
44701024;Ghiza Torturer;7060
44701032;Ghiza Torturer;7090
44701033;Ghiza Torturer;7090
44701034;Ghiza Torturer;7100
44701038;Ghiza Torturer;7110
44701132;Ghiza Torturer;7090
44701938;Ghiza Torturer;7080
44702041;Ghiza Torturer;7080
44800010;Giant Miranda Sprout;7010
44800012;Giant Miranda Sprout;7020
44800020;Giant Miranda Sprout;7060
44800032;Giant Miranda Sprout;7090
44800034;Giant Miranda Sprout;7100
44800035;Giant Miranda Sprout;7130
44800040;Giant Miranda Sprout;7070
44800054;Giant Miranda Sprout;7180
44800064;Giant Miranda Sprout;7060
44800120;Giant Miranda Sprout;7060
44800130;Giant Miranda Sprout;7080
44800140;Giant Miranda Sprout;7070
44800162;Giant Miranda Sprout;7110
44800220;Giant Miranda Sprout;7060
44800330;Giant Miranda Sprout;7080
44800370;Giant Miranda Sprout;7150
44800430;Giant Miranda Sprout;7080
44800912;Giant Miranda Sprout;7020
44800930;Giant Miranda Sprout;7080
44810010;Miranda Sprout;7010
44810012;Miranda Sprout;7020
44810020;Miranda Sprout;7060
44810032;Miranda Sprout;7090
44810034;Miranda Sprout;7100
44810035;Miranda Sprout;7130
44810040;Miranda Sprout;7070
44810054;Miranda Sprout;7180
44810064;Miranda Sprout;7060
44810120;Miranda Sprout;7060
44810130;Miranda Sprout;7080
44810162;Miranda Sprout;7110
44810220;Miranda Sprout;7060
44810330;Miranda Sprout;7080
44810370;Miranda Sprout;7150
44810430;Miranda Sprout;7080
44810540;Miranda Sprout;7070
44810830;Miranda Sprout;7080
44810912;Miranda Sprout;7020
44811012;Miranda Sprout;7020
44811330;Miranda Sprout;7080
44811430;Miranda Sprout;7080
44811830;Miranda Sprout;7080
44820031;Fading Giant Miranda Sprout;7090
44820040;Fading Giant Miranda Sprout;7070
44820054;Fading Giant Miranda Sprout;7180
44820056;Fading Giant Miranda Sprout;7190
44830030;Fading Miranda Sprout;7080
44830031;Fading Miranda Sprout;7090
44830040;Fading Miranda Sprout;7070
44830054;Fading Miranda Sprout;7180
44831040;Fading Miranda Sprout;7070
44831054;Fading Miranda Sprout;7180
44831056;Fading Miranda Sprout;7190
44900011;Living Pot - Large;7010
44900014;Living Pot - Large;7030
44900020;Living Pot - Large;7060
44900021;Living Pot - Large;7060
44900024;Living Pot - Large;7060
44900032;Living Pot - Large;7090
44900033;Living Pot - Large;7090
44900034;Living Pot - Large;7100
44900035;Living Pot - Large;7100
44900038;Living Pot - Large;7110
44900050;Living Pot - Large;7120
44900124;Living Pot - Large;7060
44900320;Living Pot - Large;7060
44907014;Living Pot - Large;7030
44907021;Living Pot - Large;7060
44907033;Living Pot - Large;7090
44907035;Living Pot - Large;7100
44907038;Living Pot - Large;7110
44907050;Living Pot - Large;7120
44907121;Living Pot - Large;7060
44907133;Living Pot - Large;7090
44907150;Living Pot - Large;7120
44907221;Living Pot - Large;7060
44907233;Living Pot - Large;7090
44907250;Living Pot - Large;7120
44907333;Living Pot - Large;7090
44907350;Living Pot - Large;7120
44907450;Living Pot - Large;7120
44908124;Living Pot - Large;7060
44908320;Living Pot - Large;7060
44908420;Living Pot - Large;7060
44909040;Living Pot - Large;13941
44909310;Living Pot - Large;7010
44909410;Living Pot - Large;7010
44909540;Living Pot - Large;7070
44909620;Living Pot - Large;7090
44909640;Living Pot - Large;7070
44909732;Living Pot - Large;7090
44909850;Living Pot - Large;7120
44909972;Living Pot - Large;7140
44910014;Living Pot - Small;7030
44910020;Living Pot - Small;7060
44910021;Living Pot - Small;7060
44910024;Living Pot - Small;7060
44910032;Living Pot - Small;7090
44910033;Living Pot - Small;7090
44910034;Living Pot - Small;7100
44910035;Living Pot - Small;7130
44910038;Living Pot - Small;7110
44910050;Living Pot - Small;7120
44910124;Living Pot - Small;7060
44910150;Living Pot - Small;7120
44910232;Living Pot - Small;7090
44910233;Living Pot - Small;7090
44910234;Living Pot - Small;7100
44910238;Living Pot - Small;7110
44910250;Living Pot - Small;7120
44910333;Living Pot - Small;7090
44910350;Living Pot - Small;7120
44910720;Living Pot - Small;7060
44910933;Living Pot - Small;7090
44919020;Living Pot - Small;7060
44919120;Living Pot - Small;7100
44919220;;7100
44920040;Living Pot - Huge;7070
45000010;Dragon;7050
45000042;Dragon;7170
45000072;Dragon;7140
45001072;Dragon;7140
45008024;Dragon;7060
45010040;Dragon;7110
45020022;Dragon;7130
45020920;Dragon;7100
45021920;Dragon;7080
45021922;Dragon;7170
45030050;Dragon;7160
45040042;Lesser Elder Dragon;7170
45050042;Elder Dragon Greyoll;7150
45100072;Ancient Dragon;7140
45100172;Ancient Dragon;7140
45100272;Ancient Dragon;7140
45100572;Ancient Dragon;7140
45101272;Ancient Dragon;7140
45102030;Ancient Dragon;7120
45102272;Ancient Dragon;7140
45110066;Lichdragon Fortissax;7110
45200072;Dragonlord Placidusax;7170
45500040;Monstrous Dog;7070
45500042;Monstrous Dog;7150
45501040;Monstrous Dog;7070
45502040;Monstrous Dog;7070
45502042;Monstrous Dog;7150
45503040;Monstrous Dog;7070
45504040;Monstrous Dog;7070
45505050;Monstrous Dog;7120
45506050;Monstrous Dog;7120
45506450;Monstrous Dog;7120
45506650;Monstrous Dog;7120
45600040;Monstrous Crow;7070
45600042;Monstrous Crow;7150
45601050;Monstrous Crow;7120
45601850;Monstrous Crow;7120
45610068;Monstrous Rotten Crow;7170
45700030;Large Wormface;7080
45701072;Large Wormface;7140
45702030;Large Wormface;7080
45800030;Giant Wormface;7100
45801072;Giant Wormface;7140
45802132;Giant Wormface;7090
46000010;Troll Knight;7010
46000012;Troll Knight;7020
46000014;Troll Knight;7030
46000020;Troll Knight;7060
46000032;Troll Knight;7090
46000033;Troll Knight;7090
46000040;Troll Knight;7070
46000050;Troll Knight;7120
46000065;Troll Knight;7090
46000150;Troll Knight;7120
46001010;Troll Knight;7010
46001020;Troll Knight;7060
46001030;Troll Knight;7080
46001032;Troll Knight;7090
46001120;Troll Knight;7060
46001130;;7080
46003041;Troll Knight;7080
46003140;Troll Knight;7070
46004032;Troll Knight;7090
46004152;Troll Knight;7160
46008024;Troll Knight;7060
46010020;Armored Troll Knight;7060
46010021;Armored Troll Knight;7060
46010120;Armored Troll Knight;7060
46010200;Armored Troll Knight;7060
46010220;Armored Troll Knight;7060
46010920;Armored Troll Knight;7080
46018021;Armored Troll Knight;7060
46020050;Troll Knight;7120
46021052;Troll Knight;7160
46030910;Troll Knight (Club);7010
46030930;Troll Knight (Club);7080
46040020;Troll Knight (Confessor);7060
46040120;Troll Knight (Confessor);7060
46040220;Troll Knight (Confessor);7060
46200062;Astel, Stars of Darkness;7110
46200952;Astel, Stars of Darkness;7160
46202030;Astel, Stars of Darkness;7080
46202060;Astel, Stars of Darkness;7050
46202062;Astel, Stars of Darkness;7110
46209152;Astel, Stars of Darkness;7160
46300010;Runebear;7010
46300020;Runebear;7060
46300030;Runebear;7080
46300032;Runebear;7090
46300033;Runebear;7090
46300042;Runebear;7150
46300052;Runebear;7160
46300066;Runebear;7110
46300072;Runebear;7140
46300152;Runebear;7160
46300240;Runebear;7070
46300310;Runebear;7010
46300342;Runebear;7150
46300410;Runebear;7010
46300652;Runebear;7160
46300766;Runebear;7110
46300912;Runebear;7020
46400007;Ulcerated Tree Spirit;7060
46400014;Ulcerated Tree Spirit;7030
46400032;Ulcerated Tree Spirit;7110
46400033;Ulcerated Tree Spirit;7090
46400034;Ulcerated Tree Spirit;7100
46400070;Ulcerated Tree Spirit;7150
