Row ID;Row Name;Weapon Effect Conditional 1
5010300;Dwelling Arrow;105
5010310;Dwelling Arrow;105
5010400;Dwelling Arrow;105
5010810;Dwelling Arrow;105
5010811;Dwelling Arrow;105
5010815;Dwelling Arrow;105
5010816;Dwelling Arrow;105
5010820;Dwelling Arrow;105
5010825;Dwelling Arrow;105
5010830;Dwelling Arrow;105
5010835;Dwelling Arrow;105
5010840;Dwelling Arrow;105
5010845;Dwelling Arrow;105
5010850;Dwelling Arrow;105
5010855;Dwelling Arrow;105
5010870;Dwelling Arrow;105
5010875;Dwelling Arrow;105
5011300;Bone Arrow;105
5011310;Bone Arrow;105
5011400;Bone Arrow;105
5011810;Bone Arrow;105
5011811;Bone Arrow;105
5011815;Bone Arrow;105
5011816;Bone Arrow;105
5011820;Bone Arrow;105
5011825;Bone Arrow;105
5011830;Bone Arrow;105
5011835;Bone Arrow;105
5011840;Bone Arrow;105
5011845;Bone Arrow;105
5011850;Bone Arrow;105
5011855;Bone Arrow;105
5011870;Bone Arrow;105
5011875;Bone Arrow;105
5013300;Firebone Arrow (Fletched);105
5013310;Firebone Arrow (Fletched);105
5013400;Firebone Arrow (Fletched);105
5013810;Firebone Arrow (Fletched);105
5013811;Firebone Arrow (Fletched);105
5013815;Firebone Arrow (Fletched);105
5013816;Firebone Arrow (Fletched);105
5013820;Firebone Arrow (Fletched);105
5013825;Firebone Arrow (Fletched);105
5013830;Firebone Arrow (Fletched);105
5013835;Firebone Arrow (Fletched);105
5013840;Firebone Arrow (Fletched);105
5013845;Firebone Arrow (Fletched);105
5013850;Firebone Arrow (Fletched);105
5013855;Firebone Arrow (Fletched);105
5013870;Firebone Arrow (Fletched);105
5013875;Firebone Arrow (Fletched);105
5014300;Firebone Arrow;105
5014310;Firebone Arrow;105
5014400;Firebone Arrow;105
5014810;Firebone Arrow;105
5014811;Firebone Arrow;105
5014815;Firebone Arrow;105
5014816;Firebone Arrow;105
5014820;Firebone Arrow;105
5014825;Firebone Arrow;105
5014830;Firebone Arrow;105
5014835;Firebone Arrow;105
5014840;Firebone Arrow;105
5014845;Firebone Arrow;105
5014850;Firebone Arrow;105
5014855;Firebone Arrow;105
5014870;Firebone Arrow;105
5014875;Firebone Arrow;105
5015300;Poisonbone Arrow (Fletched);105
5015310;Poisonbone Arrow (Fletched);105
5015400;Poisonbone Arrow (Fletched);105
5015810;Poisonbone Arrow (Fletched);105
5015811;Poisonbone Arrow (Fletched);105
5015815;Poisonbone Arrow (Fletched);105
5015816;Poisonbone Arrow (Fletched);105
5015820;Poisonbone Arrow (Fletched);105
5015825;Poisonbone Arrow (Fletched);105
5015830;Poisonbone Arrow (Fletched);105
5015835;Poisonbone Arrow (Fletched);105
5015840;Poisonbone Arrow (Fletched);105
5015845;Poisonbone Arrow (Fletched);105
5015850;Poisonbone Arrow (Fletched);105
5015855;Poisonbone Arrow (Fletched);105
5015870;Poisonbone Arrow (Fletched);105
5015875;Poisonbone Arrow (Fletched);105
5016300;Poisonbone Arrow;105
5016310;Poisonbone Arrow;105
5016400;Poisonbone Arrow;105
5016810;Poisonbone Arrow;105
5016811;Poisonbone Arrow;105
5016815;Poisonbone Arrow;105
5016816;Poisonbone Arrow;105
5016820;Poisonbone Arrow;105
5016825;Poisonbone Arrow;105
5016830;Poisonbone Arrow;105
5016835;Poisonbone Arrow;105
5016840;Poisonbone Arrow;105
5016845;Poisonbone Arrow;105
5016850;Poisonbone Arrow;105
5016855;Poisonbone Arrow;105
5016870;Poisonbone Arrow;105
5016875;Poisonbone Arrow;105
5017300;Sleepbone Arrow (Fletched);105
5017310;Sleepbone Arrow (Fletched);105
5017400;Sleepbone Arrow (Fletched);105
5017810;Sleepbone Arrow (Fletched);105
5017811;Sleepbone Arrow (Fletched);105
5017815;Sleepbone Arrow (Fletched);105
5017816;Sleepbone Arrow (Fletched);105
5017820;Sleepbone Arrow (Fletched);105
5017825;Sleepbone Arrow (Fletched);105
5017830;Sleepbone Arrow (Fletched);105
5017835;Sleepbone Arrow (Fletched);105
5017840;Sleepbone Arrow (Fletched);105
5017845;Sleepbone Arrow (Fletched);105
5017850;Sleepbone Arrow (Fletched);105
5017855;Sleepbone Arrow (Fletched);105
5017870;Sleepbone Arrow (Fletched);105
5017875;Sleepbone Arrow (Fletched);105
5018300;Sleepbone Arrow;105
5018310;Sleepbone Arrow;105
5018400;Sleepbone Arrow;105
5018810;Sleepbone Arrow;105
5018811;Sleepbone Arrow;105
5018815;Sleepbone Arrow;105
5018816;Sleepbone Arrow;105
5018820;Sleepbone Arrow;105
5018825;Sleepbone Arrow;105
5018830;Sleepbone Arrow;105
5018835;Sleepbone Arrow;105
5018840;Sleepbone Arrow;105
5018845;Sleepbone Arrow;105
5018850;Sleepbone Arrow;105
5018855;Sleepbone Arrow;105
5018870;Sleepbone Arrow;105
5018875;Sleepbone Arrow;105
5019300;Stormwing Bone Arrow;105
5019310;Stormwing Bone Arrow;105
5019400;;105
5019810;Stormwing Bone Arrow;105
5019811;Stormwing Bone Arrow;105
5019815;Stormwing Bone Arrow;105
5019816;Stormwing Bone Arrow;105
5019820;Stormwing Bone Arrow;105
5019825;Stormwing Bone Arrow;105
5019830;Stormwing Bone Arrow;105
5019835;Stormwing Bone Arrow;105
5019840;Stormwing Bone Arrow;105
5019845;Stormwing Bone Arrow;105
5019850;Stormwing Bone Arrow;105
5019855;Stormwing Bone Arrow;105
5019870;Stormwing Bone Arrow;105
5019875;Stormwing Bone Arrow;105
5020300;Lightningbone Arrow (Fletched);105
5020310;Lightningbone Arrow (Fletched);105
5020400;;105
5020810;Lightningbone Arrow (Fletched);105
5020811;Lightningbone Arrow (Fletched);105
5020815;Lightningbone Arrow (Fletched);105
5020816;Lightningbone Arrow (Fletched);105
5020820;Lightningbone Arrow (Fletched);105
5020825;Lightningbone Arrow (Fletched);105
5020830;Lightningbone Arrow (Fletched);105
5020835;Lightningbone Arrow (Fletched);105
5020840;Lightningbone Arrow (Fletched);105
5020845;Lightningbone Arrow (Fletched);105
5020850;Lightningbone Arrow (Fletched);105
5020855;Lightningbone Arrow (Fletched);105
5020870;Lightningbone Arrow (Fletched);105
5020875;Lightningbone Arrow (Fletched);105
5020890;Lightningbone Arrow (Fletched);105
5020895;;105
5021300;Lightningbone Arrow;105
5021310;Lightningbone Arrow;105
5021400;Lightningbone Arrow;105
5021810;Lightningbone Arrow;105
5021811;Lightningbone Arrow;105
5021815;Lightningbone Arrow;105
5021816;Lightningbone Arrow;105
5021820;Lightningbone Arrow;105
5021825;Lightningbone Arrow;105
5021830;Lightningbone Arrow;105
5021835;Lightningbone Arrow;105
5021840;Lightningbone Arrow;105
5021845;Lightningbone Arrow;105
5021850;Lightningbone Arrow;105
5021855;Lightningbone Arrow;105
5021870;Lightningbone Arrow;105
5021875;Lightningbone Arrow;105
5021890;Lightningbone Arrow;105
5021895;;105
5022300;Rainbow Stone Arrow;105
5022310;Rainbow Stone Arrow;105
5022400;;105
5022810;Rainbow Stone Arrow;105
5022811;Rainbow Stone Arrow;105
5022815;Rainbow Stone Arrow;105
5022816;Rainbow Stone Arrow;105
5022820;Rainbow Stone Arrow;105
5022825;Rainbow Stone Arrow;105
5022830;Rainbow Stone Arrow;105
5022835;Rainbow Stone Arrow;105
5022840;Rainbow Stone Arrow;105
5022845;Rainbow Stone Arrow;105
5022850;Rainbow Stone Arrow;105
5022855;Rainbow Stone Arrow;105
5022870;Rainbow Stone Arrow;105
5022875;Rainbow Stone Arrow;105
5023300;Shattershard Arrow;105
5023310;Shattershard Arrow;105
5023400;Shattershard Arrow;105
5023810;Shattershard Arrow;105
5023811;Shattershard Arrow;105
5023815;Shattershard Arrow;105
5023816;Shattershard Arrow;105
5023820;Shattershard Arrow;105
5023825;Shattershard Arrow;105
5023830;Shattershard Arrow;105
5023835;Shattershard Arrow;105
5023840;Shattershard Arrow;105
5023845;Shattershard Arrow;105
5023850;Shattershard Arrow;105
5023855;Shattershard Arrow;105
5023870;Shattershard Arrow;105
5023875;Shattershard Arrow;105
5024300;Spiritflame Arrow;105
5024310;Spiritflame Arrow;105
5024400;Spiritflame Arrow;105
5024810;Spiritflame Arrow;105
5024811;Spiritflame Arrow;105
5024815;Spiritflame Arrow;105
5024816;Spiritflame Arrow;105
5024820;Spiritflame Arrow;105
5024825;Spiritflame Arrow;105
5024830;Spiritflame Arrow;105
5024835;Spiritflame Arrow;105
5024840;Spiritflame Arrow;105
5024845;Spiritflame Arrow;105
5024850;Spiritflame Arrow;105
5024855;Spiritflame Arrow;105
5024870;Spiritflame Arrow;105
5024875;Spiritflame Arrow;105
5025300;;105
5025310;;105
5025400;;105
5025810;;105
5025811;;105
5025815;;105
5025816;;105
5025820;;105
5025825;;105
5025830;;105
5025835;;105
5025840;;105
5025845;;105
5025850;;105
5025855;;105
5025870;;105
5025875;;105
5026300;Magicbone Arrow (Fletched);105
5026310;Magicbone Arrow (Fletched);105
5026400;Magicbone Arrow (Fletched);105
5026810;Magicbone Arrow (Fletched);105
5026811;Magicbone Arrow (Fletched);105
5026815;Magicbone Arrow (Fletched);105
5026816;Magicbone Arrow (Fletched);105
5026820;Magicbone Arrow (Fletched);105
5026825;Magicbone Arrow (Fletched);105
5026830;Magicbone Arrow (Fletched);105
5026835;Magicbone Arrow (Fletched);105
5026840;Magicbone Arrow (Fletched);105
5026845;Magicbone Arrow (Fletched);105
5026850;Magicbone Arrow (Fletched);105
5026855;Magicbone Arrow (Fletched);105
5026870;Magicbone Arrow (Fletched);105
5026875;Magicbone Arrow (Fletched);105
5027300;Magicbone Arrow;105
5027310;Magicbone Arrow;105
5027400;Magicbone Arrow;105
5027810;Magicbone Arrow;105
5027811;Magicbone Arrow;105
5027815;Magicbone Arrow;105
5027816;Magicbone Arrow;105
5027820;Magicbone Arrow;105
5027825;Magicbone Arrow;105
5027830;Magicbone Arrow;105
5027835;Magicbone Arrow;105
5027840;Magicbone Arrow;105
5027845;Magicbone Arrow;105
5027850;Magicbone Arrow;105
5027855;Magicbone Arrow;105
5027870;Magicbone Arrow;105
5027875;Magicbone Arrow;105
5028300;Haligbone Arrow (Fletched);105
5028310;Haligbone Arrow (Fletched);105
5028400;Haligbone Arrow (Fletched);105
5028810;Haligbone Arrow (Fletched);105
5028811;Haligbone Arrow (Fletched);105
5028815;Haligbone Arrow (Fletched);105
5028816;Haligbone Arrow (Fletched);105
5028820;Haligbone Arrow (Fletched);105
5028825;Haligbone Arrow (Fletched);105
5028830;Haligbone Arrow (Fletched);105
5028835;Haligbone Arrow (Fletched);105
5028840;Haligbone Arrow (Fletched);105
5028845;Haligbone Arrow (Fletched);105
5028850;Haligbone Arrow (Fletched);105
5028855;Haligbone Arrow (Fletched);105
5028870;Haligbone Arrow (Fletched);105
5028875;Haligbone Arrow (Fletched);105
5029300;Haligbone Arrow;105
5029310;Haligbone Arrow;105
5029400;Haligbone Arrow;105
5029810;Haligbone Arrow;105
5029811;Haligbone Arrow;105
5029815;Haligbone Arrow;105
5029816;Haligbone Arrow;105
5029820;Haligbone Arrow;105
5029825;Haligbone Arrow;105
5029830;Haligbone Arrow;105
5029835;Haligbone Arrow;105
5029840;Haligbone Arrow;105
5029845;Haligbone Arrow;105
5029850;Haligbone Arrow;105
5029855;Haligbone Arrow;105
5029870;Haligbone Arrow;105
5029875;Haligbone Arrow;105
5030300;Bloodbone Arrow (Fletched);105
5030310;Bloodbone Arrow (Fletched);105
5030400;Bloodbone Arrow (Fletched);105
5030810;Bloodbone Arrow (Fletched);105
5030811;Bloodbone Arrow (Fletched);105
5030815;Bloodbone Arrow (Fletched);105
5030816;Bloodbone Arrow (Fletched);105
5030820;Bloodbone Arrow (Fletched);105
5030825;Bloodbone Arrow (Fletched);105
5030830;Bloodbone Arrow (Fletched);105
5030835;Bloodbone Arrow (Fletched);105
5030840;Bloodbone Arrow (Fletched);105
5030845;Bloodbone Arrow (Fletched);105
5030850;Bloodbone Arrow (Fletched);105
5030855;Bloodbone Arrow (Fletched);105
5030870;Bloodbone Arrow (Fletched);105
5030875;Bloodbone Arrow (Fletched);105
5031300;Bloodbone Arrow;105
5031310;Bloodbone Arrow;105
5031400;Bloodbone Arrow;105
5031810;Bloodbone Arrow;105
5031811;Bloodbone Arrow;105
5031815;Bloodbone Arrow;105
5031816;Bloodbone Arrow;105
5031820;Bloodbone Arrow;105
5031825;Bloodbone Arrow;105
5031830;Bloodbone Arrow;105
5031835;Bloodbone Arrow;105
5031840;Bloodbone Arrow;105
5031845;Bloodbone Arrow;105
5031850;Bloodbone Arrow;105
5031855;Bloodbone Arrow;105
5031870;Bloodbone Arrow;105
5031875;Bloodbone Arrow;105
5032300;Coldbone Arrow (Fletched);105
5032310;Coldbone Arrow (Fletched);105
5032400;Coldbone Arrow (Fletched);105
5032810;Coldbone Arrow (Fletched);105
5032811;Coldbone Arrow (Fletched);105
5032815;Coldbone Arrow (Fletched);105
5032816;Coldbone Arrow (Fletched);105
5032820;Coldbone Arrow (Fletched);105
5032825;Coldbone Arrow (Fletched);105
5032830;Coldbone Arrow (Fletched);105
5032835;Coldbone Arrow (Fletched);105
5032840;Coldbone Arrow (Fletched);105
5032845;Coldbone Arrow (Fletched);105
5032850;Coldbone Arrow (Fletched);105
5032855;Coldbone Arrow (Fletched);105
5032870;Coldbone Arrow (Fletched);105
5032875;Coldbone Arrow (Fletched);105
5033300;Coldbone Arrow;105
5033310;Coldbone Arrow;105
5033400;Coldbone Arrow;105
5033810;Coldbone Arrow;105
5033811;Coldbone Arrow;105
5033815;Coldbone Arrow;105
5033816;Coldbone Arrow;105
5033820;Coldbone Arrow;105
5033825;Coldbone Arrow;105
5033830;Coldbone Arrow;105
5033835;Coldbone Arrow;105
5033840;Coldbone Arrow;105
5033845;Coldbone Arrow;105
5033850;Coldbone Arrow;105
5033855;Coldbone Arrow;105
5033870;Coldbone Arrow;105
5033875;Coldbone Arrow;105
5034300;Rotbone Arrow (Fletched);105
5034310;Rotbone Arrow (Fletched);105
5034400;Rotbone Arrow (Fletched);105
5034810;Rotbone Arrow (Fletched);105
5034811;Rotbone Arrow (Fletched);105
5034815;Rotbone Arrow (Fletched);105
5034816;Rotbone Arrow (Fletched);105
5034820;Rotbone Arrow (Fletched);105
5034825;Rotbone Arrow (Fletched);105
5034830;Rotbone Arrow (Fletched);105
5034835;Rotbone Arrow (Fletched);105
5034840;Rotbone Arrow (Fletched);105
5034845;Rotbone Arrow (Fletched);105
5034850;Rotbone Arrow (Fletched);105
5034855;Rotbone Arrow (Fletched);105
5034870;Rotbone Arrow (Fletched);105
5034875;Rotbone Arrow (Fletched);105
5035300;Rotbone Arrow;105
5035310;Rotbone Arrow;105
5035400;Rotbone Arrow;105
5035810;Rotbone Arrow;105
5035811;Rotbone Arrow;105
5035815;Rotbone Arrow;105
5035816;Rotbone Arrow;105
5035820;Rotbone Arrow;105
5035825;Rotbone Arrow;105
5035830;Rotbone Arrow;105
5035835;Rotbone Arrow;105
5035840;Rotbone Arrow;105
5035845;Rotbone Arrow;105
5035850;Rotbone Arrow;105
5035855;Rotbone Arrow;105
5035870;Rotbone Arrow;105
5035875;Rotbone Arrow;105
5099999;Rotbone Arrow;105
5100300;Great Arrow;105
5100850;Great Arrow;105
5100855;Great Arrow;105
5100870;Great Arrow;105
5100875;Great Arrow;105
5100880;Great Arrow;105
5100885;Great Arrow;105
5101300;Golem's Great Arrow;105
5101301;Golem's Great Arrow;105
5101302;Golem's Great Arrow;105
5101303;Golem's Great Arrow;105
5101304;Golem's Great Arrow;105
5101305;Golem's Great Arrow;105
5101306;Golem's Great Arrow;105
5101850;Golem's Great Arrow;105
5101855;Golem's Great Arrow;105
5101870;Golem's Great Arrow;105
5101875;Golem's Great Arrow;105
5101880;Golem's Great Arrow;105
5101885;Golem's Great Arrow;105
5102300;Golden Great Arrow;105
5102850;Golden Great Arrow;105
5102855;Golden Great Arrow;105
5102870;Golden Great Arrow;105
5102875;Golden Great Arrow;105
5102880;Golden Great Arrow;105
5102885;Golden Great Arrow;105
5103300;Golem's Magic Arrow;105
5103850;Golem's Magic Arrow;105
5103855;Golem's Magic Arrow;105
5103870;Golem's Magic Arrow;105
5103875;Golem's Magic Arrow;105
5103880;Golem's Magic Arrow;105
5103885;Golem's Magic Arrow;105
5104300;Radahn's Spear;113
5104850;Radahn's Spear;113
5104855;Radahn's Spear;113
5104870;Radahn's Spear;113
5104875;Radahn's Spear;113
5104880;Radahn's Spear;113
5104885;Radahn's Spear;113
5105300;Bone Great Arrow (Fletched);105
5105850;Bone Great Arrow (Fletched);105
5105855;Bone Great Arrow (Fletched);105
5105870;Bone Great Arrow (Fletched);105
5105875;Bone Great Arrow (Fletched);105
5105880;Bone Great Arrow (Fletched);105
5105885;Bone Great Arrow (Fletched);105
5106300;Bone Great Arrow;105
5106850;Bone Great Arrow;105
5106855;Bone Great Arrow;105
5106870;Bone Great Arrow;105
5106875;Bone Great Arrow;105
5106880;Bone Great Arrow;105
5106885;Bone Great Arrow;105
5199999;Bone Great Arrow;105
5200300;Bolt;105
5200600;Bolt;105
5200610;;105
5201300;Lightning Bolt;105
5201301;Lightning Bolt;105
5201600;Lightning Bolt;105
5201601;Lightning Bolt;105
5201610;;105
5201690;;105
5201695;;105
5202300;Perfumer's Bolt;105
5202301;Perfumer's Bolt;105
5202600;Perfumer's Bolt;105
5202601;Perfumer's Bolt;105
5202610;;105
5202611;;105
5203300;Black-Key Bolt;105
5203600;Black-Key Bolt;105
5203610;;105
5204300;Burred Bolt;105
5204600;Burred Bolt;105
5204610;;105
5205300;Meteor Bolt;105
5205600;Meteor Bolt;105
5205610;;105
5206300;Explosive Bolt;105
5206301;Explosive Bolt;105
5206600;Explosive Bolt;105
5206601;Explosive Bolt;105
5206610;;105
5206611;;105
5207300;Golden Bolt;105
5207600;Golden Bolt;105
5207610;;105
5208300;Lordsworn's Bolt;105
5208600;Lordsworn's Bolt;105
5208610;;105
5209300;Bone Bolt;105
5209600;Bone Bolt;105
5209610;;105
5210300;Firebone Bolt;105
5210600;Firebone Bolt;105
5210610;;105
5211300;Lightningbone Bolt;105
5211600;Lightningbone Bolt;105
5211610;;105
5211690;;105
5211695;;105
5212300;Magicbone Bolt;105
5212600;Magicbone Bolt;105
5212610;;105
5213300;Haligbone Bolt;105
5213600;Haligbone Bolt;105
5213610;;105
5214300;Poisonbone Bolt;105
5214600;Poisonbone Bolt;105
5214610;;105
5215300;Bloodbone Bolt;105
5215600;Bloodbone Bolt;105
5215610;;105
5216300;Coldbone Bolt;105
5216600;Coldbone Bolt;105
5216610;;105
5217300;Rotbone Bolt;105
5217600;Rotbone Bolt;105
5217610;;105
5218300;Sleepbone Bolt;105
5218600;Sleepbone Bolt;105
5218610;;105
5219300;Flaming Bolt;105
5219600;Flaming Bolt;105
5219610;;105
5300300;Ballista Bolt;105
5300700;Ballista Bolt;105
5301300;Lightning Greatbolt;105
5301301;Lightning Greatbolt;105
5301700;Lightning Greatbolt;105
5301701;Lightning Greatbolt;105
5301790;;105
5302300;Explosive Greatbolt;105
5302301;Explosive Greatbolt;105
5302700;Explosive Greatbolt;105
5302701;Explosive Greatbolt;105
5303300;Bone Ballista Bolt;105
5303700;Bone Ballista Bolt;105
10030000;Fire Pot;108
10030001;Fire Pot [Hit];108
10030100;Redmane Fire Pot;108
10030101;Redmane Fire Pot [Hit];108
10030200;Giantsflame Fire Pot;108
10030201;Giantsflame Fire Pot [Hit];108
10032000;Lightning Pot [Hit];108
10032001;Lightning Pot - Emitted [Hit];108
10032100;Ancient Dragonbolt Pot [Hit];108
10032101;Ancient Dragonbolt Pot - Emitted [Hit];108
10033000;Fetid Pot;108
10033001;Fetid Pot [Hit];108
10034000;Swarm Pot;108
10034001;Swarm Pot [Hit];108
10034002;Swarm Pot [Hit];108
10035000;Holy Water Pot;108
10035001;Holy Water Pot [Hit];108
10035100;Sacred Order Pot;108
10035101;Sacred Order Pot [Hit];108
10036000;Freezing Pot;108
10036001;Freezing Pot [Hit];108
10037000;Poison Pot;108
10037001;Poison Pot [Hit];108
10038000;Oil Pot;108
10038001;Oil Pot [Hit];108
10039000;Alluring Pot;108
10039001;Alluring Pot [Hit];108
10039100;Beastlure Pot;108
10040000;Roped Fire Pot;108
10040001;Roped Fire Pot [Hit];108
10042000;Roped Lightning Pot [Hit];108
10042001;Roped Lightning Pot - Emitted [Hit];108
10043000;Roped Fetid Pot;108
10043001;Roped Fetid Pot [Hit];108
10044000;Roped Poison Pot;108
10044001;Roped Poison Pot [Hit];108
10045000;Roped Oil Pot;108
10045001;Roped Oil Pot [Hit];108
10046000;Roped Magic Pot;108
10046001;Roped Magic Pot [Hit];108
10047000;Roped Fly Pot;108
10047001;Roped Fly Pot - Emitter;108
10047002;Roped Fly Pot - Emitted;108
10048000;Roped Freezing Pot;108
10048001;Roped Freezing Pot [Hit];108
10049000;Roped Volcano Pot;108
10049001;Roped Volcano Pot [Hit];108
10051000;Roped Holy Water Pot;108
10051001;Roped Holy Water Pot [Hit];108
10060000;Volcano Pot;108
10060001;Volcano Pot [Hit];108
10061000;Albinauric Pot;108
10061001;Albinauric Pot [Hit];108
10063000;Cursed-Blood Pot;108
10063001;Cursed-Blood Pot [Hit];108
10064000;Sleep Pot;108
10065000;Rancor Pot;108
10065001;Rancor Pot [Hit];108
10066000;Magic Pot;108
10066001;Magic Pot [Hit];108
10066100;Academy Magic Pot;108
10066101;Academy Magic Pot [Hit];108
10067000;Rot Pot;108
10067001;Rot Pot [Hit];108
10300000;Ancestral Infant's Head [Hit];114
10300001;Ancestral Infant's Head [Hit];114
10301000;Omen Bairn - Emitted (1) - Emitter;117
10301001;Omen Bairn - Emitted (2);117
10301002;Omen Bairn - Emitted (1);117
10301100;Regal Omen Bairn;117
10301101;Regal Omen Bairn;117
10301102;Regal Omen Bairn;117
10350000;Uplifting Aromatic;109
10351000;Spark Aromatic [Hit];109
10352000;Ironjar Aromatic;109
10355000;Bloodboil Aromatic;109
10358000;Poison Spraymist [Hit];109
10361000;Acid Spraymist [Hit];109
30000041;;112
30000042;;112
30000552;;112
30000554;;112
30000812;;112
30000831;;112
30000835;;112
30000836;;112
30000841;;112
30000842;;112
30020930;;112
30090011;Dragon Halberd;112
30090012;;112
30300850;;112
30300851;;112
30300852;;112
30300861;;112
30300863;;112
30300864;;112
30300870;;112
30300871;;112
300000010;;112
300000011;;112
300000025;;112
300000026;;112
300000027;;112
300000028;;112
300000040;;112
300000043;;112
300000045;;112
300000046;;112
300000050;;112
300000051;;112
300000055;;112
300000056;;112
300000057;;112
300000058;;112
300000160;;112
300000161;;112
300000162;;112
300000165;;112
300000169;;112
300000220;;112
300000221;;112
300000222;;112
300000225;;112
300000226;;112
300000227;;112
300000230;;112
300000231;;112
300000232;;112
300000235;;112
300000236;;112
300000237;;112
300000240;;112
300000241;;112
300000242;;112
300000245;;112
300000246;;112
300000247;;112
300000250;;112
300000251;;112
300000252;;112
300000255;;112
300000256;;112
300000257;;112
300000290;;112
300000295;;112
300000300;;112
300000301;;112
300000305;;112
300000306;;112
300000310;;112
300000311;;112
300000312;;112
300000313;;112
300000315;;112
300000316;;112
300000317;;112
300000318;;112
300000320;;112
300000321;;112
300000322;;112
300000323;;112
300000325;;112
300000326;;112
300000327;;112
300000328;;112
300000370;;112
300000371;;112
300000372;;112
300000410;;112
300000411;;112
300000412;;112
300000413;;112
300000415;;112
300000416;;112
300000430;;100
300000432;;100
300000450;;112
300000455;;112
300000461;;112
300000462;;112
300000470;;112
300000471;;112
300000472;;112
300000475;;112
300000476;;112
300000477;;112
300000480;;112
300000481;;112
300000482;;112
300000485;;112
300000486;;112
300000487;;112
300000490;;112
300000491;;112
300000492;;112
300000495;;112
300000496;;112
300000497;;112
300000530;;112
300000531;;112
300000532;;112
300000533;;112
300000535;;112
300000536;;112
300000537;;112
300000538;;112
300000540;;112
300000541;;112
300000542;;112
300000545;;112
300000546;;112
300000547;;112
300000550;;112
300000551;;112
300000553;;112
300000555;;112
300000556;;112
300000557;;112
300000558;;112
300000560;;112
300000561;;112
300000565;;112
300000566;;112
300000570;;112
300000571;;112
300000572;;112
300000573;;112
300000575;;112
300000576;;112
300000577;;112
300000578;;112
300000580;;112
300000581;;112
300000582;;112
300000583;;112
300000590;;112
300000591;;112
300000630;;112
300000631;;112
300000632;;112
300000633;;112
300000634;;112
300000635;;112
300000636;;112
300000637;;112
300000638;;112
300000640;;112
300000641;;112
300000642;;112
300000643;;112
300000644;;112
300000645;;112
300000646;;112
300000647;;112
300000648;;112
300000649;;112
300000650;;112
300000651;;112
300000652;;112
300000653;;112
300000654;;112
300000655;;112
300000656;;112
300000657;;112
300000658;;112
300000659;;112
300000660;;112
300000670;;112
300000671;;112
300000682;;112
300000683;;112
300000700;;112
300000701;;112
300000705;;112
300000706;;112
300000710;;112
300000711;;112
300000715;;112
300000716;;112
300000780;;112
300000781;;112
300000782;;112
300000783;;112
300000785;;112
300000786;;112
300000787;;112
300000788;;112
300000790;;112
300000791;;112
300000795;;112
300000796;;112
300000800;;112
300000801;;112
300000802;;112
300000805;;112
300000806;;112
300000810;;112
300000811;;112
300000813;;112
300000815;;112
300000816;;112
300000818;;112
300000830;;112
300000832;;112
300000833;;112
300000834;;112
300000837;;112
300000838;;112
300000839;;112
300000840;;112
300000845;;112
300000850;;112
300000851;;112
300000852;;112
300000853;;112
300000854;;112
300000855;;112
300000856;;112
300000857;;112
300000860;;112
300000861;;112
300000865;;112
300000866;;112
300000870;;112
300000880;;112
300000881;;112
300000882;;112
300000883;;112
300000884;;112
300000885;;112
300000891;;112
300000892;;112
300000895;;112
300000896;;112
300000900;;112
300000901;;112
300000902;;112
300000903;;112
300000904;;112
300000905;;112
300000906;;112
300000907;;112
300000908;;112
300000909;;112
300000910;;112
300000911;;112
300000912;;112
300000913;;112
300000914;;112
300000915;;112
300000916;;112
300000917;;112
300000918;;112
300000919;;112
300000950;;100
300000951;;100
300000952;;100
300000956;;100
300000957;;100
300000960;;100
300000961;;100
300000962;;100
300000966;;100
300000967;;100
300000980;;100
300000984;;100
300000987;;100
300000991;;100
300100310;Default - Dagger;112
300100311;Default - Dagger;112
300100312;Default - Dagger;112
300100313;Default - Dagger;112
300100315;Default - Dagger;112
300100316;Default - Dagger;112
300100317;Default - Dagger;112
300100318;Default - Dagger;112
300100530;Default - Dagger;112
300100531;Default - Dagger;112
300100532;Default - Dagger;112
300100533;Default - Dagger;112
300100535;Default - Dagger;112
300100536;Default - Dagger;112
300100537;Default - Dagger;112
300100538;Default - Dagger;112
300100540;Default - Dagger;112
300100541;Default - Dagger;112
300100542;Default - Dagger;112
300100545;Default - Dagger;112
300100546;Default - Dagger;112
300100547;Default - Dagger;112
300104900;Reduvia;112
300104901;Reduvia;112
300104902;Reduvia;112
300104905;Reduvia;112
300104906;Reduvia;112
300104907;Reduvia;112
300104910;Reduvia;112
300104911;Reduvia;112
300104912;Reduvia;112
300107900;Glintstone Kris;111
300107901;Glintstone Kris;112
300107905;Glintstone Kris;111
300107906;Glintstone Kris;112
300107910;Glintstone Kris;112
300107911;Glintstone Kris;112
300200075;;112
300200076;;112
300200820;;112
300200821;;112
300200825;;112
300200826;;112
300200827;;112
300200865;;112
300200866;;112
300200867;;112
300200872;;111
300200877;;111
300200890;;112
300200895;;112
300200896;;112
300200897;;112
300200911;;111
300200913;;111
300200950;Default - Straight Sword;100
300200951;Default - Straight Sword;100
300200952;Default - Straight Sword;100
300200956;Default - Straight Sword;100
300200957;Default - Straight Sword;100
300200960;Default - Straight Sword;100
300200961;Default - Straight Sword;100
300200962;Default - Straight Sword;100
300200966;Default - Straight Sword;100
300200967;Default - Straight Sword;100
300200980;Default - Straight Sword;100
300200984;Default - Straight Sword;100
300200987;Default - Straight Sword;100
