Row ID;Row Name;Item Category 1
11000470;[LD - Leyndell] Perfume Bottle;1
11000480;[LD - Leyndell] Gravel Stone;1
11000490;[LD - Leyndell] Stonesword Key;1
11000500;[LD - Leyndell] Golden Rune [9];1
11000510;[LD - Leyndell] Smithing Stone [4];1
11000520;[LD - Leyndell] Golden Arrow;2
11000530;[LD - Leyndell] Smithing Stone [6];1
11000540;[LD - Leyndell] Clarifying Boluses;1
11000550;[LD - Leyndell] Golden Rune [8];1
11000560;[LD - Leyndell] Cracked Pot;1
11000570;[LD - Leyndell] Lost Ashes of War;1
11000580;[LD - Leyndell] Rune Arc;1
11000590;[LD - Leyndell] Erdsteel Dagger;2
11000600;[LD - Leyndell] Poisonbone Dart;1
11000610;[LD - Leyndell] Somber Smithing Stone [6];1
11000620;[LD - Leyndell] Albinauric Bloodclot;1
11000630;[LD - Leyndell] Smithing Stone [5];1
11000640;[LD - Leyndell] Pickled Turtle Neck;1
11000650;[LD - Leyndell] Smithing Stone [6];1
11000660;[LD - Leyndell] Golden Rune [9];1
11000670;[LD - Leyndell] Black Bow;2
11000680;[LD - Leyndell] Dragonwound Grease;1
11000690;[LD - Leyndell] Two Fingers' Prayerbook;1
11000700;[LD - Leyndell] Smithing Stone [5];1
11000710;[LD - Leyndell] Golden Rune [9];1
11000720;[LD - Leyndell] Smithing Stone [6];1
11000730;[LD - Leyndell] Holyproof Dried Liver;1
11000740;[LD - Leyndell] Furlcalling Finger Remedy;1
11000750;[LD - Leyndell] Gravel Stone;1
11000760;[LD - Leyndell] Smithing Stone [5];1
11000770;[LD - Leyndell] Old Fang;1
11000780;[LD - Leyndell] Smithing Stone [6];1
11000790;[LD - Leyndell] Nascent Butterfly;1
11000800;[LD - Leyndell] Stonesword Key;1
11000810;[LD - Leyndell] Fan Daggers;1
11000820;[LD - Leyndell] Smithing Stone [6];1
11000830;[LD - Leyndell] Golden Rune [9];1
11000840;[LD - Leyndell] Gravel Stone;1
11000850;[LD - Leyndell] Seedbed Curse;1
11000860;[LD - Leyndell] Smithing Stone [5];1
11000870;[LD - Leyndell] Furlcalling Finger Remedy;1
11000880;[LD - Leyndell] Star Fist;2
11000890;[LD - Leyndell] Holy Grease;1
11000900;[LD - Leyndell] Smithing Stone [6];1
11000910;[LD - Leyndell] Golden Order Principia;1
11000920;[LD - Leyndell] Somber Smithing Stone [5];1
11000930;[LD - Leyndell] Holy Grease;1
11000940;[LD - Leyndell] Holy Grease;1
11000950;[LD - Leyndell] Rune Arc;1
11000960;[LD - Leyndell] Erdtree Seal;2
11000970;[LD - Leyndell] Coded Sword;2
11000980;[LD - Leyndell] Stonesword Key;1
11000990;[LD - Leyndell] Golden Seed;1
11001000;[LD - Leyndell] [Incantation] Blessing of the Erdtree;1
11001010;[LD - Leyndell] Sanctified Whetblade;1
11001020;[LD - Leyndell] Blessed Dew Talisman;4
11001030;[LD - Leyndell] Ritual Shield Talisman;4
11001040;[LD - Leyndell] Bolt of Gransax;2
11001187;[LD - Leyndell] Gargoyle's Halberd;2
11001193;[LD - Leyndell] Golden Seed;1
11001195;[LD - Leyndell] Somber Smithing Stone [7];1
11001198;[LD - Leyndell] Lord's Rune;1
11001985;[LD - Leyndell] Raging Wolf Helm;3
11001986;[LD - Leyndell] Raging Wolf Armor;3
11001987;[LD - Leyndell] Raging Wolf Gauntlets;3
11001988;[LD - Leyndell] Raging Wolf Greaves;3
11050000;[LD - Ashen Leyndell] Erdtree Heal;1
11050001;[LD - Ashen Leyndell] Blessing of the Erdtree;1
11050010;[LD - Ashen Leyndell] Somber Ancient Dragon Smithing Stone;1
11050020;[LD - Ashen Leyndell] Tarnished Golden Sunflower;1
11050030;[LD - Ashen Leyndell] Rune Arc;1
11050040;[LD - Ashen Leyndell] Golden Sunflower;1
11050050;[LD - Ashen Leyndell] Hero's Rune [4];1
11050100;[LD - Ashen Leyndell] Erdtree's Favor +2;4
11050850;[LD - Ashen Leyndell] Seedbed Curse;1
11100000;[LD - Roundtable Hold] Cipher Pata;2
11100700;[LD - Roundtable Hold] Assassin's Prayerbook;1
11100710;[LD - Roundtable Hold] Crepus's Black-Key Crossbow;2
11100711;[LD - Roundtable Hold] Black-Key Bolt;2
11100800;[LD - Roundtable Hold] Taunter's Tongue;1
11100900;[LD - Roundtable Hold] Clinging Bone;2
12010000;[LD - Ainsel/Lake of Rot] Map: Ainsel;1
12010010;[LD - Ainsel/Lake of Rot] Map: Lake of Rot;1
12010020;[LD - Ainsel/Lake of Rot] Nomadic Warrior's Cookbook [22];1
12010030;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [8];1
12010040;[LD - Ainsel/Lake of Rot] Golden Rune [1];1
12010050;[LD - Ainsel/Lake of Rot] Golden Rune [2];1
12010060;[LD - Ainsel/Lake of Rot] Smithing Stone [1];1
12010070;[LD - Ainsel/Lake of Rot] Magic Grease;1
12010080;[LD - Ainsel/Lake of Rot] Golden Rune [3];1
12010090;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [9];1
12010100;[LD - Ainsel/Lake of Rot] Golden Seed;1
12010105;[LD - Ainsel/Lake of Rot] Golden Rune [10];1
12010106;[LD - Ainsel/Lake of Rot] Rune Arc;1
12010110;[LD - Ainsel/Lake of Rot] Rot Grease;1
12010120;[LD - Ainsel/Lake of Rot] Black-Key Bolt;2
12010130;[LD - Ainsel/Lake of Rot] Warming Stone;1
12010140;[LD - Ainsel/Lake of Rot] Lightningproof Dried Liver;1
12010150;[LD - Ainsel/Lake of Rot] Smithing Stone [3];1
12010160;[LD - Ainsel/Lake of Rot] Shattershard Arrow (Fletched);2
12010170;[LD - Ainsel/Lake of Rot] Grace Mimic;1
12010180;[LD - Ainsel/Lake of Rot] Immunizing Horn Charm;4
12010190;[LD - Ainsel/Lake of Rot] Smithing Stone [3];1
12010200;[LD - Ainsel/Lake of Rot] Golden Rune [1];1
12010210;[LD - Ainsel/Lake of Rot] Smithing Stone [3];1
12010220;[LD - Ainsel/Lake of Rot] Throwing Dagger;1
12010230;[LD - Ainsel/Lake of Rot] Smithing Stone [3];1
12010240;[LD - Ainsel/Lake of Rot] Golden Rune [2];1
12010250;[LD - Ainsel/Lake of Rot] Shield Grease;1
12010260;[LD - Ainsel/Lake of Rot] Smithing Stone [3];1
12010270;[LD - Ainsel/Lake of Rot] Smithing Stone [4];1
12010280;[LD - Ainsel/Lake of Rot] Smithing Stone [2];1
12010290;[LD - Ainsel/Lake of Rot] Formic Rock;1
12010300;[LD - Ainsel/Lake of Rot] Crystal Dart;1
12010310;[LD - Ainsel/Lake of Rot] Soap;1
12010320;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [3];1
12010330;[LD - Ainsel/Lake of Rot] Melted Mushroom;1
12010340;[LD - Ainsel/Lake of Rot] Golden Rune [3];1
12010350;[LD - Ainsel/Lake of Rot] Celestial Dew;1
12010360;[LD - Ainsel/Lake of Rot] Golden Rune [3];1
12010370;[LD - Ainsel/Lake of Rot] Aeonian Butterfly;1
12010380;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [7];1
12010390;[LD - Ainsel/Lake of Rot] Silver Firefly;1
12010400;[LD - Ainsel/Lake of Rot] Golden Rune [3];1
12010410;[LD - Ainsel/Lake of Rot] Magic Grease;1
12010420;[LD - Ainsel/Lake of Rot] Golden Rune [3];1
12010430;[LD - Ainsel/Lake of Rot] Furlcalling Finger Remedy;1
12010440;[LD - Ainsel/Lake of Rot] Smithing Stone [1];1
12010450;[LD - Ainsel/Lake of Rot] Golden Rune [9];1
12010460;[LD - Ainsel/Lake of Rot] Mushroom Crown;3
12010470;[LD - Ainsel/Lake of Rot] Preserving Boluses;1
12010480;[LD - Ainsel/Lake of Rot] Golden Rune [7];1
12010490;[LD - Ainsel/Lake of Rot] Golden Rune [10];1
12010500;[LD - Ainsel/Lake of Rot] Golden Rune [7];1
12010510;[LD - Ainsel/Lake of Rot] Human Bone Shard;1
12010520;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [6];1
12010530;[LD - Ainsel/Lake of Rot] Smithing Stone [4];1
12010540;[LD - Ainsel/Lake of Rot] Stimulating Boluses;1
12010550;[LD - Ainsel/Lake of Rot] Shield Grease;1
12010560;[LD - Ainsel/Lake of Rot] Golden Rune [10];1
12010570;[LD - Ainsel/Lake of Rot] Wing of Astel;2
12010580;[LD - Ainsel/Lake of Rot] Stonesword Key;1
12010590;[LD - Ainsel/Lake of Rot] Golden Rune [7];1
12010600;[LD - Ainsel/Lake of Rot] Golden Rune [10];1
12010610;[LD - Ainsel/Lake of Rot] Fan Daggers;1
12010620;[LD - Ainsel/Lake of Rot] Smithing Stone [6];1
12010630;[LD - Ainsel/Lake of Rot] Archer Ashes;1
12010640;[LD - Ainsel/Lake of Rot] Golden Rune [10];1
12010650;[LD - Ainsel/Lake of Rot] Golden Rune [10];1
12010660;[LD - Ainsel/Lake of Rot] Golden Rune [10];1
12010670;[LD - Ainsel/Lake of Rot] Smithing Stone [6];1
12010680;[LD - Ainsel/Lake of Rot] Golden Rune [10];1
12010690;[LD - Ainsel/Lake of Rot] Great Ghost Glovewort;1
12010700;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [7];1
12010710;[LD - Ainsel/Lake of Rot] Clayman Ashes;1
12010720;[LD - Ainsel/Lake of Rot] Stonesword Key;1
12010730;[LD - Ainsel/Lake of Rot] Magic Grease;1
12010740;[LD - Ainsel/Lake of Rot] Drawstring Holy Grease;1
12010750;[LD - Ainsel/Lake of Rot] Silver Tear Husk;1
12010760;[LD - Ainsel/Lake of Rot] Smithing Stone [6];1
12010770;[LD - Ainsel/Lake of Rot] Celestial Dew;1
12010780;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [7];1
12010790;[LD - Ainsel/Lake of Rot] Celestial Dew;1
12010800;[LD - Ainsel/Lake of Rot] Smithing Stone [4];1
12010810;[LD - Ainsel/Lake of Rot] Smithing Stone [5];1
12010820;[LD - Ainsel/Lake of Rot] Golden Rune [10];1
12010830;[LD - Ainsel/Lake of Rot] Smithing Stone [5];1
12010840;[LD - Ainsel/Lake of Rot] Fan Daggers;1
12010850;[LD - Ainsel/Lake of Rot] Golden Rune [10];1
12010860;[LD - Ainsel/Lake of Rot] Smithing Stone [7];1
12010870;[LD - Ainsel/Lake of Rot] Smithing Stone [6];1
12010880;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [8];1
12010890;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [7];1
12010900;[LD - Ainsel/Lake of Rot] Wing of Astel;2
12010910;[LD - Ainsel/Lake of Rot] Great Ghost Glovewort;1
12010920;[LD - Ainsel/Lake of Rot] Scorpion's Stinger;2
12010930;[LD - Ainsel/Lake of Rot] Fire Longsword;2
12010940;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [7];1
12010950;[LD - Ainsel/Lake of Rot] Ghost Glovewort [9];1
12010960;[LD - Ainsel/Lake of Rot] Moon of Nokstella;4
12010970;[LD - Ainsel/Lake of Rot] Ant's Skull Plate;2
12010980;[LD - Ainsel/Lake of Rot] Ghost-Glovewort Picker's Bell Bearing [2];1
12010990;[LD - Ainsel/Lake of Rot] Nightmaiden & Swordstress Puppets;1
12015995;[LD - Ainsel/Lake of Rot] Somber Smithing Stone [7];1
12015997;[LD - Ainsel/Lake of Rot] Golden Seed;1
12020000;[LD - Nokron / Siofra] Mottled Necklace;4
12020010;[LD - Nokron / Siofra] Black Whetblade;1
12020020;[LD - Nokron / Siofra] Missionary's Cookbook [5];1
12020030;[LD - Nokron / Siofra] Arteria Leaf;1
12020040;[LD - Nokron / Siofra] Golden Seed;1
12020050;[LD - Nokron / Siofra] Marika's Scarseal;4
12020060;[LD - Nokron / Siofra] Map: Siofra River;1
12020070;[LD - Nokron / Siofra] Lightning Bastard Sword;2
12020080;[LD - Nokron / Siofra] Fingerslayer Blade;1
12020081;[LD - Nokron / Siofra] Great Ghost Glovewort;1
12020090;[LD - Nokron / Siofra] Ancestral Infant's Head;1
12020100;[LD - Nokron / Siofra] Crab Eggs;1
12020110;[LD - Nokron / Siofra] Beast Liver;1
12020120;[LD - Nokron / Siofra] Golden Rune [3];1
12020130;[LD - Nokron / Siofra] Armorer's Cookbook [6];1
12020140;[LD - Nokron / Siofra] Inverted Hawk Heater Shield;2
12020150;[LD - Nokron / Siofra] Somber Smithing Stone [2];1
12020160;[LD - Nokron / Siofra] Old Fang;1
12020170;[LD - Nokron / Siofra] Golden Rune [2];1
12020180;[LD - Nokron / Siofra] Shield Grease;1
12020190;[LD - Nokron / Siofra] Golden Rune [3];1
12020200;[LD - Nokron / Siofra] Dappled Cured Meat;1
12020210;[LD - Nokron / Siofra] Somber Smithing Stone [2];1
12020220;[LD - Nokron / Siofra] Smithing Stone [3];1
12020230;[LD - Nokron / Siofra] Smithing Stone [2];1
12020240;[LD - Nokron / Siofra] Dwelling Arrow;2
12020250;[LD - Nokron / Siofra] Gold-Pickled Fowl Foot;1
12020260;[LD - Nokron / Siofra] Golden Rune [4];1
12020270;[LD - Nokron / Siofra] Golden Rune [4];1
12020280;[LD - Nokron / Siofra] Furlcalling Finger Remedy;1
12020290;[LD - Nokron / Siofra] Golden Rune [4];1
12020300;[LD - Nokron / Siofra] Smithing Stone [4];1
12020310;[LD - Nokron / Siofra] Hefty Beast Bone;1
12020320;[LD - Nokron / Siofra] Golden Rune [6];1
12020330;[LD - Nokron / Siofra] Golden Rune [3];1
12020340;[LD - Nokron / Siofra] Sliver of Meat;1
12020350;[LD - Nokron / Siofra] Smithing Stone [3];1
12020360;[LD - Nokron / Siofra] Gold-Pickled Fowl Foot;1
12020370;[LD - Nokron / Siofra] Golden Rune [4];1
12020380;[LD - Nokron / Siofra] Dwelling Arrow;2
12020390;[LD - Nokron / Siofra] Stonesword Key;1
12020400;[LD - Nokron / Siofra] Golden Rune [4];1
12020410;[LD - Nokron / Siofra] Smithing Stone [2];1
12020420;[LD - Nokron / Siofra] Horn Bow;2
12020430;[LD - Nokron / Siofra] Golden Rune [4];1
12020435;[LD - Nokron / Siofra] Crucible Hornshield;2
12020440;[LD - Nokron / Siofra] Sliver of Meat;1
12020445;[LD - Nokron / Siofra] Somber Smithing Stone [6];1
12020450;[LD - Nokron / Siofra] Stonesword Key;1
12020460;[LD - Nokron / Siofra] Rune Arc;1
12020470;[LD - Nokron / Siofra] Clarifying Horn Charm;4
12020480;[LD - Nokron / Siofra] Lump of Flesh;1
12020490;[LD - Nokron / Siofra] Clarifying Horn Charm +1;4
12020500;[LD - Nokron / Siofra] Golden Rune [4];1
12020510;[LD - Nokron / Siofra] Dwelling Arrow;2
12020520;[LD - Nokron / Siofra] Nascent Butterfly;1
12020530;[LD - Nokron / Siofra] Gold-Tinged Excrement;1
12020540;[LD - Nokron / Siofra] Fireproof Dried Liver;1
12020550;[LD - Nokron / Siofra] Golden Rune [4];1
12020560;[LD - Nokron / Siofra] Shining Horned Headband;3
12020570;[LD - Nokron / Siofra] Old Fang;1
12020580;[LD - Nokron / Siofra] Golden Rune [5];1
12020590;[LD - Nokron / Siofra] Kukri;1
12020600;[LD - Nokron / Siofra] Hefty Beast Bone;1
12020610;[LD - Nokron / Siofra] Smithing Stone [5];1
12020620;[LD - Nokron / Siofra] Mottled Necklace +1;4
12020630;[LD - Nokron / Siofra] Old Fang;1
12020640;[LD - Nokron / Siofra] Hefty Beast Bone;1
12020650;[LD - Nokron / Siofra] Smithing Stone [4];1
12020660;[LD - Nokron / Siofra] Beast Blood;1
12020670;[LD - Nokron / Siofra] Beast Blood;1
12020680;[LD - Nokron / Siofra] Somber Smithing Stone [5];1
12020690;[LD - Nokron / Siofra] Golden Rune [12];1
12020700;[LD - Nokron / Siofra] Golden Rune [1];1
12020710;[LD - Nokron / Siofra] Smithing Stone [5];1
12020720;[LD - Nokron / Siofra] Smithing Stone [2];1
12020730;[LD - Nokron / Siofra] Celestial Dew;1
12020740;[LD - Nokron / Siofra] Smithing Stone [5];1
12020750;[LD - Nokron / Siofra] Stonesword Key;1
12020760;[LD - Nokron / Siofra] Silver Tear Husk;1
12020770;[LD - Nokron / Siofra] Golden Rune [1];1
12020780;[LD - Nokron / Siofra] Golden Rune [13];1
12020790;[LD - Nokron / Siofra] Golden Rune [7];1
12020800;[LD - Nokron / Siofra] Smithing Stone [5];1
12020810;[LD - Nokron / Siofra] Golden Rune [6];1
12020820;[LD - Nokron / Siofra] Rune Arc;1
12020830;[LD - Nokron / Siofra] Smithing Stone [4];1
12020840;[LD - Nokron / Siofra] Golden Rune [1];1
12020850;[LD - Nokron / Siofra] Voidbane Talisman;4
12020860;[LD - Nokron / Siofra] Rune Arc;1
12020870;[LD - Nokron / Siofra] Celestial Dew;1
12020880;[LD - Nokron / Siofra] Mimic Tear Ashes;1
12020890;[LD - Nokron / Siofra] Golden Rune [7];1
12020900;[LD - Nokron / Siofra] Smithing Stone [3];1
12020910;[LD - Nokron / Siofra] Nox Flowing Hammer;2
12020920;[LD - Nokron / Siofra] Celestial Dew;1
12020930;[LD - Nokron / Siofra] Golden Rune [7];1
12020940;[LD - Nokron / Siofra] Soft Cotton;1
12020950;[LD - Nokron / Siofra] Somber Smithing Stone [5];1
12020960;[LD - Nokron / Siofra] Dragonwound Grease;1
12020970;[LD - Nokron / Siofra] Slumbering Egg;1
12020980;[LD - Nokron / Siofra] Golden Rune [7];1
12020990;[LD - Nokron / Siofra] Golden Rune [7];1
12030000;[LD - Deeproot Depths] Map: Deeproot Depths;1
12030010;[LD - Deeproot Depths] Stonesword Key;1
12030020;[LD - Deeproot Depths] Formic Rock;1
12030030;[LD - Deeproot Depths] Golden Rune [5];1
12030040;[LD - Deeproot Depths] Golden Rune [8];1
12030050;[LD - Deeproot Depths] Golden Arrow;2
12030060;[LD - Deeproot Depths] Smithing Stone [6];1
12030070;[LD - Deeproot Depths] Holy Grease;1
12030080;[LD - Deeproot Depths] [Incantation] Elden Stars;1
12030090;[LD - Deeproot Depths] Smithing Stone [4];1
12030100;[LD - Deeproot Depths] Golden Rune [5];1
12030110;[LD - Deeproot Depths] Golden Rune [6];1
12030120;[LD - Deeproot Depths] Warming Stone;1
12030130;[LD - Deeproot Depths] Smithing Stone [4];1
12030140;[LD - Deeproot Depths] Ash of War: Vacuum Slice;5
12030150;[LD - Deeproot Depths] Dragonwound Grease;1
12030160;[LD - Deeproot Depths] Hefty Beast Bone;1
12030170;[LD - Deeproot Depths] Golden Rune [1];1
12030180;[LD - Deeproot Depths] Prince of Death's Staff;2
12030190;[LD - Deeproot Depths] Smithing Stone [6];1
12030200;[LD - Deeproot Depths] Golden Rune [5];1
12030210;[LD - Deeproot Depths] Golden Rune [8];1
12030220;[LD - Deeproot Depths] Nascent Butterfly;1
12030230;[LD - Deeproot Depths] Somber Smithing Stone [7];1
12030240;[LD - Deeproot Depths] Somber Smithing Stone [7];1
12030250;[LD - Deeproot Depths] Somber Smithing Stone [7];1
12030260;[LD - Deeproot Depths] Fan Daggers;1
12030270;[LD - Deeproot Depths] Somber Smithing Stone [6];1
12030280;[LD - Deeproot Depths] Golden Rune [8];1
12030290;[LD - Deeproot Depths] Golden Rune [8];1
12030300;[LD - Deeproot Depths] Crucible Tree Helm;3
12030301;[LD - Deeproot Depths] Crucible Tree Armor;3
12030302;[LD - Deeproot Depths] Crucible Gauntlets;3
12030303;[LD - Deeproot Depths] Crucible Greaves;3
12030310;[LD - Deeproot Depths] Smithing Stone [6];1
12030320;[LD - Deeproot Depths] Golden Rune [8];1
12030330;[LD - Deeproot Depths] Somber Smithing Stone [7];1
12030340;[LD - Deeproot Depths] Arteria Leaf;1
12030350;[LD - Deeproot Depths] Smithing Stone [7];1
12030360;[LD - Deeproot Depths] Lightning Greatbolt;2
12030370;[LD - Deeproot Depths] Golden Rune [8];1
12030380;[LD - Deeproot Depths] Smithing Stone [6];1
12030390;[LD - Deeproot Depths] Golden Rune [8];1
12030400;[LD - Deeproot Depths] Clarifying Boluses;1
12030410;[LD - Deeproot Depths] Smithing Stone [4];1
12030420;[LD - Deeproot Depths] Human Bone Shard;1
12030430;[LD - Deeproot Depths] Golden Rune [8];1
12030440;[LD - Deeproot Depths] Golden Rune [9];1
12030450;[LD - Deeproot Depths] Smithing Stone [4];1
12030460;[LD - Deeproot Depths] Nascent Butterfly;1
12030470;[LD - Deeproot Depths] Golden Rune [8];1
12030480;[LD - Deeproot Depths] Smithing Stone [5];1
12030490;[LD - Deeproot Depths] Smithing Stone [5];1
12030500;[LD - Deeproot Depths] Smithing Stone [6];1
12030510;[LD - Deeproot Depths] Rune Arc;1
12030520;[LD - Deeproot Depths] Mausoleum Soldier Ashes;1
12030530;[LD - Deeproot Depths] Somber Smithing Stone [7];1
12030540;[LD - Deeproot Depths] Golden Rune [8];1
12030550;[LD - Deeproot Depths] Somber Smithing Stone [6];1
12030560;[LD - Deeproot Depths] Golden Rune [1];1
12030570;[LD - Deeproot Depths] Golden Rune [1];1
12030580;[LD - Deeproot Depths] Golden Rune [1];1
12030590;[LD - Deeproot Depths] Golden Rune [1];1
12030800;[LD - Deeproot Depths] Numen's Rune;1
12030801;[LD - Deeproot Depths] Rune Arc;1
12030810;[LD - Deeproot Depths] Numen's Rune;1
12030811;[LD - Deeproot Depths] Rune Arc;1
12030820;[LD - Deeproot Depths] Numen's Rune;1
12030821;[LD - Deeproot Depths] Rune Arc;1
12030830;[LD - Deeproot Depths] Numen's Rune;1
12030831;[LD - Deeproot Depths] Rune Arc;1
12030840;[LD - Deeproot Depths] Numen's Rune;1
12030841;[LD - Deeproot Depths] Rune Arc;1
12030850;[LD - Deeproot Depths] Numen's Rune;1
12030851;[LD - Deeproot Depths] Rune Arc;1
12030900;[LD - Deeproot Depths] Lightning Bastard Sword;2
12030910;[LD - Deeproot Depths] Golden Rune [1];1
12030950;[LD - Deeproot Depths] Siluria's Tree;2
12030960;[LD - Deeproot Depths] Staff of the Avatar;2
12050000;[LD - Mohgwyn] Map: Mohgwyn Palace;1
12050010;[LD - Mohgwyn] Golden Seed;1
12050020;[LD - Mohgwyn] Golden Rune [11];1
12050030;[LD - Mohgwyn] Smithing Stone [6];1
12050040;[LD - Mohgwyn] Bloodrose;1
12050050;[LD - Mohgwyn] Nomadic Warrior's Cookbook [24];1
12050060;[LD - Mohgwyn] Hero's Rune [4];1
12050070;[LD - Mohgwyn] Smithing Stone [8];1
12050080;[LD - Mohgwyn] Hero's Rune [3];1
12050090;[LD - Mohgwyn] Blood-Tainted Excrement;1
12050100;[LD - Mohgwyn] Somber Smithing Stone [9];1
12050110;[LD - Mohgwyn] [Incantation] Swarm of Flies;1
12050120;[LD - Mohgwyn] Drawstring Blood Grease;1
12050130;[LD - Mohgwyn] Blood-Tainted Excrement;1
12050140;[LD - Mohgwyn] Golden Rune [12];1
12050150;[LD - Mohgwyn] Smithing Stone [7];1
12050160;[LD - Mohgwyn] Golden Rune [12];1
12050170;[LD - Mohgwyn] Sacramental Bud;1
12050180;[LD - Mohgwyn] Nascent Butterfly;1
12050190;[LD - Mohgwyn] Rune Arc;1
12050200;[LD - Mohgwyn] Golden Rune [1];1
12050210;[LD - Mohgwyn] Golden Rune [13];1
12050220;[LD - Mohgwyn] Golden Rune [1];1
12050230;[LD - Mohgwyn] Golden Rune [1];1
12050240;[LD - Mohgwyn] Golden Rune [1];1
12050250;[LD - Mohgwyn] Golden Rune [1];1
12050260;[LD - Mohgwyn] Golden Rune [1];1
12050270;[LD - Mohgwyn] Golden Rune [1];1
12050280;[LD - Mohgwyn] Golden Rune [1];1
12050290;[LD - Mohgwyn] Bloodrose;1
12050300;[LD - Mohgwyn] Holy Grease;1
12050310;[LD - Mohgwyn] Stonesword Key;1
12050320;[LD - Mohgwyn] Smithing Stone [6];1
12050330;[LD - Mohgwyn] Arteria Leaf;1
12050340;[LD - Mohgwyn] Golden Rune [13];1
12050350;[LD - Mohgwyn] Clarifying Boluses;1
12050360;[LD - Mohgwyn] Rot Grease;1
12050370;[LD - Mohgwyn] Haligdrake Talisman +2;4
12050380;[LD - Mohgwyn] Golden Rune [1];1
12050390;[LD - Mohgwyn] Golden Rune [1];1
12050400;[LD - Mohgwyn] Golden Rune [1];1
12050410;[LD - Mohgwyn] Golden Rune [1];1
12050420;[LD - Mohgwyn] Golden Rune [1];1
12050430;[LD - Mohgwyn] Golden Rune [1];1
12050440;[LD - Mohgwyn] Golden Rune [1];1
12050450;[LD - Mohgwyn] Golden Rune [1];1
12050460;[LD - Mohgwyn] Golden Rune [1];1
12050470;[LD - Mohgwyn] Golden Rune [1];1
12050480;[LD - Mohgwyn] Golden Rune [1];1
12050490;[LD - Mohgwyn] Golden Rune [1];1
12050500;[LD - Mohgwyn] Golden Rune [1];1
12050510;[LD - Mohgwyn] Golden Rune [1];1
12050520;[LD - Mohgwyn] Golden Rune [1];1
12050530;[LD - Mohgwyn] Golden Rune [1];1
12050540;[LD - Mohgwyn] Golden Rune [1];1
12050550;[LD - Mohgwyn] Golden Rune [1];1
12050560;[LD - Mohgwyn] Golden Rune [1];1
12050570;[LD - Mohgwyn] Golden Rune [1];1
12050580;[LD - Mohgwyn] Golden Rune [1];1
12050590;[LD - Mohgwyn] Smithing Stone [7];1
12050600;[LD - Mohgwyn] Stanching Boluses;1
12050610;[LD - Mohgwyn] Stonesword Key;1
12050620;[LD - Mohgwyn] Bloodrose;1
12050630;[LD - Mohgwyn] Fire Longsword;2
12050640;[LD - Mohgwyn] Smithing Stone [8];1
12050650;[LD - Mohgwyn] Numen's Rune;1
12050660;[LD - Mohgwyn];1
12050670;[LD - Mohgwyn] Golden Rune [13];1
12050680;[LD - Mohgwyn] Golden Rune [11];1
12050690;[LD - Mohgwyn] Lord's Rune;1
12050700;[LD - Mohgwyn] Smithing Stone [6];1
12050710;[LD - Mohgwyn] Golden Rune [1];1
12050720;[LD - Mohgwyn] Golden Rune [1];1
12050730;[LD - Mohgwyn] Golden Rune [1];1
12050740;[LD - Mohgwyn] Golden Rune [1];1
12050900;[LD - Mohgwyn] Somber Ancient Dragon Smithing Stone;1
12050950;[LD - Mohgwyn] White Mask;3
12050951;[LD - Mohgwyn] War Surgeon Gown (Altered);3
12050952;[LD - Mohgwyn] War Surgeon Gloves;3
12050953;[LD - Mohgwyn] War Surgeon Trousers;3
12070000;[LD - Nokron / Siofra] Furlcalling Finger Remedy;1
12070010;[LD - Nokron / Siofra] Silver Firefly;1
12070020;[LD - Nokron / Siofra] Golden Rune [3];1
12070030;[LD - Nokron / Siofra] Golden Rune [2];1
12070040;[LD - Nokron / Siofra] Smithing Stone [4];1
12070050;[LD - Nokron / Siofra] Smithing Stone [2];1
12070060;[LD - Nokron / Siofra] Golden Rune [2];1
12070070;[LD - Nokron / Siofra] Immunizing Cured Meat;1
12070080;[LD - Nokron / Siofra] Golden Rune [2];1
12070090;[LD - Nokron / Siofra] Rainbow Stone;1
12070100;[LD - Nokron / Siofra] Golden Rune [4];1
12070110;[LD - Nokron / Siofra] Budding Horn;1
12070120;[LD - Nokron / Siofra] Throwing Dagger;1
12070130;[LD - Nokron / Siofra] Smithing Stone [3];1
12070140;[LD - Nokron / Siofra] Golden Rune [4];1
12070150;[LD - Nokron / Siofra] Smithing Stone [4];1
12070160;[LD - Nokron / Siofra] Soap;1
12070170;[LD - Nokron / Siofra] Preserving Boluses;1
12070180;[LD - Nokron / Siofra] Silver-Pickled Fowl Foot;1
12070190;[LD - Nokron / Siofra] Golden Rune [1];1
12070200;[LD - Nokron / Siofra] Golden Rune [1];1
12070210;[LD - Nokron / Siofra] Golden Rune [1];1
12070220;[LD - Nokron / Siofra] Golden Rune [1];1
12070230;[LD - Nokron / Siofra] Golden Rune [1];1
12070240;[LD - Nokron / Siofra] Golden Rune [1];1
12070250;[LD - Nokron / Siofra] Golden Rune [1];1
