Row ID;Row Name;lodRange;lod0ClusterType;lod1ClusterType;lod2ClusterType;distributionType;baseDensity;model0Name;flatTextureName;billboardTextureName;normalInfluence;inclinationMax;inclinationJitter;scaleBaseMin;scaleBaseMax;scaleHeightMin;scaleHeightMax;colorShade1_r;colorShade1_g;colorShade1_b;colorShade2_r;colorShade2_g;colorShade2_b;flatSplitType;flatBladeCount;flatSlant;flatRadius;castShadow;windAmplitude;windCycle;orientationAngle;orientationRange;spacing;dithering;simpleModelName;model1Name
305;;0;1;0;0;0;5;AEG098_216;AET005_031_a;AET005_031_a;100;15;0;75;100;75;110;255;255;255;255;255;255;0;1;0;0;0;80;40;-1;-1;0;0;;;
306;;0;1;4;2;0;1;AEG098_300;AET005_004_a;AET005_004_a;100;0;0;80;100;80;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_254;AEG001_255;
307;;0;1;4;2;0;1;AEG098_301;AET005_004_a;AET005_004_a;100;0;0;80;100;80;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_254;AEG001_255;
308;;0;1;2;0;0;1;AEG098_234;AET005_031_a;AET005_031_a;100;30;0;80;100;80;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
309;;0;1;2;0;0;1;AEG098_235;AET005_031_a;AET005_031_a;100;30;0;65;100;65;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
310;;0;1;5;0;0;1;AEG001_232;AET005_004_a;AET005_004_a;100;45;0;80;120;80;120;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_232;AEG001_216;
311;;2;1;0;0;0;0.4;AEG098_236;AET005_031_a;AET005_031_a;100;60;0;65;100;95;80;255;255;255;255;255;255;0;1;0;0;0;80;40;-1;-1;0;0;;;
312;;0;1;4;2;0;1;AEG098_237;AET005_004_a;AET005_004_a;100;0;0;80;100;80;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_254;AEG001_255;
313;;0;1;4;2;0;1;AEG098_096;;;100;0;0;80;100;80;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
314;;13;1;5;0;0;1;AEG098_097;;;100;0;0;80;100;60;120;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;AEG098_098;
315;;13;1;5;0;0;1;AEG098_240;;;100;0;0;80;100;60;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;AEG098_241;
316;;13;1;5;0;0;1;AEG098_242;;;100;0;0;80;120;40;80;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;AEG098_243;
317;;10;1;5;0;0;1;AEG001_446;AET005_004_a;AET005_004_a;90;30;0;85;110;75;150;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_377;AEG001_378;
318;;0;1;5;0;0;1;AEG098_260;AET210_414_a;;100;0;0;80;100;80;100;255;255;255;255;255;255;0;1;0;0;0;80;40;-1;-1;0;0;;AEG098_260;
319;;0;1;2;0;0;5;AEG098_305;AET005_031_a;AET005_031_a;100;45;0;75;150;75;150;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
320;;10;1;1;0;0;0.4;AEG098_261;AET005_004_a;AET005_004_a;90;10;0;100;100;70;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
321;;14;1;0;0;0;2;AEG098_262;AET005_031_a;AET005_031_a;100;15;0;75;100;75;110;255;255;255;255;255;255;0;1;0;0;0;80;40;-1;-1;0;0;;;
322;;10;1;1;0;0;0.7;AEG098_263;AET005_004_a;AET005_004_a;90;10;0;70;100;70;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
323;;0;1;2;0;0;1.5;AEG098_265;AET005_031_a;AET005_031_a;100;0;0;80;100;80;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
324;;14;1;2;0;0;3;AEG098_264;;;100;30;0;65;110;65;110;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;AEG098_264;
325;;10;1;1;0;0;0.7;AEG098_244;AET005_004_a;AET005_004_a;90;10;0;100;100;50;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_254;AEG001_255;
326;;0;1;2;0;0;3;AEG098_245;;;100;30;0;65;110;65;110;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
327;;0;1;5;0;0;1;AEG098_246;AET005_004_a;AET005_004_a;100;45;0;80;100;80;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG098_246;AEG001_216;
328;;10;1;1;0;0;0.7;AEG098_247;AET005_004_a;AET005_004_a;90;10;0;100;100;50;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_254;AEG001_255;
329;;0;1;5;0;0;1;AEG098_238;AET005_004_a;AET005_004_a;100;30;0;80;100;80;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_254;AEG001_255;
330;;0;1;5;0;0;1;AEG098_248;AET005_004_a;AET005_004_a;100;45;0;80;120;80;120;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG098_248;AEG001_216;
331;;0;1;5;0;0;1;AEG098_249;AET005_004_a;AET005_004_a;100;45;0;80;120;80;120;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG098_249;AEG001_216;
332;;0;1;5;0;0;1;AEG098_255;AET005_004_a;AET005_004_a;100;45;0;80;120;80;120;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG098_255;AEG001_216;
333;;0;1;5;0;0;1;AEG098_251;AET005_004_a;AET005_004_a;100;45;0;80;120;80;120;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG098_251;AEG001_216;
334;;0;1;5;0;0;1;AEG098_252;AET005_004_a;AET005_004_a;100;45;0;80;120;80;120;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG098_252;AEG001_216;
335;;0;1;5;0;0;1;AEG098_253;AET005_004_a;AET005_004_a;100;45;0;80;120;80;120;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG098_253;AEG001_216;
336;;0;1;5;0;0;1;AEG098_254;AET005_004_a;AET005_004_a;100;45;0;80;120;80;120;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG098_254;AEG001_216;
337;;14;1;2;0;0;0.7;AEG098_156;AET005_031_a;AET005_031_a;100;30;0;30;160;90;130;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
338;;14;1;5;0;0;0.5;AEG098_163;AET005_004_a;AET005_004_a;90;30;0;85;110;75;150;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG098_163;AEG098_163;
339;;14;1;5;0;0;0.7;AEG098_165;AET005_004_a;AET005_004_a;90;30;0;85;110;75;150;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG098_165;AEG098_165;
340;;14;1;5;0;0;0.7;AEG098_166;AET005_004_a;AET005_004_a;90;30;0;85;110;75;150;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG098_166;AEG098_166;
342;;10;1;5;0;0;0.5;AEG001_342;AET005_004_a;AET005_004_a;90;30;0;100;125;100;150;255;180;180;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_342;AEG001_231;
343;;10;1;5;0;0;0.5;AEG001_344;AET005_004_a;AET005_004_a;90;30;0;85;115;20;105;255;180;180;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_344;AEG001_231;
344;;0;1;2;0;0;1.5;AEG098_020;AET005_031_a;AET005_031_a;100;30;0;90;100;90;110;255;255;255;255;255;255;0;6;0;0;0;80;40;-1;-1;0;0;;;
345;;0;1;0;0;0;1;AEG098_280;AET230_557_a;AET230_557_a;90;45;5;95;105;95;105;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
346;;0;1;5;0;0;1;AEG098_306;AET005_004_a;AET005_004_a;100;0;0;80;100;80;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_254;AEG001_255;
347;;0;1;2;0;0;2;AEG098_310;AET005_031_a;AET005_031_a;100;45;0;75;150;75;150;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
348;;0;1;2;0;0;2;AEG098_311;AET005_031_a;AET005_031_a;100;45;0;75;150;75;150;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
349;;14;1;5;0;0;0.7;AEG098_270;AET005_004_a;AET005_004_a;90;30;0;85;110;75;150;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG098_270;AEG098_270;
350;;0;1;2;0;0;1.5;AEG098_271;AET005_031_a;AET005_031_a;100;0;0;80;100;80;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
351;;0;1;5;0;0;1;AEG098_256;AET005_004_a;AET005_004_a;100;45;0;80;120;80;120;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG098_248;AEG001_216;
352;;0;1;5;0;0;1;AEG098_272;AET002_594_a;AET002_594_a;100;45;0;100;125;100;150;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
353;;0;1;5;0;0;1;AEG098_273;AET002_595_a;AET002_595_a;100;45;0;95;105;95;105;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
354;;0;1;2;0;0;1.5;AEG098_020;AET005_031_a;AET005_031_a;100;30;0;90;100;90;110;255;255;255;255;255;255;0;6;0;0;0;80;40;-1;-1;0;0;;;
355;;0;1;2;0;0;1;AEG098_257;;;100;30;0;65;110;65;110;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
356;;2;1;5;0;0;2.5;AEG098_062;AET005_004_a;AET005_004_a;90;60;0;95;105;95;105;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;AEG098_176;
357;;11;1;5;0;0;4;AEG098_066;AET005_004_a;AET005_004_a;90;60;0;95;105;95;105;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;AEG098_175;
358;;14;1;5;0;0;0.8;AEG001_315;AET005_004_a;AET005_004_a;90;30;0;85;110;75;150;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_315;AEG001_316;
359;;14;1;1;0;0;0.2;AEG001_302;AET005_004_a;AET005_004_a;90;10;0;100;100;50;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_302;AEG001_302;
360;;14;1;1;0;0;0.15;AEG001_305;AET005_004_a;AET005_004_a;90;10;0;100;100;70;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_305;AEG001_305;
361;;14;1;1;0;0;0.2;AEG001_335;AET005_004_a;AET005_004_a;90;10;0;100;100;50;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_335;AEG001_335;
362;;14;1;5;0;0;0.2;AEG001_336;AET005_004_a;AET005_004_a;90;10;0;100;100;50;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_254;AEG001_536;
363;;14;1;2;0;0;0.3;AEG098_020;AET005_031_a;AET005_031_a;100;30;0;90;100;90;110;255;255;255;255;255;255;0;6;0;0;0;80;40;-1;-1;0;0;;;
364;;14;1;2;0;0;0.2;AEG098_026;AET005_031_a;AET005_031_a;100;30;0;65;100;65;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
365;;14;1;1;0;0;0.2;AEG098_028;AET005_031_a;AET005_031_a;100;30;0;65;100;65;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
366;;14;1;1;0;0;0.7;AEG098_022;AET005_031_a;AET005_031_a;100;30;0;65;100;65;100;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;;;
367;;14;1;5;0;0;0.3;AEG098_163;AET005_004_a;AET005_004_a;90;30;0;85;110;75;150;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG098_163;AEG098_163;
407;;10;1;5;0;0;0.5;AEG001_254;AET005_004_a;AET005_004_a;90;30;0;85;110;75;150;180;180;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_254;AEG001_255;
408;;11;1;5;0;0;0.5;AEG001_245;AET005_004_a;AET005_004_a;90;30;0;60;110;20;105;180;180;100;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_284;AEG001_256;
442;;10;1;5;0;0;0.5;AEG001_342;AET005_004_a;AET005_004_a;90;30;0;100;125;100;150;255;180;180;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_342;AEG001_231;
443;;10;1;5;0;0;0.5;AEG001_344;AET005_004_a;AET005_004_a;90;30;0;85;115;20;105;255;180;180;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_344;AEG001_231;
1000;;2;1;4;2;0;1;AEG001_265;AET005_004_a;AET005_043_a;90;30;0;95;105;95;105;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_287;;
1007;;2;1;4;2;0;1;AEG001_241;AET005_004_a;AET005_004_a;90;30;0;95;105;95;105;255;255;255;255;255;255;0;2;0;0;0;80;40;-1;-1;0;0;AEG001_284;;
