Row ID;Row Name;Unk0;Unk1;Unk2;Unk3;Unk4;Unk5;Unk6;Unk7;Unk8;Unk9;Unk10;Unk11;Unk12;Unk13;Unk14;Unk14;Unk14;Unk14;Unk15
3920220;;39200099;20;1;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920221;;39200099;21;1;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920230;;39200099;30;1;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920231;;39200099;31;1;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920240;;39200099;40;1;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920241;;39200099;41;1;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920250;;39200099;50;1;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920251;;39200099;51;1;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920252;;39200099;52;1;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920260;;39200099;60;1;0;-1;96865;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
3920299;;39200099;99;1;0;96101;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
6098100;;60000098;0;0;0;96010;96400;-1;96410;96411;96414;-1;-1;0;0;-1;-1;-1;-1;0
6098101;;60000098;1;0;0;96010;-1;-1;96410;96411;96414;-1;-1;0;0;-1;-1;-1;-1;0
6098110;;60000098;10;0;0;96010;96402;-1;96410;96411;96414;-1;-1;0;0;-1;-1;-1;-1;0
6098111;;60000098;11;0;0;-1;96403;-1;96410;96411;96414;-1;-1;0;0;-1;-1;-1;-1;0
6098120;;60000098;20;0;0;-1;96404;-1;96410;96411;96414;-1;-1;0;0;-1;-1;-1;-1;0
6098121;;60000098;21;0;0;-1;96404;-1;96410;96411;96414;-1;-1;0;0;-1;-1;-1;-1;0
6098130;;60000098;30;0;0;-1;96404;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
6098131;;60000098;31;0;0;-1;96404;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
6098140;;60000098;40;0;0;-1;96404;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
6098141;;60000098;41;0;0;-1;96404;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
6098150;;60000098;50;0;0;-1;96404;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
6098151;;60000098;51;0;0;-1;96404;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
6098152;;60000098;52;0;0;-1;96404;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
6098160;;60000098;60;0;0;-1;96403;-1;96410;96411;96414;-1;-1;0;0;-1;-1;-1;-1;0
6098199;;60000098;99;0;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;-1;-1;-1;-1;0
60001000;;60000099;0;0;0;96010;96400;-1;96410;96411;96414;-1;-1;0;0;0;-1;-1;-1;0
60001001;;60000099;0;0;0;-1;96864;96871;96870;96416;96417;96873;-1;0;0;1;-1;-1;-1;0
60001002;;60000099;0;0;0;-1;96882;96883;96886;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
60001003;;60000099;0;0;0;-1;96902;-1;96910;96415;-1;-1;-1;0;0;3;-1;-1;-1;0
60001004;;60000099;0;0;0;96820;-1;96924;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
60001010;;60000099;1;0;0;96010;-1;-1;96410;96411;96414;-1;-1;0;0;0;-1;-1;-1;0
60001011;;60000099;1;0;0;96012;-1;96871;96870;96416;96417;96873;-1;0;0;1;-1;-1;-1;0
60001012;;60000099;1;0;0;96010;-1;96883;96886;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
60001013;;60000099;1;0;0;96010;-1;-1;-1;96415;-1;-1;-1;0;0;3;-1;-1;-1;0
60001014;;60000099;1;0;0;96820;-1;96924;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
60001100;;60000099;10;0;0;96010;96402;-1;96410;96411;96414;-1;-1;0;0;0;-1;-1;-1;0
60001101;;60000099;10;0;0;-1;96864;96871;96870;96416;96417;96873;-1;0;0;1;-1;-1;-1;0
60001102;;60000099;10;0;0;-1;96882;96883;96886;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
60001103;;60000099;10;0;0;-1;96902;-1;96910;96415;-1;-1;-1;0;0;3;-1;-1;-1;0
60001104;;60000099;10;0;0;96820;-1;96924;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
60001110;;60000099;11;0;0;-1;96403;-1;96410;96411;96414;-1;-1;0;0;0;-1;-1;-1;0
60001111;;60000099;11;0;0;96016;96868;-1;96870;96416;96417;96873;-1;0;0;1;-1;-1;-1;0
60001112;;60000099;11;0;0;-1;96882;96883;96886;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
60001113;;60000099;11;0;0;-1;96902;-1;96910;96415;-1;-1;-1;0;0;3;-1;-1;-1;0
60001114;;60000099;11;0;0;-1;96923;96921;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
60001200;;60000099;20;0;0;-1;96404;-1;96410;96411;96414;-1;-1;0;0;0;-1;-1;-1;0
60001201;;60000099;20;0;0;-1;96867;96871;96870;96416;96417;96873;-1;0;0;1;-1;-1;-1;0
60001202;;60000099;20;0;0;-1;96884;96883;96886;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
60001203;;60000099;20;0;0;-1;96902;-1;96910;96415;-1;-1;-1;0;0;3;-1;-1;-1;0
60001204;;60000099;20;0;0;96820;-1;96924;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
60001210;;60000099;21;0;0;-1;96404;-1;96410;96411;96414;-1;-1;0;0;0;-1;-1;-1;0
60001211;;60000099;21;0;0;-1;96867;96871;96870;96416;96417;96873;-1;0;0;1;-1;-1;-1;0
60001212;;60000099;21;0;0;-1;96884;96883;96886;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
60001213;;60000099;21;0;0;-1;96902;-1;96910;96415;-1;-1;-1;0;0;3;-1;-1;-1;0
60001214;;60000099;21;0;0;96820;-1;96924;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
60001300;;60000099;30;0;0;-1;96404;-1;-1;-1;-1;-1;-1;0;0;0;-1;-1;-1;0
60001301;;60000099;30;0;0;-1;96864;-1;-1;-1;-1;-1;-1;0;0;1;-1;-1;-1;0
60001302;;60000099;30;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
60001303;;60000099;30;0;0;-1;96902;-1;-1;-1;-1;-1;-1;0;0;3;-1;-1;-1;0
60001304;;60000099;30;0;0;96820;-1;96924;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
60001310;;60000099;31;0;0;-1;96404;-1;-1;-1;-1;-1;-1;0;0;0;-1;-1;-1;0
60001311;;60000099;31;0;0;-1;96864;-1;-1;-1;-1;-1;-1;0;0;1;-1;-1;-1;0
60001312;;60000099;31;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
60001313;;60000099;31;0;0;-1;96902;-1;-1;-1;-1;-1;-1;0;0;3;-1;-1;-1;0
60001314;;60000099;31;0;0;96820;-1;96924;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
60001400;;60000099;40;0;0;-1;96404;-1;-1;-1;-1;-1;-1;0;0;0;-1;-1;-1;0
60001401;;60000099;40;0;0;-1;96864;-1;-1;-1;96419;-1;-1;0;0;1;-1;-1;-1;0
60001402;;60000099;40;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
60001403;;60000099;40;0;0;-1;96902;-1;-1;-1;-1;-1;-1;0;0;3;-1;-1;-1;0
60001404;;60000099;40;0;0;96820;-1;96924;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
60001410;;60000099;41;0;0;-1;96404;-1;-1;-1;-1;-1;-1;0;0;0;-1;-1;-1;0
60001411;;60000099;41;0;0;-1;96864;-1;-1;-1;-1;-1;-1;0;0;1;-1;-1;-1;0
60001412;;60000099;41;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
60001413;;60000099;41;0;0;-1;96902;-1;-1;-1;-1;-1;-1;0;0;3;-1;-1;-1;0
60001414;;60000099;41;0;0;96820;-1;96924;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
60001500;;60000099;50;0;0;-1;96404;-1;-1;-1;-1;-1;-1;0;0;0;-1;-1;-1;0
60001501;;60000099;50;0;0;-1;96864;-1;-1;-1;-1;-1;-1;0;0;1;-1;-1;-1;0
60001502;;60000099;50;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
60001503;;60000099;50;0;0;-1;96902;-1;-1;-1;-1;-1;-1;0;0;3;-1;-1;-1;0
60001504;;60000099;50;0;0;96820;-1;96924;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
60001510;;60000099;51;0;0;-1;96404;-1;-1;-1;-1;-1;-1;0;0;0;-1;-1;-1;0
60001511;;60000099;51;0;0;-1;96864;-1;-1;-1;-1;-1;-1;0;0;1;-1;-1;-1;0
60001512;;60000099;51;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
60001513;;60000099;51;0;0;-1;96902;-1;-1;-1;-1;-1;-1;0;0;3;-1;-1;-1;0
60001514;;60000099;51;0;0;96820;-1;96924;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
60001520;;60000099;52;0;0;-1;96404;-1;-1;-1;-1;-1;-1;0;0;0;-1;-1;-1;0
60001521;;60000099;52;0;0;-1;96864;-1;-1;-1;-1;-1;-1;0;0;1;-1;-1;-1;0
60001522;;60000099;52;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
60001523;;60000099;52;0;0;-1;96902;-1;-1;-1;-1;-1;-1;0;0;3;-1;-1;-1;0
60001524;;60000099;52;0;0;96820;-1;96924;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
60001600;;60000099;60;0;0;-1;96403;-1;96410;96411;96414;-1;-1;0;0;0;-1;-1;-1;0
60001601;;60000099;60;0;0;-1;96864;96871;96870;96416;96417;96873;-1;0;0;1;-1;-1;-1;0
60001602;;60000099;60;0;0;-1;96882;96883;96886;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
60001603;;60000099;60;0;0;-1;96902;-1;96910;96415;-1;-1;-1;0;0;3;-1;-1;-1;0
60001604;;60000099;60;0;0;96820;-1;96924;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
60001814;;60000099;81;0;0;96820;-1;96924;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
60001820;;60000099;82;0;0;-1;96404;-1;-1;-1;-1;-1;-1;0;0;0;-1;-1;-1;0
60001821;;60000099;82;0;0;-1;96864;-1;-1;-1;-1;-1;-1;0;0;1;-1;-1;-1;0
60001822;;60000099;82;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
60001823;;60000099;82;0;0;-1;96902;-1;-1;-1;-1;-1;-1;0;0;3;-1;-1;-1;0
60001831;;60000099;83;0;0;96015;96866;-1;96870;-1;96418;-1;-1;0;0;1;-1;-1;-1;0
60001990;;60000099;99;0;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;0;-1;-1;-1;0
60001991;;60000099;99;0;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;1;-1;-1;-1;0
60001993;;60000099;99;0;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;3;-1;-1;-1;0
60001994;;60000099;99;0;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
60002000;;60000099;0;1;0;96010;96400;-1;96420;96411;96414;-1;94104;0;0;0;-1;-1;-1;0
60002001;;60000099;0;1;0;-1;96864;96871;96870;96416;96417;96873;94114;0;0;1;-1;-1;-1;0
60002002;;60000099;0;1;0;-1;96882;96883;96886;-1;-1;-1;94115;0;0;2;-1;-1;-1;0
60002003;;60000099;0;1;0;-1;96902;-1;96910;96415;-1;-1;94116;0;0;3;-1;-1;-1;0
60002004;;60000099;0;1;0;96820;-1;96924;-1;-1;-1;-1;94117;0;0;4;-1;-1;-1;0
60002010;;60000099;1;1;0;96010;-1;-1;96420;96411;96414;-1;94104;0;0;0;-1;-1;-1;0
60002011;;60000099;1;1;0;96012;-1;96871;96870;96416;96417;96873;94114;0;0;1;-1;-1;-1;0
60002012;;60000099;1;1;0;96010;-1;96883;96886;-1;-1;-1;94115;0;0;2;-1;-1;-1;0
60002013;;60000099;1;1;0;96010;-1;-1;-1;96415;-1;-1;94116;0;0;3;-1;-1;-1;0
60002014;;60000099;1;1;0;96820;-1;96924;-1;-1;-1;-1;94117;0;0;4;-1;-1;-1;0
60002100;;60000099;10;1;0;96010;96402;-1;96420;96411;96414;-1;94104;0;0;0;-1;-1;-1;0
60002101;;60000099;10;1;0;-1;96864;96871;96870;96416;96417;96873;94114;0;0;1;-1;-1;-1;0
60002102;;60000099;10;1;0;-1;96882;96883;96886;-1;-1;-1;94115;0;0;2;-1;-1;-1;0
60002103;;60000099;10;1;0;-1;96902;-1;96910;96415;-1;-1;94116;0;0;3;-1;-1;-1;0
60002104;;60000099;10;1;0;96820;-1;96924;-1;-1;-1;-1;94117;0;0;4;-1;-1;-1;0
60002110;;60000099;11;1;0;-1;96403;-1;96420;96411;96414;-1;94104;0;0;0;-1;-1;-1;0
60002111;;60000099;11;1;0;96016;96868;-1;96870;96416;96417;96873;94114;0;0;1;-1;-1;-1;0
60002112;;60000099;11;1;0;-1;96882;96883;96886;-1;-1;-1;94115;0;0;2;-1;-1;-1;0
60002113;;60000099;11;1;0;-1;96902;-1;96910;96415;-1;-1;94116;0;0;3;-1;-1;-1;0
60002114;;60000099;11;1;0;-1;96923;96921;-1;-1;-1;-1;94117;0;0;4;-1;-1;-1;0
60002200;;60000099;20;1;0;-1;96404;-1;96420;96411;96414;-1;94104;0;0;0;-1;-1;-1;0
60002201;;60000099;20;1;0;-1;96867;96871;96870;96416;96417;96873;94114;0;0;1;-1;-1;-1;0
60002202;;60000099;20;1;0;-1;96884;96883;96886;-1;-1;-1;94115;0;0;2;-1;-1;-1;0
60002203;;60000099;20;1;0;-1;96902;-1;96910;96415;-1;-1;94116;0;0;3;-1;-1;-1;0
60002204;;60000099;20;1;0;96820;-1;96924;-1;-1;-1;-1;94117;0;0;4;-1;-1;-1;0
60002210;;60000099;21;1;0;-1;96404;-1;96420;96411;96414;-1;94104;0;0;0;-1;-1;-1;0
60002211;;60000099;21;1;0;-1;96867;96871;96870;96416;96417;96873;94114;0;0;1;-1;-1;-1;0
60002212;;60000099;21;1;0;-1;96884;96883;96886;-1;-1;-1;94115;0;0;2;-1;-1;-1;0
60002213;;60000099;21;1;0;-1;96902;-1;96910;96415;-1;-1;94116;0;0;3;-1;-1;-1;0
60002214;;60000099;21;1;0;96820;-1;96924;-1;-1;-1;-1;94117;0;0;4;-1;-1;-1;0
60002300;;60000099;30;1;0;-1;96404;-1;-1;-1;-1;-1;94104;0;0;0;-1;-1;-1;0
60002301;;60000099;30;1;0;-1;96864;-1;-1;-1;-1;-1;94114;0;0;1;-1;-1;-1;0
60002302;;60000099;30;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;2;-1;-1;-1;0
60002303;;60000099;30;1;0;-1;96902;-1;-1;-1;-1;-1;94116;0;0;3;-1;-1;-1;0
60002304;;60000099;30;1;0;96820;-1;96924;-1;-1;-1;-1;94117;0;0;4;-1;-1;-1;0
60002310;;60000099;31;1;0;-1;96404;-1;-1;-1;-1;-1;94104;0;0;0;-1;-1;-1;0
60002311;;60000099;31;1;0;-1;96864;-1;-1;-1;-1;-1;94114;0;0;1;-1;-1;-1;0
60002312;;60000099;31;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;2;-1;-1;-1;0
60002313;;60000099;31;1;0;-1;96902;-1;-1;-1;-1;-1;94116;0;0;3;-1;-1;-1;0
60002314;;60000099;31;1;0;96820;-1;96924;-1;-1;-1;-1;94117;0;0;4;-1;-1;-1;0
60002400;;60000099;40;1;0;-1;96404;-1;-1;-1;-1;-1;94104;0;0;0;-1;-1;-1;0
60002401;;60000099;40;1;0;-1;96864;-1;-1;96419;-1;-1;94114;0;0;1;-1;-1;-1;0
60002402;;60000099;40;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;2;-1;-1;-1;0
60002403;;60000099;40;1;0;-1;96902;-1;-1;-1;-1;-1;94116;0;0;3;-1;-1;-1;0
60002404;;60000099;40;1;0;96820;-1;96924;-1;-1;-1;-1;94117;0;0;4;-1;-1;-1;0
60002410;;60000099;41;1;0;-1;96404;-1;-1;-1;-1;-1;94104;0;0;0;-1;-1;-1;0
60002411;;60000099;41;1;0;-1;96864;-1;-1;-1;-1;-1;94114;0;0;1;-1;-1;-1;0
60002412;;60000099;41;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;2;-1;-1;-1;0
60002413;;60000099;41;1;0;-1;96902;-1;-1;-1;-1;-1;94116;0;0;3;-1;-1;-1;0
60002414;;60000099;41;1;0;96820;-1;96924;-1;-1;-1;-1;94117;0;0;4;-1;-1;-1;0
60002500;;60000099;50;1;0;-1;96404;-1;-1;-1;-1;-1;94104;0;0;0;-1;-1;-1;0
60002501;;60000099;50;1;0;-1;96864;-1;-1;-1;-1;-1;94114;0;0;1;-1;-1;-1;0
60002502;;60000099;50;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;2;-1;-1;-1;0
60002503;;60000099;50;1;0;-1;96902;-1;-1;-1;-1;-1;94116;0;0;3;-1;-1;-1;0
60002504;;60000099;50;1;0;96820;-1;96924;-1;-1;-1;-1;94117;0;0;4;-1;-1;-1;0
60002510;;60000099;51;1;0;-1;96404;-1;-1;-1;-1;-1;94104;0;0;0;-1;-1;-1;0
60002511;;60000099;51;1;0;-1;96864;-1;-1;-1;-1;-1;94114;0;0;1;-1;-1;-1;0
60002512;;60000099;51;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;2;-1;-1;-1;0
60002513;;60000099;51;1;0;-1;96902;-1;-1;-1;-1;-1;94116;0;0;3;-1;-1;-1;0
60002514;;60000099;51;1;0;96820;-1;96924;-1;-1;-1;-1;94117;0;0;4;-1;-1;-1;0
60002520;;60000099;52;1;0;-1;96404;-1;-1;-1;-1;-1;94104;0;0;0;-1;-1;-1;0
60002521;;60000099;52;1;0;-1;96864;-1;-1;-1;-1;-1;94114;0;0;1;-1;-1;-1;0
60002522;;60000099;52;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;2;-1;-1;-1;0
60002523;;60000099;52;1;0;-1;96902;-1;-1;-1;-1;-1;94116;0;0;3;-1;-1;-1;0
60002524;;60000099;52;1;0;96820;-1;96924;-1;-1;-1;-1;94117;0;0;4;-1;-1;-1;0
60002600;;60000099;60;1;0;-1;96403;-1;96420;96411;96414;-1;94104;0;0;0;-1;-1;-1;0
60002601;;60000099;60;1;0;-1;96864;96871;96870;96416;96417;96873;94114;0;0;1;-1;-1;-1;0
60002602;;60000099;60;1;0;-1;96882;96883;96886;-1;-1;-1;94115;0;0;2;-1;-1;-1;0
60002603;;60000099;60;1;0;-1;96902;-1;96910;96415;-1;-1;94116;0;0;3;-1;-1;-1;0
60002604;;60000099;60;1;0;96820;-1;96924;-1;-1;-1;-1;94117;0;0;4;-1;-1;-1;0
60002814;;60000099;81;1;0;96820;-1;96924;-1;-1;-1;-1;94117;0;0;4;-1;-1;-1;0
60002820;;60000099;82;1;0;-1;96404;-1;-1;-1;-1;-1;94104;0;0;0;-1;-1;-1;0
60002821;;60000099;82;1;0;-1;96864;-1;-1;-1;-1;-1;94114;0;0;1;-1;-1;-1;0
60002822;;60000099;82;1;0;-1;96882;-1;-1;-1;-1;-1;94115;0;0;2;-1;-1;-1;0
60002823;;60000099;82;1;0;-1;96902;-1;-1;-1;-1;-1;94116;0;0;3;-1;-1;-1;0
60002831;;60000099;83;1;0;96015;96866;-1;96870;-1;96418;-1;94114;0;0;1;-1;-1;-1;0
60002990;;60000099;99;1;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;0;-1;-1;-1;0
60002991;;60000099;99;1;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;1;-1;-1;-1;0
60002993;;60000099;99;1;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;3;-1;-1;-1;0
60002994;;60000099;99;1;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;4;-1;-1;-1;0
61001992;;60000099;99;0;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
61002992;;60000099;99;1;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;2;-1;-1;-1;0
600010021;;60000099;0;0;0;-1;96885;-1;-1;-1;-1;-1;-1;0;0;21;-1;-1;-1;0
600010031;;60000099;0;0;0;-1;96906;-1;-1;-1;-1;-1;-1;0;0;31;-1;-1;-1;0
600010041;;60000099;0;0;0;96820;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600010042;;60000099;0;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;42;-1;-1;-1;0
600010121;;60000099;1;0;0;96010;-1;-1;-1;-1;-1;-1;-1;0;0;21;-1;-1;-1;0
600010131;;60000099;1;0;0;96014;-1;-1;-1;-1;-1;-1;-1;0;0;31;-1;-1;-1;0
600010141;;60000099;1;0;0;96820;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600010142;;60000099;1;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;42;-1;-1;-1;0
600011021;;60000099;10;0;0;-1;96885;-1;-1;-1;-1;-1;-1;0;0;21;-1;-1;-1;0
600011031;;60000099;10;0;0;-1;96906;-1;-1;-1;-1;-1;-1;0;0;31;-1;-1;-1;0
600011041;;60000099;10;0;0;96820;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600011042;;60000099;10;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;42;-1;-1;-1;0
600011121;;60000099;11;0;0;-1;96885;-1;-1;-1;-1;-1;-1;0;0;21;-1;-1;-1;0
600011131;;60000099;11;0;0;-1;96906;-1;-1;-1;-1;-1;-1;0;0;31;-1;-1;-1;0
600011141;;60000099;11;0;0;96820;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600011142;;60000099;11;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;42;-1;-1;-1;0
600012021;;60000099;20;0;0;-1;96885;-1;-1;-1;-1;-1;-1;0;0;21;-1;-1;-1;0
600012031;;60000099;20;0;0;-1;96906;-1;-1;-1;-1;-1;-1;0;0;31;-1;-1;-1;0
600012041;;60000099;20;0;0;96820;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600012042;;60000099;20;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;42;-1;-1;-1;0
600012121;;60000099;21;0;0;-1;96885;-1;-1;-1;-1;-1;-1;0;0;21;-1;-1;-1;0
600012131;;60000099;21;0;0;-1;96906;-1;-1;-1;-1;-1;-1;0;0;31;-1;-1;-1;0
600012141;;60000099;21;0;0;96820;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600012142;;60000099;21;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;42;-1;-1;-1;0
600013021;;60000099;30;0;0;-1;96885;-1;-1;-1;-1;-1;-1;0;0;21;-1;-1;-1;0
600013031;;60000099;30;0;0;-1;96906;-1;-1;-1;-1;-1;-1;0;0;31;-1;-1;-1;0
600013041;;60000099;30;0;0;96820;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600013042;;60000099;30;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;42;-1;-1;-1;0
600013121;;60000099;31;0;0;-1;96885;-1;-1;-1;-1;-1;-1;0;0;21;-1;-1;-1;0
600013131;;60000099;31;0;0;-1;96906;-1;-1;-1;-1;-1;-1;0;0;31;-1;-1;-1;0
600013141;;60000099;31;0;0;96820;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600013142;;60000099;31;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;42;-1;-1;-1;0
600014021;;60000099;40;0;0;-1;96885;-1;-1;-1;-1;-1;-1;0;0;21;-1;-1;-1;0
600014031;;60000099;40;0;0;-1;96906;-1;-1;-1;-1;-1;-1;0;0;31;-1;-1;-1;0
600014041;;60000099;40;0;0;96820;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600014042;;60000099;40;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;42;-1;-1;-1;0
600014121;;60000099;41;0;0;-1;96885;-1;-1;-1;-1;-1;-1;0;0;21;-1;-1;-1;0
600014131;;60000099;41;0;0;-1;96906;-1;-1;-1;-1;-1;-1;0;0;31;-1;-1;-1;0
600014141;;60000099;41;0;0;96820;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600014142;;60000099;41;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;42;-1;-1;-1;0
600015021;;60000099;50;0;0;-1;96885;-1;-1;-1;-1;-1;-1;0;0;21;-1;-1;-1;0
600015031;;60000099;50;0;0;-1;96906;-1;-1;-1;-1;-1;-1;0;0;31;-1;-1;-1;0
600015041;;60000099;50;0;0;96820;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600015042;;60000099;50;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;42;-1;-1;-1;0
600015121;;60000099;51;0;0;-1;96885;-1;-1;-1;-1;-1;-1;0;0;21;-1;-1;-1;0
600015131;;60000099;51;0;0;-1;96906;-1;-1;-1;-1;-1;-1;0;0;31;-1;-1;-1;0
600015141;;60000099;51;0;0;96820;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600015142;;60000099;51;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;42;-1;-1;-1;0
600015221;;60000099;52;0;0;-1;96885;-1;-1;-1;-1;-1;-1;0;0;21;-1;-1;-1;0
600015231;;60000099;52;0;0;-1;96906;-1;-1;-1;-1;-1;-1;0;0;31;-1;-1;-1;0
600015241;;60000099;52;0;0;96820;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600015242;;60000099;52;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;42;-1;-1;-1;0
600016021;;60000099;60;0;0;-1;96885;-1;-1;-1;-1;-1;-1;0;0;21;-1;-1;-1;0
600016031;;60000099;60;0;0;-1;96906;-1;-1;-1;-1;-1;-1;0;0;31;-1;-1;-1;0
600016041;;60000099;60;0;0;96820;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600016042;;60000099;60;0;0;-1;96882;-1;-1;-1;-1;-1;-1;0;0;42;-1;-1;-1;0
600018141;;60000099;81;0;0;96820;-1;-1;-1;-1;-1;-1;-1;0;0;41;-1;-1;-1;0
600019921;;60000099;99;0;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;21;-1;-1;-1;0
600019931;;60000099;99;0;0;96102;-1;-1;-1;-1;-1;-1;-1;0;0;31;-1;-1;-1;0
