Row ID;Row Name;Behavior Judge ID
102200500;Default - Claw;500
102200501;Default - Claw;501
102200505;Default - Claw;505
102200506;Default - Claw;506
102200509;Default - Claw;509
102200510;Default - Claw;510
102200511;Default - Claw;511
102200515;Default - Claw;515
102200516;Default - Claw;516
102200517;Default - Claw;517
102200520;Default - Claw;520
102200530;Default - Claw;530
102200531;Default - Claw;531
102200540;Default - Claw;540
102200550;Default - Claw;550
102200560;Default - Claw;560
102200561;Default - Claw;561
102200590;Default - Claw;590
102200591;Default - Claw;591
102200600;Default - Claw;600
102200605;Default - Claw;605
102200610;Default - Claw;610
102200630;Default - Claw;630
102200632;Default - Claw;632
102200635;Default - Claw;635
102200640;Default - Claw;640
102200642;Default - Claw;642
102200645;Default - Claw;645
102200650;Default - Claw;650
102200660;Default - Claw;660
102200665;Default - Claw;665
102200700;Default - Claw;700
102200705;Default - Claw;705
102200710;Default - Claw;710
102200730;Default - Claw;730
102200732;Default - Claw;732
102200735;Default - Claw;735
102200740;Default - Claw;740
102200742;Default - Claw;742
102200745;Default - Claw;745
102200750;Default - Claw;750
102200760;Default - Claw;760
102200765;Default - Claw;765
102200800;Default - Claw;800
102200805;Default - Claw;805
102200810;Default - Claw;810
102200815;Default - Claw;815
102200820;Default - Claw;820
102200825;Default - Claw;825
102200830;Default - Claw;830
102200840;Default - Claw;840
102200845;Default - Claw;845
102200850;Default - Claw;850
102200855;Default - Claw;855
102200860;Default - Claw;860
102200865;Default - Claw;865
102200870;Default - Claw;870
102200875;Default - Claw;875
102200880;Default - Claw;880
102200885;Default - Claw;885
102200890;Default - Claw;890
102200895;Default - Claw;895
102200896;Default - Claw;896
102201100;Raptor Talons;100
102201105;Raptor Talons;105
102201110;Raptor Talons;110
102201115;Raptor Talons;115
102201150;Raptor Talons;150
102201160;Raptor Talons;160
102201300;Raptor Talons;300
102201303;Raptor Talons;303
102201305;Raptor Talons;305
102201308;Raptor Talons;308
102201310;Raptor Talons;310
102201313;Raptor Talons;313
102201315;Raptor Talons;315
102201318;Raptor Talons;318
102201350;Raptor Talons;350
102201351;Raptor Talons;351
102201360;Raptor Talons;360
102201361;Raptor Talons;361
102300000;Default - Colossal Weapon;0
102300001;Default - Colossal Weapon;1
102300002;Default - Colossal Weapon;2
102300010;Default - Colossal Weapon;10
102300020;Default - Colossal Weapon;20
102300100;Default - Colossal Weapon;100
102300105;Default - Colossal Weapon;105
102300110;Default - Colossal Weapon;110
102300115;Default - Colossal Weapon;115
102300120;Default - Colossal Weapon;120
102300125;Default - Colossal Weapon;125
102300130;Default - Colossal Weapon;130
102300140;Default - Colossal Weapon;140
102300150;Default - Colossal Weapon;150
102300155;Default - Colossal Weapon;155
102300160;Default - Colossal Weapon;160
102300165;Default - Colossal Weapon;165
102300180;Default - Colossal Weapon;180
102300200;Default - Colossal Weapon;200
102300210;Default - Colossal Weapon;210
102300220;Default - Colossal Weapon;220
102300300;Default - Colossal Weapon;300
102300305;Default - Colossal Weapon;305
102300310;Default - Colossal Weapon;310
102300315;Default - Colossal Weapon;315
102300320;Default - Colossal Weapon;320
102300325;Default - Colossal Weapon;325
102300330;Default - Colossal Weapon;330
102300331;Default - Colossal Weapon;331
102300340;Default - Colossal Weapon;340
102300350;Default - Colossal Weapon;350
102300355;Default - Colossal Weapon;355
102300360;Default - Colossal Weapon;360
102300365;Default - Colossal Weapon;365
102300380;Default - Colossal Weapon;380
102300400;Default - Colossal Weapon;400
102300410;Default - Colossal Weapon;410
102300420;Default - Colossal Weapon;420
102300460;Default - Colossal Weapon;460
102300470;Default - Colossal Weapon;470
102300480;Default - Colossal Weapon;480
102300500;Default - Colossal Weapon;500
102300501;Default - Colossal Weapon;501
102300505;Default - Colossal Weapon;505
102300509;Default - Colossal Weapon;509
102300510;Default - Colossal Weapon;510
102300511;Default - Colossal Weapon;511
102300515;Default - Colossal Weapon;515
102300516;Default - Colossal Weapon;516
102300520;Default - Colossal Weapon;520
102300530;Default - Colossal Weapon;530
102300531;Default - Colossal Weapon;531
102300540;Default - Colossal Weapon;540
102300550;Default - Colossal Weapon;550
102300560;Default - Colossal Weapon;560
102300561;Default - Colossal Weapon;561
102300590;Default - Colossal Weapon;590
102300591;Default - Colossal Weapon;591
102300600;Default - Colossal Weapon;600
102300605;Default - Colossal Weapon;605
102300610;Default - Colossal Weapon;610
102300630;Default - Colossal Weapon;630
102300632;Default - Colossal Weapon;632
102300635;Default - Colossal Weapon;635
102300640;Default - Colossal Weapon;640
102300642;Default - Colossal Weapon;642
102300645;Default - Colossal Weapon;645
102300650;Default - Colossal Weapon;650
102300660;Default - Colossal Weapon;660
102300665;Default - Colossal Weapon;665
102300700;Default - Colossal Weapon;700
102300705;Default - Colossal Weapon;705
102300710;Default - Colossal Weapon;710
102300730;Default - Colossal Weapon;730
102300732;Default - Colossal Weapon;732
102300735;Default - Colossal Weapon;735
102300740;Default - Colossal Weapon;740
102300742;Default - Colossal Weapon;742
102300745;Default - Colossal Weapon;745
102300750;Default - Colossal Weapon;750
102300760;Default - Colossal Weapon;760
102300765;Default - Colossal Weapon;765
102300800;Default - Colossal Weapon;800
102300805;Default - Colossal Weapon;805
102300810;Default - Colossal Weapon;810
102300815;Default - Colossal Weapon;815
102300820;Default - Colossal Weapon;820
102300825;Default - Colossal Weapon;825
102300860;Default - Colossal Weapon;860
102300865;Default - Colossal Weapon;865
102300870;Default - Colossal Weapon;870
102300875;Default - Colossal Weapon;875
102300880;Default - Colossal Weapon;880
102300885;Default - Colossal Weapon;885
102300890;Default - Colossal Weapon;890
102300895;Default - Colossal Weapon;895
102301100;Watchdog's Staff;100
102301105;Watchdog's Staff;105
102301300;Watchdog's Staff;300
102301305;Watchdog's Staff;305
102302100;Great Club;100
102302105;Great Club;105
102302110;Great Club;110
102302115;Great Club;115
102302300;Great Club;300
102302305;Great Club;305
102302310;Great Club;310
102302315;Great Club;315
102303100;Prelate's Inferno Crozier;100
102303105;Prelate's Inferno Crozier;105
102303110;Prelate's Inferno Crozier;110
102303115;Prelate's Inferno Crozier;115
102303300;Prelate's Inferno Crozier;300
102303305;Prelate's Inferno Crozier;305
102303310;Prelate's Inferno Crozier;310
102303315;Prelate's Inferno Crozier;315
102304100;Giant-Crusher;100
102304105;Giant-Crusher;105
102304110;Giant-Crusher;110
102304115;Giant-Crusher;115
102304300;Giant-Crusher;300
102304305;Giant-Crusher;305
102304310;Giant-Crusher;310
102304315;Giant-Crusher;315
102309100;Ghiza's Wheel;100
102309101;Ghiza's Wheel;101
102309102;Ghiza's Wheel;102
102309105;Ghiza's Wheel;105
102309106;Ghiza's Wheel;106
102309107;Ghiza's Wheel;107
102309110;Ghiza's Wheel;110
102309111;Ghiza's Wheel;111
102309112;Ghiza's Wheel;112
102309115;Ghiza's Wheel;115
102309116;Ghiza's Wheel;116
102309117;Ghiza's Wheel;117
102309300;Ghiza's Wheel;300
102309305;Ghiza's Wheel;305
102309310;Ghiza's Wheel;310
102309311;Ghiza's Wheel;311
102309312;Ghiza's Wheel;312
102309315;Ghiza's Wheel;315
102309316;Ghiza's Wheel;316
102309317;Ghiza's Wheel;317
102309630;Ghiza's Wheel;630
102309632;Ghiza's Wheel;632
102309635;Ghiza's Wheel;635
102309730;Ghiza's Wheel;730
102309732;Ghiza's Wheel;732
102309735;Ghiza's Wheel;735
102310100;Golem's Halberd;100
102310105;Golem's Halberd;105
102310110;Golem's Halberd;110
102310115;Golem's Halberd;115
102310300;Golem's Halberd;300
102310305;Golem's Halberd;305
102310310;Golem's Halberd;310
102310315;Golem's Halberd;315
102400000;Default - Torch;0
102400010;Default - Torch;10
102400020;Default - Torch;20
102400030;Default - Torch;30
102400100;Default - Torch;100
102400105;Default - Torch;105
102400110;Default - Torch;110
102400115;Default - Torch;115
102400120;Default - Torch;120
102400125;Default - Torch;125
102400130;Default - Torch;130
102400140;Default - Torch;140
102400150;Default - Torch;150
102400155;Default - Torch;155
102400160;Default - Torch;160
102400165;Default - Torch;165
102400180;Default - Torch;180
102400200;Default - Torch;200
102400210;Default - Torch;210
102400220;Default - Torch;220
102400230;Default - Torch;230
102400300;Default - Torch;300
102400305;Default - Torch;305
102400310;Default - Torch;310
102400315;Default - Torch;315
102400320;Default - Torch;320
102400325;Default - Torch;325
102400330;Default - Torch;330
102400340;Default - Torch;340
102400350;Default - Torch;350
102400355;Default - Torch;355
102400360;Default - Torch;360
102400365;Default - Torch;365
102400380;Default - Torch;380
102400400;Default - Torch;400
102400410;Default - Torch;410
102400420;Default - Torch;420
102400430;Default - Torch;430
102400460;Default - Torch;460
102400470;Default - Torch;470
102400480;Default - Torch;480
102400500;Default - Torch;500
102400505;Default - Torch;505
102400509;Default - Torch;509
102400510;Default - Torch;510
102400515;Default - Torch;515
102400516;Default - Torch;516
102400520;Default - Torch;520
102400530;Default - Torch;530
102400540;Default - Torch;540
102400550;Default - Torch;550
102400560;Default - Torch;560
102400590;Default - Torch;590
102400591;Default - Torch;591
102400600;Default - Torch;600
102400605;Default - Torch;605
102400610;Default - Torch;610
102400630;Default - Torch;630
102400632;Default - Torch;632
102400635;Default - Torch;635
102400640;Default - Torch;640
102400642;Default - Torch;642
102400645;Default - Torch;645
102400650;Default - Torch;650
102400660;Default - Torch;660
102400665;Default - Torch;665
102400700;Default - Torch;700
102400705;Default - Torch;705
102400710;Default - Torch;710
102400730;Default - Torch;730
102400732;Default - Torch;732
102400735;Default - Torch;735
102400740;Default - Torch;740
102400742;Default - Torch;742
102400745;Default - Torch;745
102400750;Default - Torch;750
102400760;Default - Torch;760
102400765;Default - Torch;765
103000000;Default - Small Shield;0
103000010;Default - Small Shield;10
103000020;Default - Small Shield;20
103000030;Default - Small Shield;30
103000100;Default - Small Shield;100
103000105;Default - Small Shield;105
103000110;Default - Small Shield;110
103000115;Default - Small Shield;115
103000120;Default - Small Shield;120
103000125;Default - Small Shield;125
103000130;Default - Small Shield;130
103000140;Default - Small Shield;140
103000150;Default - Small Shield;150
103000155;Default - Small Shield;155
103000160;Default - Small Shield;160
103000165;Default - Small Shield;165
103000180;Default - Small Shield;180
103000200;Default - Small Shield;200
103000210;Default - Small Shield;210
103000220;Default - Small Shield;220
103000230;Default - Small Shield;230
103000300;Default - Small Shield;300
103000305;Default - Small Shield;305
103000310;Default - Small Shield;310
103000315;Default - Small Shield;315
103000320;Default - Small Shield;320
103000325;Default - Small Shield;325
103000330;Default - Small Shield;330
103000340;Default - Small Shield;340
103000350;Default - Small Shield;350
103000355;Default - Small Shield;355
103000360;Default - Small Shield;360
103000365;Default - Small Shield;365
103000380;Default - Small Shield;380
103000400;Default - Small Shield;400
103000410;Default - Small Shield;410
103000420;Default - Small Shield;420
103000430;Default - Small Shield;430
103000460;Default - Small Shield;460
103000470;Default - Small Shield;470
103000480;Default - Small Shield;480
103000590;Default - Small Shield;590
103000591;Default - Small Shield;591
103000600;Default - Small Shield;600
103000605;Default - Small Shield;605
103000610;Default - Small Shield;610
103000630;Default - Small Shield;630
103000632;Default - Small Shield;632
103000635;Default - Small Shield;635
103000640;Default - Small Shield;640
103000642;Default - Small Shield;642
103000645;Default - Small Shield;645
103000650;Default - Small Shield;650
103000660;Default - Small Shield;660
103000665;Default - Small Shield;665
103000700;Default - Small Shield;700
103000705;Default - Small Shield;705
103000710;Default - Small Shield;710
103000730;Default - Small Shield;730
103000732;Default - Small Shield;732
103000735;Default - Small Shield;735
103000740;Default - Small Shield;740
103000742;Default - Small Shield;742
103000745;Default - Small Shield;745
103000750;Default - Small Shield;750
103000760;Default - Small Shield;760
103000765;Default - Small Shield;765
103001461;;461
103100000;Default - Medium Shield;0
103100010;Default - Medium Shield;10
103100020;Default - Medium Shield;20
103100030;Default - Medium Shield;30
103100100;Default - Medium Shield;100
103100105;Default - Medium Shield;105
103100110;Default - Medium Shield;110
103100115;Default - Medium Shield;115
103100120;Default - Medium Shield;120
103100125;Default - Medium Shield;125
103100130;Default - Medium Shield;130
103100140;Default - Medium Shield;140
103100150;Default - Medium Shield;150
103100155;Default - Medium Shield;155
103100160;Default - Medium Shield;160
103100165;Default - Medium Shield;165
103100180;Default - Medium Shield;180
103100200;Default - Medium Shield;200
103100210;Default - Medium Shield;210
103100220;Default - Medium Shield;220
103100230;Default - Medium Shield;230
103100300;Default - Medium Shield;300
103100305;Default - Medium Shield;305
103100310;Default - Medium Shield;310
103100315;Default - Medium Shield;315
103100320;Default - Medium Shield;320
103100325;Default - Medium Shield;325
103100330;Default - Medium Shield;330
103100340;Default - Medium Shield;340
103100350;Default - Medium Shield;350
103100355;Default - Medium Shield;355
103100360;Default - Medium Shield;360
103100365;Default - Medium Shield;365
103100380;Default - Medium Shield;380
103100400;Default - Medium Shield;400
103100410;Default - Medium Shield;410
103100420;Default - Medium Shield;420
103100430;Default - Medium Shield;430
103100460;Default - Medium Shield;460
103100470;Default - Medium Shield;470
103100480;Default - Medium Shield;480
103100590;Default - Medium Shield;590
103100591;Default - Medium Shield;591
103100600;Default - Medium Shield;600
103100605;Default - Medium Shield;605
103100610;Default - Medium Shield;610
103100630;Default - Medium Shield;630
103100632;Default - Medium Shield;632
103100635;Default - Medium Shield;635
103100640;Default - Medium Shield;640
103100642;Default - Medium Shield;642
103100645;Default - Medium Shield;645
103100650;Default - Medium Shield;650
103100660;Default - Medium Shield;660
103100665;Default - Medium Shield;665
103100700;Default - Medium Shield;700
103100705;Default - Medium Shield;705
103100710;Default - Medium Shield;710
103100730;Default - Medium Shield;730
103100732;Default - Medium Shield;732
103100735;Default - Medium Shield;735
103100740;Default - Medium Shield;740
103100742;Default - Medium Shield;742
103100745;Default - Medium Shield;745
103100750;Default - Medium Shield;750
103100760;Default - Medium Shield;760
103100765;Default - Medium Shield;765
103200000;Default - Greatshield;0
103200001;Default - Greatshield;1
103200010;Default - Greatshield;10
103200020;Default - Greatshield;20
103200100;Default - Greatshield;100
103200105;Default - Greatshield;105
103200110;Default - Greatshield;110
103200115;Default - Greatshield;115
103200120;Default - Greatshield;120
103200121;Default - Greatshield;121
103200125;Default - Greatshield;125
103200130;Default - Greatshield;130
103200140;Default - Greatshield;140
103200150;Default - Greatshield;150
103200155;Default - Greatshield;155
103200160;Default - Greatshield;160
103200165;Default - Greatshield;165
103200180;Default - Greatshield;180
103200200;Default - Greatshield;200
103200210;Default - Greatshield;210
103200220;Default - Greatshield;220
103200300;Default - Greatshield;300
103200305;Default - Greatshield;305
103200310;Default - Greatshield;310
103200315;Default - Greatshield;315
103200320;Default - Greatshield;320
103200325;Default - Greatshield;325
103200330;Default - Greatshield;330
103200340;Default - Greatshield;340
103200350;Default - Greatshield;350
103200355;Default - Greatshield;355
103200360;Default - Greatshield;360
103200365;Default - Greatshield;365
103200380;Default - Greatshield;380
103200400;Default - Greatshield;400
103200410;Default - Greatshield;410
103200420;Default - Greatshield;420
103200460;Default - Greatshield;460
103200461;Default - Greatshield;461
103200470;Default - Greatshield;470
103200480;Default - Greatshield;480
103200590;Default - Greatshield;590
103200600;Default - Greatshield;600
103200605;Default - Greatshield;605
103200610;Default - Greatshield;610
103200630;Default - Greatshield;630
103200632;Default - Greatshield;632
103200635;Default - Greatshield;635
103200640;Default - Greatshield;640
103200642;Default - Greatshield;642
103200645;Default - Greatshield;645
103200650;Default - Greatshield;650
103200660;Default - Greatshield;660
103200665;Default - Greatshield;665
103200700;Default - Greatshield;700
103200705;Default - Greatshield;705
103200710;Default - Greatshield;710
103200730;Default - Greatshield;730
103200732;Default - Greatshield;732
103200735;Default - Greatshield;735
103200740;Default - Greatshield;740
103200742;Default - Greatshield;742
103200745;Default - Greatshield;745
103200750;Default - Greatshield;750
103200760;Default - Greatshield;760
103200765;Default - Greatshield;765
103300000;Default - Sorcery Catalyst;0
103300010;Default - Sorcery Catalyst;10
103300020;Default - Sorcery Catalyst;20
103300150;Default - Sorcery Catalyst;150
103300155;Default - Sorcery Catalyst;155
103300160;Default - Sorcery Catalyst;160
103300165;Default - Sorcery Catalyst;165
103300200;Default - Sorcery Catalyst;200
103300210;Default - Sorcery Catalyst;210
103300220;Default - Sorcery Catalyst;220
103300350;Default - Sorcery Catalyst;350
103300355;Default - Sorcery Catalyst;355
103300360;Default - Sorcery Catalyst;360
103300365;Default - Sorcery Catalyst;365
103300400;Default - Sorcery Catalyst;400
103300410;Default - Sorcery Catalyst;410
103300420;Default - Sorcery Catalyst;420
103300470;Default - Sorcery Catalyst;470
103300600;Default - Sorcery Catalyst;600
103300605;Default - Sorcery Catalyst;605
103300610;Default - Sorcery Catalyst;610
103300700;Default - Sorcery Catalyst;700
103300705;Default - Sorcery Catalyst;705
103300710;Default - Sorcery Catalyst;710
103390900;;900
103391900;;900
103391901;;901
103391902;;902
103400000;Default - Incantation Catalyst;0
103400010;Default - Incantation Catalyst;10
103400020;Default - Incantation Catalyst;20
103400150;Default - Incantation Catalyst;150
103400155;Default - Incantation Catalyst;155
103400160;Default - Incantation Catalyst;160
103400165;Default - Incantation Catalyst;165
103400200;Default - Incantation Catalyst;200
103400210;Default - Incantation Catalyst;210
103400220;Default - Incantation Catalyst;220
103400350;Default - Incantation Catalyst;350
103400355;Default - Incantation Catalyst;355
103400360;Default - Incantation Catalyst;360
103400365;Default - Incantation Catalyst;365
103400400;Default - Incantation Catalyst;400
103400410;Default - Incantation Catalyst;410
103400420;Default - Incantation Catalyst;420
103400470;Default - Incantation Catalyst;470
103400500;Default - Incantation Catalyst;500
103400600;Default - Incantation Catalyst;600
103400605;Default - Incantation Catalyst;605
103400610;Default - Incantation Catalyst;610
103400700;Default - Incantation Catalyst;700
103400705;Default - Incantation Catalyst;705
103400710;Default - Incantation Catalyst;710
103490900;;900
103490910;;910
103500470;;470
104000000;Default - Light Bow;0
104000100;Default - Light Bow;100
104000200;Default - Light Bow;200
104000300;Default - Light Bow;300
104000400;Default - Light Bow;400
104000410;Default - Light Bow;410
104000420;Default - Light Bow;420
104000430;Default - Light Bow;430
104000440;Default - Light Bow;440
104000450;Default - Light Bow;450
104000500;Default - Light Bow;500
104000510;Default - Light Bow;510
104000520;Default - Light Bow;520
104000530;Default - Light Bow;530
104000540;Default - Light Bow;540
104000580;Default - Light Bow;580
104000600;Default - Light Bow;600
104000610;Default - Light Bow;610
104000800;Default - Light Bow;800
104100000;Default - Bow;0
104100100;Default - Bow;100
104100200;Default - Bow;200
104100300;Default - Bow;300
104100400;Default - Bow;400
104100410;Default - Bow;410
104100420;Default - Bow;420
104100430;Default - Bow;430
104100440;Default - Bow;440
104100450;Default - Bow;450
104100500;Default - Bow;500
104100510;Default - Bow;510
104100520;Default - Bow;520
104100530;Default - Bow;530
104100540;Default - Bow;540
104100580;Default - Bow;580
104100600;Default - Bow;600
104100610;Default - Bow;610
104100800;Default - Bow;800
104200000;Default - Greatbow;0
104200100;Default - Greatbow;100
104200200;Default - Greatbow;200
104200300;Default - Greatbow;300
104200400;Default - Greatbow;400
104200410;Default - Greatbow;410
104200420;Default - Greatbow;420
104200430;Default - Greatbow;430
104200440;Default - Greatbow;440
104200450;Default - Greatbow;450
104200500;Default - Greatbow;500
104200510;Default - Greatbow;510
104200520;Default - Greatbow;520
104200530;Default - Greatbow;530
104200540;Default - Greatbow;540
104200580;Default - Greatbow;580
104200600;Default - Greatbow;600
104200605;Default - Greatbow;605
104200610;Default - Greatbow;610
104200630;Default - Greatbow;630
104200632;Default - Greatbow;632
104200635;Default - Greatbow;635
104200640;Default - Greatbow;640
104200642;Default - Greatbow;642
104200645;Default - Greatbow;645
104200650;Default - Greatbow;650
104200660;Default - Greatbow;660
104200665;Default - Greatbow;665
104200700;Default - Greatbow;700
104200705;Default - Greatbow;705
104200710;Default - Greatbow;710
104200730;Default - Greatbow;730
104200732;Default - Greatbow;732
104200735;Default - Greatbow;735
104200740;Default - Greatbow;740
104200742;Default - Greatbow;742
104200745;Default - Greatbow;745
104200750;Default - Greatbow;750
104200760;Default - Greatbow;760
104200765;Default - Greatbow;765
104300000;Default - Crossbow;0
104300100;Default - Crossbow;100
104300200;Default - Crossbow;200
104300300;Default - Crossbow;300
104300400;Default - Crossbow;400
104300410;Default - Crossbow;410
104300420;Default - Crossbow;420
104300430;Default - Crossbow;430
104300440;Default - Crossbow;440
104300450;Default - Crossbow;450
104300500;Default - Crossbow;500
104300510;Default - Crossbow;510
104300520;Default - Crossbow;520
104300530;Default - Crossbow;530
104300540;Default - Crossbow;540
104300580;Default - Crossbow;580
104300600;Default - Crossbow;600
104300610;Default - Crossbow;610
104300800;Default - Crossbow;800
104300801;Default - Crossbow;801
104400600;Default - Ballista;600
104400605;Default - Ballista;605
104400610;Default - Ballista;610
104400630;Default - Ballista;630
104400632;Default - Ballista;632
104400635;Default - Ballista;635
104400640;Default - Ballista;640
104400642;Default - Ballista;642
104400645;Default - Ballista;645
104400650;Default - Ballista;650
104400660;Default - Ballista;660
104400665;Default - Ballista;665
104400700;Default - Ballista;700
104400705;Default - Ballista;705
104400710;Default - Ballista;710
104400730;Default - Ballista;730
104400732;Default - Ballista;732
104400735;Default - Ballista;735
104400740;Default - Ballista;740
104400742;Default - Ballista;742
104400745;Default - Ballista;745
104400750;Default - Ballista;750
104400760;Default - Ballista;760
104400765;Default - Ballista;765
104400800;Default - Ballista;800
104400801;Default - Ballista;801
105000300;Arrow;300
105000310;Arrow;310
105000400;Arrow;400
105000810;Arrow;810
105000811;Arrow;811
105000815;Arrow;815
105000816;Arrow;816
105000820;Arrow;820
105000825;Arrow;825
105000830;Arrow;830
105000835;Arrow;835
105000840;Arrow;840
105000845;Arrow;845
105000850;Arrow;850
105000851;Arrow;851
105000855;Arrow;855
105000856;Arrow;856
105000870;Arrow;870
105000875;Arrow;875
105001300;Fire Arrow;300
105001310;Fire Arrow;310
105001400;Fire Arrow;400
105001810;Fire Arrow;810
105001811;Fire Arrow;811
105001815;Fire Arrow;815
105001816;Fire Arrow;816
105001820;Fire Arrow;820
105001825;Fire Arrow;825
105001830;Fire Arrow;830
105001835;Fire Arrow;835
105001840;Fire Arrow;840
105001845;Fire Arrow;845
105001850;Fire Arrow;850
105001851;Fire Arrow;851
105001855;Fire Arrow;855
105001856;Fire Arrow;856
105001870;Fire Arrow;870
105001875;Fire Arrow;875
105002300;Serpent Arrow;300
105002310;Serpent Arrow;310
105002400;Serpent Arrow;400
105002810;Serpent Arrow;810
105002811;Serpent Arrow;811
105002815;Serpent Arrow;815
105002816;Serpent Arrow;816
105002820;Serpent Arrow;820
105002825;Serpent Arrow;825
105002830;Serpent Arrow;830
105002835;Serpent Arrow;835
105002840;Serpent Arrow;840
105002845;Serpent Arrow;845
105002850;Serpent Arrow;850
105002851;Serpent Arrow;851
105002855;Serpent Arrow;855
105002856;Serpent Arrow;856
105002870;Serpent Arrow;870
105002875;Serpent Arrow;875
105003300;Bone Arrow (Fletched);300
105003310;Bone Arrow (Fletched);310
105003400;Bone Arrow (Fletched);400
105003810;Bone Arrow (Fletched);810
105003811;Bone Arrow (Fletched);811
105003815;Bone Arrow (Fletched);815
105003816;Bone Arrow (Fletched);816
105003820;Bone Arrow (Fletched);820
105003825;Bone Arrow (Fletched);825
105003830;Bone Arrow (Fletched);830
105003835;Bone Arrow (Fletched);835
105003840;Bone Arrow (Fletched);840
105003845;Bone Arrow (Fletched);845
105003850;Bone Arrow (Fletched);850
105003851;Bone Arrow (Fletched);851
105003855;Bone Arrow (Fletched);855
105003856;Bone Arrow (Fletched);856
105003870;Bone Arrow (Fletched);870
105003875;Bone Arrow (Fletched);875
105004300;St. Trina's Arrow;300
105004310;St. Trina's Arrow;310
105004400;St. Trina's Arrow;400
105004810;St. Trina's Arrow;810
105004811;St. Trina's Arrow;811
105004815;St. Trina's Arrow;815
105004816;St. Trina's Arrow;816
105004820;St. Trina's Arrow;820
105004825;St. Trina's Arrow;825
105004830;St. Trina's Arrow;830
105004835;St. Trina's Arrow;835
105004840;St. Trina's Arrow;840
105004845;St. Trina's Arrow;845
105004850;St. Trina's Arrow;850
105004851;St. Trina's Arrow;851
105004855;St. Trina's Arrow;855
105004856;St. Trina's Arrow;856
105004870;St. Trina's Arrow;870
105004875;St. Trina's Arrow;875
105006300;Shattershard Arrow (Fletched);300
105006310;Shattershard Arrow (Fletched);310
105006400;Shattershard Arrow (Fletched);400
105006810;Shattershard Arrow (Fletched);810
105006811;Shattershard Arrow (Fletched);811
105006815;Shattershard Arrow (Fletched);815
105006816;Shattershard Arrow (Fletched);816
105006820;Shattershard Arrow (Fletched);820
105006825;Shattershard Arrow (Fletched);825
105006830;Shattershard Arrow (Fletched);830
105006835;Shattershard Arrow (Fletched);835
105006840;Shattershard Arrow (Fletched);840
105006845;Shattershard Arrow (Fletched);845
105006850;Shattershard Arrow (Fletched);850
105006851;Shattershard Arrow (Fletched);851
105006855;Shattershard Arrow (Fletched);855
105006856;Shattershard Arrow (Fletched);856
105006870;Shattershard Arrow (Fletched);870
105006875;Shattershard Arrow (Fletched);875
105008300;Rainbow Stone Arrow (Fletched);300
105008310;Rainbow Stone Arrow (Fletched);310
105008400;Rainbow Stone Arrow (Fletched);400
105008810;Rainbow Stone Arrow (Fletched);810
105008811;Rainbow Stone Arrow (Fletched);811
105008815;Rainbow Stone Arrow (Fletched);815
105008816;Rainbow Stone Arrow (Fletched);816
105008820;Rainbow Stone Arrow (Fletched);820
105008825;Rainbow Stone Arrow (Fletched);825
105008830;Rainbow Stone Arrow (Fletched);830
105008835;Rainbow Stone Arrow (Fletched);835
105008840;Rainbow Stone Arrow (Fletched);840
105008845;Rainbow Stone Arrow (Fletched);845
105008850;Rainbow Stone Arrow (Fletched);850
105008851;Rainbow Stone Arrow (Fletched);851
105008855;Rainbow Stone Arrow (Fletched);855
105008856;Rainbow Stone Arrow (Fletched);856
105008870;Rainbow Stone Arrow (Fletched);870
105008875;Rainbow Stone Arrow (Fletched);875
105009300;Golden Arrow;300
105009310;Golden Arrow;310
105009400;Golden Arrow;400
105009810;Golden Arrow;810
105009811;Golden Arrow;811
105009815;Golden Arrow;815
105009816;Golden Arrow;816
105009820;Golden Arrow;820
105009825;Golden Arrow;825
105009830;Golden Arrow;830
105009835;Golden Arrow;835
105009840;Golden Arrow;840
105009845;Golden Arrow;845
105009850;Golden Arrow;850
105009851;Golden Arrow;851
105009855;Golden Arrow;855
105009856;Golden Arrow;856
105009870;Golden Arrow;870
105009875;Golden Arrow;875
105010300;Dwelling Arrow;300
105010310;Dwelling Arrow;310
105010400;Dwelling Arrow;400
105010810;Dwelling Arrow;810
105010811;Dwelling Arrow;811
105010815;Dwelling Arrow;815
105010816;Dwelling Arrow;816
105010820;Dwelling Arrow;820
105010825;Dwelling Arrow;825
105010830;Dwelling Arrow;830
105010835;Dwelling Arrow;835
105010840;Dwelling Arrow;840
105010845;Dwelling Arrow;845
105010850;Dwelling Arrow;850
105010851;Dwelling Arrow;851
105010855;Dwelling Arrow;855
105010856;Dwelling Arrow;856
105010870;Dwelling Arrow;870
105010875;Dwelling Arrow;875
105011300;Bone Arrow;300
105011310;Bone Arrow;310
105011400;Bone Arrow;400
105011810;Bone Arrow;810
105011811;Bone Arrow;811
105011815;Bone Arrow;815
105011816;Bone Arrow;816
105011820;Bone Arrow;820
105011825;Bone Arrow;825
105011830;Bone Arrow;830
105011835;Bone Arrow;835
105011840;Bone Arrow;840
105011845;Bone Arrow;845
105011850;Bone Arrow;850
105011851;Bone Arrow;851
105011855;Bone Arrow;855
105011856;Bone Arrow;856
105011870;Bone Arrow;870
105011875;Bone Arrow;875
105013300;Firebone Arrow (Fletched);300
105013310;Firebone Arrow (Fletched);310
105013400;Firebone Arrow (Fletched);400
105013810;Firebone Arrow (Fletched);810
105013811;Firebone Arrow (Fletched);811
105013815;Firebone Arrow (Fletched);815
105013816;Firebone Arrow (Fletched);816
105013820;Firebone Arrow (Fletched);820
