Row ID;Row Name;Item ID 1
1035530040;;20802
1035530050;;2904
1035540000;;1480
1035540010;;2902
1035540020;;8000
1035540030;;9325
1035540050;;2020
1035540060;;2907
1035540070;;15120
1036510000;;2904
1036510010;;9384
1036510020;;9510
1036520000;;10105
1036520010;;2220
1036520020;;20841
1036520030;;20800
1036520040;;20855
1036520050;;4820
1036520060;;43050000
1036520070;;9510
1036530000;;2905
1036540000;;2902
1036540010;;20802
1036540020;;2906
1036540030;;20802
1036540040;;1290
1036540050;;1160
1036540100;;8185
1037510000;;10104
1037510010;;20652
1037510020;;961000
1037510021;;961100
1037520020;;50000000
1037520030;;20753
1037520040;;15400
1037520050;;20830
1037520060;;20811
1037520070;;2207
1037520080;;1290
1037520090;;990000
1037520100;;990200
1037520101;;990300
1037520102;;991100
1037530000;;20760
1037530010;;2905
1037530020;;10104
1037540000;;15030
1037540010;;8000
1037540020;;1450
1037540030;;20690
1037540040;;20740
1037540050;;50090000
1037540060;;10000
1037540070;;20800
1037540080;;950
1037540090;;15341
1037540100;;2905
1037540110;;51000000
1037540120;;1750
1037540130;;1500
1037540140;;2903
1037540150;;7080000
1037550000;;1460
1038510000;;20800
1038510010;;15400
1038510020;;1170
1038510030;;4100
1038510040;;1170
1038510050;;2050
1038510060;;1410
1038510070;;15400
1038510080;;2902
1038510090;;4030000
1038520000;;4051
1038520010;;10104
1038520020;;2902
1038520030;;2906
1038520040;;1340
1038520050;;15430
1038520060;;2903
1038520070;;15100
1038530000;;2901
1038530010;;2902
1038530020;;2903
1038530030;;2906
1038530040;;2902
1038530050;;10165
1038540000;;20723
1038540010;;53020000
1038540020;;2907
1038540030;;50010000
1038540050;;6600
1038540060;;20691
1038540070;;1700
1038540080;;15030
1038540090;;10104
1038540100;;5040000
1038540101;;963000
1038540102;;963100
1038540110;;41060000
1038540700;;15120700
1039500000;;15341
1039500010;;8000
1039500020;;2903
1039500100;;3090
1039510000;;9510
1039510010;;1750
1039510020;;6070
1039510030;;3310
1039510040;;15090
1039510200;;60500
1039520000;;15100
1039520020;;1420
1039520700;;10050000
1039530000;;2903
1039530010;;1440
1039530020;;2902
1039530030;;20653
1039530040;;20800
1039530050;;4660
1039530051;;4670
1039530060;;15120
1039530070;;2902
1039530080;;8660
1039530700;;6000
1039530701;;52030000
1039540000;;1490
1039540010;;2902
1039540020;;10104
1039540030;;20650
1039540040;;9510
1039540050;;1720
1039540060;;2905
1039540070;;10103
1039540080;;10164
1039540090;;10104
1039540100;;1500
1039540110;;2905
1039540120;;15030
1039540130;;900
1039540140;;10000
1039540150;;8000
1039540160;;2905
1039540170;;1460
1039540180;;15341
1039540190;;9385
1039540200;;10104
1039540210;;20811
1039540220;;10000
1039540230;;10104
1039540240;;10104
1039540250;;2903
1039540260;;10103
1039540300;;8977
1039540350;;1290
1040500000;;3060
1040510000;;2130
1040510010;;15040
1040510020;;6971
1040510030;;15030
1040510040;;53010000
1040520000;;8142
1040520010;;2905
1040520020;;2905
1040520030;;2903
1040520040;;2902
1040520050;;2903
1040530000;;2904
1040530010;;6000000
1040530020;;20800
1040530030;;20652
1040530040;;50090000
1040530050;;15020
1040530060;;15341
1040540000;;12180000
1040540010;;20855
1040540030;;930
1040540050;;1480
1040540090;;1040000
1040550000;;233000
1041510000;;2902
1041510010;;2905
1041510020;;1190
1041510030;;3070
1041520000;;2907
1041520010;;2905
1041520020;;2903
1041520030;;2902
1041520040;;2900
1041520070;;15020
1041520080;;15140
1041520090;;8000
1041530010;;1720
1041530020;;6410
1041530030;;1320
1041530040;;15030
1041530050;;9307
1041530060;;20855
1041530070;;2100
1041530080;;32140000
1041540000;;1460
1041550000;;10030000
1041550010;;1235
1041550020;;741000
1041550021;;740100
1041550022;;740200
1041550023;;740300
1042500000;;23110000
1042500020;;10010
1042510000;;1430
1042510900;;15130000
1042520000;;15040
1042520010;;2903
1042520020;;2020
1042520030;;2909
1042520040;;20691
1042530000;;53010000
1042530010;;10164
1042540000;;15080
1042540010;;2904
1042540020;;1180
1042540030;;15430
1042540040;;15341
1042540050;;50090000
1042540060;;42040000
1042540061;;51000000
1042540070;;20811
1042540080;;1410
1042540090;;1210
1042540100;;190
1042550000;;12130000
1043500000;;34060000
1043500010;;20802
1043500030;;9364
1043520000;;10070
1043520030;;2904
1043520500;;1021
1043530000;;2908
1043530010;;2909
1043530100;;8185
1043530020;;2050
1043530030;;1530
1043530040;;10104
1043530050;;2904
1043530060;;2906
1043530070;;20760
1043530400;;8947
1044520000;;51000000
1044520010;;2905
1044520020;;2901
1044530010;;2903
1045520000;;3060
1045520010;;20855
1045520020;;10105
1045520030;;10104
1044530200;;11003
1044530201;;11019
1044530210;;11012
1044530300;;31090000
1038510400;;10010
1039510400;;10010
1039520400;;10020
1041540400;;10010
1040510400;;10020
1042510400;;10010
1042510410;;10010
1042540400;;10010
1043520400;;10010
1043520410;;10010
1036540400;;10010
1037530400;;10010
1040520500;;8606
1042510500;;8607
1036540500;;8608
1037500000;;900
1037500001;;910
1037500002;;241000
1037500100;;10010
1047510000;;1500
1047510010;;2906
1047510300;;1480
1048510000;;10166
1048510700;;22500
1049520000;;1470
1049520800;;10010
1049530000;;15000
1049530010;;1120
1049530020;;2909
1049530030;;4410
1049530300;;15030
1049530700;;8611
1049530900;;8953
1050530000;;10166
1050530300;;20802
1050530700;;10166
1050540000;;10070
1050540800;;20691
1050540810;;4910
1051550300;;2906
1051550310;;1530
1051550320;;2020
1051550330;;2912
1050560300;;20685
1050560500;;3310
1050560510;;1320
1050560520;;10106
1050560600;;10140
1050560620;;900000
1050560621;;900100
1050560622;;900200
1050560623;;900300
1050560700;;20050000
1050560701;;650000
1050560702;;650100
1050560703;;650200
1050560704;;650300
1050560800;;10107
1050560820;;3001
1052570000;;930
1052570300;;920
1052570310;;15040
1052570800;;10010
1052570810;;10106
1053570300;;2910
1053560300;;10167
1053560310;;2909
1053560700;;2911
1053560710;;2911
1053560720;;2911
1053560800;;2906
1053560810;;2906
1052570900;;4210
1054550000;;10106
1054550310;;8957
1054550800;;10020
1052560300;;53020000
1052560310;;190
1051530000;;10140
1051530010;;10106
1051530300;;1530
1051530500;;9040000
1051530501;;872000
1051530600;;65300
1051530700;;10167
1051530800;;10020
1051530810;;3310
1051540000;;1320
1051540800;;1750
1052530000;;2909
1052530800;;10010
1052540000;;2050
1052540010;;2909
1052540020;;2909
1052540700;;8612
1052540800;;1290
1052540790;;11020
1052550000;;20802
1052550010;;10106
1052550020;;2909
1052550030;;20802
1052550040;;10106
1052550300;;2907
1052550310;;8000
1052550700;;32150000
1052550800;;20855
1052550900;;8856
1051560020;;10200
1051560030;;1470
1051560300;;20852
1051560310;;2100
1051560320;;2909
1051560700;;10167
1051560800;;20653
1051560810;;20653
1051560900;;3080
1051570000;;1470
1051570010;;2909
1051570020;;10104
1051570030;;1750
1051570040;;2909
1051570050;;2909
1051570060;;20800
1051570070;;1011
1051570080;;10106
1051570090;;10104
1051570100;;10105
1051570110;;10167
1051570120;;2909
1051570130;;15100
1051570140;;2910
1051570150;;920
1051570160;;150
1051570170;;10105
1051570180;;920
1051570190;;10167
1051570200;;2908
1051570210;;190
1051570220;;14140000
1051570230;;2909
1051570300;;8000
1051570600;;7100000
1051570720;;3130000
1051570721;;2090
1051570800;;10166
1051570801;;15030
1051570802;;15040
1051570810;;10166
1051570811;;15030
1051570812;;15040
1052580800;;2903
1052580810;;2904
1052580820;;2909
1051580800;;8175
1047550000;;10106
1047550010;;20722
1047550020;;2912
1047550030;;8000
1047550040;;2906
1047550900;;7311
1047560300;;2915
1047560310;;10107
1047560320;;920
1047560330;;1740
1047560700;;320000
1047560701;;320100
1047560702;;320300
1046570300;;2900
1046570800;;10106
1046570801;;10107
1048560300;;8000
1048560700;;8618
1048560800;;10168
1048570000;;190
1048570010;;2912
1048570020;;15341
1048570030;;2912
1048570040;;1470
1048570050;;3030
1048570060;;1740
1048570070;;15040
1048570080;;15120
1048570090;;2911
1048570300;;1120
1048570310;;2909
1048570700;;5010
1048570800;;10010
1048570810;;180000
1048570811;;180100
1048570812;;180200
1048570813;;180300
1048570900;;10918
1048570910;;10918
1048570920;;10918
1048570930;;10918
1048580300;;2912
1049540300;;2912
1049540310;;2910
1049540700;;10167
1049540800;;9309
1049540900;;24040000
1048540800;;2900
1048540810;;2902
1048540820;;2905
1048540830;;2908
1048540840;;2910
1048550300;;2912
1048550600;;1161
1048550700;;10140
1048550710;;230000
1048550711;;230100
1048550712;;230200
1048550713;;230300
1048550900;;7060000
1049550300;;10200
1049550310;;15040
1049550320;;20682
1049550330;;20653
1049550700;;8185
1049550800;;10010
1049550810;;2910
1049560300;;15420
1049560310;;15040
1049560320;;15160
1049560330;;1480
1049560340;;20800
1049560350;;10107
1049560360;;9344
1049570700;;10166
1049570710;;10167
1049570720;;10200
1050570300;;3310
1050570800;;1290
1047570300;;2906
1047570310;;2911
1047580000;;10200
1047580800;;31060000
1050550300;;15341
1050550310;;2908
1050550320;;15020
1050550800;;10167
1050550900;;190
944390010;;310
934490010;;310
948380010;;401
948380020;;401
948380030;;401
942370020;;401
945370040;;401
999900000;;12602
999900001;;12319
999900002;;12258
999900003;;12253
999900004;;12302
999900010;;12700
999900011;;12300
999900012;;12313
999900013;;12314
999900014;;12306
999900015;;12307
999900020;;12601
999900021;;12312
999900022;;12315
1042337900;;0
1042337901;;0
1042337902;;0
1042377900;;0
1042377901;;0
1042377902;;0
1042377903;;0
1044357900;;0
1044357901;;0
1044357902;;0
