Row ID;Row Name;Reinforcement Level
13920;Heavy Hookclaws +10 - Cragblade;10
13922;Heavy Duelist Greataxe +10 - Cragblade;10
13951;Heavy Longsword +10 - Barbaric Roar;10
13952;Heavy Bastard Sword +10 - Barbaric Roar;10
13953;Heavy Greatsword +10 - Barbaric Roar;10
13954;Heavy Falchion +10 - Barbaric Roar;10
13955;Heavy Dismounter +10 - Barbaric Roar;10
13956;Heavy Uchigatana +10 - Barbaric Roar;10
13957;Heavy Twinblade +10 - Barbaric Roar;10
13960;Heavy Battle Axe +10 - Barbaric Roar;10
13961;Heavy Greataxe +10 - Barbaric Roar;10
13962;Heavy Mace +10 - Barbaric Roar;10
13963;Heavy Large Club +10 - Barbaric Roar;10
13964;Heavy Nightrider Flail +10 - Barbaric Roar;10
13965;Heavy Short Spear +10 - Barbaric Roar;10
13966;Heavy Lance +10 - Barbaric Roar;10
13967;Heavy Halberd +10 - Barbaric Roar;10
13968;Heavy Scythe +10 - Barbaric Roar;10
13969;Heavy Caestus +10 - Barbaric Roar;10
13970;Heavy Hookclaws +10 - Barbaric Roar;10
13972;Heavy Duelist Greataxe +10 - Barbaric Roar;10
14001;Heavy Longsword +10 - War Cry;10
14002;Heavy Bastard Sword +10 - War Cry;10
14003;Heavy Greatsword +10 - War Cry;10
14004;Heavy Falchion +10 - War Cry;10
14005;Heavy Dismounter +10 - War Cry;10
14006;Heavy Uchigatana +10 - War Cry;10
14007;Heavy Twinblade +10 - War Cry;10
14010;Heavy Battle Axe +10 - War Cry;10
14011;Heavy Greataxe +10 - War Cry;10
14012;Heavy Mace +10 - War Cry;10
14013;Heavy Large Club +10 - War Cry;10
14014;Heavy Nightrider Flail +10 - War Cry;10
14015;Heavy Short Spear +10 - War Cry;10
14016;Heavy Lance +10 - War Cry;10
14017;Heavy Halberd +10 - War Cry;10
14018;Heavy Scythe +10 - War Cry;10
14019;Heavy Caestus +10 - War Cry;10
14020;Heavy Hookclaws +10 - War Cry;10
14022;Heavy Duelist Greataxe +10 - War Cry;10
14050;Keen Dagger +10 - Beast's Roar;10
14051;Keen Longsword +10 - Beast's Roar;10
14052;Keen Bastard Sword +10 - Beast's Roar;10
14053;Keen Greatsword +10 - Beast's Roar;10
14054;Keen Falchion +10 - Beast's Roar;10
14055;Keen Dismounter +10 - Beast's Roar;10
14056;Keen Uchigatana +10 - Beast's Roar;10
14057;Keen Twinblade +10 - Beast's Roar;10
14058;Keen Rapier +10 - Beast's Roar;10
14059;Keen Great epee +10 - Beast's Roar;10
14060;Keen Battle Axe +10 - Beast's Roar;10
14061;Keen Greataxe +10 - Beast's Roar;10
14062;Keen Mace +10 - Beast's Roar;10
14063;Keen Large Club +10 - Beast's Roar;10
14064;Keen Nightrider Flail +10 - Beast's Roar;10
14065;Keen Short Spear +10 - Beast's Roar;10
14066;Keen Lance +10 - Beast's Roar;10
14067;Keen Halberd +10 - Beast's Roar;10
14068;Keen Scythe +10 - Beast's Roar;10
14069;Keen Caestus +10 - Beast's Roar;10
14070;Keen Hookclaws +10 - Beast's Roar;10
14071;Keen Whip +10 - Beast's Roar;10
14072;Keen Duelist Greataxe +10 - Beast's Roar;10
14102;Heavy Bastard Sword +10 - Troll's Roar;10
14103;Heavy Greatsword +10 - Troll's Roar;10
14105;Heavy Dismounter +10 - Troll's Roar;10
14111;Heavy Greataxe +10 - Troll's Roar;10
14113;Heavy Large Club +10 - Troll's Roar;10
14122;Heavy Duelist Greataxe +10 - Troll's Roar;10
14151;Heavy Longsword +10 - Braggart's Roar;10
14152;Heavy Bastard Sword +10 - Braggart's Roar;10
14153;Heavy Greatsword +10 - Braggart's Roar;10
14154;Heavy Falchion +10 - Braggart's Roar;10
14155;Heavy Dismounter +10 - Braggart's Roar;10
14156;Heavy Uchigatana +10 - Braggart's Roar;10
14157;Heavy Twinblade +10 - Braggart's Roar;10
14160;Heavy Battle Axe +10 - Braggart's Roar;10
14161;Heavy Greataxe +10 - Braggart's Roar;10
14162;Heavy Mace +10 - Braggart's Roar;10
14163;Heavy Large Club +10 - Braggart's Roar;10
14164;Heavy Nightrider Flail +10 - Braggart's Roar;10
14165;Heavy Short Spear +10 - Braggart's Roar;10
14166;Heavy Lance +10 - Braggart's Roar;10
14167;Heavy Halberd +10 - Braggart's Roar;10
14168;Heavy Scythe +10 - Braggart's Roar;10
14169;Heavy Caestus +10 - Braggart's Roar;10
14170;Heavy Hookclaws +10 - Braggart's Roar;10
14172;Heavy Duelist Greataxe +10 - Braggart's Roar;10
14200;Quality Dagger +10 - Endure;10
14201;Quality Longsword +10 - Endure;10
14202;Quality Bastard Sword +10 - Endure;10
14203;Quality Greatsword +10 - Endure;10
14204;Quality Falchion +10 - Endure;10
14205;Quality Dismounter +10 - Endure;10
14206;Quality Uchigatana +10 - Endure;10
14207;Quality Twinblade +10 - Endure;10
14208;Quality Rapier +10 - Endure;10
14209;Quality Great epee +10 - Endure;10
14210;Quality Battle Axe +10 - Endure;10
14211;Quality Greataxe +10 - Endure;10
14212;Quality Mace +10 - Endure;10
14213;Quality Large Club +10 - Endure;10
14214;Quality Nightrider Flail +10 - Endure;10
14215;Quality Short Spear +10 - Endure;10
14216;Quality Lance +10 - Endure;10
14217;Quality Halberd +10 - Endure;10
14218;Quality Scythe +10 - Endure;10
14219;Quality Caestus +10 - Endure;10
14220;Quality Hookclaws +10 - Endure;10
14221;Quality Whip +10 - Endure;10
14222;Quality Duelist Greataxe +10 - Endure;10
14278;Quality Red Thorn Roundshield +10 - Vow of the Indomitable;10
14279;Quality Kite Shield +10 - Vow of the Indomitable;10
14280;Quality Dragon Towershield +10 - Vow of the Indomitable;10
14328;Quality Red Thorn Roundshield +10 - Holy Ground;10
14329;Quality Kite Shield +10 - Holy Ground;10
14330;Quality Dragon Towershield +10 - Holy Ground;10
14350;Quality Dagger +10 - Quickstep;10
14351;Quality Longsword +10 - Quickstep;10
14352;Quality Bastard Sword +10 - Quickstep;10
14353;Quality Greatsword +10 - Quickstep;10
14354;Quality Falchion +10 - Quickstep;10
14355;Quality Dismounter +10 - Quickstep;10
14356;Quality Uchigatana +10 - Quickstep;10
14357;Quality Twinblade +10 - Quickstep;10
14358;Quality Rapier +10 - Quickstep;10
14359;Quality Great epee +10 - Quickstep;10
14360;Quality Battle Axe +10 - Quickstep;10
14361;Quality Greataxe +10 - Quickstep;10
14362;Quality Mace +10 - Quickstep;10
14363;Quality Large Club +10 - Quickstep;10
14364;Quality Nightrider Flail +10 - Quickstep;10
14365;Quality Short Spear +10 - Quickstep;10
14366;Quality Lance +10 - Quickstep;10
14367;Quality Halberd +10 - Quickstep;10
14368;Quality Scythe +10 - Quickstep;10
14369;Quality Caestus +10 - Quickstep;10
14370;Quality Hookclaws +10 - Quickstep;10
14371;Quality Whip +10 - Quickstep;10
14372;Quality Duelist Greataxe +10 - Quickstep;10
14400;Quality Dagger +10 - Bloodhound's Step;10
14401;Quality Longsword +10 - Bloodhound's Step;10
14402;Quality Bastard Sword +10 - Bloodhound's Step;10
14403;Quality Greatsword +10 - Bloodhound's Step;10
14404;Quality Falchion +10 - Bloodhound's Step;10
14405;Quality Dismounter +10 - Bloodhound's Step;10
14406;Quality Uchigatana +10 - Bloodhound's Step;10
14407;Quality Twinblade +10 - Bloodhound's Step;10
14408;Quality Rapier +10 - Bloodhound's Step;10
14409;Quality Great epee +10 - Bloodhound's Step;10
14410;Quality Battle Axe +10 - Bloodhound's Step;10
14411;Quality Greataxe +10 - Bloodhound's Step;10
14412;Quality Mace +10 - Bloodhound's Step;10
14413;Quality Large Club +10 - Bloodhound's Step;10
14414;Quality Nightrider Flail +10 - Bloodhound's Step;10
14415;Quality Short Spear +10 - Bloodhound's Step;10
14416;Quality Lance +10 - Bloodhound's Step;10
14417;Quality Halberd +10 - Bloodhound's Step;10
14418;Quality Scythe +10 - Bloodhound's Step;10
14419;Quality Caestus +10 - Bloodhound's Step;10
14420;Quality Hookclaws +10 - Bloodhound's Step;10
14421;Quality Whip +10 - Bloodhound's Step;10
14422;Quality Duelist Greataxe +10 - Bloodhound's Step;10
14450;Quality Dagger +10 - Raptor of the Mists;10
14451;Quality Longsword +10 - Raptor of the Mists;10
14452;Quality Bastard Sword +10 - Raptor of the Mists;10
14453;Quality Greatsword +10 - Raptor of the Mists;10
14454;Quality Falchion +10 - Raptor of the Mists;10
14455;Quality Dismounter +10 - Raptor of the Mists;10
14456;Quality Uchigatana +10 - Raptor of the Mists;10
14457;Quality Twinblade +10 - Raptor of the Mists;10
14458;Quality Rapier +10 - Raptor of the Mists;10
14459;Quality Great epee +10 - Raptor of the Mists;10
14460;Quality Battle Axe +10 - Raptor of the Mists;10
14461;Quality Greataxe +10 - Raptor of the Mists;10
14462;Quality Mace +10 - Raptor of the Mists;10
14463;Quality Large Club +10 - Raptor of the Mists;10
14464;Quality Nightrider Flail +10 - Raptor of the Mists;10
14465;Quality Short Spear +10 - Raptor of the Mists;10
14466;Quality Lance +10 - Raptor of the Mists;10
14467;Quality Halberd +10 - Raptor of the Mists;10
14468;Quality Scythe +10 - Raptor of the Mists;10
14469;Quality Caestus +10 - Raptor of the Mists;10
14470;Quality Hookclaws +10 - Raptor of the Mists;10
14471;Quality Whip +10 - Raptor of the Mists;10
14472;Quality Duelist Greataxe +10 - Raptor of the Mists;10
14500;Quality Dagger +10 - White Shadow's Lure;10
14501;Quality Longsword +10 - White Shadow's Lure;10
14502;Quality Bastard Sword +10 - White Shadow's Lure;10
14503;Quality Greatsword +10 - White Shadow's Lure;10
14504;Quality Falchion +10 - White Shadow's Lure;10
14505;Quality Dismounter +10 - White Shadow's Lure;10
14506;Quality Uchigatana +10 - White Shadow's Lure;10
14507;Quality Twinblade +10 - White Shadow's Lure;10
14508;Quality Rapier +10 - White Shadow's Lure;10
14509;Quality Great epee +10 - White Shadow's Lure;10
14510;Quality Battle Axe +10 - White Shadow's Lure;10
14511;Quality Greataxe +10 - White Shadow's Lure;10
14512;Quality Mace +10 - White Shadow's Lure;10
14513;Quality Large Club +10 - White Shadow's Lure;10
14514;Quality Nightrider Flail +10 - White Shadow's Lure;10
14515;Quality Short Spear +10 - White Shadow's Lure;10
14516;Quality Lance +10 - White Shadow's Lure;10
14517;Quality Halberd +10 - White Shadow's Lure;10
14518;Quality Scythe +10 - White Shadow's Lure;10
14519;Quality Caestus +10 - White Shadow's Lure;10
14520;Quality Hookclaws +10 - White Shadow's Lure;10
14521;Quality Whip +10 - White Shadow's Lure;10
14522;Quality Duelist Greataxe +10 - White Shadow's Lure;10
