Row ID,Row Name,Unk1,Effect ID - Right Hand,Unk2,Unk3,Base Price,Sell Value,Behavior ID,Replace Item ID,Sort ID,Unk4,Dialog Message ID,Unk5,Icon ID,Model ID,Shop Level,Comp Trophy Sed ID,Trophy Seq ID,Max Amount,Consume Hero Point,Over Dexterity,Goods Type,Reference Type,SpEffect Category,Goods Category,Goods Use Animation,Interaction Menu Type,Use Limit Category,Undetermined,Vow Type 0,Vow Type 1,Vow Type 2,Vow Type 3,Vow Type 4,Vow Type 5,Vow Type 6,Vow Type 7,Vow Type 8,Vow Type 9,Vow Type 10,Vow Type 11,Vow Type 12,Vow Type 13,Vow Type 14,Vow Type 15,Enable Host Player,Enable as Phantom,Enable as Friendly Phantom,Enable as Hostile Phantom,Enable in Multiplayer,Enable Online Only,Is Equippable,Is Usable,Is Auto Equipped,Is Guidance Item,Is Unique,Is Drop,Can be Deposited,Is Exclusive,Is Travel Item,Is Regenerative Item,Is Regenerative Item,Is Weapon Buff Item,Undetermined,Disable Dropping in Multiplayer,Disable Usage in Multiplayer Arena,Undetermined,Has Rapid Application,Is Throwable Item,Is Crimson Tear,Is Cerulean Tear,Undetermined,Undetermined,Undetermined,Unk1,Unk2,Unk3,Effect ID - Left Hand,Reinforce Param Weapon ID,Vagrant Item Lot ID,Vagrant (Enemy) Item Lot ID,Vagrant (Enemy) Item Lot ID,Use VFX 1,Use VFX 2,Use VFX 3,Is Not Great Rune/Physick Item,Undetermined,Can be used on Ladder,Is Activatable Item,Display Use Selected option,Affect Left-hand,Is Pureblood Knight's Medal,Undetermined,Regenerative Item Type,Item Display Type,Can be Dropped,Max Number Stored in Itembox,Undetermined,Undetermined,Undetermined,Undetermined,Unk10,Unk11,Unk12,Unk13,Unk14,Reinforcement Replacement ID,Reinforcement Material Set ID,Reinforcement Cost,Unk15,Unk16,Unk17,Unk18,Unk19,Unk20,Unk21,Unk22
9401,,1,-1,-1,0,0,-1,0,-1,205480,-1,-1,16711680,3124,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,60,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9402,,1,-1,-1,0,0,-1,0,-1,205500,-1,-1,16711680,3124,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,60,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9403,,1,-1,-1,0,0,-1,0,-1,205490,-1,-1,16711680,3124,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,60,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9404,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9405,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9406,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9407,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9408,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9409,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9410,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9420,,1,-1,-1,0,0,-1,0,-1,205550,-1,-1,16711680,3125,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,60,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9421,,1,-1,-1,0,0,-1,0,-1,205570,-1,-1,16711680,3125,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,60,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9422,,1,-1,-1,0,0,-1,0,-1,205560,-1,-1,16711680,3125,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,60,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9423,,1,-1,-1,0,0,-1,0,-1,205460,-1,-1,16711680,3122,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,60,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9424,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9425,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9426,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9427,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9428,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9429,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9430,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9440,,1,-1,-1,0,0,-1,0,-1,205580,-1,-1,16711680,3126,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,60,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9441,,1,-1,-1,0,0,-1,0,-1,205590,-1,-1,16711680,3126,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,60,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9442,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9443,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9444,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9445,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9446,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9447,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9448,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9449,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9450,,1,-1,-1,0,0,-1,0,-1,999999,-1,-1,16711680,0,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,255,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710570,0,0
9500,,0,-1,-1,0,0,-1,0,-1,202000,-1,-1,65536,504,0,-1,-1,-1,20,0,50,11,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,0,30,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,710580,0,0
9501,,1,-1,-1,0,0,-1,0,-1,202010,-1,-1,196608,3010,0,-1,-1,-1,10,0,50,11,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,0,30,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
9510,,1,-1,-1,0,0,-1,0,-1,202020,-1,-1,131072,443,0,-1,-1,-1,10,0,50,11,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,0,30,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
10000,,1,-1,-1,0,0,0,0,-1,7080,-1,-1,16711680,382,0,-1,-1,-1,99,0,50,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,True,600,80,1,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
10010,,1,-1,-1,0,0,-1,0,-1,150010,-1,-1,16711680,383,0,-1,-1,-1,99,0,50,14,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,600,10,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
10020,,1,-1,-1,0,0,-1,0,-1,150000,-1,-1,16711680,384,0,-1,-1,-1,99,0,50,14,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,600,10,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
10030,,1,-1,-1,0,0,-1,0,-1,202030,-1,-1,16711680,553,0,-1,-1,-1,8,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,0,30,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
10040,,1,-1,-1,0,0,-1,0,-1,202040,-1,-1,16711680,554,0,-1,-1,-1,3,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,0,30,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
10060,,0,-1,-1,0,0,-1,0,-1,204320,-1,-1,16711680,3230,0,-1,-1,-1,99,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,600,50,1,0,2,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
10070,,1,-1,-1,0,0,500,0,-1,204330,-1,-1,16711680,3223,0,-1,-1,-1,99,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,600,50,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
10080,,1,-1,-1,0,0,-1,0,-1,200060,-1,-1,16711680,3202,0,-1,-1,-1,1,0,50,1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,0,False,1,10,1,0,3,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
10100,,0,-1,-1,0,0,100,0,-1,151000,-1,-1,16711680,2000,0,-1,-1,-1,999,0,50,14,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,1,False,999,20,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
10101,,1,-1,-1,0,0,200,0,-1,151010,-1,-1,16711680,2001,0,-1,-1,-1,999,0,50,14,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,1,False,999,20,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
10102,,1,-1,-1,0,0,300,0,-1,151020,-1,-1,16711680,2002,0,-1,-1,-1,999,0,50,14,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,1,False,999,20,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
10103,,1,-1,-1,0,0,400,0,-1,151030,-1,-1,16711680,2003,0,-1,-1,-1,999,0,50,14,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,1,False,999,20,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
10104,,1,-1,-1,0,0,500,0,-1,151040,-1,-1,16711680,2004,0,-1,-1,-1,999,0,50,14,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,1,False,999,20,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
10105,,1,-1,-1,0,0,600,0,-1,151050,-1,-1,16711680,2005,0,-1,-1,-1,999,0,50,14,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-1,-1,-1,-1,-1,-1,-1,-1,True,False,False,False,False,False,False,False,0,1,False,999,20,1,0,1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
