Row ID;Row Name;Material ID 1;Material ID 2;Material ID 3;Material ID 4;Material ID 5;Material ID 6;Unk1;Unk2;Unk3;Unk4;Unk5;Material Amount 1;Material Amount 2;Material Amount 3;Material Amount 4;Material Amount 5;Material Amount 6;Unk4;Unk5;Unk6;Unk7;Unk8;Unk9
301260;;20760;15030;20723;-1;-1;-1;False;False;False;False;False;2;1;1;-1;-1;-1;4;4;4;4;4;4
301270;;20760;-1;-1;-1;20651;-1;False;False;False;False;False;1;-1;-1;-1;1;-1;4;4;4;4;4;4
301280;;-1;20654;15100;-1;-1;-1;False;False;False;False;False;-1;2;1;-1;-1;-1;4;4;4;4;4;4
301290;;20812;-1;-1;-1;-1;-1;False;False;False;False;False;2;-1;-1;-1;-1;-1;4;4;4;4;4;4
301300;;20812;-1;15040;-1;-1;-1;False;False;False;False;False;2;-1;1;-1;-1;-1;4;4;4;4;4;4
301310;;20770;20660;-1;-1;20801;-1;False;False;False;False;False;2;2;-1;-1;1;-1;4;4;4;4;4;4
302000;;20720;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
302010;;20721;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
302020;;20722;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
303000;;20690;20840;15110;-1;-1;-1;False;False;False;False;False;1;1;1;-1;-1;-1;4;4;4;4;4;4
303010;;20690;20840;15140;-1;-1;-1;False;False;False;False;False;1;1;1;-1;-1;-1;4;4;4;4;4;4
303020;;20690;20840;15130;-1;-1;-1;False;False;False;False;False;1;1;1;-1;-1;-1;4;4;4;4;4;4
303030;;20690;20840;15120;-1;-1;-1;False;False;False;False;False;1;1;1;-1;-1;-1;4;4;4;4;4;4
303040;;20710;20842;-1;-1;20753;-1;False;False;False;False;False;2;1;-1;-1;1;-1;4;4;4;4;4;4
303050;;20710;20842;-1;-1;20820;-1;False;False;False;False;False;2;1;-1;-1;1;-1;4;4;4;4;4;4
303060;;20710;20842;-1;-1;20740;-1;False;False;False;False;False;2;1;-1;-1;1;-1;4;4;4;4;4;4
304000;;20720;15090;20690;-1;-1;-1;False;False;False;False;False;3;1;1;-1;-1;-1;4;4;4;4;4;4
304010;;20720;15000;15110;20802;-1;-1;False;False;False;False;False;3;1;1;1;-1;-1;4;4;4;4;4;4
304020;;20721;15000;15130;15140;-1;-1;False;False;False;False;False;3;1;1;1;-1;-1;4;4;4;4;4;4
304030;;20722;15000;15120;-1;20740;-1;False;False;False;False;False;5;1;1;-1;1;-1;4;4;4;4;4;4
304040;;20721;15000;15050;-1;20800;-1;False;False;False;False;False;5;1;1;-1;1;-1;4;4;4;4;4;4
304050;;20720;15010;20812;-1;-1;-1;False;False;False;False;False;3;1;2;-1;-1;-1;4;4;4;4;4;4
304060;;20720;15010;20802;-1;-1;-1;False;False;False;False;False;3;1;1;-1;-1;-1;4;4;4;4;4;4
304070;;20720;15010;20652;-1;-1;-1;False;False;False;False;False;3;1;1;-1;-1;-1;4;4;4;4;4;4
304080;;20721;15010;20683;-1;-1;-1;False;False;False;False;False;5;1;3;-1;-1;-1;4;4;4;4;4;4
304090;;20720;15080;20810;-1;-1;-1;False;False;False;False;False;3;1;1;-1;-1;-1;4;4;4;4;4;4
304100;;20720;15080;20811;-1;-1;-1;False;False;False;False;False;3;1;1;-1;-1;-1;4;4;4;4;4;4
304110;;20720;15020;15341;-1;20691;-1;False;False;False;False;False;5;1;1;-1;1;-1;4;4;4;4;4;4
304130;;20720;15160;15110;20802;-1;-1;False;False;False;False;False;3;1;1;1;-1;-1;4;4;4;4;4;4
304140;;20721;15160;15130;15140;-1;-1;False;False;False;False;False;3;1;1;1;-1;-1;4;4;4;4;4;4
304150;;20722;15160;15120;-1;20740;-1;False;False;False;False;False;5;1;1;-1;1;-1;4;4;4;4;4;4
304160;;20721;15160;15050;-1;20800;-1;False;False;False;False;False;5;1;1;-1;1;-1;4;4;4;4;4;4
305000;;20775;20802;-1;-1;-1;-1;False;False;False;False;False;1;1;-1;-1;-1;-1;4;4;4;4;4;4
305010;;20775;20652;-1;-1;-1;-1;False;False;False;False;False;1;1;-1;-1;-1;-1;4;4;4;4;4;4
305020;;20775;20750;-1;-1;-1;-1;False;False;False;False;False;1;1;-1;-1;-1;-1;4;4;4;4;4;4
305030;;20775;20683;-1;-1;-1;-1;False;False;False;False;False;1;1;-1;-1;-1;-1;4;4;4;4;4;4
305040;;20775;20723;-1;-1;-1;-1;False;False;False;False;False;1;1;-1;-1;-1;-1;4;4;4;4;4;4
305050;;20775;-1;-1;-1;20651;-1;False;False;False;False;False;1;-1;-1;-1;1;-1;4;4;4;4;4;4
305060;;20775;20650;-1;-1;-1;-1;False;False;False;False;False;1;1;-1;-1;-1;-1;4;4;4;4;4;4
305070;;20775;20751;-1;-1;-1;-1;False;False;False;False;False;1;1;-1;-1;-1;-1;4;4;4;4;4;4
305080;;20775;15030;-1;-1;20855;-1;False;False;False;False;False;1;1;-1;-1;1;-1;4;4;4;4;4;4
305090;;20775;-1;-1;-1;20801;-1;False;False;False;False;False;1;-1;-1;-1;1;-1;4;4;4;4;4;4
305100;;20775;20802;15400;-1;-1;-1;False;False;False;False;False;1;1;1;-1;-1;-1;4;4;4;4;4;4
305110;;20775;20652;15400;-1;-1;-1;False;False;False;False;False;1;1;1;-1;-1;-1;4;4;4;4;4;4
305120;;20775;20750;15400;-1;-1;-1;False;False;False;False;False;1;1;1;-1;-1;-1;4;4;4;4;4;4
305130;;20775;20683;15400;-1;-1;-1;False;False;False;False;False;1;1;1;-1;-1;-1;4;4;4;4;4;4
305140;;20775;20723;15400;-1;-1;-1;False;False;False;False;False;1;1;1;-1;-1;-1;4;4;4;4;4;4
305150;;20775;-1;15400;-1;20651;-1;False;False;False;False;False;1;-1;1;-1;1;-1;4;4;4;4;4;4
305160;;20775;20650;15400;-1;-1;-1;False;False;False;False;False;1;1;1;-1;-1;-1;4;4;4;4;4;4
305180;;20775;-1;15400;-1;20801;-1;False;False;False;False;False;1;-1;1;-1;1;-1;4;4;4;4;4;4
305190;;20775;20825;20750;-1;-1;-1;False;False;False;False;False;1;1;1;-1;-1;-1;4;4;4;4;4;4
306000;;15340;-1;-1;-1;-1;-1;False;False;False;False;False;2;-1;-1;-1;-1;-1;4;4;4;4;4;4
306010;;15340;20650;-1;-1;-1;-1;False;False;False;False;False;2;1;-1;-1;-1;-1;4;4;4;4;4;4
306020;;-1;20780;-1;-1;-1;-1;False;False;False;False;False;-1;3;-1;-1;-1;-1;4;4;4;4;4;4
307000;;1760;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
307010;;1760;20710;-1;-1;-1;-1;False;False;False;False;False;1;1;-1;-1;-1;-1;4;4;4;4;4;4
307020;;20680;15100;-1;-1;-1;-1;False;False;False;False;False;1;1;-1;-1;-1;-1;4;4;4;4;4;4
307030;;20720;20802;-1;-1;-1;-1;False;False;False;False;False;3;1;-1;-1;-1;-1;4;4;4;4;4;4
307040;;20761;-1;-1;-1;-1;-1;False;False;False;False;False;2;-1;-1;-1;-1;-1;4;4;4;4;4;4
308000;;20750;20780;-1;-1;-1;-1;False;False;False;False;False;1;1;-1;-1;-1;-1;4;4;4;4;4;4
308010;;20680;20802;20795;-1;-1;-1;False;False;False;False;False;1;1;1;-1;-1;-1;4;4;4;4;4;4
308020;;20845;-1;20795;-1;-1;-1;False;False;False;False;False;1;-1;1;-1;-1;-1;4;4;4;4;4;4
308030;;1760;15100;-1;-1;-1;-1;False;False;False;False;False;1;1;-1;-1;-1;-1;4;4;4;4;4;4
308040;;-1;-1;-1;20753;20653;-1;False;False;False;False;False;-1;-1;-1;1;1;-1;4;4;4;4;4;4
309000;;20681;20841;20825;-1;20691;-1;False;False;False;False;False;1;1;1;-1;1;-1;4;4;4;4;4;4
309010;;20681;15150;-1;-1;-1;-1;False;False;False;False;False;1;1;-1;-1;-1;-1;4;4;4;4;4;4
309020;;20681;20841;15410;-1;-1;-1;False;False;False;False;False;2;1;3;-1;-1;-1;4;4;4;4;4;4
309030;;20681;20841;15140;-1;20691;-1;False;False;False;False;False;2;1;1;-1;1;-1;4;4;4;4;4;4
309040;;20681;15150;20650;-1;-1;-1;False;False;False;False;False;1;1;1;-1;-1;-1;4;4;4;4;4;4
309050;;20681;15150;-1;-1;20852;-1;False;False;False;False;False;1;1;-1;-1;4;-1;4;4;4;4;4;4
320000;;15340;-1;15060;-1;-1;-1;False;False;False;False;False;3;-1;1;-1;-1;-1;4;4;4;4;4;4
320010;;15340;-1;-1;-1;-1;-1;False;False;False;False;False;3;-1;-1;-1;-1;-1;4;4;4;4;4;4
320020;;15340;20802;15060;-1;-1;-1;False;False;False;False;False;3;1;1;-1;-1;-1;4;4;4;4;4;4
320030;;15340;20802;-1;-1;-1;-1;False;False;False;False;False;3;1;-1;-1;-1;-1;4;4;4;4;4;4
320040;;15340;20650;15060;-1;-1;-1;False;False;False;False;False;3;1;1;-1;-1;-1;4;4;4;4;4;4
320050;;15340;20650;-1;-1;-1;-1;False;False;False;False;False;3;1;-1;-1;-1;-1;4;4;4;4;4;4
320060;;15340;-1;15060;-1;20651;-1;False;False;False;False;False;3;-1;1;-1;1;-1;4;4;4;4;4;4
320070;;15340;-1;-1;-1;20651;-1;False;False;False;False;False;3;-1;-1;-1;1;-1;4;4;4;4;4;4
320080;;15340;15430;-1;-1;-1;-1;False;False;False;False;False;3;1;-1;-1;-1;-1;4;4;4;4;4;4
320090;;15340;20652;15060;-1;-1;-1;False;False;False;False;False;3;1;1;-1;-1;-1;4;4;4;4;4;4
320100;;15340;20652;-1;-1;-1;-1;False;False;False;False;False;3;1;-1;-1;-1;-1;4;4;4;4;4;4
320110;;15340;1760;-1;-1;-1;-1;False;False;False;False;False;3;3;-1;-1;-1;-1;4;4;4;4;4;4
320120;;15340;20780;-1;-1;-1;-1;False;False;False;False;False;3;2;-1;-1;-1;-1;4;4;4;4;4;4
320130;;15340;20812;15060;-1;-1;-1;False;False;False;False;False;3;2;1;-1;-1;-1;4;4;4;4;4;4
320140;;15340;20812;-1;-1;-1;-1;False;False;False;False;False;3;2;-1;-1;-1;-1;4;4;4;4;4;4
320150;;15340;20683;15060;-1;-1;-1;False;False;False;False;False;3;2;1;-1;-1;-1;4;4;4;4;4;4
320160;;15340;20683;-1;-1;-1;-1;False;False;False;False;False;3;2;-1;-1;-1;-1;4;4;4;4;4;4
320170;;15340;20723;15060;-1;-1;-1;False;False;False;False;False;3;1;1;-1;-1;-1;4;4;4;4;4;4
320180;;15340;20723;-1;-1;-1;-1;False;False;False;False;False;3;1;-1;-1;-1;-1;4;4;4;4;4;4
320190;;15340;20751;15060;-1;-1;-1;False;False;False;False;False;3;3;1;-1;-1;-1;4;4;4;4;4;4
320200;;15340;20751;-1;-1;-1;-1;False;False;False;False;False;3;3;-1;-1;-1;-1;4;4;4;4;4;4
320210;;15340;-1;15060;-1;20801;-1;False;False;False;False;False;3;-1;1;-1;1;-1;4;4;4;4;4;4
320220;;15340;-1;-1;-1;20801;-1;False;False;False;False;False;3;-1;-1;-1;1;-1;4;4;4;4;4;4
321000;;15341;15060;-1;-1;-1;-1;False;False;False;False;False;1;1;-1;-1;-1;-1;4;4;4;4;4;4
321010;;15341;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
322000;;15340;-1;-1;-1;-1;-1;False;False;False;False;False;2;-1;-1;-1;-1;-1;4;4;4;4;4;4
322010;;15340;20802;-1;-1;-1;-1;False;False;False;False;False;2;1;-1;-1;-1;-1;4;4;4;4;4;4
322020;;15340;20652;-1;-1;-1;-1;False;False;False;False;False;2;1;-1;-1;-1;-1;4;4;4;4;4;4
322030;;15340;20812;-1;-1;-1;-1;False;False;False;False;False;2;2;-1;-1;-1;-1;4;4;4;4;4;4
322040;;15340;20683;-1;-1;-1;-1;False;False;False;False;False;2;2;-1;-1;-1;-1;4;4;4;4;4;4
322050;;15340;20650;-1;-1;-1;-1;False;False;False;False;False;2;1;-1;-1;-1;-1;4;4;4;4;4;4
322060;;15340;20723;-1;-1;-1;-1;False;False;False;False;False;2;1;-1;-1;-1;-1;4;4;4;4;4;4
322070;;15340;20751;-1;-1;-1;-1;False;False;False;False;False;2;3;-1;-1;-1;-1;4;4;4;4;4;4
322080;;15340;-1;-1;-1;20801;-1;False;False;False;False;False;2;-1;-1;-1;1;-1;4;4;4;4;4;4
322090;;15340;-1;-1;-1;20651;-1;False;False;False;False;False;2;-1;-1;-1;1;-1;4;4;4;4;4;4
323000;;15341;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900000;;2950;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900001;;2950;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900002;;2951;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900003;;2951;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900004;;2952;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900005;;2952;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900006;;2953;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900007;;2953;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900008;;2954;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900009;;2954;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900010;;2955;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900011;;2955;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900012;;2956;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900013;;2956;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900014;;2957;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900015;;2957;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900016;;2958;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900017;;2958;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900018;;2959;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900019;;2959;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900020;;2960;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900021;;2960;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900022;;2961;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900023;;2961;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900024;;2962;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900025;;2962;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900026;;2963;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900027;;2963;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900028;;2964;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900029;;2964;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;4;4;4;4;4;4
900100;;60000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900101;;60100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900102;;80100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900103;;90100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900104;;100100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900105;;130100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900106;;150100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900107;;170100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900108;;180100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900109;;210100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900110;;220100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900111;;230000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900112;;230100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900113;;240100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900114;;250100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900115;;270100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900116;;280100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900117;;290000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900118;;290100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900119;;292000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900120;;292100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900121;;310100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900122;;340000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900123;;340100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900124;;540100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900125;;590100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900126;;600100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900129;;622100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900130;;630100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900131;;640100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900132;;650100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900133;;660100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900134;;680100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900136;;780100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900137;;790100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900138;;800000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900139;;810100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900140;;812000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900141;;860100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900142;;870100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900143;;880000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900144;;880100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900145;;902100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900147;;910100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900149;;940000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900150;;950100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900151;;980100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900152;;990100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900153;;1760100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900154;;1770100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900155;;1780100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900156;;1790100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900157;;1800100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900158;;1810100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900159;;1820100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900160;;1990100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900161;;2000100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900162;;720100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900163;;1010100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900164;;570100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900165;;571100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900166;;1940100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900167;;120000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900168;;120100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900169;;900100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900200;;460100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900201;;470100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900202;;480100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900203;;760100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900204;;770100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900300;;61000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900301;;61100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900302;;81100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900303;;91100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900304;;101100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900305;;131100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900306;;151100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900307;;171100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900308;;181100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900309;;211100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900310;;221100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900311;;231000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900312;;231100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900313;;241100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900314;;251100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900315;;271100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900316;;281100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900317;;291000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900318;;291100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900319;;294000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900320;;294100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900321;;311100;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
900322;;341000;-1;-1;-1;-1;-1;False;False;False;False;False;1;-1;-1;-1;-1;-1;1;4;4;4;4;4
