Row ID;Row Name;Unk0;Unk1;Unk2;Icon Type;Unk3;Unk4;Unk5;Unk6;Unk7;Map Area;Map Block;Map Region;Map Index;Map Coordinate: X;Map Coordinate: Y;Map Coordinate: Z;Area - Text ID;Unk13;Unk14;Unk15;Unk16;Unk17;Flag 1;Flag 2;Flag 3;Unk21;Unk22;Unk23;Unk24;Unk25;Unk26;Unk27;Unk28;Unk29;Unk30;Unk31;Unk32;Unk33;Unk34;Unk35;Unk36;Unk37;Unk38;Unk39;Unk40;Unk41;Unk42;Unk43;Unk44;Unk45;Unk45;Unk46;Unk47;Unk48;Unk49;Unk50;Unk51;Unk52;Unk53;Unk54;Unk55;Unk56;Unk57;Unk58;Unk59;Unk60;Unk61;Unk62;Unk63
341500;Isolated Divine Tower;1;62710;0;23;340;0;0;1;0;60;51;46;0;-23.65;111.03;-82.05;34150;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
350000;Subterranean Shunning-Grounds;1;62324;0;61;999;0;0;1;0;35;0;0;0;-161.82;-88.53;-191.16;35000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
392000;Ruin-Strewn Precipice;1;62325;0;53;999;0;0;1;0;39;20;0;0;96.35;238.38;-1322.35;39200;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61413200;Isolated Merchant's Shack;1;62173;0;6;999;0;0;1;0;60;41;32;0;6.86;0.66;100.7;6110600;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61413300;Fourth Church of Marika;1;62170;0;3;999;0;0;1;0;60;41;33;0;82.84;32.85;68.91;6110300;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61413301;Witchbane Ruins;1;62180;0;5;999;0;0;1;0;60;41;33;0;48.324;8.992;-2.566;6110500;0;0;-1;0;0;131600;3465;0;131200;3369;3363;-1;0;0;-1;0;0;-1;0;0;-1;0;0;16842752;0;-1;0;0;0;-1;-1;-1;256;0;105;0;0;0;1041339206;1041339255;0;0;0;0;0;0;0;400401;0;0;0;0
61413500;Church of Dragon Communion;0;62121;0;3;999;0;0;1;0;60;41;35;0;-71.084;27.291;-48.869;6100301;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61413800;Stormhill Shack;0;62130;0;6;999;0;0;1;0;60;41;38;0;33.62;204.68;10.41;6100602;0;0;-1;0;0;132000;3705;3703;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;65536;0;-1;0;0;0;-1;-1;-1;256;0;106;0;0;0;1041389406;0;0;0;0;0;0;0;400209;0;0;0;0;0
61423200;Tower of Return;1;62177;0;8;999;0;0;1;0;60;42;32;0;-51.03;66.68;-43.16;6110801;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61423300;Weeping Evergaol;1;62178;0;9;999;0;0;1;0;60;42;33;0;-109.78;18.66;105.87;6110900;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61423400;Tombsward Ruins;1;62181;0;5;999;0;0;1;0;60;42;34;0;-7.45;24.82;-111.87;6110501;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61423600;Church of Elleh;0;62120;0;3;999;0;0;1;0;60;42;36;0;-40.734;90.971;79.338;6100300;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61423700;Gatefront Ruins;0;62126;0;5;999;0;0;1;0;60;42;37;0;73.751;93.248;76.995;6100503;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61423701;Stormhill Evergaol;0;62132;0;9;999;0;0;1;0;60;42;37;0;-66.005;158.387;44.024;6100901;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61423702;Stormgate;0;62138;0;10;999;0;0;1;0;60;42;38;0;-37.15;121.76;-125.44;6101000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61423800;Warmaster's Shack;1;62129;0;6;999;0;0;1;0;60;42;38;0;10.388;186.948;87.536;6100601;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61433100;Castle Morne;1;62183;0;25;500;0;0;1;0;60;43;31;0;131.12;11.01;23.98;6112500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61433301;Minor Erdtree;1;62184;0;30;999;0;0;1;0;60;43;33;0;-60.05;83.13;-42.38;6113000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61433400;Church of Pilgrimage;1;62171;0;3;999;0;0;1;0;60;43;34;0;-110.64;88.81;115.53;6110301;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61433401;Demi-Human Forest Ruins;1;62182;0;5;999;0;0;1;0;60;43;34;0;22.748;1.895;-64.435;6110502;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61433600;Dragon-Burnt Ruins;0;62125;0;5;999;0;0;1;0;60;43;36;0;-5.17;63.679;-76.319;6100502;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61443300;Callu Baptismal Church;1;62172;0;3;999;0;0;1;0;60;44;33;0;-85.818;89.668;-60.88;6110302;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61443302;Ailing Village;1;62174;0;37;999;0;0;1;0;60;44;33;0;-106.2;87.11;-21.14;6110700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61443400;Bridge of Sacrifice;1;62133;0;11;999;0;0;1;0;60;44;34;0;119.991;36.682;48.457;6101100;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61443401;Forest Lookout Tower;1;62176;0;8;999;0;0;1;0;60;44;34;0;2.35;83.09;-60.35;6110800;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61443500;Forlorn Hound Evergaol;1;62131;0;9;999;0;0;1;0;60;44;35;0;-17.466;104.483;-115.433;6100900;0;0;-1;0;0;121600;3607;0;121600;3615;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;16842752;0;-1;0;0;0;-1;-1;-1;256;0;109;0;0;0;1044349255;1044359258;0;0;0;0;0;0;0;0;0;0;0;0
61443600;Waypoint Ruins;0;62124;0;5;999;0;0;1;0;60;44;36;0;7.245;90.819;67.111;6100501;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61443800;Artist's Shack;1;62128;0;6;999;0;0;1;0;60;44;38;0;-10.862;92.813;-20.382;6100600;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61453300;Oridys's Rise;1;62175;0;17;999;0;0;1;0;60;45;33;0;-66.16;95.39;-58.48;6111700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61453700;Siofra River Well;1;62134;0;15;999;0;0;1;0;60;45;37;0;103.903;29.624;8.017;6101500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61453701;Mistwood Ruins;1;62123;0;5;999;0;0;1;0;60;45;37;0;-64.827;22.411;-108.786;6100500;0;0;-1;0;0;121600;3605;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;65536;0;-1;0;0;0;-1;-1;-1;256;0;105;0;0;0;1045379206;0;0;0;0;0;0;0;0;0;0;0;0;0
61453702;Minor Erdtree;1;62137;0;30;999;0;0;1;0;60;45;37;0;84.11;33.63;-49.16;6103000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61453900;Summonwater Village;1;62127;0;5;999;0;0;1;0;60;45;39;0;-18.77;90.2;35.64;6100504;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
61463600;Fort Haight;1;62135;0;18;999;0;0;1;0;60;46;36;0;-25.285;31.306;-20.259;6101800;0;0;-1;0;0;132100;3586;3583;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;65536;0;-1;0;0;0;-1;-1;-1;256;0;118;0;0;0;1046369205;0;0;0;0;0;0;0;400220;0;0;0;0;0
61463800;Third Church of Marika;1;62122;0;3;999;0;0;1;0;60;46;38;0;-101.583;3.483;71.813;6100302;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62334000;Chelona's Rise;1;62283;0;17;999;0;0;1;0;60;33;40;0;-2.06;239.96;27.58;6211700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62334200;Ringleader's Evergaol;1;62281;0;9;999;0;0;1;0;60;33;42;0;-31.7;345.35;67.95;6210900;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62334300;Minor Erdtree;1;62248;0;30;999;0;0;1;0;60;33;43;0;32.83;298.21;58.45;6203000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62334400;Revenger's Shack;1;62231;0;6;999;0;0;1;0;60;33;44;0;17.88;256.92;28.05;6200603;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62334500;Cuckoo's Evergaol;1;62238;0;9;999;0;0;1;0;60;33;45;0;-30.06;243.16;-37.84;6200901;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62334700;The Four Belfries;1;62252;0;52;999;0;0;1;0;60;33;47;0;68.52;376.4;-77.1;6205200;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62344100;Deep Ainsel Well;1;62282;0;15;999;0;0;1;0;60;34;41;0;-21.13;364.36;26.93;6211500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62344200;Moonfolk Ruins;1;62284;0;5;999;0;0;1;0;60;34;42;0;9.1;397.53;-25.23;6210500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62344300;Converted Tower;1;62241;0;17;999;0;0;1;0;60;34;43;0;-87.41;269.48;-76.34;6201700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62344400;Temple Quarter;1;62251;0;32;999;0;0;1;0;60;34;44;0;52.54;237.57;75.05;6203201;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62344800;Kingsrealm Ruins;1;62226;0;5;999;0;0;1;0;60;34;48;0;52.21;262.43;93.33;6200501;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62345000;Seluvis's Rise;1;62243;0;17;999;0;0;1;0;60;34;50;0;67.79;413.79;-89.51;6201702;0;0;-1;0;0;130700;3567;3561;130700;3568;3561;130700;3569;400148;-1;0;0;-1;0;0;-1;0;0;16842752;1;-1;0;0;0;-1;-1;-1;256;0;117;0;0;0;1034509300;1034509300;1034509300;0;0;0;0;0;0;0;0;0;0;0
62345001;Ranni's Rise;1;62244;0;17;999;0;0;1;0;60;34;50;0;-54.74;471.72;25.09;6201703;0;0;-1;0;0;110600;3747;3741;110600;3748;3741;121600;3609;3601;121600;3617;3603;122401;3766;3761;130700;3566;3561;16842752;16843009;-1;0;0;0;-1;-1;-1;256;0;117;0;0;0;1034509400;1034509400;1034509205;1034509225;1034509355;1034509305;0;0;0;0;0;400158;0;0
62345002;Three Sisters;1;62254;0;0;999;0;0;0;0;60;35;51;0;-63.83;431.27;-111.63;6200001;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62345100;Renna's Rise;1;62245;0;17;999;0;0;1;0;60;34;51;0;92.65;455.26;-60.09;6201704;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62354100;Lunar Estate Ruins;1;62285;0;5;999;0;0;1;0;60;35;41;0;22.54;342.62;76.71;6210501;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62354200;Village of the Albinaurics;1;62232;0;39;999;0;0;1;0;60;34;42;0;66.62;269.61;-94.45;6200700;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62354201;Cathedral of Manus Celes;1;62280;0;20;999;0;0;1;0;60;35;42;0;-47.92;408.01;-23.46;6210300;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62354400;Rose Church;1;62222;0;3;999;0;0;1;0;60;35;44;0;-88.36;241.84;-112.47;6200302;0;0;-1;0;0;130100;1035449202;3183;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;65536;0;-1;0;0;0;-1;-1;-1;256;0;103;0;0;0;0;0;0;0;0;0;0;0;400036;0;0;0;0;0
62354700;Testu's Rise;1;62242;0;17;999;0;0;1;0;60;35;47;0;-86.65;260.26;75.06;6201701;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62355000;Caria Manor;1;62247;0;26;500;0;0;1;0;60;35;50;0;4.4;319.9;-12.2;6202600;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62364100;Slumbering Wolf's Shack;1;62228;0;6;999;0;0;1;0;60;36;41;0;136.3;151.17;-62.7;6200600;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62364300;Boilprawn Shack;1;62229;0;6;999;0;0;1;0;60;36;43;0;90.77;237.69;-58.21;6200601;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62364900;Bellum Church;1;62223;0;3;999;0;0;1;0;60;36;49;0;12.13;321.91;-83.99;6200303;0;0;-1;0;0;131010;3391;3383;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;65536;0;-1;0;0;0;-1;-1;-1;256;0;103;0;0;0;1036499205;0;0;0;0;0;0;0;400089;0;0;0;0;0
62365000;Royal Grave Evergaol;1;62239;0;9;999;0;0;1;0;60;36;50;0;99.76;380.15;15.99;6200902;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62374200;Laskyar Ruins;1;62227;0;5;999;0;0;1;0;60;37;42;0;108.13;237.38;-116.28;6200502;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62374400;Academy Gate Town;1;62250;0;32;999;0;0;1;0;60;37;44;0;-87.45;237.69;45.33;6203200;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62374600;Church of Vows;1;62221;0;3;999;0;0;1;0;60;37;46;0;-43.68;398.09;11.49;6200301;0;0;-1;0;0;133000;1037469256;3723;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;65536;0;-1;0;0;0;-1;-1;-1;256;0;103;0;0;0;0;0;0;0;0;0;0;0;400209;0;0;0;0;0
62374900;Church of Inhibition;1;62224;0;3;999;0;0;1;0;60;37;49;0;72.08;494.17;-37.86;6200304;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62384100;Malefactor's Evergaol;1;62237;0;9;999;0;0;1;0;60;38;41;0;-4.02;256.16;-104.05;6200900;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62384200;Highway Lookout Tower;1;62235;0;8;999;0;0;1;0;60;38;42;0;107.57;294.66;120.28;6200800;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62384500;Artist's Shack;1;62230;0;6;999;0;0;1;0;60;38;45;0;87.44;318.43;-110.7;6200602;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62384600;Ainsel River Well;1;62240;0;15;999;0;0;1;0;60;38;46;0;88.95;248.84;76.72;6201500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62384700;Uld Palace Ruins;1;62253;0;0;999;0;0;0;0;60;38;47;0;-52.28;346.59;-72.74;6200000;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62384800;Frenzied Flame Village;1;62233;0;35;999;0;0;1;0;60;38;48;0;-39.32;429.54;-13.46;6200701;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62384801;Minor Erdtree;1;62249;0;30;999;0;0;1;0;60;38;48;0;-14.39;404.03;-119.08;6203001;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62384900;Frenzy-Flaming Tower;1;62236;0;8;999;0;0;1;0;60;38;49;0;-11.47;448.1;-85.04;6200801;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62393900;Church of Irith;1;62220;0;3;999;0;0;1;0;60;39;39;0;-30.41;320.04;106.71;6200300;0;0;-1;0;0;133300;3805;3803;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;65536;0;-1;0;0;0;-1;-1;-1;256;0;103;0;0;0;1039399205;0;0;0;0;0;0;0;400360;0;0;0;0;0
62394100;Purified Ruins;1;62225;0;5;999;0;0;1;0;60;39;41;0;-87.8;255.28;87.02;6200500;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
62394400;Jarburg;1;62234;0;38;999;0;0;1;0;60;39;44;0;43.75;212.49;-6.68;6200702;0;0;-1;0;0;122600;1039449252;400460;131401;3450;3443;131401;3451;400451;-1;0;0;-1;0;0;-1;0;0;16842752;1;-1;0;0;0;-1;-1;-1;256;0;107;0;0;0;0;1039449302;1039449302;0;0;0;0;0;0;400451;0;0;0;0
62394800;Converted Fringe Tower;1;62246;0;17;999;0;0;1;0;60;39;48;0;-24.83;466.32;51.2;6201705;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
63355400;Fort Laiedd;1;62383;0;18;999;0;0;1;0;60;35;54;0;-14.59;829.22;-134.34;6311800;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;-1;0;0;0;0;-1;0;0;0;-1;-1;-1;256;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
