Row ID;Row Name;Attacker - Character ID;Defender - Character ID;Distance;Angle Difference - Min;Angle Difference - Max;Upper Y Range;Lower Y Range;Angle Difference - To Defender;Throw Type ID;Attacker - Animation ID;Defender - Animation ID;Self Escape - HP;Self Escape - Cycle Time;Sphere Cast - Radius Rate Top;Sphere Cast - Radius Rate Low;Pad Type;Attack Enable State;Attacker - Absorb Dummy ID;Defender - Absorb Dummy ID;Throw Type;Self Escape - Cycle Int;Dummy Has Character Direction Type;Is Turn Attacker;Is Skip Weapon Cast;Is Skip Sphere Cast;Unk;Unk;Unk;Unk;Unk;Attacker - Absorb Dummy ID - Sub;Defender - Absorb Dummy ID - Sub;Distance 2;Angle Difference - Min 2;Angle Difference - Max 2;Upper Y Range 2;Lower Y Range 2;Angle Difference - To Defender 2;Perform - Dummy ID 0;Perform - Dummy ID 1;Unk1;Unk2;Unk3;Unk4;Unk5;Unk6;Unk7;Unk8
16330001;;0;3300;1.7;-22.5;22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;281;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16330002;;0;3300;1.7;-112.5;-67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;282;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16330003;;0;3300;1.7;67.5;112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;283;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16330004;;0;3300;1.7;-157.5;-112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;284;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16330005;;0;3300;1.7;112.5;157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;285;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16330006;;0;3300;1.7;-67.5;-22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;286;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16330007;;0;3300;1.7;22.5;67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;287;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16395000;;0;3950;2.1;160;-169;0.65;0.65;45;0;31730;11030;0;0;80;40;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;280;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16395001;;0;3950;1.9;-20;11;0.65;0.65;45;0;31730;11030;0;0;80;40;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;281;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16395002;;0;3950;1.9;-120;-66;0.65;0.65;45;0;31730;11030;0;0;80;40;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;282;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16395003;;0;3950;1.9;66;120;0.65;0.65;45;0;31730;11030;0;0;80;40;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;283;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16395004;;0;3950;2.1;-169;-120;0.65;0.65;45;0;31730;11030;0;0;80;40;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;284;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16395005;;0;3950;2.1;120;160;0.65;0.65;45;0;31730;11030;0;0;80;40;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;285;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16395006;;0;3950;1.9;-66;-20;0.65;0.65;45;0;31730;11030;0;0;80;40;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;286;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16395007;;0;3950;1.9;11;66;0.65;0.65;45;0;31730;11030;0;0;80;40;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;287;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16400000;;0;4000;1.7;157.5;-157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;280;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16400001;;0;4000;1.7;-22.5;22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;281;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16400002;;0;4000;1.6;-112.5;-67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;282;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16400003;;0;4000;1.6;67.5;112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;283;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16400004;;0;4000;1.7;-157.5;-112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;284;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16400005;;0;4000;1.7;112.5;157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;285;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16400006;;0;4000;1.6;-67.5;-22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;286;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16400007;;0;4000;1.6;22.5;67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;287;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16405000;;0;4050;1.5;155;-155;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;False;False;False;0;280;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16405001;;0;4050;2;-15;15;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;False;False;False;0;281;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16405002;;0;4050;1.6;-95;-45;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;False;False;False;0;282;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16405003;;0;4050;1.6;50;100;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;False;False;False;0;283;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16405004;;0;4050;1.5;-155;-95;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;False;False;False;0;284;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16405005;;0;4050;1.6;100;155;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;False;False;False;0;285;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16405006;;0;4050;1.9;-45;-15;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;False;False;False;0;286;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16405007;;0;4050;1.9;15;50;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;False;False;False;0;287;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435000;;0;4350;1.6;157.5;-157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;280;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435001;;0;4350;2;-22.5;22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;281;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435002;;0;4350;1.6;-112.5;-67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;282;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435003;;0;4350;1.6;67.5;112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;283;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435004;;0;4350;1.6;-157.5;-112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;284;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435005;;0;4350;1.6;112.5;157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;285;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435006;;0;4350;1.6;-67.5;-22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;286;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435007;;0;4350;1.7;22.5;67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;287;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435100;;0;4351;1.6;157.5;-157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;280;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435101;;0;4351;2;-22.5;22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;281;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435102;;0;4351;1.6;-112.5;-67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;282;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435103;;0;4351;1.6;67.5;112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;283;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435104;;0;4351;1.6;-157.5;-112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;284;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435105;;0;4351;1.6;112.5;157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;285;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435106;;0;4351;1.6;-67.5;-22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;286;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435107;;0;4351;1.7;22.5;67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;287;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435200;;0;4352;1.6;157.5;-157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;280;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435201;;0;4352;2;-22.5;22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;281;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435202;;0;4352;1.6;-112.5;-67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;282;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435203;;0;4352;1.6;67.5;112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;283;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435204;;0;4352;1.6;-157.5;-112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;284;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435205;;0;4352;1.6;112.5;157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;285;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435206;;0;4352;1.6;-67.5;-22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;286;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435207;;0;4352;1.7;22.5;67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;287;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435300;;0;4353;1.6;157.5;-157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;280;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435301;;0;4353;2;-22.5;22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;281;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435302;;0;4353;1.6;-112.5;-67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;282;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435303;;0;4353;1.6;67.5;112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;283;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435304;;0;4353;1.6;-157.5;-112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;284;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435305;;0;4353;1.6;112.5;157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;285;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435306;;0;4353;1.6;-67.5;-22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;286;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435307;;0;4353;1.7;22.5;67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;287;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435400;;0;4354;1.6;157.5;-157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;280;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435401;;0;4354;2;-22.5;22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;281;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435402;;0;4354;1.6;-112.5;-67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;282;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435403;;0;4354;1.6;67.5;112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;283;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435404;;0;4354;1.6;-157.5;-112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;284;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435405;;0;4354;1.6;112.5;157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;285;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435406;;0;4354;1.6;-67.5;-22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;286;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435407;;0;4354;1.7;22.5;67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;287;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435500;;0;4355;1.6;157.5;-157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;280;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435501;;0;4355;2;-22.5;22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;281;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435502;;0;4355;1.6;-112.5;-67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;282;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435503;;0;4355;1.6;67.5;112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;283;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435504;;0;4355;1.6;-157.5;-112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;284;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435505;;0;4355;1.6;112.5;157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;285;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435506;;0;4355;1.6;-67.5;-22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;286;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435507;;0;4355;1.7;22.5;67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;287;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435600;;0;4356;1.6;157.5;-157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;280;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435601;;0;4356;2;-22.5;22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;281;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435602;;0;4356;1.6;-112.5;-67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;282;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435603;;0;4356;1.6;67.5;112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;283;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435604;;0;4356;1.6;-157.5;-112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;284;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435605;;0;4356;1.6;112.5;157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;285;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435606;;0;4356;1.6;-67.5;-22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;286;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435607;;0;4356;1.7;22.5;67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;287;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435800;;0;4358;1.6;157.5;-157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;280;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435801;;0;4358;2;-22.5;22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;281;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435802;;0;4358;1.6;-112.5;-67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;282;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435803;;0;4358;1.6;67.5;112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;283;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435804;;0;4358;1.6;-157.5;-112.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;284;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435805;;0;4358;1.6;112.5;157.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;285;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435806;;0;4358;1.6;-67.5;-22.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;286;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
16435807;;0;4358;1.7;22.5;67.5;0.65;0.65;45;0;31720;11030;0;0;80;80;1;0;1;0;22;0;255;True;False;False;False;False;True;False;False;0;287;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
17227000;;0;2270;2;-180;180;0.65;0.65;180;0;31750;11050;0;0;20;20;1;0;0;0;24;0;255;True;False;False;False;False;True;False;False;0;242;0;0;0;0;0;0;-1;242;0;0.5;0;0;0;0;0;0
17227200;;0;2272;2;-180;180;0.65;0.65;180;0;31750;11050;0;0;20;20;1;0;0;0;24;0;255;True;False;False;False;False;True;False;False;0;242;0;0;0;0;0;0;-1;242;0;0.5;0;0;0;0;0;0
17227400;;0;2274;2;-180;180;0.65;0.65;180;0;31750;11050;0;0;20;20;1;0;0;0;24;0;255;True;False;False;False;False;True;False;False;0;242;0;0;0;0;0;0;-1;242;0;0.5;0;0;0;0;0;0
17227600;;0;2276;2;-180;180;0.65;0.65;180;0;31750;11050;0;0;20;20;1;0;0;0;24;0;255;True;False;False;False;False;True;False;False;0;242;0;0;0;0;0;0;-1;242;0;0.5;0;0;0;0;0;0
17300000;;0;3000;1.5;157.5;-157.5;0.65;0.65;45;0;31730;11050;0;0;80;80;1;0;1;0;24;0;255;True;False;False;False;False;True;False;False;0;242;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
17300001;;0;3000;1.8;-27.5;17.5;0.65;0.65;45;0;31730;11050;0;0;80;80;1;0;1;0;24;0;255;True;False;False;False;False;True;False;False;0;243;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
17300002;;0;3000;1.5;-106.5;-61.5;0.65;0.65;45;0;31730;11050;0;0;80;80;1;0;1;0;24;0;255;True;False;False;False;False;True;False;False;0;244;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
17300003;;0;3000;1.5;53.5;98.5;0.65;0.65;45;0;31730;11050;0;0;80;80;1;0;1;0;24;0;255;True;False;False;False;False;True;False;False;0;245;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
17300004;;0;3000;1.5;-157.5;-106.5;0.65;0.65;45;0;31730;11050;0;0;80;80;1;0;1;0;24;0;255;True;False;False;False;False;True;False;False;0;246;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
17300005;;0;3000;1.5;98.5;157.5;0.65;0.65;45;0;31730;11050;0;0;80;80;1;0;1;0;24;0;255;True;False;False;False;False;True;False;False;0;247;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
17300006;;0;3000;1.7;-61.5;-27.5;0.65;0.65;45;0;31730;11050;0;0;80;80;1;0;1;0;24;0;255;True;False;False;False;False;True;False;False;0;248;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
17300007;;0;3000;1.7;17.5;53.5;0.65;0.65;45;0;31730;11050;0;0;80;80;1;0;1;0;24;0;255;True;False;False;False;False;True;False;False;0;249;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
17302000;;0;3020;2.1;177.5;-157.5;0.65;0.65;45;0;31730;11050;0;0;80;80;1;0;1;0;24;0;255;True;False;False;False;False;True;False;False;0;242;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
17302001;;0;3020;1.5;-22.5;22.5;0.65;0.65;45;0;31730;11050;0;0;80;80;1;0;1;0;24;0;255;True;False;False;False;False;True;False;False;0;243;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
17302002;;0;3020;1.5;-132.5;-87.5;0.65;0.65;45;0;31730;11050;0;0;80;80;1;0;1;0;24;0;255;True;False;False;False;False;True;False;False;0;244;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
17302003;;0;3020;1.5;87.5;132.5;0.65;0.65;45;0;31730;11050;0;0;80;80;1;0;1;0;24;0;255;True;False;False;False;False;True;False;False;0;245;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
17302004;;0;3020;1.8;-157.5;-132.5;0.65;0.65;45;0;31730;11050;0;0;80;80;1;0;1;0;24;0;255;True;False;False;False;False;True;False;False;0;246;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
17302005;;0;3020;1.8;132.5;177.5;0.65;0.65;45;0;31730;11050;0;0;80;80;1;0;1;0;24;0;255;True;False;False;False;False;True;False;False;0;247;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
17302006;;0;3020;1.5;-87.5;-22.5;0.65;0.65;45;0;31730;11050;0;0;80;80;1;0;1;0;24;0;255;True;False;False;False;False;True;False;False;0;248;0;0;0;0;0;0;-1;-1;0;0.5;0;0;0;0;0;0
