Row ID;Row Name;baseWepId;gemId;reinforceLv
13250;Lightning Dagger +0 - Lightning Ram;1000600;50400;0;
13251;Lightning Longsword +0 - Lightning Ram;2000600;50400;0;
13252;Lightning Bastard Sword +0 - Lightning Ram;3000600;50400;0;
13253;Lightning Greatsword +0 - Lightning Ram;4000600;50400;0;
13254;Lightning Falchion +0 - Lightning Ram;7000600;50400;0;
13255;Lightning Dismounter +0 - Lightning Ram;8020600;50400;0;
13256;Lightning Uchigatana +0 - Lightning Ram;9000600;50400;0;
13257;Lightning Twinblade +0 - Lightning Ram;10000600;50400;0;
13258;Lightning Rapier +0 - Lightning Ram;5020600;50400;0;
13259;Lightning Great epee +0 - Lightning Ram;6020600;50400;0;
13260;Lightning Battle Axe +0 - Lightning Ram;14000600;50400;0;
13261;Lightning Greataxe +0 - Lightning Ram;15000600;50400;0;
13262;Lightning Mace +0 - Lightning Ram;11000600;50400;0;
13263;Lightning Large Club +0 - Lightning Ram;12000600;50400;0;
13264;Lightning Nightrider Flail +0 - Lightning Ram;13000600;50400;0;
13265;Lightning Short Spear +0 - Lightning Ram;16000600;50400;0;
13266;Lightning Lance +0 - Lightning Ram;17060600;50400;0;
13267;Lightning Halberd +0 - Lightning Ram;18000600;50400;0;
13268;Lightning Scythe +0 - Lightning Ram;19000600;50400;0;
13269;Lightning Caestus +0 - Lightning Ram;21000600;50400;0;
13270;Lightning Hookclaws +0 - Lightning Ram;22000600;50400;0;
13271;Lightning Whip +0 - Lightning Ram;20000600;50400;0;
13272;Lightning Duelist Greataxe +0 - Lightning Ram;23040600;50400;0;
13300;Fire Dagger +0 - Flame of the Redmanes;1000400;50500;0;
13301;Fire Longsword +0 - Flame of the Redmanes;2000400;50500;0;
13302;Fire Bastard Sword +0 - Flame of the Redmanes;3000400;50500;0;
13303;Fire Greatsword +0 - Flame of the Redmanes;4000400;50500;0;
13304;Fire Falchion +0 - Flame of the Redmanes;7000400;50500;0;
13305;Fire Dismounter +0 - Flame of the Redmanes;8020400;50500;0;
13306;Fire Uchigatana +0 - Flame of the Redmanes;9000400;50500;0;
13307;Fire Twinblade +0 - Flame of the Redmanes;10000400;50500;0;
13308;Fire Rapier +0 - Flame of the Redmanes;5020400;50500;0;
13309;Fire Great epee +0 - Flame of the Redmanes;6020400;50500;0;
13310;Fire Battle Axe +0 - Flame of the Redmanes;14000400;50500;0;
13311;Fire Greataxe +0 - Flame of the Redmanes;15000400;50500;0;
13312;Fire Mace +0 - Flame of the Redmanes;11000400;50500;0;
13313;Fire Large Club +0 - Flame of the Redmanes;12000400;50500;0;
13314;Fire Nightrider Flail +0 - Flame of the Redmanes;13000400;50500;0;
13315;Fire Short Spear +0 - Flame of the Redmanes;16000400;50500;0;
13316;Fire Lance +0 - Flame of the Redmanes;17060400;50500;0;
13317;Fire Halberd +0 - Flame of the Redmanes;18000400;50500;0;
13318;Fire Scythe +0 - Flame of the Redmanes;19000400;50500;0;
13319;Fire Caestus +0 - Flame of the Redmanes;21000400;50500;0;
13320;Fire Hookclaws +0 - Flame of the Redmanes;22000400;50500;0;
13321;Fire Whip +0 - Flame of the Redmanes;20000400;50500;0;
13322;Fire Duelist Greataxe +0 - Flame of the Redmanes;23040400;50500;0;
13350;Heavy Dagger +0 - Ground Slam;1000100;50600;0;
13351;Heavy Longsword +0 - Ground Slam;2000100;50600;0;
13352;Heavy Bastard Sword +0 - Ground Slam;3000100;50600;0;
13353;Heavy Greatsword +0 - Ground Slam;4000100;50600;0;
13354;Heavy Falchion +0 - Ground Slam;7000100;50600;0;
13355;Heavy Dismounter +0 - Ground Slam;8020100;50600;0;
13356;Heavy Uchigatana +0 - Ground Slam;9000100;50600;0;
13357;Heavy Twinblade +0 - Ground Slam;10000100;50600;0;
13358;Heavy Rapier +0 - Ground Slam;5020100;50600;0;
13359;Heavy Great epee +0 - Ground Slam;6020100;50600;0;
13360;Heavy Battle Axe +0 - Ground Slam;14000100;50600;0;
13361;Heavy Greataxe +0 - Ground Slam;15000100;50600;0;
13362;Heavy Mace +0 - Ground Slam;11000100;50600;0;
13363;Heavy Large Club +0 - Ground Slam;12000100;50600;0;
13364;Heavy Nightrider Flail +0 - Ground Slam;13000100;50600;0;
13365;Heavy Short Spear +0 - Ground Slam;16000100;50600;0;
13366;Heavy Lance +0 - Ground Slam;17060100;50600;0;
13367;Heavy Halberd +0 - Ground Slam;18000100;50600;0;
13368;Heavy Scythe +0 - Ground Slam;19000100;50600;0;
13369;Heavy Caestus +0 - Ground Slam;21000100;50600;0;
13370;Heavy Hookclaws +0 - Ground Slam;22000100;50600;0;
13371;Heavy Whip +0 - Ground Slam;20000100;50600;0;
13372;Heavy Duelist Greataxe +0 - Ground Slam;23040100;50600;0;
13400;Sacred Dagger +0 - Golden Slam;1000700;50700;0;
13401;Sacred Longsword +0 - Golden Slam;2000700;50700;0;
13402;Sacred Bastard Sword +0 - Golden Slam;3000700;50700;0;
13403;Sacred Greatsword +0 - Golden Slam;4000700;50700;0;
13404;Sacred Falchion +0 - Golden Slam;7000700;50700;0;
13405;Sacred Dismounter +0 - Golden Slam;8020700;50700;0;
13406;Sacred Uchigatana +0 - Golden Slam;9000700;50700;0;
13407;Sacred Twinblade +0 - Golden Slam;10000700;50700;0;
13408;Sacred Rapier +0 - Golden Slam;5020700;50700;0;
13409;Sacred Great epee +0 - Golden Slam;6020700;50700;0;
13410;Sacred Battle Axe +0 - Golden Slam;14000700;50700;0;
13411;Sacred Greataxe +0 - Golden Slam;15000700;50700;0;
13412;Sacred Mace +0 - Golden Slam;11000700;50700;0;
13413;Sacred Large Club +0 - Golden Slam;12000700;50700;0;
13414;Sacred Nightrider Flail +0 - Golden Slam;13000700;50700;0;
13415;Sacred Short Spear +0 - Golden Slam;16000700;50700;0;
13416;Sacred Lance +0 - Golden Slam;17060700;50700;0;
13417;Sacred Halberd +0 - Golden Slam;18000700;50700;0;
13418;Sacred Scythe +0 - Golden Slam;19000700;50700;0;
13419;Sacred Caestus +0 - Golden Slam;21000700;50700;0;
13420;Sacred Hookclaws +0 - Golden Slam;22000700;50700;0;
13421;Sacred Whip +0 - Golden Slam;20000700;50700;0;
13422;Sacred Duelist Greataxe +0 - Golden Slam;23040700;50700;0;
13453;Magic Greatsword +0 - Waves of Darkness;4000800;50800;0;
13461;Magic Greataxe +0 - Waves of Darkness;15000800;50800;0;
13463;Magic Large Club +0 - Waves of Darkness;12000800;50800;0;
13466;Magic Lance +0 - Waves of Darkness;17060800;50800;0;
13472;Magic Duelist Greataxe +0 - Waves of Darkness;23040800;50800;0;
13500;Heavy Dagger +0 - Hoarah Loux's Earthshaker;1000100;50900;0;
13501;Heavy Longsword +0 - Hoarah Loux's Earthshaker;2000100;50900;0;
13502;Heavy Bastard Sword +0 - Hoarah Loux's Earthshaker;3000100;50900;0;
13503;Heavy Greatsword +0 - Hoarah Loux's Earthshaker;4000100;50900;0;
13504;Heavy Falchion +0 - Hoarah Loux's Earthshaker;7000100;50900;0;
13505;Heavy Dismounter +0 - Hoarah Loux's Earthshaker;8020100;50900;0;
13506;Heavy Uchigatana +0 - Hoarah Loux's Earthshaker;9000100;50900;0;
13507;Heavy Twinblade +0 - Hoarah Loux's Earthshaker;10000100;50900;0;
13508;Heavy Rapier +0 - Hoarah Loux's Earthshaker;5020100;50900;0;
13509;Heavy Great epee +0 - Hoarah Loux's Earthshaker;6020100;50900;0;
13510;Heavy Battle Axe +0 - Hoarah Loux's Earthshaker;14000100;50900;0;
13511;Heavy Greataxe +0 - Hoarah Loux's Earthshaker;15000100;50900;0;
13512;Heavy Mace +0 - Hoarah Loux's Earthshaker;11000100;50900;0;
13513;Heavy Large Club +0 - Hoarah Loux's Earthshaker;12000100;50900;0;
13514;Heavy Nightrider Flail +0 - Hoarah Loux's Earthshaker;13000100;50900;0;
13515;Heavy Short Spear +0 - Hoarah Loux's Earthshaker;16000100;50900;0;
13516;Heavy Lance +0 - Hoarah Loux's Earthshaker;17060100;50900;0;
13517;Heavy Halberd +0 - Hoarah Loux's Earthshaker;18000100;50900;0;
13518;Heavy Scythe +0 - Hoarah Loux's Earthshaker;19000100;50900;0;
13519;Heavy Caestus +0 - Hoarah Loux's Earthshaker;21000100;50900;0;
13520;Heavy Hookclaws +0 - Hoarah Loux's Earthshaker;22000100;50900;0;
13521;Heavy Whip +0 - Hoarah Loux's Earthshaker;20000100;50900;0;
13522;Heavy Duelist Greataxe +0 - Hoarah Loux's Earthshaker;23040100;50900;0;
13550;Quality Dagger +0 - Determination;1000300;60000;0;
13551;Quality Longsword +0 - Determination;2000300;60000;0;
13552;Quality Bastard Sword +0 - Determination;3000300;60000;0;
13553;Quality Greatsword +0 - Determination;4000300;60000;0;
13554;Quality Falchion +0 - Determination;7000300;60000;0;
13555;Quality Dismounter +0 - Determination;8020300;60000;0;
13556;Quality Uchigatana +0 - Determination;9000300;60000;0;
13557;Quality Twinblade +0 - Determination;10000300;60000;0;
13558;Quality Rapier +0 - Determination;5020300;60000;0;
13559;Quality Great epee +0 - Determination;6020300;60000;0;
13560;Quality Battle Axe +0 - Determination;14000300;60000;0;
13561;Quality Greataxe +0 - Determination;15000300;60000;0;
13562;Quality Mace +0 - Determination;11000300;60000;0;
13563;Quality Large Club +0 - Determination;12000300;60000;0;
13564;Quality Nightrider Flail +0 - Determination;13000300;60000;0;
13565;Quality Short Spear +0 - Determination;16000300;60000;0;
13566;Quality Lance +0 - Determination;17060300;60000;0;
13567;Quality Halberd +0 - Determination;18000300;60000;0;
13568;Quality Scythe +0 - Determination;19000300;60000;0;
13569;Quality Caestus +0 - Determination;21000300;60000;0;
13570;Quality Hookclaws +0 - Determination;22000300;60000;0;
13571;Quality Whip +0 - Determination;20000300;60000;0;
13572;Quality Duelist Greataxe +0 - Determination;23040300;60000;0;
13600;Quality Dagger +0 - Royal Knight's Resolve;1000300;60100;0;
13601;Quality Longsword +0 - Royal Knight's Resolve;2000300;60100;0;
13602;Quality Bastard Sword +0 - Royal Knight's Resolve;3000300;60100;0;
13603;Quality Greatsword +0 - Royal Knight's Resolve;4000300;60100;0;
13604;Quality Falchion +0 - Royal Knight's Resolve;7000300;60100;0;
13605;Quality Dismounter +0 - Royal Knight's Resolve;8020300;60100;0;
13606;Quality Uchigatana +0 - Royal Knight's Resolve;9000300;60100;0;
13607;Quality Twinblade +0 - Royal Knight's Resolve;10000300;60100;0;
13608;Quality Rapier +0 - Royal Knight's Resolve;5020300;60100;0;
13609;Quality Great epee +0 - Royal Knight's Resolve;6020300;60100;0;
13610;Quality Battle Axe +0 - Royal Knight's Resolve;14000300;60100;0;
13611;Quality Greataxe +0 - Royal Knight's Resolve;15000300;60100;0;
13612;Quality Mace +0 - Royal Knight's Resolve;11000300;60100;0;
13613;Quality Large Club +0 - Royal Knight's Resolve;12000300;60100;0;
13614;Quality Nightrider Flail +0 - Royal Knight's Resolve;13000300;60100;0;
13615;Quality Short Spear +0 - Royal Knight's Resolve;16000300;60100;0;
13616;Quality Lance +0 - Royal Knight's Resolve;17060300;60100;0;
13617;Quality Halberd +0 - Royal Knight's Resolve;18000300;60100;0;
13618;Quality Scythe +0 - Royal Knight's Resolve;19000300;60100;0;
13619;Quality Caestus +0 - Royal Knight's Resolve;21000300;60100;0;
13620;Quality Hookclaws +0 - Royal Knight's Resolve;22000300;60100;0;
13621;Quality Whip +0 - Royal Knight's Resolve;20000300;60100;0;
13622;Quality Duelist Greataxe +0 - Royal Knight's Resolve;23040300;60100;0;
13650;Blood Dagger +0 - Assassin's Gambit;1001100;60200;0;
13651;Bloody Longsword +0 - Assassin's Gambit;2001100;60200;0;
13656;Blood Uchigatana +0 - Assassin's Gambit;9001100;60200;0;
13657;Bloody Twinblade +0 - Assassin's Gambit;10001100;60200;0;
13658;Blood Rapier +0 - Assassin's Gambit;5021100;60200;0;
13700;Sacred Dagger +0 - Golden Vow;1000700;60300;0;
13701;Sacred Longsword +0 - Golden Vow;2000700;60300;0;
13702;Sacred Bastard Sword +0 - Golden Vow;3000700;60300;0;
13703;Sacred Greatsword +0 - Golden Vow;4000700;60300;0;
13704;Sacred Falchion +0 - Golden Vow;7000700;60300;0;
13705;Sacred Dismounter +0 - Golden Vow;8020700;60300;0;
13706;Sacred Uchigatana +0 - Golden Vow;9000700;60300;0;
13707;Sacred Twinblade +0 - Golden Vow;10000700;60300;0;
13708;Sacred Rapier +0 - Golden Vow;5020700;60300;0;
13709;Sacred Great epee +0 - Golden Vow;6020700;60300;0;
13710;Sacred Battle Axe +0 - Golden Vow;14000700;60300;0;
13711;Sacred Greataxe +0 - Golden Vow;15000700;60300;0;
13712;Sacred Mace +0 - Golden Vow;11000700;60300;0;
13713;Sacred Large Club +0 - Golden Vow;12000700;60300;0;
13714;Sacred Nightrider Flail +0 - Golden Vow;13000700;60300;0;
13715;Sacred Short Spear +0 - Golden Vow;16000700;60300;0;
13716;Sacred Lance +0 - Golden Vow;17060700;60300;0;
13717;Sacred Halberd +0 - Golden Vow;18000700;60300;0;
13718;Sacred Scythe +0 - Golden Vow;19000700;60300;0;
13719;Sacred Caestus +0 - Golden Vow;21000700;60300;0;
13720;Sacred Hookclaws +0 - Golden Vow;22000700;60300;0;
13721;Sacred Whip +0 - Golden Vow;20000700;60300;0;
13722;Sacred Duelist Greataxe +0 - Golden Vow;23040700;60300;0;
13750;Sacred Dagger +0 - Sacred Order;1000700;60400;0;
13751;Sacred Longsword +0 - Sacred Order;2000700;60400;0;
13752;Sacred Bastard Sword +0 - Sacred Order;3000700;60400;0;
13753;Sacred Greatsword +0 - Sacred Order;4000700;60400;0;
13754;Sacred Falchion +0 - Sacred Order;7000700;60400;0;
13755;Sacred Dismounter +0 - Sacred Order;8020700;60400;0;
13756;Sacred Uchigatana +0 - Sacred Order;9000700;60400;0;
13757;Sacred Twinblade +0 - Sacred Order;10000700;60400;0;
13758;Sacred Rapier +0 - Sacred Order;5020700;60400;0;
13759;Sacred Great epee +0 - Sacred Order;6020700;60400;0;
13760;Sacred Battle Axe +0 - Sacred Order;14000700;60400;0;
13761;Sacred Greataxe +0 - Sacred Order;15000700;60400;0;
13762;Sacred Mace +0 - Sacred Order;11000700;60400;0;
13763;Sacred Large Club +0 - Sacred Order;12000700;60400;0;
13764;Sacred Nightrider Flail +0 - Sacred Order;13000700;60400;0;
13765;Sacred Short Spear +0 - Sacred Order;16000700;60400;0;
13766;Sacred Lance +0 - Sacred Order;17060700;60400;0;
13767;Sacred Halberd +0 - Sacred Order;18000700;60400;0;
13768;Sacred Scythe +0 - Sacred Order;19000700;60400;0;
13769;Sacred Caestus +0 - Sacred Order;21000700;60400;0;
13770;Sacred Hookclaws +0 - Sacred Order;22000700;60400;0;
13771;Sacred Whip +0 - Sacred Order;20000700;60400;0;
13772;Sacred Duelist Greataxe +0 - Sacred Order;23040700;60400;0;
13800;Sacred Dagger +0 - Shared Order;1000700;60500;0;
13801;Sacred Longsword +0 - Shared Order;2000700;60500;0;
13802;Sacred Bastard Sword +0 - Shared Order;3000700;60500;0;
13803;Sacred Greatsword +0 - Shared Order;4000700;60500;0;
13804;Sacred Falchion +0 - Shared Order;7000700;60500;0;
13805;Sacred Dismounter +0 - Shared Order;8020700;60500;0;
13806;Sacred Uchigatana +0 - Shared Order;9000700;60500;0;
13807;Sacred Twinblade +0 - Shared Order;10000700;60500;0;
13808;Sacred Rapier +0 - Shared Order;5020700;60500;0;
13809;Sacred Great epee +0 - Shared Order;6020700;60500;0;
13810;Sacred Battle Axe +0 - Shared Order;14000700;60500;0;
13811;Sacred Greataxe +0 - Shared Order;15000700;60500;0;
13812;Sacred Mace +0 - Shared Order;11000700;60500;0;
13813;Sacred Large Club +0 - Shared Order;12000700;60500;0;
13814;Sacred Nightrider Flail +0 - Shared Order;13000700;60500;0;
13815;Sacred Short Spear +0 - Shared Order;16000700;60500;0;
13816;Sacred Lance +0 - Shared Order;17060700;60500;0;
13817;Sacred Halberd +0 - Shared Order;18000700;60500;0;
13818;Sacred Scythe +0 - Shared Order;19000700;60500;0;
13819;Sacred Caestus +0 - Shared Order;21000700;60500;0;
13820;Sacred Hookclaws +0 - Shared Order;22000700;60500;0;
13821;Sacred Whip +0 - Shared Order;20000700;60500;0;
13822;Sacred Duelist Greataxe +0 - Shared Order;23040700;60500;0;
13850;Blood Dagger +0 - Seppuku;1001100;60600;0;
13851;Bloody Longsword +0 - Seppuku;2001100;60600;0;
13852;Bloody Bastard Sword +0 - Seppuku;3001100;60600;0;
13854;Blood Falchion +0 - Seppuku;7001100;60600;0;
13855;Blood Dismounter +0 - Seppuku;8021100;60600;0;
13856;Blood Uchigatana +0 - Seppuku;9001100;60600;0;
13857;Bloody Twinblade +0 - Seppuku;10001100;60600;0;
13858;Blood Rapier +0 - Seppuku;5021100;60600;0;
13859;Blood Great epee +0 - Seppuku;6021100;60600;0;
13865;Blood Short Spear +0 - Seppuku;16001100;60600;0;
13866;Bloody Lance +0 - Seppuku;17061100;60600;0;
13867;Blood Halberd +0 - Seppuku;18001100;60600;0;
13900;Heavy Dagger +0 - Cragblade;1000100;60700;0;
13901;Heavy Longsword +0 - Cragblade;2000100;60700;0;
13902;Heavy Bastard Sword +0 - Cragblade;3000100;60700;0;
13903;Heavy Greatsword +0 - Cragblade;4000100;60700;0;
13904;Heavy Falchion +0 - Cragblade;7000100;60700;0;
13905;Heavy Dismounter +0 - Cragblade;8020100;60700;0;
13906;Heavy Uchigatana +0 - Cragblade;9000100;60700;0;
13907;Heavy Twinblade +0 - Cragblade;10000100;60700;0;
13908;Heavy Rapier +0 - Cragblade;5020100;60700;0;
13909;Heavy Great epee +0 - Cragblade;6020100;60700;0;
13910;Heavy Battle Axe +0 - Cragblade;14000100;60700;0;
13911;Heavy Greataxe +0 - Cragblade;15000100;60700;0;
13912;Heavy Mace +0 - Cragblade;11000100;60700;0;
13913;Heavy Large Club +0 - Cragblade;12000100;60700;0;
13914;Heavy Nightrider Flail +0 - Cragblade;13000100;60700;0;
13915;Heavy Short Spear +0 - Cragblade;16000100;60700;0;
13916;Heavy Lance +0 - Cragblade;17060100;60700;0;
13917;Heavy Halberd +0 - Cragblade;18000100;60700;0;
13918;Heavy Scythe +0 - Cragblade;19000100;60700;0;
13919;Heavy Caestus +0 - Cragblade;21000100;60700;0;
13920;Heavy Hookclaws +0 - Cragblade;22000100;60700;0;
13922;Heavy Duelist Greataxe +0 - Cragblade;23040100;60700;0;
13951;Heavy Longsword +0 - Barbaric Roar;2000100;65000;0;
13952;Heavy Bastard Sword +0 - Barbaric Roar;3000100;65000;0;
13953;Heavy Greatsword +0 - Barbaric Roar;4000100;65000;0;
13954;Heavy Falchion +0 - Barbaric Roar;7000100;65000;0;
13955;Heavy Dismounter +0 - Barbaric Roar;8020100;65000;0;
13956;Heavy Uchigatana +0 - Barbaric Roar;9000100;65000;0;
13957;Heavy Twinblade +0 - Barbaric Roar;10000100;65000;0;
13960;Heavy Battle Axe +0 - Barbaric Roar;14000100;65000;0;
13961;Heavy Greataxe +0 - Barbaric Roar;15000100;65000;0;
13962;Heavy Mace +0 - Barbaric Roar;11000100;65000;0;
13963;Heavy Large Club +0 - Barbaric Roar;12000100;65000;0;
13964;Heavy Nightrider Flail +0 - Barbaric Roar;13000100;65000;0;
13965;Heavy Short Spear +0 - Barbaric Roar;16000100;65000;0;
13966;Heavy Lance +0 - Barbaric Roar;17060100;65000;0;
13967;Heavy Halberd +0 - Barbaric Roar;18000100;65000;0;
13968;Heavy Scythe +0 - Barbaric Roar;19000100;65000;0;
13969;Heavy Caestus +0 - Barbaric Roar;21000100;65000;0;
13970;Heavy Hookclaws +0 - Barbaric Roar;22000100;65000;0;
13972;Heavy Duelist Greataxe +0 - Barbaric Roar;23040100;65000;0;
14001;Heavy Longsword +0 - War Cry;2000100;65100;0;
14002;Heavy Bastard Sword +0 - War Cry;3000100;65100;0;
14003;Heavy Greatsword +0 - War Cry;4000100;65100;0;
14004;Heavy Falchion +0 - War Cry;7000100;65100;0;
14005;Heavy Dismounter +0 - War Cry;8020100;65100;0;
14006;Heavy Uchigatana +0 - War Cry;9000100;65100;0;
14007;Heavy Twinblade +0 - War Cry;10000100;65100;0;
14010;Heavy Battle Axe +0 - War Cry;14000100;65100;0;
14011;Heavy Greataxe +0 - War Cry;15000100;65100;0;
14012;Heavy Mace +0 - War Cry;11000100;65100;0;
14013;Heavy Large Club +0 - War Cry;12000100;65100;0;
14014;Heavy Nightrider Flail +0 - War Cry;13000100;65100;0;
14015;Heavy Short Spear +0 - War Cry;16000100;65100;0;
14016;Heavy Lance +0 - War Cry;17060100;65100;0;
14017;Heavy Halberd +0 - War Cry;18000100;65100;0;
14018;Heavy Scythe +0 - War Cry;19000100;65100;0;
14019;Heavy Caestus +0 - War Cry;21000100;65100;0;
14020;Heavy Hookclaws +0 - War Cry;22000100;65100;0;
14022;Heavy Duelist Greataxe +0 - War Cry;23040100;65100;0;
14050;Keen Dagger +0 - Beast's Roar;1000200;65200;0;
14051;Keen Longsword +0 - Beast's Roar;2000200;65200;0;
14052;Keen Bastard Sword +0 - Beast's Roar;3000200;65200;0;
14053;Keen Greatsword +0 - Beast's Roar;4000200;65200;0;
14054;Keen Falchion +0 - Beast's Roar;7000200;65200;0;
14055;Keen Dismounter +0 - Beast's Roar;8020200;65200;0;
14056;Keen Uchigatana +0 - Beast's Roar;9000200;65200;0;
14057;Keen Twinblade +0 - Beast's Roar;10000200;65200;0;
14058;Keen Rapier +0 - Beast's Roar;5020200;65200;0;
14059;Keen Great epee +0 - Beast's Roar;6020200;65200;0;
14060;Keen Battle Axe +0 - Beast's Roar;14000200;65200;0;
14061;Keen Greataxe +0 - Beast's Roar;15000200;65200;0;
14062;Keen Mace +0 - Beast's Roar;11000200;65200;0;
14063;Keen Large Club +0 - Beast's Roar;12000200;65200;0;
14064;Keen Nightrider Flail +0 - Beast's Roar;13000200;65200;0;
14065;Keen Short Spear +0 - Beast's Roar;16000200;65200;0;
14066;Keen Lance +0 - Beast's Roar;17060200;65200;0;
14067;Keen Halberd +0 - Beast's Roar;18000200;65200;0;
14068;Keen Scythe +0 - Beast's Roar;19000200;65200;0;
14069;Keen Caestus +0 - Beast's Roar;21000200;65200;0;
14070;Keen Hookclaws +0 - Beast's Roar;22000200;65200;0;
14071;Keen Whip +0 - Beast's Roar;20000200;65200;0;
14072;Keen Duelist Greataxe +0 - Beast's Roar;23040200;65200;0;
14102;Heavy Bastard Sword +0 - Troll's Roar;3000100;65300;0;
14103;Heavy Greatsword +0 - Troll's Roar;4000100;65300;0;
14105;Heavy Dismounter +0 - Troll's Roar;8020100;65300;0;
14111;Heavy Greataxe +0 - Troll's Roar;15000100;65300;0;
14113;Heavy Large Club +0 - Troll's Roar;12000100;65300;0;
14122;Heavy Duelist Greataxe +0 - Troll's Roar;23040100;65300;0;
14151;Heavy Longsword +0 - Braggart's Roar;2000100;65400;0;
14152;Heavy Bastard Sword +0 - Braggart's Roar;3000100;65400;0;
14153;Heavy Greatsword +0 - Braggart's Roar;4000100;65400;0;
14154;Heavy Falchion +0 - Braggart's Roar;7000100;65400;0;
14155;Heavy Dismounter +0 - Braggart's Roar;8020100;65400;0;
14156;Heavy Uchigatana +0 - Braggart's Roar;9000100;65400;0;
14157;Heavy Twinblade +0 - Braggart's Roar;10000100;65400;0;
14160;Heavy Battle Axe +0 - Braggart's Roar;14000100;65400;0;
14161;Heavy Greataxe +0 - Braggart's Roar;15000100;65400;0;
14162;Heavy Mace +0 - Braggart's Roar;11000100;65400;0;
14163;Heavy Large Club +0 - Braggart's Roar;12000100;65400;0;
14164;Heavy Nightrider Flail +0 - Braggart's Roar;13000100;65400;0;
14165;Heavy Short Spear +0 - Braggart's Roar;16000100;65400;0;
14166;Heavy Lance +0 - Braggart's Roar;17060100;65400;0;
14167;Heavy Halberd +0 - Braggart's Roar;18000100;65400;0;
14168;Heavy Scythe +0 - Braggart's Roar;19000100;65400;0;
14169;Heavy Caestus +0 - Braggart's Roar;21000100;65400;0;
14170;Heavy Hookclaws +0 - Braggart's Roar;22000100;65400;0;
14172;Heavy Duelist Greataxe +0 - Braggart's Roar;23040100;65400;0;
14200;Quality Dagger +0 - Endure;1000300;70000;0;
14201;Quality Longsword +0 - Endure;2000300;70000;0;
14202;Quality Bastard Sword +0 - Endure;3000300;70000;0;
14203;Quality Greatsword +0 - Endure;4000300;70000;0;
14204;Quality Falchion +0 - Endure;7000300;70000;0;
14205;Quality Dismounter +0 - Endure;8020300;70000;0;
14206;Quality Uchigatana +0 - Endure;9000300;70000;0;
14207;Quality Twinblade +0 - Endure;10000300;70000;0;
14208;Quality Rapier +0 - Endure;5020300;70000;0;
14209;Quality Great epee +0 - Endure;6020300;70000;0;
14210;Quality Battle Axe +0 - Endure;14000300;70000;0;
14211;Quality Greataxe +0 - Endure;15000300;70000;0;
14212;Quality Mace +0 - Endure;11000300;70000;0;
14213;Quality Large Club +0 - Endure;12000300;70000;0;
14214;Quality Nightrider Flail +0 - Endure;13000300;70000;0;
14215;Quality Short Spear +0 - Endure;16000300;70000;0;
14216;Quality Lance +0 - Endure;17060300;70000;0;
14217;Quality Halberd +0 - Endure;18000300;70000;0;
14218;Quality Scythe +0 - Endure;19000300;70000;0;
14219;Quality Caestus +0 - Endure;21000300;70000;0;
14220;Quality Hookclaws +0 - Endure;22000300;70000;0;
14221;Quality Whip +0 - Endure;20000300;70000;0;
14222;Quality Duelist Greataxe +0 - Endure;23040300;70000;0;
14278;Quality Red Thorn Roundshield +0 - Vow of the Indomitable;30070300;70100;0;
14279;Quality Kite Shield +0 - Vow of the Indomitable;31000300;70100;0;
14280;Quality Dragon Towershield +0 - Vow of the Indomitable;32000300;70100;0;
14328;Quality Red Thorn Roundshield +0 - Holy Ground;30070300;70200;0;
14329;Quality Kite Shield +0 - Holy Ground;31000300;70200;0;
14330;Quality Dragon Towershield +0 - Holy Ground;32000300;70200;0;
14350;Quality Dagger +0 - Quickstep;1000300;80000;0;
14351;Quality Longsword +0 - Quickstep;2000300;80000;0;
14352;Quality Bastard Sword +0 - Quickstep;3000300;80000;0;
14353;Quality Greatsword +0 - Quickstep;4000300;80000;0;
14354;Quality Falchion +0 - Quickstep;7000300;80000;0;
14355;Quality Dismounter +0 - Quickstep;8020300;80000;0;
14356;Quality Uchigatana +0 - Quickstep;9000300;80000;0;
14357;Quality Twinblade +0 - Quickstep;10000300;80000;0;
14358;Quality Rapier +0 - Quickstep;5020300;80000;0;
14359;Quality Great epee +0 - Quickstep;6020300;80000;0;
14360;Quality Battle Axe +0 - Quickstep;14000300;80000;0;
14361;Quality Greataxe +0 - Quickstep;15000300;80000;0;
14362;Quality Mace +0 - Quickstep;11000300;80000;0;
14363;Quality Large Club +0 - Quickstep;12000300;80000;0;
14364;Quality Nightrider Flail +0 - Quickstep;13000300;80000;0;
14365;Quality Short Spear +0 - Quickstep;16000300;80000;0;
14366;Quality Lance +0 - Quickstep;17060300;80000;0;
14367;Quality Halberd +0 - Quickstep;18000300;80000;0;
14368;Quality Scythe +0 - Quickstep;19000300;80000;0;
14369;Quality Caestus +0 - Quickstep;21000300;80000;0;
14370;Quality Hookclaws +0 - Quickstep;22000300;80000;0;
14371;Quality Whip +0 - Quickstep;20000300;80000;0;
14372;Quality Duelist Greataxe +0 - Quickstep;23040300;80000;0;
14400;Quality Dagger +0 - Bloodhound's Step;1000300;80100;0;
14401;Quality Longsword +0 - Bloodhound's Step;2000300;80100;0;
14402;Quality Bastard Sword +0 - Bloodhound's Step;3000300;80100;0;
14403;Quality Greatsword +0 - Bloodhound's Step;4000300;80100;0;
14404;Quality Falchion +0 - Bloodhound's Step;7000300;80100;0;
14405;Quality Dismounter +0 - Bloodhound's Step;8020300;80100;0;
