Row ID;Row Name;variationId;behaviorJudgeId;ezStateBehaviorType_old;refType;refId;consumeSA;stamina;consumeDurability;category;heroPoint
102113640;Cipher Pata;2113;640;1;0;2101640;0;0;0;12;0;
102113642;Cipher Pata;2113;642;1;0;2101642;0;13;0;12;0;
102113645;Cipher Pata;2113;645;1;0;2101645;0;20;0;12;0;
102113650;Cipher Pata;2113;650;1;0;2101650;0;8;0;12;0;
102113660;Cipher Pata;2113;660;1;0;2101660;0;13;0;12;0;
102113700;Cipher Pata - Horse - L1 #1;2113;700;1;0;2101700;0;8;0;12;0;
102113705;Cipher Pata - Horse - L1 #2;2113;705;1;0;2101705;0;8;0;12;0;
102113710;Cipher Pata - Horse - L1 #3;2113;710;1;0;2101710;0;8;0;12;0;
102113730;Cipher Pata - Horse - L2 - Hold;2113;730;1;0;2101730;0;0;0;12;0;
102113732;Cipher Pata - Horse - L2 - Release;2113;732;1;0;2101732;0;13;0;12;0;
102113735;Cipher Pata;2113;735;1;0;2101735;0;20;0;12;0;
102113740;Cipher Pata;2113;740;1;0;2101740;0;0;0;12;0;
102113742;Cipher Pata;2113;742;1;0;2101742;0;13;0;12;0;
102113745;Cipher Pata;2113;745;1;0;2101745;0;20;0;12;0;
102113750;Cipher Pata;2113;750;1;0;2101750;0;8;0;12;0;
102113760;Cipher Pata;2113;760;1;0;2101760;0;13;0;12;0;
102113800;Cipher Pata - Powerstance - R1 Combo #1 Right-hand;2113;800;1;0;2101800;0;7;0;1;0;
102113805;Cipher Pata - Powerstance - R1 Combo #1 Left-hand;2113;805;1;0;2101805;0;7;0;2;0;
102113810;Cipher Pata - Powerstance - R1 Combo #2 Right-hand;2113;810;1;0;2101810;0;7;0;1;0;
102113815;Cipher Pata - Powerstance - R1 Combo #2 Left-hand;2113;815;1;0;2101815;0;7;0;2;0;
102113820;Cipher Pata - Powerstance - R1 Combo #3 Right-hand;2113;820;1;0;2101820;0;7;0;1;0;
102113825;Cipher Pata - Powerstance - R1 Combo #3 Left-hand;2113;825;1;0;2101825;0;7;0;2;0;
102113830;Cipher Pata - Powerstance - R1 Combo #4 Right-hand;2113;830;1;0;2101830;0;7;0;1;0;
102113835;Cipher Pata - Powerstance - R1 Combo #4 Left-hand;2113;835;1;0;2101835;0;7;0;2;0;
102113840;Cipher Pata;2113;840;1;0;2101840;0;7;0;1;0;
102113845;Cipher Pata;2113;845;1;0;2101845;0;7;0;2;0;
102113850;Cipher Pata;2113;850;1;0;2101850;0;7;0;1;0;
102113855;Cipher Pata;2113;855;1;0;2101855;0;7;0;2;0;
102113860;Cipher Pata - Powerstance - R1 - Dash Right-hand;2113;860;1;0;2101860;0;9;0;1;0;
102113865;Cipher Pata - Powerstance - R1 - Dash Left-hand;2113;865;1;0;2101865;0;9;0;2;0;
102113870;Cipher Pata - Powerstance - R1 - Roll Right-hand;2113;870;1;0;2101870;0;7;0;1;0;
102113875;Cipher Pata - Powerstance - R1 - Roll Left-hand;2113;875;1;0;2101875;0;7;0;2;0;
102113880;Cipher Pata - Powerstance - R1 - Backstep Right-hand;2113;880;1;0;2101880;0;7;0;1;0;
102113885;Cipher Pata - Powerstance - R1 - Backstep Left-hand;2113;885;1;0;2101885;0;7;0;2;0;
102113890;Cipher Pata - Powerstance - R1 - Jump Right-hand;2113;890;1;0;2101890;0;12;0;1;0;
102113895;Cipher Pata - Powerstance - R1 - Jump Left-hand;2113;895;1;0;2101895;0;12;0;2;0;
102200000;Claw - 1H - R1 #1;2200;0;1;0;2200000;0;8;0;1;0;
102200010;Claw - 1H - R1 #2;2200;10;1;0;2200010;0;8;0;1;0;
102200020;Claw - 1H - R1 #3;2200;20;1;0;2200020;0;8;0;1;0;
102200030;Claw - 1H - R1 #4;2200;30;1;0;2200030;0;8;0;1;0;
102200040;Claw - 1H - R1 #5;2200;40;1;0;2200040;0;8;0;1;0;
102200050;Claw - 1H - R1 #6;2200;50;1;0;2200050;0;8;0;1;0;
102200100;Claw - 1H - R2 #1;2200;100;1;0;2200100;0;13;0;1;0;
102200105;Claw - 1H - R2 #1 - Charged;2200;105;1;0;2200105;0;20;0;1;0;
102200110;Claw - 1H - R2 #2;2200;110;1;0;2200110;0;13;0;1;0;
102200115;Claw - 1H - R2 #2 - Charged;2200;115;1;0;2200115;0;20;0;1;0;
102200120;Claw - 1H - R1 - Dash #1;2200;120;1;0;2200120;0;9;0;1;0;
102200125;Claw - 1H - R1 - Dash #2;2200;125;1;0;2200125;0;13;0;1;0;
102200130;Claw - 1H - R1 - Roll;2200;130;1;0;2200130;0;7;0;1;0;
102200140;Claw - 1H - R1 - Crouch;2200;140;1;0;2200140;0;7;0;1;0;
102200141;Claw;2200;141;1;0;2200141;0;0;0;1;0;
102200150;Claw - 1H - R1 - Crouch;2200;150;1;0;2200150;0;7;0;1;0;
102200155;Claw;2200;155;1;0;2200155;0;7;0;1;0;
102200160;Claw - 1H - R1 - Jump #2;2200;160;1;0;2200160;0;13;0;1;0;
102200165;Claw;2200;165;1;0;2200165;0;13;0;1;0;
102200180;Claw - 1H - R1 - Guard Counter;2200;180;1;0;2200180;0;13;0;1;0;
102200200;Claw - 2H - R1 #1;2200;200;1;0;2200200;0;7;0;12;0;
102200205;Claw;2200;205;1;0;2200205;0;7;0;12;0;
102200210;Claw - 2H - R1 #2;2200;210;1;0;2200210;0;7;0;12;0;
102200215;Claw;2200;215;1;0;2200215;0;7;0;12;0;
102200220;Claw - 2H - R1 #3;2200;220;1;0;2200220;0;7;0;12;0;
102200225;Claw;2200;225;1;0;2200225;0;7;0;12;0;
102200230;Claw - 2H - R1 #4;2200;230;1;0;2200230;0;7;0;12;0;
102200240;Claw - 2H - R1 #5;2200;240;1;0;2200240;0;7;0;12;0;
102200245;Claw;2200;245;1;0;2200245;0;7;0;12;0;
102200250;Claw - 2H - R1 #6;2200;250;1;0;2200250;0;7;0;12;0;
102200255;Claw;2200;255;1;0;2200255;0;7;0;12;0;
102200300;Claw - 2H - R2 #1;2200;300;1;0;2200300;0;18;0;12;0;
102200305;Claw - 2H - R2 #1 - Charged;2200;305;1;0;2200305;0;18;0;12;0;
102200306;Claw;2200;306;1;0;2200306;0;18;0;12;0;
102200310;Claw - 2H - R2 #2;2200;310;1;0;2200310;0;18;0;12;0;
102200315;Claw - 2H - R2 #2 - Charged;2200;315;1;0;2200315;0;18;0;12;0;
102200316;Claw;2200;316;1;0;2200316;0;18;0;12;0;
102200320;Claw - 2H - R1 - Dash #1;2200;320;1;0;2200320;0;9;0;12;0;
102200321;Claw;2200;321;1;0;2200321;0;9;0;12;0;
102200325;Claw - 2H - R1 - Dash #2;2200;325;1;0;2200325;0;12;0;12;0;
102200326;Claw;2200;326;1;0;2200326;0;6;0;12;0;
102200327;Claw;2200;327;1;0;2200327;0;6;0;12;0;
102200330;Claw - 2H - R1 - Roll;2200;330;1;0;2200330;0;7;0;12;0;
102200331;Claw;2200;331;1;0;2200331;0;7;0;12;0;
102200340;Claw - 2H - R1 - Crouch;2200;340;1;0;2200340;0;7;0;12;0;
102200341;Claw;2200;341;1;0;2200341;0;7;0;12;0;
102200350;Claw - 2H - R1 - Jump #1;2200;350;1;0;2200350;0;7;0;12;0;
102200351;Claw;2200;351;1;0;2200351;0;7;0;12;0;
102200355;Claw;2200;355;1;0;2200355;0;7;0;12;0;
102200360;Claw - 2H - R1 - Jump #2;2200;360;1;0;2200360;0;12;0;12;0;
102200361;Claw;2200;361;1;0;2200361;0;12;0;12;0;
102200365;Claw;2200;365;1;0;2200365;0;12;0;12;0;
102200380;Claw - 2H - R1 - Guard Counter;2200;380;1;0;2200380;0;12;0;12;0;
102200381;Claw;2200;381;1;0;2200381;0;12;0;12;0;
102200400;Claw - 1H - L1 #1;2200;400;1;0;2200400;0;8;0;2;0;
102200410;Claw - 1H - L1 #2;2200;410;1;0;2200410;0;8;0;2;0;
102200420;Claw - 1H - L1 #3;2200;420;1;0;2200420;0;8;0;2;0;
102200430;Claw - 1H - L1 #4;2200;430;1;0;2200430;0;8;0;2;0;
102200440;Claw - 1H - L1 #5;2200;440;1;0;2200440;0;8;0;2;0;
102200450;Claw - 1H - L1 #6;2200;450;1;0;2200450;0;8;0;2;0;
102200460;Claw;2200;460;1;0;2200460;0;0;0;0;0;
102200470;Claw;2200;470;1;0;2200470;0;0;0;0;0;
102200480;Claw;2200;480;1;0;2200480;0;0;0;0;0;
102200500;Claw;2200;500;1;0;2200500;0;6;0;12;0;
102200501;Claw;2200;501;1;0;2200501;0;7;0;12;0;
102200505;Claw;2200;505;1;0;2200505;0;0;0;12;0;
102200506;Claw;2200;506;1;0;2200506;0;0;0;12;0;
102200509;Claw;2200;509;1;0;2200509;0;8;0;12;0;
102200510;Claw;2200;510;1;0;2200510;0;6;0;12;0;
102200511;Claw;2200;511;1;0;2200511;0;7;0;12;0;
102200515;Claw;2200;515;1;0;2200515;0;0;0;12;0;
102200516;Claw;2200;516;1;0;2200516;0;0;0;12;0;
102200517;Claw;2200;517;1;0;2200517;0;0;0;12;0;
102200520;Claw;2200;520;1;0;2200520;0;0;0;12;0;
102200530;Claw;2200;530;1;0;2200530;0;6;0;12;0;
102200531;Claw;2200;531;1;0;2200531;0;7;0;12;0;
102200540;Claw;2200;540;1;0;2200540;0;0;0;12;0;
102200550;Claw;2200;550;1;0;2200550;0;13;0;12;0;
102200560;Claw;2200;560;1;0;2200560;0;6;0;12;0;
102200561;Claw;2200;561;1;0;2200561;0;7;0;12;0;
102200590;Claw;2200;590;1;0;2200590;0;0;0;0;0;
102200591;Claw - 1H - L1 - Parry;2200;591;1;0;2200591;0;10;0;0;0;
102200600;Claw - Horse - R1 #1;2200;600;1;0;2200600;0;8;0;12;0;
102200605;Claw - Horse - R1 #2;2200;605;1;0;2200605;0;8;0;12;0;
102200610;Claw - Horse - R1 #3;2200;610;1;0;2200610;0;8;0;12;0;
102200630;Claw - Horse - R2 - Hold;2200;630;1;0;2200630;0;0;0;12;0;
102200632;Claw - Horse - R2 - Release;2200;632;1;0;2200632;0;13;0;12;0;
102200635;Claw;2200;635;1;0;2200635;0;20;0;12;0;
102200640;Claw;2200;640;1;0;2200640;0;0;0;12;0;
102200642;Claw;2200;642;1;0;2200642;0;13;0;12;0;
102200645;Claw;2200;645;1;0;2200645;0;20;0;12;0;
102200650;Claw;2200;650;1;0;2200650;0;8;0;12;0;
102200660;Claw;2200;660;1;0;2200660;0;13;0;12;0;
102200665;Claw;2200;665;1;0;2200665;0;13;0;12;0;
102200700;Claw - Horse - L1 #1;2200;700;1;0;2200700;0;8;0;12;0;
102200705;Claw - Horse - L1 #2;2200;705;1;0;2200705;0;8;0;12;0;
102200710;Claw - Horse - L1 #3;2200;710;1;0;2200710;0;8;0;12;0;
102200730;Claw - Horse - L2 - Hold;2200;730;1;0;2200730;0;0;0;12;0;
102200732;Claw - Horse - L2 - Release;2200;732;1;0;2200732;0;13;0;12;0;
102200735;Claw;2200;735;1;0;2200735;0;20;0;12;0;
102200740;Claw;2200;740;1;0;2200740;0;0;0;12;0;
102200742;Claw;2200;742;1;0;2200742;0;13;0;12;0;
102200745;Claw;2200;745;1;0;2200745;0;20;0;12;0;
102200750;Claw;2200;750;1;0;2200750;0;8;0;12;0;
102200760;Claw;2200;760;1;0;2200760;0;13;0;12;0;
102200765;Claw;2200;765;1;0;2200765;0;13;0;12;0;
102200800;Claw - Powerstance - R1 Combo #1 Right-hand;2200;800;1;0;2200800;0;7;0;1;0;
102200805;Claw - Powerstance - R1 Combo #1 Left-hand;2200;805;1;0;2200805;0;7;0;2;0;
102200810;Claw - Powerstance - R1 Combo #2 Right-hand;2200;810;1;0;2200810;0;7;0;1;0;
102200815;Claw - Powerstance - R1 Combo #2 Left-hand;2200;815;1;0;2200815;0;7;0;2;0;
102200820;Claw - Powerstance - R1 Combo #3 Right-hand;2200;820;1;0;2200820;0;7;0;1;0;
102200825;Claw - Powerstance - R1 Combo #3 Left-hand;2200;825;1;0;2200825;0;7;0;2;0;
102200830;Claw - Powerstance - R1 Combo #4 Right-hand;2200;830;1;0;2200830;0;7;0;1;0;
102200840;Claw;2200;840;1;0;2200840;0;7;0;1;0;
102200845;Claw;2200;845;1;0;2200845;0;7;0;2;0;
102200850;Claw;2200;850;1;0;2200850;0;7;0;1;0;
102200855;Claw;2200;855;1;0;2200855;0;7;0;2;0;
102200860;Claw - Powerstance - R1 - Dash Right-hand;2200;860;1;0;2200860;0;9;0;1;0;
102200865;Claw - Powerstance - R1 - Dash Left-hand;2200;865;1;0;2200865;0;9;0;2;0;
102200870;Claw - Powerstance - R1 - Roll Right-hand;2200;870;1;0;2200870;0;7;0;1;0;
102200875;Claw - Powerstance - R1 - Roll Left-hand;2200;875;1;0;2200875;0;7;0;2;0;
102200880;Claw - Powerstance - R1 - Backstep Right-hand;2200;880;1;0;2200880;0;7;0;1;0;
102200885;Claw - Powerstance - R1 - Backstep Left-hand;2200;885;1;0;2200885;0;7;0;2;0;
102200890;Claw - Powerstance - R1 - Jump Right-hand;2200;890;1;0;2200890;0;7;0;1;0;
102200895;Claw - Powerstance - R1 - Jump Left-hand;2200;895;1;0;2200895;0;12;0;2;0;
102200896;Claw;2200;896;1;0;2200896;0;12;0;1;0;
102201100;Raptor Talons - 1H - R2 #1;2201;100;1;0;2201100;0;13;0;1;0;
102201105;Raptor Talons - 1H - R2 #1 - Charged;2201;105;1;0;2201105;0;23;0;1;0;
102201110;Raptor Talons - 1H - R2 #2;2201;110;1;0;2201110;0;13;0;1;0;
102201115;Raptor Talons - 1H - R2 #2 - Charged;2201;115;1;0;2201115;0;23;0;1;0;
102201150;Raptor Talons - 1H - R1 - Crouch;2201;150;1;0;2201150;0;10;0;1;0;
102201160;Raptor Talons - 1H - R1 - Jump #2;2201;160;1;0;2201160;0;17;0;1;0;
102201300;Raptor Talons - 2H - R2 #1;2201;300;1;0;2201300;0;12;0;12;0;
102201303;Raptor Talons;2201;303;1;0;2201303;0;12;0;12;0;
102201305;Raptor Talons - 2H - R2 #1 - Charged;2201;305;1;0;2201305;0;20;0;12;0;
102201308;Raptor Talons;2201;308;1;0;2201308;0;20;0;12;0;
102201310;Raptor Talons - 2H - R2 #2;2201;310;1;0;2201310;0;12;0;12;0;
102201313;Raptor Talons;2201;313;1;0;2201313;0;12;0;12;0;
102201315;Raptor Talons - 2H - R2 #2 - Charged;2201;315;1;0;2201315;0;20;0;12;0;
102201318;Raptor Talons;2201;318;1;0;2201318;0;20;0;12;0;
102201350;Raptor Talons - 2H - R1 - Jump #1;2201;350;1;0;2201350;0;10;0;12;0;
102201351;Raptor Talons;2201;351;1;0;2201351;0;10;0;12;0;
102201360;Raptor Talons - 2H - R1 - Jump #2;2201;360;1;0;2201360;0;15;0;12;0;
102201361;Raptor Talons;2201;361;1;0;2201361;0;15;0;12;0;
102300000;Colossal Weapon - 1H - R1 #1;2300;0;1;0;2300000;0;20;0;1;0;
102300001;Colossal Weapon;2300;1;1;0;2300001;0;0;0;1;0;
102300002;Colossal Weapon;2300;2;1;0;2300002;0;0;0;1;0;
102300010;Colossal Weapon - 1H - R1 #2;2300;10;1;0;2300010;0;20;0;1;0;
102300020;Colossal Weapon - 1H - R1 #3;2300;20;1;0;2300020;0;20;0;1;0;
102300100;Colossal Weapon - 1H - R2 #1;2300;100;1;0;2300100;0;30;0;1;0;
102300105;Colossal Weapon - 1H - R2 #1 - Charged;2300;105;1;0;2300105;0;40;0;1;0;
102300110;Colossal Weapon - 1H - R2 #2;2300;110;1;0;2300110;0;30;0;1;0;
102300115;Colossal Weapon - 1H - R2 #2 - Charged;2300;115;1;0;2300115;0;40;0;1;0;
102300120;Colossal Weapon - 1H - R1 - Dash #1;2300;120;1;0;2300120;0;24;0;1;0;
102300125;Colossal Weapon - 1H - R1 - Dash #2;2300;125;1;0;2300125;0;30;0;1;0;
102300130;Colossal Weapon - 1H - R1 - Roll;2300;130;1;0;2300130;0;16;0;1;0;
102300140;Colossal Weapon - 1H - R1 - Crouch;2300;140;1;0;2300140;0;16;0;1;0;
102300150;Colossal Weapon - 1H - R1 - Crouch;2300;150;1;0;2300150;0;16;0;1;0;
102300155;Colossal Weapon;2300;155;1;0;2300155;0;16;0;1;0;
102300160;Colossal Weapon - 1H - R1 - Jump #2;2300;160;1;0;2300160;0;30;0;1;0;
102300165;Colossal Weapon;2300;165;1;0;2300165;0;30;0;1;0;
102300180;Colossal Weapon - 1H - R1 - Guard Counter;2300;180;1;0;2300180;0;30;0;1;0;
102300200;Colossal Weapon - 2H - R1 #1;2300;200;1;0;2300200;0;24;0;12;0;
102300210;Colossal Weapon - 2H - R1 #2;2300;210;1;0;2300210;0;24;0;12;0;
102300220;Colossal Weapon - 2H - R1 #3;2300;220;1;0;2300220;0;24;0;12;0;
102300300;Colossal Weapon - 2H - R2 #1;2300;300;1;0;2300300;0;36;0;12;0;
102300305;Colossal Weapon - 2H - R2 #1 - Charged;2300;305;1;0;2300305;0;48;0;12;0;
102300310;Colossal Weapon - 2H - R2 #2;2300;310;1;0;2300310;0;36;0;12;0;
102300315;Colossal Weapon - 2H - R2 #2 - Charged;2300;315;1;0;2300315;0;48;0;12;0;
102300320;Colossal Weapon - 2H - R1 - Dash #1;2300;320;1;0;2300320;0;28;0;12;0;
102300325;Colossal Weapon - 2H - R1 - Dash #2;2300;325;1;0;2300325;0;36;0;12;0;
102300330;Colossal Weapon - 2H - R1 - Roll;2300;330;1;0;2300330;0;20;0;12;0;
102300331;Colossal Weapon;2300;331;1;0;2300331;0;20;0;12;0;
102300340;Colossal Weapon - 2H - R1 - Crouch;2300;340;1;0;2300340;0;20;0;12;0;
102300350;Colossal Weapon - 2H - R1 - Jump #1;2300;350;1;0;2300350;0;20;0;12;0;
102300355;Colossal Weapon;2300;355;1;0;2300355;0;20;0;12;0;
102300360;Colossal Weapon - 2H - R1 - Jump #2;2300;360;1;0;2300360;0;36;0;12;0;
102300365;Colossal Weapon;2300;365;1;0;2300365;0;36;0;12;0;
102300380;Colossal Weapon - 2H - R1 - Guard Counter;2300;380;1;0;2300380;0;36;0;12;0;
102300400;Colossal Weapon - 1H - L1 #1;2300;400;1;0;2300400;0;20;0;2;0;
102300410;Colossal Weapon - 1H - L1 #2;2300;410;1;0;2300410;0;20;0;2;0;
102300420;Colossal Weapon - 1H - L1 #3;2300;420;1;0;2300420;0;20;0;2;0;
102300460;Colossal Weapon;2300;460;1;0;2300460;0;0;0;0;0;
102300470;Colossal Weapon;2300;470;1;0;2300470;0;0;0;0;0;
102300480;Colossal Weapon;2300;480;1;0;2300480;0;0;0;0;0;
102300500;Colossal Weapon;2300;500;1;0;2300500;0;12;0;12;0;
102300501;Colossal Weapon;2300;501;1;0;2300501;0;13;0;12;0;
102300505;Colossal Weapon;2300;505;1;0;2300505;0;0;0;12;0;
102300509;Colossal Weapon;2300;509;1;0;2300509;0;20;0;12;0;
102300510;Colossal Weapon;2300;510;1;0;2300510;0;12;0;12;0;
102300511;Colossal Weapon;2300;511;1;0;2300511;0;13;0;12;0;
102300515;Colossal Weapon;2300;515;1;0;2300515;0;0;0;12;0;
102300516;Colossal Weapon;2300;516;1;0;2300516;0;0;0;12;0;
102300520;Colossal Weapon;2300;520;1;0;2300520;0;0;0;12;0;
102300530;Colossal Weapon;2300;530;1;0;2300530;0;12;0;12;0;
102300531;Colossal Weapon;2300;531;1;0;2300531;0;13;0;12;0;
102300540;Colossal Weapon;2300;540;1;0;2300540;0;0;0;12;0;
102300550;Colossal Weapon;2300;550;1;0;2300550;0;25;0;12;0;
102300560;Colossal Weapon;2300;560;1;0;2300560;0;12;0;12;0;
102300561;Colossal Weapon;2300;561;1;0;2300561;0;13;0;12;0;
102300590;Colossal Weapon;2300;590;1;0;2300590;0;0;0;0;0;
102300591;Colossal Weapon - 1H - L1 - Parry;2300;591;1;0;2300591;0;10;0;0;0;
102300600;Colossal Weapon - Horse - R1 #1;2300;600;1;0;2300600;0;20;0;12;0;
102300605;Colossal Weapon - Horse - R1 #2;2300;605;1;0;2300605;0;20;0;12;0;
102300610;Colossal Weapon - Horse - R1 #3;2300;610;1;0;2300610;0;20;0;12;0;
102300630;Colossal Weapon - Horse - R2 - Hold;2300;630;1;0;2300630;0;0;0;12;0;
102300632;Colossal Weapon - Horse - R2 - Release;2300;632;1;0;2300632;0;30;0;12;0;
102300635;Colossal Weapon;2300;635;1;0;2300635;0;40;0;12;0;
102300640;Colossal Weapon;2300;640;1;0;2300640;0;0;0;12;0;
102300642;Colossal Weapon;2300;642;1;0;2300642;0;30;0;12;0;
102300645;Colossal Weapon;2300;645;1;0;2300645;0;40;0;12;0;
102300650;Colossal Weapon;2300;650;1;0;2300650;0;20;0;12;0;
102300660;Colossal Weapon;2300;660;1;0;2300660;0;30;0;12;0;
102300665;Colossal Weapon;2300;665;1;0;2300665;0;40;0;12;0;
102300700;Colossal Weapon - Horse - L1 #1;2300;700;1;0;2300700;0;20;0;12;0;
102300705;Colossal Weapon - Horse - L1 #2;2300;705;1;0;2300705;0;20;0;12;0;
102300710;Colossal Weapon - Horse - L1 #3;2300;710;1;0;2300710;0;20;0;12;0;
102300730;Colossal Weapon - Horse - L2 - Hold;2300;730;1;0;2300730;0;0;0;12;0;
102300732;Colossal Weapon - Horse - L2 - Release;2300;732;1;0;2300732;0;30;0;12;0;
102300735;Colossal Weapon;2300;735;1;0;2300735;0;40;0;12;0;
102300740;Colossal Weapon;2300;740;1;0;2300740;0;0;0;12;0;
102300742;Colossal Weapon;2300;742;1;0;2300742;0;30;0;12;0;
102300745;Colossal Weapon;2300;745;1;0;2300745;0;40;0;12;0;
102300750;Colossal Weapon;2300;750;1;0;2300750;0;20;0;12;0;
102300760;Colossal Weapon;2300;760;1;0;2300760;0;30;0;12;0;
102300765;Colossal Weapon;2300;765;1;0;2300765;0;40;0;12;0;
102300800;Colossal Weapon - Powerstance - R1 Combo #1 Right-hand;2300;800;1;0;2300800;0;20;0;1;0;
102300805;Colossal Weapon - Powerstance - R1 Combo #1 Left-hand;2300;805;1;0;2300805;0;20;0;2;0;
102300810;Colossal Weapon - Powerstance - R1 Combo #2 Right-hand;2300;810;1;0;2300810;0;20;0;1;0;
102300815;Colossal Weapon - Powerstance - R1 Combo #2 Left-hand;2300;815;1;0;2300815;0;20;0;2;0;
102300820;Colossal Weapon - Powerstance - R1 Combo #3 Right-hand;2300;820;1;0;2300820;0;20;0;1;0;
102300825;Colossal Weapon - Powerstance - R1 Combo #3 Left-hand;2300;825;1;0;2300825;0;20;0;2;0;
102300860;Colossal Weapon - Powerstance - R1 - Dash Right-hand;2300;860;1;0;2300860;0;24;0;1;0;
102300865;Colossal Weapon - Powerstance - R1 - Dash Left-hand;2300;865;1;0;2300865;0;24;0;2;0;
102300870;Colossal Weapon - Powerstance - R1 - Roll Right-hand;2300;870;1;0;2300870;0;16;0;1;0;
102300875;Colossal Weapon - Powerstance - R1 - Roll Left-hand;2300;875;1;0;2300875;0;16;0;2;0;
102300880;Colossal Weapon - Powerstance - R1 - Backstep Right-hand;2300;880;1;0;2300880;0;16;0;1;0;
102300885;Colossal Weapon - Powerstance - R1 - Backstep Left-hand;2300;885;1;0;2300885;0;16;0;2;0;
102300890;Colossal Weapon - Powerstance - R1 - Jump Right-hand;2300;890;1;0;2300890;0;16;0;1;0;
102300895;Colossal Weapon - Powerstance - R1 - Jump Left-hand;2300;895;1;0;2300895;0;16;0;2;0;
102301100;Watchdog's Staff - 1H - R2 #1;2301;100;1;0;2300100;0;30;0;1;0;
102301105;Watchdog's Staff - 1H - R2 #1 - Charged;2301;105;1;0;2300105;0;40;0;1;0;
102301300;Watchdog's Staff - 2H - R2 #1;2301;300;1;0;2300300;0;36;0;12;0;
102301305;Watchdog's Staff - 2H - R2 #1 - Charged;2301;305;1;0;2300305;0;48;0;12;0;
102302100;Great Club - 1H - R2 #1;2302;100;1;0;2302100;0;30;0;1;0;
102302105;Great Club - 1H - R2 #1 - Charged;2302;105;1;0;2302105;0;40;0;1;0;
102302110;Great Club - 1H - R2 #2;2302;110;1;0;2302110;0;30;0;1;0;
102302115;Great Club - 1H - R2 #2 - Charged;2302;115;1;0;2302115;0;40;0;1;0;
102302300;Great Club - 2H - R2 #1;2302;300;1;0;2302300;0;36;0;12;0;
102302305;Great Club - 2H - R2 #1 - Charged;2302;305;1;0;2302305;0;48;0;12;0;
102302310;Great Club - 2H - R2 #2;2302;310;1;0;2302310;0;36;0;12;0;
102302315;Great Club - 2H - R2 #2 - Charged;2302;315;1;0;2302315;0;48;0;12;0;
102303100;Prelate's Inferno Crozier - 1H - R2 #1;2303;100;1;0;2303100;0;30;0;1;0;
102303105;Prelate's Inferno Crozier - 1H - R2 #1 - Charged;2303;105;1;0;2303105;0;40;0;1;0;
102303110;Prelate's Inferno Crozier - 1H - R2 #2;2303;110;1;0;2303110;0;30;0;1;0;
102303115;Prelate's Inferno Crozier - 1H - R2 #2 - Charged;2303;115;1;0;2303115;0;44;0;1;0;
102303300;Prelate's Inferno Crozier - 2H - R2 #1;2303;300;1;0;2303300;0;36;0;12;0;
102303305;Prelate's Inferno Crozier - 2H - R2 #1 - Charged;2303;305;1;0;2303305;0;48;0;12;0;
102303310;Prelate's Inferno Crozier - 2H - R2 #2;2303;310;1;0;2303310;0;36;0;12;0;
102303315;Prelate's Inferno Crozier - 2H - R2 #2 - Charged;2303;315;1;0;2303315;0;52;0;12;0;
102304100;Giant-Crusher - 1H - R2 #1;2304;100;1;0;2304100;0;33;0;1;0;
102304105;Giant-Crusher - 1H - R2 #1 - Charged;2304;105;1;0;2304105;0;44;0;1;0;
102304110;Giant-Crusher - 1H - R2 #2;2304;110;1;0;2304110;0;30;0;1;0;
102304115;Giant-Crusher - 1H - R2 #2 - Charged;2304;115;1;0;2304115;0;40;0;1;0;
102304300;Giant-Crusher - 2H - R2 #1;2304;300;1;0;2304300;0;40;0;12;0;
102304305;Giant-Crusher - 2H - R2 #1 - Charged;2304;305;1;0;2304305;0;52;0;12;0;
102304310;Giant-Crusher - 2H - R2 #2;2304;310;1;0;2304310;0;36;0;12;0;
102304315;Giant-Crusher - 2H - R2 #2 - Charged;2304;315;1;0;2304315;0;48;0;12;0;
102309100;Ghiza's Wheel - 1H - R2 #1;2309;100;1;0;2305100;0;0;0;1;0;
102309101;Ghiza's Wheel;2309;101;1;0;2305101;0;10;0;1;0;
102309102;Ghiza's Wheel;2309;102;1;0;2305102;0;20;0;1;0;
102309105;Ghiza's Wheel - 1H - R2 #1 - Charged;2309;105;1;0;2305105;0;0;0;1;0;
102309106;Ghiza's Wheel;2309;106;1;0;2305106;0;15;0;1;0;
102309107;Ghiza's Wheel;2309;107;1;0;2305107;0;25;0;1;0;
102309110;Ghiza's Wheel - 1H - R2 #2;2309;110;1;0;2305110;0;0;0;1;0;
102309111;Ghiza's Wheel;2309;111;1;0;2305111;0;10;0;1;0;
102309112;Ghiza's Wheel;2309;112;1;0;2305112;0;20;0;1;0;
102309115;Ghiza's Wheel - 1H - R2 #2 - Charged;2309;115;1;0;2305115;0;0;0;1;0;
102309116;Ghiza's Wheel;2309;116;1;0;2305116;0;15;0;1;0;
102309117;Ghiza's Wheel;2309;117;1;0;2305117;0;25;0;1;0;
102309300;Ghiza's Wheel - 2H - R2 #1;2309;300;1;0;2305300;0;36;0;12;0;
102309305;Ghiza's Wheel - 2H - R2 #1 - Charged;2309;305;1;0;2305305;0;48;0;12;0;
102309310;Ghiza's Wheel - 2H - R2 #2;2309;310;1;0;2305310;0;0;0;12;0;
102309311;Ghiza's Wheel;2309;311;1;0;2305311;0;12;0;12;0;
102309312;Ghiza's Wheel;2309;312;1;0;2305312;0;24;0;12;0;
102309315;Ghiza's Wheel - 2H - R2 #2 - Charged;2309;315;1;0;2305315;0;0;0;12;0;
