Row ID;Row Name;disableParam_NT;refId_default;sfxVariationId;weight;basicPrice;sellValue;behaviorId;replaceItemId;sortId;appearanceReplaceItemId;yesNoDialogMessageId;useEnableSpEffectType;potGroupId;iconId;modelId;shopLv;compTrophySedId;trophySeqId;maxNum;consumeHeroPoint;overDexterity;goodsType;refCategory;spEffectCategory;goodsUseAnim;opmeMenuType;useLimitCategory;replaceCategory;enable_live;enable_gray;enable_white;enable_black;enable_multi;disable_offline;isEquip;isConsume;isAutoEquip;isEstablishment;isOnlyOne;isDiscard;isDeposit;isDisableHand;isRemoveItem_forGameClear;isSuppleItem;isFullSuppleItem;isEnhance;isFixItem;disableMultiDropShare;disableUseAtColiseum;disableUseAtOutOfColiseum;isEnableFastUseItem;isApplySpecialEffect;syncNumVaryId;refId_1;refVirtualWepId;vagrantItemLotId;vagrantBonusEneDropItemLotId;vagrantItemEneDropItemLotId;castSfxId;fireSfxId;effectSfxId;enable_ActiveBigRune;isBonfireWarpItem;enable_Ladder;isUseMultiPlayPreparation;canMultiUse;isShieldEnchant;isWarpProhibited;isUseMultiPenaltyOnly;suppleType;autoReplenishType;isDrop;showLogCondType;isSummonHorse;showDialogCondType;isSleepCollectionItem;enableRiding;disableRiding;maxRepositoryNum;sortGroupId;isUseNoAttackRegion;saleValue;rarity;useLimitSummonBuddy;useLimitSpEffectType;aiUseJudgeId;consumeMP;consumeHP;reinforceGoodsId;reinforceMaterialId;reinforcePrice;useLevel_vowType0;useLevel_vowType1;useLevel_vowType2;useLevel_vowType3;useLevel_vowType4;useLevel_vowType5;useLevel_vowType6;useLevel_vowType7;useLevel_vowType8;useLevel_vowType9;useLevel_vowType10;useLevel_vowType11;useLevel_vowType12;useLevel_vowType13;useLevel_vowType14;useLevel_vowType15;useLevel;itemGetTutorialFlagId
8206;"Redmane" Painting;1;-1;-1;0;0;-1;0;-1;452050;-1;-1;0;-1;3212;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8221;Zorayas's Letter;1;-1;-1;0;0;-1;0;-1;451060;-1;-1;0;-1;3281;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8222;Alexander's Innards;1;-1;-1;0;0;-1;0;-1;204130;-1;-1;0;-1;3284;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;50;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8223;Rogier's Letter;1;-1;-1;0;0;-1;0;-1;451110;-1;-1;0;-1;3281;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8224;Note: The Preceptor's Secret;1;-1;-1;0;0;-1;0;-1;450035;-1;-1;0;-1;292;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8225;Weathered Map;1;-1;-1;0;0;-1;0;-1;451095;-1;-1;0;-1;3286;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8226;Note: The Preceptor's Secret;1;-1;-1;0;0;-1;0;-1;451110;-1;-1;0;-1;0;0;-1;-1;-1;1;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8227;Weathered Map;1;-1;-1;0;0;-1;0;-1;451110;-1;-1;0;-1;3287;0;-1;-1;-1;1;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8500;Crafting Kit;0;-1;-1;0;0;-1;0;-1;205000;-1;-1;0;-1;259;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;60;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;710570;
8590;Whetstone Knife;1;-1;-1;0;0;-1;0;-1;205610;-1;-1;0;-1;3090;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;60;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8600;Map: Limgrave, West;0;-1;-1;0;0;-1;0;-1;207000;-1;-1;0;-1;261;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8601;Map: Weeping Peninsula;1;-1;-1;0;0;-1;0;-1;207020;-1;-1;0;-1;262;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8602;Map: Limgrave, East;1;-1;-1;0;0;-1;0;-1;207010;-1;-1;0;-1;263;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8603;Map: Liurnia, East;1;-1;-1;0;0;-1;0;-1;207040;-1;-1;0;-1;266;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8604;Map: Liurnia, North;1;-1;-1;0;0;-1;0;-1;207050;-1;-1;0;-1;265;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8605;Map: Liurnia, West;1;-1;-1;0;0;-1;0;-1;207030;-1;-1;0;-1;264;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8606;Map: Altus Plateau;1;-1;-1;0;0;-1;0;-1;207060;-1;-1;0;-1;268;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8607;Map: Leyndell, Royal Capital;1;-1;-1;0;0;-1;0;-1;207070;-1;-1;0;-1;269;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8608;Map: Mt. Gelmir;1;-1;-1;0;0;-1;0;-1;207080;-1;-1;0;-1;267;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8609;Map: Caelid;1;-1;-1;0;0;-1;0;-1;207090;-1;-1;0;-1;271;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8610;Map: Dragonbarrow;1;-1;-1;0;0;-1;0;-1;207100;-1;-1;0;-1;270;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8611;Map: Mountaintops of the Giants, West;1;-1;-1;0;0;-1;0;-1;207110;-1;-1;0;-1;273;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8612;Map: Mountaintops of the Giants, East;1;-1;-1;0;0;-1;0;-1;207120;-1;-1;0;-1;279;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8613;Map: Ainsel River;1;-1;-1;0;0;-1;0;-1;207140;-1;-1;0;-1;275;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8614;Map: Lake of Rot;1;-1;-1;0;0;-1;0;-1;207150;-1;-1;0;-1;274;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8615;Map: Siofra River;1;-1;-1;0;0;-1;0;-1;207160;-1;-1;0;-1;276;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8616;Map: Mohgwyn Palace;1;-1;-1;0;0;-1;0;-1;207170;-1;-1;0;-1;277;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8617;Map: Deeproot Depths;1;-1;-1;0;0;-1;0;-1;207180;-1;-1;0;-1;278;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8618;Map: Consecrated Snowfield;1;-1;-1;0;0;-1;0;-1;207130;-1;-1;0;-1;272;0;-1;-1;-1;1;0;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;70;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8660;Mirage Riddle;1;-1;-1;0;0;-1;0;-1;451090;-1;-1;0;-1;3084;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8700;Note: Hidden Cave;1;-1;-1;0;0;-1;0;-1;450030;-1;-1;0;-1;298;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8701;Note: Imp Shades;1;-1;-1;0;0;-1;0;-1;450130;-1;-1;0;-1;291;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8702;Note: Flask of Wondrous Physick;1;-1;-1;0;0;-1;0;-1;450000;-1;-1;0;-1;288;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8703;Note: Stonedigger Trolls;1;-1;-1;0;0;-1;0;-1;450080;-1;-1;0;-1;291;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8704;Note: Walking Mausoleum;1;-1;-1;0;0;-1;0;-1;450110;-1;-1;0;-1;298;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8705;Note: Unseen Assassins;1;-1;-1;0;0;-1;0;-1;450120;-1;-1;0;-1;291;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8706;Note: Great Coffins;1;-1;-1;0;0;-1;0;-1;450040;-1;-1;0;-1;294;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8707;Note: Flame Chariots;1;-1;-1;0;0;-1;0;-1;450100;-1;-1;0;-1;291;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8708;Note: Demi-human Mobs;1;-1;-1;0;0;-1;0;-1;450060;-1;-1;0;-1;291;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8709;Note: Land Squirts;1;-1;-1;0;0;-1;0;-1;450070;-1;-1;0;-1;291;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8710;Note: Gravity's Advantage;1;-1;-1;0;0;-1;0;-1;450050;-1;-1;0;-1;290;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8711;Note: Revenants;1;-1;-1;0;0;-1;0;-1;450090;-1;-1;0;-1;292;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8712;Note: Waypoint Ruins;1;-1;-1;0;0;-1;0;-1;450010;-1;-1;0;-1;288;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8713;Note: Gateway;1;-1;-1;0;0;-1;0;-1;450020;-1;-1;0;-1;298;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8714;Note: Miquella's Needle;1;-1;-1;0;0;-1;0;-1;450160;-1;-1;0;-1;289;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8715;Note: Frenzied Flame Village;1;-1;-1;0;0;-1;0;-1;450140;-1;-1;0;-1;292;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8716;Note: The Lord of Frenzied Flame;1;-1;-1;0;0;-1;0;-1;450150;-1;-1;0;-1;298;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8717;Note: Below the Capital;1;-1;-1;0;0;-1;0;-1;450040;-1;-1;0;-1;294;0;-1;-1;-1;1;0;50;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;10;1;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8750;Note: Hidden Cave;1;-1;-1;0;0;-1;0;-1;999999;-1;-1;0;-1;0;0;-1;-1;-1;1;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;255;1;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
8751;Note: Imp Shades;1;-1;-1;0;0;-1;0;-1;999999;-1;-1;0;-1;0;0;-1;-1;-1;1;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;0;1;0;1;255;1;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
