Row ID;Row Name;disableParam_NT;refId_default;sfxVariationId;weight;basicPrice;sellValue;behaviorId;replaceItemId;sortId;appearanceReplaceItemId;yesNoDialogMessageId;useEnableSpEffectType;potGroupId;iconId;modelId;shopLv;compTrophySedId;trophySeqId;maxNum;consumeHeroPoint;overDexterity;goodsType;refCategory;spEffectCategory;goodsUseAnim;opmeMenuType;useLimitCategory;replaceCategory;enable_live;enable_gray;enable_white;enable_black;enable_multi;disable_offline;isEquip;isConsume;isAutoEquip;isEstablishment;isOnlyOne;isDiscard;isDeposit;isDisableHand;isRemoveItem_forGameClear;isSuppleItem;isFullSuppleItem;isEnhance;isFixItem;disableMultiDropShare;disableUseAtColiseum;disableUseAtOutOfColiseum;isEnableFastUseItem;isApplySpecialEffect;syncNumVaryId;refId_1;refVirtualWepId;vagrantItemLotId;vagrantBonusEneDropItemLotId;vagrantItemEneDropItemLotId;castSfxId;fireSfxId;effectSfxId;enable_ActiveBigRune;isBonfireWarpItem;enable_Ladder;isUseMultiPlayPreparation;canMultiUse;isShieldEnchant;isWarpProhibited;isUseMultiPenaltyOnly;suppleType;autoReplenishType;isDrop;showLogCondType;isSummonHorse;showDialogCondType;isSleepCollectionItem;enableRiding;disableRiding;maxRepositoryNum;sortGroupId;isUseNoAttackRegion;saleValue;rarity;useLimitSummonBuddy;useLimitSpEffectType;aiUseJudgeId;consumeMP;consumeHP;reinforceGoodsId;reinforceMaterialId;reinforcePrice;useLevel_vowType0;useLevel_vowType1;useLevel_vowType2;useLevel_vowType3;useLevel_vowType4;useLevel_vowType5;useLevel_vowType6;useLevel_vowType7;useLevel_vowType8;useLevel_vowType9;useLevel_vowType10;useLevel_vowType11;useLevel_vowType12;useLevel_vowType13;useLevel_vowType14;useLevel_vowType15;useLevel;itemGetTutorialFlagId
10912;Ghost Glovewort [3];1;-1;-1;0;0;300;0;-1;153120;-1;-1;0;-1;2112;0;-1;-1;-1;999;0;50;14;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;1;0;1;0;2;0;1;0;999;40;1;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10913;Ghost Glovewort [4];1;-1;-1;0;0;400;0;-1;153130;-1;-1;0;-1;2113;0;-1;-1;-1;999;0;50;14;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;1;0;1;0;2;0;1;0;999;40;1;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10914;Ghost Glovewort [5];1;-1;-1;0;0;500;0;-1;153140;-1;-1;0;-1;2114;0;-1;-1;-1;999;0;50;14;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;1;0;1;0;2;0;1;0;999;40;1;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10915;Ghost Glovewort [6];1;-1;-1;0;0;600;0;-1;153150;-1;-1;0;-1;2115;0;-1;-1;-1;999;0;50;14;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;1;0;1;0;2;0;1;0;999;40;1;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10916;Ghost Glovewort [7];1;-1;-1;0;0;700;0;-1;153160;-1;-1;0;-1;2116;0;-1;-1;-1;999;0;50;14;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;1;0;1;0;2;0;1;0;999;40;1;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10917;Ghost Glovewort [8];1;-1;-1;0;0;800;0;-1;153170;-1;-1;0;-1;2117;0;-1;-1;-1;999;0;50;14;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;1;0;1;0;2;0;1;0;999;40;1;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10918;Ghost Glovewort [9];1;-1;-1;0;0;900;0;-1;153180;-1;-1;0;-1;2118;0;-1;-1;-1;999;0;50;14;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;1;0;1;0;2;0;1;0;999;40;1;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
10919;Great Ghost Glovewort;1;-1;-1;0;0;1000;0;-1;153190;-1;-1;0;-1;2119;0;-1;-1;-1;999;0;50;14;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;1;0;1;0;2;0;1;0;999;40;1;0;3;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11000;Crimsonspill Crystal Tear;1;3500;-1;0;0;-1;0;-1;201020;-1;-1;0;-1;400;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331000;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11001;Greenspill Crystal Tear;0;3501;-1;0;0;-1;0;-1;201060;-1;-1;0;-1;401;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331020;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11002;Crimson Crystal Tear;0;3505;-1;0;0;-1;0;-1;201000;-1;-1;0;-1;402;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;330000;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11003;Crimson Crystal Tear;1;3505;-1;0;0;-1;0;-1;201010;-1;-1;0;-1;403;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;330000;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11004;Cerulean Crystal Tear;0;3506;-1;0;0;-1;0;-1;201040;-1;-1;0;-1;404;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;330100;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11005;Cerulean Crystal Tear;1;3506;-1;0;0;-1;0;-1;201050;-1;-1;0;-1;405;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;330100;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11006;Speckled Hardtear;1;3603;-1;0;0;-1;0;-1;201130;-1;-1;0;-1;406;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;330200;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11007;Crimson Bubbletear;1;3512;-1;0;0;-1;0;-1;201250;-1;-1;0;-1;407;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331300;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11008;Opaline Bubbletear;1;3507;-1;0;0;-1;0;-1;201270;-1;-1;0;-1;408;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331400;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11009;Crimsonburst Crystal Tear;1;511009;-1;0;0;-1;0;-1;201030;-1;-1;0;-1;409;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;330400;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11010;Greenburst Crystal Tear;1;511010;-1;0;0;-1;0;-1;201070;-1;-1;0;-1;410;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331020;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11011;Opaline Hardtear;1;511011;-1;0;0;-1;0;-1;201120;-1;-1;0;-1;411;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331400;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11012;Winged Crystal Tear;1;511012;-1;0;0;-1;0;-1;201230;-1;-1;0;-1;412;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331200;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11013;Thorny Cracked Tear;1;3550;-1;0;0;-1;0;-1;201210;-1;-1;0;-1;413;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331700;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11014;Spiked Cracked Tear;1;511014;-1;0;0;-1;0;-1;201200;-1;-1;0;-1;414;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331700;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11015;Windy Crystal Tear;1;511015;-1;0;0;-1;0;-1;201240;-1;-1;0;-1;415;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331200;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11016;Ruptured Crystal Tear;0;511070;-1;0;0;-1;0;-1;201300;-1;-1;0;-1;416;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;332000;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11017;Ruptured Crystal Tear;1;511078;-1;0;0;-1;0;-1;201310;-1;-1;0;-1;417;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;332000;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11018;Leaden Hardtear;1;3519;-1;0;0;-1;0;-1;201140;-1;-1;0;-1;418;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331500;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11019;Twiggy Cracked Tear;1;511019;-1;0;0;-1;0;-1;201220;-1;-1;0;-1;419;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331200;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11020;Crimsonwhorl Bubbletear;1;3580;-1;0;0;-1;0;-1;201260;-1;-1;0;-1;420;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331400;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11021;Strength-knot Crystal Tear;1;3515;-1;0;0;-1;0;-1;201080;-1;-1;0;-1;421;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331700;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11022;Dexterity-knot Crystal Tear;1;3516;-1;0;0;-1;0;-1;201090;-1;-1;0;-1;422;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331700;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11023;Intelligence-knot Crystal Tear;1;3517;-1;0;0;-1;0;-1;201100;-1;-1;0;-1;423;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331900;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11024;Faith-knot Crystal Tear;1;3518;-1;0;0;-1;0;-1;201110;-1;-1;0;-1;424;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;333100;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11025;Cerulean Hidden Tear;1;511060;-1;0;0;-1;0;-1;201280;-1;-1;0;-1;425;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;330100;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11026;Stonebarb Cracked Tear;1;511026;-1;0;0;-1;0;-1;201190;-1;-1;0;-1;426;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331800;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11027;Purifying Crystal Tear;1;511027;-1;0;0;-1;0;-1;201290;-1;-1;0;-1;427;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331600;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11028;Flame-Shrouding Cracked Tear;1;511028;-1;0;0;-1;0;-1;201160;-1;-1;0;-1;428;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;333200;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11029;Magic-Shrouding Cracked Tear;1;511029;-1;0;0;-1;0;-1;201150;-1;-1;0;-1;429;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;331900;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11030;Lightning-Shrouding Cracked Tear;1;511030;-1;0;0;-1;0;-1;201170;-1;-1;0;-1;430;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;333000;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
11031;Holy-Shrouding Cracked Tear;1;511031;-1;0;0;-1;0;-1;201180;-1;-1;0;-1;431;0;-1;-1;-1;1;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;333100;-1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;20;0;0;2;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15000;Sliver of Meat;0;-1;-1;0;0;10;0;-1;100000;-1;-1;0;-1;506;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;2;1;1;0;2;0;1;0;999;10;1;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15010;Beast Liver;0;-1;-1;0;0;10;0;-1;100020;-1;-1;0;-1;507;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;2;1;1;0;2;0;1;0;999;10;1;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15020;Lump of Flesh;0;-1;-1;0;0;10;0;-1;100030;-1;-1;0;-1;508;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;2;1;1;0;2;0;1;0;999;10;1;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15030;Beast Blood;1;-1;-1;0;0;50;0;-1;100050;-1;-1;0;-1;509;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;2;1;1;0;2;0;1;0;999;10;1;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15040;Old Fang;1;-1;-1;0;0;50;0;-1;100080;-1;-1;0;-1;510;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;2;1;1;0;2;0;1;0;999;10;1;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15050;Budding Horn;1;-1;-1;0;0;100;0;-1;100070;-1;-1;0;-1;511;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;2;1;1;0;2;0;1;0;999;10;1;0;1;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15060;Flight Pinion;0;-1;-1;0;0;10;0;-1;100090;-1;-1;0;-1;512;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;2;1;1;0;2;0;1;0;999;10;1;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15080;Four-Toed Fowl Foot;0;-1;-1;0;0;10;0;-1;100110;-1;-1;0;-1;514;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;2;1;1;0;2;0;1;0;999;10;1;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15090;Turtle Neck Meat;0;-1;-1;0;0;10;0;-1;100040;-1;-1;0;-1;515;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;2;1;1;0;2;0;1;0;999;10;1;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
15100;Human Bone Shard;1;-1;-1;0;0;10;0;-1;100170;-1;-1;0;-1;516;0;-1;-1;-1;999;0;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;1;0;0;0;0;0;0;0;0;2;1;1;0;2;0;1;0;999;10;1;0;0;0;0;-1;0;-1;-1;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
