Row ID;Row Name;Get Item Flag ID
14000970;[LD - Academy of Raya Lucaria] Full Moon Crossbow;14007970
14000980;[LD - Academy of Raya Lucaria] Carian Knight's Shield;14007980
14000990;[LD - Academy of Raya Lucaria] Golden Seed;14007990
14000005;[LD - Academy of Raya Lucaria] Twinsage Glintstone Crown;14007005
14000015;[LD - Academy of Raya Lucaria] Olivinus Glintstone Crown;14007015
14000025;[LD - Academy of Raya Lucaria] Lazuli Glintstone Crown;14007025
14000035;[LD - Academy of Raya Lucaria] Karolos Glintstone Crown;14007035
15000000;[LD - Elphael / Miquella's Haligtree] Stonesword Key;15007000
15000010;[LD - Elphael / Miquella's Haligtree] Sacramental Bud;15007010
15000020;[LD - Elphael / Miquella's Haligtree] Golden Rune [10];15007020
15000030;[LD - Elphael / Miquella's Haligtree] Stonesword Key;15007030
15000040;[LD - Elphael / Miquella's Haligtree] Fire Grease;15007040
15000050;[LD - Elphael / Miquella's Haligtree] Aeonian Butterfly;15007050
15000060;[LD - Elphael / Miquella's Haligtree] Preserving Boluses;15007060
15000070;[LD - Elphael / Miquella's Haligtree] Golden Rune [10];15007070
15000080;[LD - Elphael / Miquella's Haligtree] Envoy Crown;15007080
15000090;[LD - Elphael / Miquella's Haligtree] Dappled Cured Meat;15007090
15000100;[LD - Elphael / Miquella's Haligtree] Smithing Stone [8];15007100
15000110;[LD - Elphael / Miquella's Haligtree] Prattling Pate "My beloved";15007110
15000120;[LD - Elphael / Miquella's Haligtree] Warming Stone;15007120
15000130;[LD - Elphael / Miquella's Haligtree] Flaming Bolt;15007130
15000140;[LD - Elphael / Miquella's Haligtree] Numen's Rune;15007140
15000150;[LD - Elphael / Miquella's Haligtree] Golden Rune [13];15007150
15000160;[LD - Elphael / Miquella's Haligtree] Lost Ashes of War;15007160
15000170;[LD - Elphael / Miquella's Haligtree] Oracle Envoy Ashes;15007170
15000180;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];15007180
15000190;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];15007190
15000200;[LD - Elphael / Miquella's Haligtree] Golden Rune [10];15007200
15000210;[LD - Elphael / Miquella's Haligtree] Rot Grease;15007210
15000220;[LD - Elphael / Miquella's Haligtree] Pearldrake Talisman +2;15007220
15000230;[LD - Elphael / Miquella's Haligtree] Smithing Stone [8];15007230
15000240;[LD - Elphael / Miquella's Haligtree] Golden Rune [13];15007240
15000250;[LD - Elphael / Miquella's Haligtree] Hefty Beast Bone;15007250
15000260;[LD - Elphael / Miquella's Haligtree] Fire Grease;15007260
15000270;[LD - Elphael / Miquella's Haligtree] Ancient Dragon Smithing Stone;15007270
15000280;[LD - Elphael / Miquella's Haligtree] Somber Smithing Stone [8];15007280
15000290;[LD - Elphael / Miquella's Haligtree] Golden Rune [12];15007290
15000300;[LD - Elphael / Miquella's Haligtree] Aeonian Butterfly;15007300
15000310;[LD - Elphael / Miquella's Haligtree] Smithing Stone [6];15007310
15000320;[LD - Elphael / Miquella's Haligtree] Somber Smithing Stone [9];15007320
15000330;[LD - Elphael / Miquella's Haligtree] Golden Rune [10];15007330
15000340;[LD - Elphael / Miquella's Haligtree] Golden Rune [12];15007340
15000350;[LD - Elphael / Miquella's Haligtree] Viridian Amber Medallion +2;15007350
15000360;[LD - Elphael / Miquella's Haligtree] Smithing Stone [6];15007360
15000370;[LD - Elphael / Miquella's Haligtree] Sacramental Bud;15007370
15000380;[LD - Elphael / Miquella's Haligtree] Smithing Stone [7];15007380
15000390;[LD - Elphael / Miquella's Haligtree] Hero's Rune [4];15007390
15000400;[LD - Elphael / Miquella's Haligtree] Smithing Stone [8];15007400
15000410;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];15007410
15000420;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];15007420
15000430;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];15007430
15000440;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];15007440
15000450;[LD - Elphael / Miquella's Haligtree] Somber Smithing Stone [9];15007450
15000460;[LD - Elphael / Miquella's Haligtree] Ancient Dragon Smithing Stone;15007460
15000470;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];15007470
15000480;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];15007480
15000490;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];15007490
15000500;[LD - Elphael / Miquella's Haligtree] Holy Grease;15007500
15000510;[LD - Elphael / Miquella's Haligtree] Golden Rune [12];15007510
15000520;[LD - Elphael / Miquella's Haligtree] Smithing Stone [8];15007520
15000530;[LD - Elphael / Miquella's Haligtree] Miquellan Knight's Sword;15007530
15000540;[LD - Elphael / Miquella's Haligtree] Lightning Greatbolt;15007540
15000550;[LD - Elphael / Miquella's Haligtree] Smithing Stone [7];15007550
15000560;[LD - Elphael / Miquella's Haligtree] [Incantation] Triple Rings of Light;15007560
15000570;[LD - Elphael / Miquella's Haligtree] Immunizing White Cured Meat;15007570
15000580;[LD - Elphael / Miquella's Haligtree] Cleanrot Knight Finlay;15007580
15000590;[LD - Elphael / Miquella's Haligtree] Somber Ancient Dragon Smithing Stone;15007590
15000600;[LD - Elphael / Miquella's Haligtree] Numen's Rune;15007600
15000610;[LD - Elphael / Miquella's Haligtree] Somber Ancient Dragon Smithing Stone;15007610
15000620;[LD - Elphael / Miquella's Haligtree] Somber Smithing Stone [9];15007620
15000630;[LD - Elphael / Miquella's Haligtree] Golden Rune [10];15007630
15000640;[LD - Elphael / Miquella's Haligtree] Smithing Stone [7];15007640
15000650;[LD - Elphael / Miquella's Haligtree] Old Fang;15007650
15000660;[LD - Elphael / Miquella's Haligtree] Warming Stone;15007660
15000670;[LD - Elphael / Miquella's Haligtree] Spiritflame Arrow;15007670
15000680;[LD - Elphael / Miquella's Haligtree] Smithing Stone [8];15007680
15000690;[LD - Elphael / Miquella's Haligtree] Haligtree Soldier Ashes;15007690
15000700;[LD - Elphael / Miquella's Haligtree] Golden Rune [11];15007700
15000710;[LD - Elphael / Miquella's Haligtree] Arteria Leaf;15007710
15000720;[LD - Elphael / Miquella's Haligtree] Sacramental Bud;15007720
15000730;[LD - Elphael / Miquella's Haligtree] Smithing Stone [8];15007730
15000740;[LD - Elphael / Miquella's Haligtree] Lord's Rune;15007740
15000750;[LD - Elphael / Miquella's Haligtree] Seedbed Curse;15007750
15000760;[LD - Elphael / Miquella's Haligtree] Somber Smithing Stone [9];15007760
15000770;[LD - Elphael / Miquella's Haligtree] Pickled Turtle Neck;15007770
15000780;[LD - Elphael / Miquella's Haligtree] Beast Blood;15007780
15000790;[LD - Elphael / Miquella's Haligtree] Aeonian Butterfly;15007790
15000800;[LD - Elphael / Miquella's Haligtree] Marika's Soreseal;15007800
15000810;[LD - Elphael / Miquella's Haligtree] Golden Rune [12];15007810
15000820;[LD - Elphael / Miquella's Haligtree] Haligtree Knight Helm;15007820
15000830;[LD - Elphael / Miquella's Haligtree] Smithing Stone [6];15007830
15000840;[LD - Elphael / Miquella's Haligtree] Seedbed Curse;15007840
15000850;[LD - Elphael / Miquella's Haligtree] Golden Rune [1];15007850
15000860;[LD - Elphael / Miquella's Haligtree] Rotten Crystal Sword;15007860
15000870;[LD - Elphael / Miquella's Haligtree] Hero's Rune [5];15007870
15000880;[LD - Elphael / Miquella's Haligtree] Rot Grease;15007880
15000890;[LD - Elphael / Miquella's Haligtree] Great Grave Glovewort;15007890
15000900;[LD - Elphael / Miquella's Haligtree] Golden Rune [10];15007900
15000910;[LD - Elphael / Miquella's Haligtree] Ghost-Glovewort Picker's Bell Bearing [3];15007910
15000920;[LD - Elphael / Miquella's Haligtree] Nascent Butterfly;15007920
15000930;[LD - Elphael / Miquella's Haligtree] Dragoncrest Greatshield Talisman;15007930
15000940;[LD - Elphael / Miquella's Haligtree] Aeonian Butterfly;15007940
15000950;[LD - Elphael / Miquella's Haligtree] Arteria Leaf;15007950
15000960;[LD - Elphael / Miquella's Haligtree] Hero's Rune [5];15007960
15000970;[LD - Elphael / Miquella's Haligtree] Numen's Rune;15007970
15000980;[LD - Elphael / Miquella's Haligtree] Traveler's Clothes;15007980
15000981;[LD - Elphael / Miquella's Haligtree] Traveler's Manchettes;15007980
15000982;[LD - Elphael / Miquella's Haligtree] Traveler's Boots;15007980
15000990;[LD - Elphael / Miquella's Haligtree] Miquella's Needle;15007990
15001200;[LD - Elphael / Miquella's Haligtree] Golden Seed;15001200
15001210;[LD - Elphael / Miquella's Haligtree];15001210
15001250;[LD - Elphael / Miquella's Haligtree];15001250
15001260;[LD - Elphael / Miquella's Haligtree];15001260
15001270;[LD - Elphael / Miquella's Haligtree] Lord's Rune;15001270
15001280;[LD - Elphael / Miquella's Haligtree] Rotten Staff;15001280
15001290;[LD - Elphael / Miquella's Haligtree];15001290
16000000;[LD - Volcano Manor] Smithing Stone [6];16007000
16000010;[LD - Volcano Manor] Depraved Perfumer Carmaan;16007010
16000020;[LD - Volcano Manor] Ash of War: Royal Knight's Resolve;16007020
16000030;[LD - Volcano Manor] Budding Horn;16007030
16000040;[LD - Volcano Manor] Fireproof Dried Liver;16007040
16000050;[LD - Volcano Manor] Golden Rune [9];16007050
16000060;[LD - Volcano Manor] Golden Rune [5];16007060
16000070;[LD - Volcano Manor] Stonesword Key;16007070
16000080;[LD - Volcano Manor] Furlcalling Finger Remedy;16007080
16000090;[LD - Volcano Manor] Nomadic Warrior's Cookbook [21];67120
16000100;[LD - Volcano Manor] Somber Smithing Stone [7];16007100
16000110;[LD - Volcano Manor] Perfume Bottle;66700
16000120;[LD - Volcano Manor] Smithing Stone [6];16007120
16000130;[LD - Volcano Manor] Erdtree Seal;16007130
16000140;[LD - Volcano Manor] Drawstring Fire Grease;16007140
16000150;[LD - Volcano Manor] Golden Rune [6];16007150
16000160;[LD - Volcano Manor] Fire Arrow;16007160
16000170;[LD - Volcano Manor] Golden Rune [9];16007170
16000190;[LD - Volcano Manor] Explosive Greatbolt;16007190
16000200;[LD - Volcano Manor] Golden Rune [9];16007200
16000210;[LD - Volcano Manor] Somber Smithing Stone [6];16007210
16000220;[LD - Volcano Manor] Fireproof Dried Liver;16007220
16000230;[LD - Volcano Manor] Albinauric Bloodclot;16007230
16000240;[LD - Volcano Manor] Smithing Stone [4];16007240
16000250;[LD - Volcano Manor] Smithing Stone [6];16007250
16000270;[LD - Volcano Manor] Smoldering Butterfly;16007270
16000280;[LD - Volcano Manor] Smithing Stone [7];16007280
16000290;[LD - Volcano Manor] Somber Smithing Stone [5];16007290
16000310;[LD - Volcano Manor] Smoldering Butterfly;16007310
16000320;[LD - Volcano Manor] Golden Rune [9];16007320
16000330;[LD - Volcano Manor] Golden Rune [10];16007330
16000350;[LD - Volcano Manor] Smithing Stone [6];16007350
16000360;[LD - Volcano Manor] Golden Rune [9];16007360
16000380;[LD - Volcano Manor] Smithing Stone [5];16007380
16000390;[LD - Volcano Manor] Smoldering Butterfly;16007390
16000400;[LD - Volcano Manor] Golden Rune [12];16007400
16000410;[LD - Volcano Manor] Furlcalling Finger Remedy;16007410
16000420;[LD - Volcano Manor] Beast Blood;16007420
16000430;[LD - Volcano Manor] Albinauric Staff;16007430
16000431;[LD - Volcano Manor] Albinauric Mask;16007430
16000440;[LD - Volcano Manor] Drawstring Fire Grease;16007440
16000450;[LD - Volcano Manor] Missionary's Cookbook [6];67130
16000480;[LD - Volcano Manor] Crimson Tear Scarab;16007480
16000490;[LD - Volcano Manor] Stonesword Key;16007490
16000500;[LD - Volcano Manor] Rune Arc;16007500
16000510;[LD - Volcano Manor] Commoner's Headband;16007510
16000520;[LD - Volcano Manor] Man-Serpent Ashes;16007520
16000530;[LD - Volcano Manor] Somber Smithing Stone [6];16007530
16000540;[LD - Volcano Manor] Crimson Amber Medallion +1;16007540
16000550;[LD - Volcano Manor] Smithing Stone [6];16007550
16000560;[LD - Volcano Manor] Smithing Stone [4];16007560
16000610;[LD - Volcano Manor] Smoldering Shield;16007610
16000620;[LD - Volcano Manor] Dagger Talisman;16007620
16000690;[LD - Volcano Manor] Serpent-Hunter;16007690
16000700;[LD - Volcano Manor] Seedbed Curse;16007700
16000710;[LD - Volcano Manor] Serpent's Amnion;16007710
16000720;[LD - Volcano Manor] Recusant Finger;60260
16000730;[LD - Volcano Manor] Eye Surcoat;16007730
16000940;[LD - Volcano Manor] Ghiza's Wheel;16007940
16000950;[LD - Volcano Manor] [Incantation] Aspects of the Crucible: Breath;16007950
16001000;[LD - Volcano Manor] Golden Rune [1];16007991
16001010;[LD - Volcano Manor] Golden Rune [1];16007992
16002000;[LD - Volcano Manor] Dragon Heart;16007999
18000000;[LD - Stranded Graveyard] Poisonbone Dart;18007000
18000010;[LD - Stranded Graveyard] Stonesword Key;18007010
18000020;[LD - Stranded Graveyard] Golden Rune [5];18007020
18000030;[LD - Stranded Graveyard] Dragonwound Grease;18007030
18000040;[LD - Stranded Graveyard] Lightning Grease;18007040
18000050;[LD - Stranded Graveyard] Erdtree's Favor;18007050
18000060;[LD - Stranded Graveyard] Grave Glovewort [1];18007060
18000070;[LD - Stranded Graveyard] Haligdrake Talisman;18007070
18000080;[LD - Stranded Graveyard] Tarnished's Furled Finger;60220
18000081;[LD - Stranded Graveyard] Finger Severer;60310
18000900;[LD - Stranded Graveyard] Erdtree Greatbow;18007900
18000901;[LD - Stranded Graveyard] Great Arrow;18007900
30000010;[Weeping Peninsula - Tombsward Catacombs] Human Bone Shard;30007010
30000020;[Weeping Peninsula - Tombsward Catacombs] Golden Rune [2];30007020
30000030;[Weeping Peninsula - Tombsward Catacombs] Nomadic Warrior's Cookbook [9];67430
30000040;[Weeping Peninsula - Tombsward Catacombs] Prattling Pate "Thank you";30007040
30010010;[Weeping Peninsula - Impaler's Catacombs] Root Resin;30017010
30010020;[Weeping Peninsula - Impaler's Catacombs] Prattling Pate "Please help";30017020
30020000;[Limgrave - Stormfoot Catacombs] Root Resin;30027000
30020010;[Limgrave - Stormfoot Catacombs] Smoldering Butterfly;30027010
30020020;[Limgrave - Stormfoot Catacombs] Wandering Noble Ashes;30027020
30020030;[Limgrave - Stormfoot Catacombs] Prattling Pate "Hello";30027030
30030000;[Liurnia - Road's End Catacombs] Root Resin;30037000
30030010;[Liurnia - Road's End Catacombs] Raya Lucaria Soldier Ashes;30037010
30030020;[Liurnia - Road's End Catacombs] Human Bone Shard;30037020
30030030;[Liurnia - Road's End Catacombs] Rune Arc;30037030
30030040;[Liurnia - Road's End Catacombs] Watchdog's Staff;30037040
30040000;[Limgrave - Murkwater Catacombs] Root Resin;30047000
30050000;[Liurnia - Black Knife Catacombs] Rosus' Axe;30057000
30050010;[Liurnia - Black Knife Catacombs] Rune Arc;30057010
30050030;[Liurnia - Black Knife Catacombs] Deathroot;30057030
30050040;[Liurnia - Black Knife Catacombs] Spellproof Dried Liver;30057040
30060000;[Liurnia - Cliffbottom Catacombs] Root Resin;30067000
30060010;[Liurnia - Cliffbottom Catacombs] Nox Mirrorhelm;30067010
30060020;[Liurnia - Cliffbottom Catacombs] Golden Rune [3];30067020
30060030;[Liurnia - Cliffbottom Catacombs] Page Ashes;30067030
30060040;[Liurnia - Cliffbottom Catacombs] Rune Arc;30067040
30060050;[Liurnia - Cliffbottom Catacombs] Old Fang;30067050
30060060;[Liurnia - Cliffbottom Catacombs] Hefty Beast Bone;30067060
30060070;[Liurnia - Cliffbottom Catacombs] Scythe;30067070
30060080;[Liurnia - Cliffbottom Catacombs] Prattling Pate "Wonderful";30067080
30070000;[Mt. Gelmir - Wyndham Catacombs] Ancient Dragon Apostle's Cookbook [1];68000
30070010;[Mt. Gelmir - Wyndham Catacombs] Golden Rune [5];30077010
30070020;[Mt. Gelmir - Wyndham Catacombs] Magic Grease;30077020
30070600;[Mt. Gelmir - Wyndham Catacombs] Lightning Scorpion Charm;30077600
30070900;[Mt. Gelmir - Wyndham Catacombs] Golden Rune [1];30077900
30080010;[Altus Plateau - Sainted Hero's Grave] Crimson Seed Talisman;30087010
30080020;[Altus Plateau - Sainted Hero's Grave] Leyndell Soldier Ashes;30087020
30080030;[Altus Plateau - Sainted Hero's Grave] Dragoncrest Shield Talisman +1;30087030
30080040;[Altus Plateau - Sainted Hero's Grave] Root Resin;30087040
30080050;[Altus Plateau - Sainted Hero's Grave] Prattling Pate "Let's get to it";30087050
30080060;[Altus Plateau - Sainted Hero's Grave] Human Bone Shard;30087060
30090000;[Mt. Gelmir - Gelmir Hero's Grave] Deathroot;30097000
30090010;[Mt. Gelmir - Gelmir Hero's Grave] Ringed Finger;30097010
30090020;[Mt. Gelmir - Gelmir Hero's Grave] Golden Rune [6];30097020
30090030;[Mt. Gelmir - Gelmir Hero's Grave] Smoldering Butterfly;30097030
30090040;[Mt. Gelmir - Gelmir Hero's Grave] Stonesword Key;30097040
30090050;[Mt. Gelmir - Gelmir Hero's Grave] Gelmir Knight Helm;30097050
30090051;[Mt. Gelmir - Gelmir Hero's Grave] Gelmir Knight Armor;30097050
30090052;[Mt. Gelmir - Gelmir Hero's Grave] Gelmir Knight Gauntlets;30097050
30090053;[Mt. Gelmir - Gelmir Hero's Grave] Gelmir Knight Greaves;30097050
30090060;[Mt. Gelmir - Gelmir Hero's Grave] Root Resin;30097060
30090070;[Mt. Gelmir - Gelmir Hero's Grave] Beast Blood;30097070
30100010;[Capital Outskirts - Auriza Hero's Grave] Holy Grease;30107010
30100020;[Capital Outskirts - Auriza Hero's Grave] Fan Daggers;30107020
30100030;[Capital Outskirts - Auriza Hero's Grave] Golden Rune [7];30107030
30100040;[Capital Outskirts - Auriza Hero's Grave] Crucible Feather Talisman;30107040
30100050;[Capital Outskirts - Auriza Hero's Grave] Golden Epitaph;30107050
30100060;[Capital Outskirts - Auriza Hero's Grave] Great Dragonfly Head;30107060
30100070;[Capital Outskirts - Auriza Hero's Grave] Stonesword Key;30107070
30100080;[Capital Outskirts - Auriza Hero's Grave] Vulgar Militia Ashes;30107080
30100100;[Capital Outskirts - Auriza Hero's Grave] Ash of War: Holy Ground;30107100
30100101;[Capital Outskirts - Auriza Hero's Grave] Tree Sentinel Helm;30107100
30100102;[Capital Outskirts - Auriza Hero's Grave] Tree Sentinel Armor;30107100
30100103;[Capital Outskirts - Auriza Hero's Grave] Tree Sentinel Gauntlets;30107100
30100104;[Capital Outskirts - Auriza Hero's Grave] Tree Sentinel Greaves;30107100
30110000;[Stormhill - Deathtouched Catacombs] Deathroot;30117000
30110010;[Stormhill - Deathtouched Catacombs] Bloodrose;30117010
30110020;[Stormhill - Deathtouched Catacombs] Uchigatana;30117020
30120000;[Altus Plateau - Unsightly Catacombs] Holy Grease;30127000
30120010;[Altus Plateau - Unsightly Catacombs] Winged Misbegotten Ashes;30127010
30120020;[Altus Plateau - Unsightly Catacombs] Rune Arc;30127020
30120030;[Altus Plateau - Unsightly Catacombs] Prattling Pate "Apologies";30127030
30120900;[Altus Plateau - Unsightly Catacombs] Golden Rune [1];30127900
30130010;[Capital Outskirts - Auriza Side Tomb] Perfumer's Cookbook [3];67860
30130020;[Capital Outskirts - Auriza Side Tomb] Golden Rune [7];30137020
30130030;[Capital Outskirts - Auriza Side Tomb] Smithing Stone [5];30137030
30130040;[Capital Outskirts - Auriza Side Tomb] Root Resin;30137040
30130100;[Capital Outskirts - Auriza Side Tomb] Cracked Pot;66140
30130110;[Capital Outskirts - Auriza Side Tomb] Cracked Pot;66150
30130120;[Capital Outskirts - Auriza Side Tomb] Cracked Pot;66160
30130130;[Capital Outskirts - Auriza Side Tomb] Cracked Pot;66170
30130140;[Capital Outskirts - Auriza Side Tomb] Ritual Pot;66470
30130150;[Capital Outskirts - Auriza Side Tomb] Ritual Pot;66480
30140000;[Caelid - Minor Erdtree Catacombs] Imp Head (Wolf);30147000
30140010;[Caelid - Minor Erdtree Catacombs] Grave Violet;30147010
30140020;[Caelid - Minor Erdtree Catacombs] Sacramental Bud;30147020
30140030;[Caelid - Minor Erdtree Catacombs] Aeonian Butterfly;30147030
30140040;[Caelid - Minor Erdtree Catacombs] Golden Rune [4];30147040
30140900;[Caelid - Minor Erdtree Catacombs] Golden Rune [1];30147900
30150000;[Caelid - Caelid Catacombs] Miranda Sprout Ashes;30157000
30160000;[Caelid - War-Dead Catacombs] Golden Rune [6];30167000
30160010;[Caelid - War-Dead Catacombs] Magic Grease;30167010
30160020;[Caelid - War-Dead Catacombs] Radahn Soldier Ashes;30167020
30160030;[Caelid - War-Dead Catacombs] Silver-Pickled Fowl Foot;30167030
30160040;[Caelid - War-Dead Catacombs] [Sorcery] Collapsing Stars;30167040
30170000;[Flame Peak - Giant-Conquering Hero's Grave] Cranial Vessel Candlestand;30177000
30170010;[Flame Peak - Giant-Conquering Hero's Grave] [Incantation] Flame;30177010
30170020;[Flame Peak - Giant-Conquering Hero's Grave] Lightning Bastard Sword;30177020
30170030;[Flame Peak - Giant-Conquering Hero's Grave] Giant's Seal;30177030
30170040;[Flame Peak - Giant-Conquering Hero's Grave] Freezing Grease;30177040
30170050;[Flame Peak - Giant-Conquering Hero's Grave] Golden Rune [11];30177050
30170060;[Flame Peak - Giant-Conquering Hero's Grave] Golden Rune [1];30177060
30180000;[Flame Peak - Giants' Mountaintop Catacombs] Golden Rune [10];30187000
30180010;[Flame Peak - Giants' Mountaintop Catacombs] Stimulating Boluses;30187010
30180020;[Flame Peak - Giants' Mountaintop Catacombs] Nascent Butterfly;30187020
30180030;[Flame Peak - Giants' Mountaintop Catacombs] Root Resin;30187030
30180040;[Flame Peak - Giants' Mountaintop Catacombs] Ritual Pot;66400
30180070;[Flame Peak - Giants' Mountaintop Catacombs] Fire Monk Ashes;30187070
30180900;[Flame Peak - Giants' Mountaintop Catacombs] Deathroot;30187900
30190000;[Flame Peak - Consecrated Snowfield Catacombs] Golden Rune [12];30197000
30190010;[Flame Peak - Consecrated Snowfield Catacombs] Rejuvenating Boluses;30197010
30190020;[Flame Peak - Consecrated Snowfield Catacombs] Root Resin;30197020
30190030;[Flame Peak - Consecrated Snowfield Catacombs] Human Bone Shard;30197030
30190040;[Flame Peak - Consecrated Snowfield Catacombs] Imp Head (Elder);30197040
30190900;[Flame Peak - Consecrated Snowfield Catacombs] Golden Rune [1];30197900
30200000;[Forbidden Lands - Hidden Path to the Haligtree] Warming Stone;30207000
30200010;[Forbidden Lands - Hidden Path to the Haligtree] Sacramental Bud;30207010
30200020;[Forbidden Lands - Hidden Path to the Haligtree] Hero's Rune [1];30207020
30200030;[Forbidden Lands - Hidden Path to the Haligtree] Old Fang;30207030
30200040;[Forbidden Lands - Hidden Path to the Haligtree] Root Resin;30207040
30200050;[Forbidden Lands - Hidden Path to the Haligtree] Freezing Grease;30207050
30200060;[Forbidden Lands - Hidden Path to the Haligtree] Spelldrake Talisman +2;30207060
30200900;[Forbidden Lands - Hidden Path to the Haligtree] Silver Scarab;30207900
30200910;[Forbidden Lands - Hidden Path to the Haligtree] Deathroot;30207910
31000000;[Limgrave - Murkwater Cave] Mushroom;31007000
31000010;[Limgrave - Murkwater Cave] Cloth Garb;31007010
31000011;[Limgrave - Murkwater Cave] Cloth Trousers;31007010
31010000;[Weeping Peninsula - Earthbore Cave] Golden Rune [1];31017000
31010010;[Weeping Peninsula - Earthbore Cave] Glowstone;31017010
31010020;[Weeping Peninsula - Earthbore Cave] Kukri;31017020
31010030;[Weeping Peninsula - Earthbore Cave] Smoldering Butterfly;31017030
31010040;[Weeping Peninsula - Earthbore Cave] Trina's Lily;31017040
31010100;[Weeping Peninsula - Earthbore Cave] Pickled Turtle Neck;31017060
31020000;[Weeping Peninsula - Tombsward Cave] Golden Rune [2];31027000
31020010;[Weeping Peninsula - Tombsward Cave] Furlcalling Finger Remedy;31027010
31020020;[Weeping Peninsula - Tombsward Cave] Poisonbone Dart;31027020
31020030;[Weeping Peninsula - Tombsward Cave] Arteria Leaf;31027030
31020040;[Weeping Peninsula - Tombsward Cave] Nomadic Warrior's Cookbook [8];67880
31020050;[Weeping Peninsula - Tombsward Cave] Immunizing White Cured Meat;31027050
31030000;[Limgrave - Groveside Cave] Golden Rune [1];31037000
31030010;[Limgrave - Groveside Cave] Glowstone;31037010
31030020;[Limgrave - Groveside Cave] Cracked Pot;66000
31040000;[Liurnia - Stillwater Cave] Golden Rune [3];31047000
31040010;[Liurnia - Stillwater Cave] Golden Rune [4];31047010
31040020;[Liurnia - Stillwater Cave] Serpent Arrow;31047020
31040030;[Liurnia - Stillwater Cave] Golden Rune [5];31047030
31040040;[Liurnia - Stillwater Cave] Glowstone;31047040
31040050;[Liurnia - Stillwater Cave] Poison Grease;31047050
31040060;[Liurnia - Stillwater Cave] Sage Hood;31047060
31040061;[Liurnia - Stillwater Cave] Sage Robe;31047060
31040062;[Liurnia - Stillwater Cave] Sage Trousers;31047060
31050000;[Liurnia - Lakeside Crystal Cave] Hefty Beast Bone;31057000
31050010;[Liurnia - Lakeside Crystal Cave] Throwing Dagger;31057010
31050020;[Liurnia - Lakeside Crystal Cave] Golden Rune [5];31057020
31050030;[Liurnia - Lakeside Crystal Cave] Soft Cotton;31057030
31050040;[Liurnia - Lakeside Crystal Cave] Smithing Stone [4];31057040
31050050;[Liurnia - Lakeside Crystal Cave] Smithing Stone [2];31057050
31050060;[Liurnia - Lakeside Crystal Cave] Lump of Flesh;31057060
31050070;[Liurnia - Lakeside Crystal Cave] Arteria Leaf;31057070
31050100;[Liurnia - Lakeside Crystal Cave] Spear Talisman;31057100
31060000;[Liurnia - Academy Crystal Cave] Cuckoo Glintstone;31067000
31060010;[Liurnia - Academy Crystal Cave] Stonesword Key;31067010
31060100;[Liurnia - Academy Crystal Cave] Rune Arc;31067100
31060110;[Liurnia - Academy Crystal Cave] Crystal Staff;31067030
31070000;[Mt. Gelmir - Seethewater Cave] Poison Grease;31077000
31070010;[Mt. Gelmir - Seethewater Cave] Lump of Flesh;31077010
31070020;[Mt. Gelmir - Seethewater Cave] Preserving Boluses;31077020
31070030;[Mt. Gelmir - Seethewater Cave] Mushroom Head;31077030
31070031;[Mt. Gelmir - Seethewater Cave] Mushroom Body;31077030
31070032;[Mt. Gelmir - Seethewater Cave] Mushroom Arms;31077030
31070033;[Mt. Gelmir - Seethewater Cave] Mushroom Legs;31077030
31070040;[Mt. Gelmir - Seethewater Cave] Poisonbone Dart;31077040
31070050;[Mt. Gelmir - Seethewater Cave] Golden Rune [6];31077050
31070060;[Mt. Gelmir - Seethewater Cave] Golden Rune [7];31077060
31070070;[Mt. Gelmir - Seethewater Cave] Immunizing Cured Meat;31077070
31090000;[Mt. Gelmir - Volcano Cave] Golden Rune [6];31097000
31090010;[Mt. Gelmir - Volcano Cave] Sliver of Meat;31097010
31090020;[Mt. Gelmir - Volcano Cave] Arteria Leaf;31097020
31090030;[Mt. Gelmir - Volcano Cave] Lump of Flesh;31097030
31090040;[Mt. Gelmir - Volcano Cave] Coil Shield;31097040
31180000;[Altus Plateau - Perfumer's Grotto] Perfume Bottle;66780
31180020;[Altus Plateau - Perfumer's Grotto] Living Jar Shard;31187020
31180030;[Altus Plateau - Perfumer's Grotto] Living Jar Shard;31187030
31180040;[Altus Plateau - Perfumer's Grotto] Arteria Leaf;31187040
31180050;[Altus Plateau - Perfumer's Grotto] Golden Rune [5];31187050
31180060;[Altus Plateau - Perfumer's Grotto] Miranda Powder;31187060
31180070;[Altus Plateau - Perfumer's Grotto] Warming Stone;31187070
31180080;[Altus Plateau - Perfumer's Grotto] Golden Rune [5];31187080
31190000;[Altus Plateau - Sage's Cave] Rejuvenating Boluses;31197000
31190010;[Altus Plateau - Sage's Cave] Lost Ashes of War;31197010
31190030;[Altus Plateau - Sage's Cave] Candletree Wooden Shield;31197030
31190040;[Altus Plateau - Sage's Cave] Silver-Pickled Fowl Foot;31197040
31190050;[Altus Plateau - Sage's Cave] Black Hood;31197050
