Row ID;Row Name;Unk22c
23980;;255
23981;;255
23982;;255
23983;;255
23984;;255
23985;;255
23986;;255
23987;;255
23988;;255
23989;;255
23990;;255
23991;;255
23992;;255
23993;;255
23994;;255
23995;;255
23996;;255
23997;;255
23998;;255
23999;;255
24001;;255
24010;;255
24011;;255
24015;;255
24016;;255
24017;;255
24018;;255
24019;;1
24020;;255
24021;;255
24022;;255
24023;;255
24024;;255
24025;;255
24026;;255
24027;;255
24028;;255
24029;;255
24030;;255
24031;;255
24032;;255
24033;;255
24034;;255
24035;;255
24036;;255
24037;;255
24038;;255
24039;;255
24040;;255
24045;;255
24046;;255
24047;;255
24048;;255
24050;;255
24051;;255
24052;;255
24053;;255
24054;;255
24055;;255
24056;;255
24057;;255
24058;;255
24059;;255
24060;;255
24061;;255
24062;;255
24063;;255
24065;;255
24066;;255
24070;;255
24080;;255
24090;;255
24091;;255
24092;;255
24095;;255
24100;;255
24101;;255
24102;;255
24103;;255
24110;;255
24120;;255
24121;;255
24122;;255
24123;;255
24130;;255
24131;;255
24132;;255
24133;;255
24135;;255
24136;;255
24137;;255
24138;;255
24139;;255
24140;;255
24141;;255
24142;;255
24143;;255
24144;;255
24145;;255
24146;;255
24147;;255
24148;;255
24149;;255
24150;;255
24151;;255
24152;;255
24153;;255
24154;;255
24155;;255
24156;;255
24157;;255
24158;;255
24159;;255
24160;;255
24161;;255
24162;;255
24163;;255
24164;;255
24165;;255
24166;;255
24167;;255
24168;;255
24169;;255
24170;;255
24171;;255
24172;;255
24173;;255
24174;;255
24175;;255
24176;;255
24177;;255
24178;;255
24179;;255
24180;;255
24181;;255
24182;;255
24183;;255
24184;;255
24185;;255
24186;;255
24187;;255
24188;;255
24189;;255
24190;;255
24191;;255
24192;;255
24193;;255
24194;;255
24195;;255
24196;;255
24197;;255
24198;;255
24199;;255
24200;;255
24201;;255
24202;;255
24203;;255
24210;;255
24220;;255
24221;;255
24240;;4
24241;;4
24300;;255
24301;;255
24302;;255
24303;;255
24304;;255
24305;;255
24306;;255
24307;;255
24308;;255
24309;;255
24310;;255
24311;;255
24312;;255
24313;;255
24320;;255
24350;;255
24351;;255
24352;;255
24353;;255
24354;;255
24355;;255
24356;;255
24357;;255
24358;;255
24359;;255
24360;;255
24400;;1
24401;;255
24402;;255
24403;;255
24404;;255
24410;;255
24420;;255
24421;;255
24422;;255
24430;;255
24431;;255
24435;;45
24436;;45
24437;;45
24438;;255
24439;;255
24440;;255
24450;;255
24460;;255
24470;;255
24471;;255
24472;;255
24473;;255
24474;;255
24475;;255
24480;;255
24481;;255
24490;;255
24491;;255
24492;;255
24493;;255
24500;;255
24510;;255
24520;;255
24521;;255
24530;;255
24531;;255
24532;;255
24533;;255
24534;;255
24535;;255
24536;;255
24537;;255
24538;;255
24539;;255
24540;;255
24541;;255
24542;;255
24543;;255
24544;;255
24545;;255
24546;;255
24547;;255
24548;;255
24549;;4
24550;;4
24551;;4
24552;;255
24553;;255
24554;;4
24555;;4
24556;;11
24557;;11
24558;;11
24559;;11
24560;;255
24561;;255
24562;;255
24563;;255
24564;;255
24565;;255
24566;;255
24567;;255
24568;;255
24569;;255
24570;;255
24571;;255
24572;;255
24573;;255
24574;;255
24575;;255
24576;;255
24577;;255
24578;;255
24579;;255
24580;;255
24581;;255
24582;;255
24583;;255
24584;;255
24585;;255
24586;;255
24587;;255
24588;;255
24589;;255
24590;;255
24591;;255
24592;;255
24593;;255
24594;;255
24595;;255
24596;;255
24597;;255
24598;;255
24599;;255
24600;;255
24601;;255
24602;;255
24603;;255
24604;;255
24605;;255
24606;;255
24607;;255
24608;;255
24609;;255
24610;;255
24611;;255
24612;;255
24613;;255
24614;;255
24615;;255
24616;;255
24617;;255
24618;;255
24619;;255
24620;;11
24621;;11
24622;;11
24623;;11
24625;;255
24626;;255
24628;;255
24629;;255
24630;;255
24631;;255
24632;;255
24633;;255
24634;;255
24635;;255
24636;;255
24637;;255
24638;;255
24639;;255
24640;;255
24641;;255
24642;;255
24643;;255
24644;;255
24645;;255
24646;;255
24647;;255
24648;;255
24649;;255
24650;;255
24651;;255
24652;;255
24653;;255
24654;;255
24655;;255
24656;;255
24657;;255
24658;;255
24659;;255
24660;;255
24661;;255
24662;;255
24663;;255
24664;;255
24665;;255
24667;;255
24668;;255
24669;;255
24670;;255
24671;;255
24672;;255
24673;;255
24674;;255
24675;;255
24676;;255
24677;;255
24678;;255
24679;;255
24680;;255
24681;;255
24682;;255
24683;;255
24684;;255
24685;;255
24686;;255
24687;;255
24688;;255
24689;;255
24690;;255
24691;;255
24692;;255
24693;;255
24694;;255
24695;;255
24696;;255
24697;;255
24698;;255
24699;;255
24700;;255
24701;;255
24702;;255
24703;;45
24704;;45
24705;;255
24706;;255
24707;;255
24708;;255
24709;;255
24710;;255
24711;;255
24712;;255
24713;;255
24714;;255
24715;;255
24716;;255
24717;;255
24718;;255
24719;;255
24720;;255
24721;;255
24722;;255
24723;;255
24724;;255
24725;;255
24726;;255
24727;;255
24728;;255
24729;;255
24730;;255
24731;;255
24732;;255
24733;;255
24734;;255
24735;;255
24740;;11
24741;;11
24742;;11
24750;;29
24751;;29
24752;;255
24753;;255
24754;;255
24755;;255
24756;;255
24757;;255
24758;;255
24759;;255
24760;;255
24761;;255
24762;;255
24763;;255
24764;;255
24765;;255
24766;;255
24767;;255
24768;;255
24769;;255
24770;;255
24771;;255
24772;;255
24773;;255
24774;;255
24775;;255
24776;;255
24777;;255
24778;;255
24779;;255
24780;;255
24790;;255
24800;;255
24801;;255
24802;;255
24803;;255
24804;;255
24805;;255
24806;;255
24807;;255
24808;;255
24809;;255
24810;;255
24811;;255
24812;;255
24813;;255
24814;;255
24815;;255
24816;;255
24817;;255
24818;;255
24819;;255
24820;;255
24821;;255
24822;;255
24823;;255
24824;;255
24825;;4
24826;;4
24827;;4
24828;;4
24830;;255
24831;;255
24832;;255
24833;;255
24834;;255
24835;;255
24836;;255
24840;;255
24841;;255
24842;;4
24843;;4
24844;;255
24845;;255
24846;;255
24847;;4
24850;;255
24851;;255
24852;;255
24853;;255
24854;;255
24855;;255
24860;;255
24861;;255
24862;;255
24863;;255
24864;;255
24865;;255
24866;;255
24900;;11
24910;;255
24911;;255
24950;;255
24954;;255
24955;;255
24960;;255
24961;;255
24962;;255
26019;;255
26033;;255
26035;;255
26037;;255
26043;;255
26044;;255
26045;;255
26200;;255
26201;;255
26997;;255
26998;;255
26999;;255
27000;;4
27001;;255
27002;;11
27003;;255
27004;;255
27005;;4
27006;;4
27007;;4
27008;;4
27009;;4
27010;;255
27011;;255
27012;;255
27013;;4
27014;;255
27015;;1
27016;;255
27017;;11
27018;;255
27019;;11
27020;;4
27021;;4
27022;;4
27023;;4
27024;;4
27025;;4
27026;;4
27027;;4
27028;;4
27029;;4
27030;;255
27031;;255
27032;;11
27033;;1
27034;;4
27035;;11
27036;;255
27037;;11
27038;;1
27039;;4
27040;;4
27041;;11
27042;;11
27043;;4
27044;;1
27045;;4
27046;;4
27047;;4
27048;;4
27049;;4
27050;;255
27051;;1
27052;;255
27053;;255
27054;;1
27055;;1
27056;;4
27057;;1
27058;;4
27059;;4
27060;;4
27061;;255
27062;;11
27063;;11
27064;;4
27065;;1
27066;;1
27067;;1
27068;;1
27069;;29
27070;;1
27071;;4
27072;;4
27073;;1
27074;;1
27075;;1
27076;;1
27077;;1
27078;;1
27079;;1
27080;;11
27081;;4
27082;;4
27083;;4
27084;;4
27085;;4
27086;;4
27087;;4
27088;;4
27089;;4
27090;;4
27091;;4
27092;;4
27093;;4
27094;;4
27095;;4
27096;;4
27097;;4
27098;;4
27099;;255
27100;;4
27101;;4
27102;;4
27103;;4
27104;;4
27105;;4
27106;;255
27107;;255
27108;;255
27109;;255
27110;;1
27111;;1
27112;;1
27114;;255
27115;;255
27120;;255
27121;;11
27122;;4
27123;;4
27124;;4
27125;;4
27126;;4
27127;;4
27128;;4
27129;;4
27130;;1
27131;;1
27135;;1
27136;;1
27137;;1
27138;;1
27139;;4
27140;;1
27141;;1
27142;;1
27143;;4
27144;;11
27145;;11
27146;;14
27147;;14
27148;;11
27149;;11
27150;;4
27155;;255
27156;;255
27157;;29
27159;;1
27161;;255
27162;;1
27163;;255
27169;;1
27170;;1
27171;;4
27172;;4
27173;;1
27174;;8
27175;;8
27176;;11
27177;;4
27178;;255
27180;;255
27181;;255
27182;;255
27183;;255
27184;;255
27185;;255
27186;;255
27187;;255
27188;;255
27189;;255
27190;;4
27191;;4
27192;;4
27193;;4
27194;;255
27195;;255
27196;;255
27197;;4
27198;;255
27199;;255
27200;;4
27201;;1
27202;;1
27203;;1
27204;;255
27205;;255
27206;;255
27207;;1
27208;;1
27209;;11
27210;;11
27211;;11
27212;;11
27213;;255
27214;;11
27215;;1
27216;;1
27217;;1
27218;;4
27219;;4
27220;;1
27221;;4
27222;;4
27223;;11
27224;;255
27225;;255
30000;;255
30001;;11
30002;;11
30003;;255
30004;;255
30005;;11
30006;;255
30007;;255
30008;;255
30009;;255
30010;;255
30011;;255
30012;;255
30013;;255
30014;;255
30015;;11
30016;;11
30017;;255
30018;;255
30019;;255
30020;;255
30021;;255
30022;;255
30023;;255
30024;;255
30025;;255
30026;;255
30027;;255
30028;;255
30029;;255
30030;;255
30031;;255
30032;;255
30033;;255
30034;;255
30035;;255
30036;;255
30037;;255
30038;;255
30039;;255
30040;;255
30041;;255
30042;;255
30043;;255
30044;;255
30045;;255
30046;;255
30047;;255
30048;;255
30049;;255
30050;;255
30051;;255
30052;;255
30053;;255
30054;;255
30055;;255
30056;;255
30057;;255
30058;;255
30059;;255
30060;;255
30061;;255
30062;;255
30063;;255
30064;;255
30065;;255
30066;;255
30067;;255
30068;;255
30069;;255
30070;;255
30071;;255
30072;;255
30073;;255
30074;;255
30075;;255
30076;;255
30077;;255
30078;;255
30079;;255
30080;;255
30081;;255
30082;;255
30083;;255
30084;;255
30085;;255
30086;;255
30087;;255
30088;;255
30089;;255
30090;;255
30091;;255
30092;;255
30093;;255
30094;;255
30095;;255
30096;;255
30097;;255
30098;;255
30099;;255
30100;;255
30101;;255
30102;;255
30103;;255
30104;;255
30105;;255
30106;;255
30107;;255
30108;;255
30109;;255
30110;;255
30111;;255
30112;;255
30113;;255
30114;;255
30115;;255
30116;;255
30117;;255
30118;;255
30119;;255
30120;;255
30121;;255
30122;;255
30123;;255
30124;;255
30125;;255
30126;;255
30127;;255
30128;;255
30129;;255
30130;;255
30131;;255
30132;;255
30133;;255
30134;;255
30135;;255
30136;;255
30137;;255
30138;;255
30139;;255
30140;;255
30141;;255
30142;;255
30143;;255
30144;;255
30145;;255
30146;;255
30147;;255
30148;;255
30149;;255
30150;;255
30151;;255
30152;;255
30153;;255
30154;;255
30155;;255
30156;;255
30157;;255
30158;;255
30159;;255
30160;;255
30161;;255
30162;;255
30163;;255
30164;;255
30165;;255
30166;;255
30167;;255
30168;;255
30169;;255
30170;;255
30171;;255
30172;;255
30174;;255
30175;;255
30176;;255
30177;;255
30178;;255
30179;;255
30180;;255
30181;;255
30182;;255
30183;;255
30184;;255
30185;;255
30186;;255
30187;;255
30188;;255
30189;;255
30190;;255
30191;;255
30192;;255
30193;;255
30194;;255
30195;;255
30196;;255
30197;;255
30198;;255
30200;;255
30201;;255
30202;;255
30205;;255
30206;;255
30207;;255
30210;;255
30211;;255
30212;;255
30213;;255
30214;;255
30215;;255
30216;;255
30217;;255
30218;;255
30220;;255
30221;;255
30222;;255
30230;;255
30231;;255
30240;;255
30241;;255
30250;;255
30251;;255
30260;;255
30261;;255
30270;;255
30271;;255
30280;;255
30281;;255
30289;;255
30290;;255
30291;;255
30292;;255
30293;;255
30294;;255
30295;;255
30296;;255
30297;;255
30298;;255
30299;;255
30300;;255
30301;;255
30310;;255
30311;;255
30312;;255
30313;;255
30320;;255
30321;;255
30322;;255
30323;;255
30324;;255
30325;;255
30326;;255
30327;;255
30328;;255
30329;;255
30330;;255
30331;;255
30332;;255
30333;;255
30334;;255
30339;;255
30340;;255
30341;;255
30342;;255
30343;;255
30344;;255
30345;;255
30346;;255
30347;;255
30348;;255
30349;;255
30350;;255
30351;;255
30352;;255
30353;;255
30354;;255
30355;;255
30356;;255
30357;;255
30358;;255
30360;;255
30361;;255
30370;;255
30371;;255
30372;;255
30380;;255
30381;;255
30382;;255
30383;;255
30384;;255
30385;;255
30386;;255
30387;;255
30388;;255
30389;;255
30390;;255
30391;;255
30392;;255
30393;;255
30394;;255
30395;;255
30396;;255
30397;;255
30398;;255
30399;;255
30400;;255
30401;;255
30402;;255
30403;;255
30404;;255
30405;;255
30406;;255
30407;;255
30408;;255
30409;;255
30410;;255
30411;;255
30412;;4
30413;;255
30414;;255
30415;;255
30416;;255
30418;;255
30419;;4
30420;;255
30421;;255
30422;;255
30423;;255
30424;;255
30425;;255
30426;;255
30427;;255
30428;;255
30429;;255
30430;;255
30431;;255
30432;;255
30433;;255
30434;;255
30435;;255
30436;;255
30437;;255
30438;;255
30439;;255
30440;;255
30441;;255
30442;;255
30443;;255
30444;;255
30446;;255
30450;;255
30455;;255
30456;;255
30457;;255
30460;;255
30461;;255
30470;;255
30471;;255
30472;;255
30473;;255
30479;;255
30480;;255
30481;;255
30482;;255
30483;;255
30484;;255
30485;;255
30486;;255
30490;;255
30491;;255
30492;;255
30493;;255
30494;;255
30495;;255
30496;;255
30497;;255
30498;;255
30499;;255
30500;;255
30501;;255
30502;;255
30503;;255
30504;;255
30505;;255
30510;;255
30518;;255
30519;;255
30520;;255
30521;;255
30522;;255
30523;;255
30524;;255
30525;;255
30526;;255
30527;;255
30528;;255
30529;;255
30530;;255
30531;;255
30540;;255
30550;;255
30551;;255
30552;;255
30553;;255
30554;;255
30555;;255
30556;;255
30557;;255
30558;;255
30559;;255
30560;;255
30561;;255
30562;;4
30563;;255
30564;;255
30565;;255
30566;;255
30567;;255
30568;;255
30569;;255
30570;;255
30571;;255
30572;;255
30573;;255
30574;;255
30575;;255
30576;;8
30577;;8
30578;;8
30579;;8
30580;;8
30581;;4
30582;;4
30583;;4
30584;;1
30585;;1
30586;;1
30587;;1
30588;;255
30589;;255
30590;;255
30591;;255
30592;;255
30593;;255
30594;;255
30596;;255
30597;;255
30598;;255
30599;;255
30600;;255
30601;;255
30602;;255
30603;;255
30604;;255
30605;;11
30606;;255
30607;;255
30608;;255
30610;;255
30611;;255
30612;;255
30613;;255
30614;;255
30615;;255
30618;;255
30619;;255
30620;;255
30621;;255
30622;;255
30623;;255
30624;;255
30625;;255
30626;;255
30627;;255
30628;;255
30629;;255
30630;;255
30631;;255
30632;;255
30633;;255
30634;;255
30635;;255
30636;;255
30637;;255
30638;;255
30639;;255
30640;;255
30641;;255
30642;;255
30643;;255
30644;;11
30645;;255
30646;;255
30647;;255
30648;;255
30649;;255
30650;;255
30651;;8
30652;;8
30653;;8
30654;;8
30660;;255
30661;;255
30662;;255
30663;;255
30664;;255
30665;;255
30666;;255
30667;;255
30668;;255
30669;;255
30670;;255
30671;;255
30680;;255
30681;;255
30682;;255
30683;;255
30684;;255
30700;;255
30701;;255
30702;;255
30703;;255
30704;;255
30710;;255
30711;;255
30712;;255
30715;;255
30716;;255
30717;;255
30718;;255
30719;;255
30720;;255
30721;;255
30722;;255
30723;;255
30724;;255
30725;;255
30726;;255
30727;;255
30728;;255
30729;;255
30730;;255
30731;;255
30732;;255
30733;;255
30734;;255
30735;;255
30736;;255
30737;;255
30738;;255
30739;;255
30740;;255
30741;;255
30742;;255
30743;;255
30744;;255
30745;;255
30746;;255
30747;;255
30748;;255
30749;;255
30750;;255
30751;;255
30752;;255
30753;;255
30754;;255
30755;;255
30756;;255
30757;;255
30758;;255
30759;;255
30760;;255
30761;;255
30762;;255
30763;;255
30764;;255
30765;;255
30766;;255
30767;;255
30768;;255
30769;;255
30770;;255
30771;;255
30772;;255
30773;;255
30774;;255
30775;;255
30776;;255
30777;;255
30778;;255
30779;;255
30780;;255
30781;;255
30782;;255
30783;;255
30784;;255
30785;;255
30786;;255
30787;;255
30788;;255
30789;;255
30790;;255
30791;;255
30792;;255
30793;;255
30794;;255
30795;;255
30796;;255
30797;;255
30798;;255
30799;;255
30800;;255
30801;;255
30802;;255
30803;;255
30804;;255
30805;;255
30806;;255
30807;;255
30808;;255
30809;;255
30810;;255
30811;;255
30812;;255
30813;;255
30814;;255
30815;;255
30816;;255
30817;;255
30818;;255
30819;;255
30820;;255
30821;;255
30822;;4
30823;;255
30824;;255
30825;;255
30826;;255
30827;;255
30828;;255
30829;;255
30830;;255
30831;;255
30832;;255
30833;;11
30834;;11
30835;;255
30836;;255
30837;;255
30838;;255
30839;;255
30840;;255
30842;;255
30843;;255
30844;;11
30845;;11
30846;;255
30847;;255
30848;;255
30850;;255
30851;;255
30852;;255
30853;;255
30854;;255
30855;;255
30856;;255
30857;;255
30858;;255
30859;;255
30860;;11
30861;;255
30862;;255
30863;;11
30864;;255
30865;;255
30866;;255
30867;;255
30868;;255
30869;;255
30870;;255
30871;;255
30872;;255
30873;;255
30874;;255
30875;;255
30876;;255
30878;;255
30879;;255
30880;;255
30882;;255
30883;;255
30884;;255
30885;;255
30886;;255
30887;;255
30888;;11
30889;;255
30890;;255
30891;;255
30892;;255
30893;;11
30894;;255
30895;;255
30896;;255
30897;;255
30898;;255
30899;;255
30900;;255
30901;;255
30902;;4
30903;;255
30904;;255
30905;;255
30906;;255
30907;;255
30908;;255
30909;;255
30910;;255
30911;;255
30912;;255
30913;;255
30914;;255
30915;;255
30916;;255
30918;;255
30919;;255
30921;;255
30922;;255
30923;;255
30924;;255
30925;;255
30926;;255
30927;;255
30928;;255
30929;;255
30930;;255
30931;;255
30932;;255
30933;;255
30934;;4
30952;;255
30953;;255
30954;;255
30955;;255
30956;;255
30957;;255
30958;;255
30959;;255
30960;;255
30961;;255
30962;;255
30963;;255
30964;;255
30965;;255
30966;;255
30967;;255
30968;;255
30969;;255
30970;;255
30971;;255
30972;;255
30973;;255
30974;;255
30975;;255
30976;;255
30977;;255
30978;;255
30979;;255
30980;;255
30981;;255
30982;;255
30983;;255
30984;;255
30986;;231
30987;;255
30988;;255
30989;;255
30990;;255
30991;;255
30992;;255
30993;;255
30994;;255
30995;;255
30996;;255
30997;;255
30999;;255
40010;;255
40020;;255
40021;;255
40022;;255
40023;;255
40024;;255
40026;;255
40028;;255
40029;;255
40030;;255
40032;;255
40033;;255
40034;;255
40035;;255
40036;;255
40037;;255
40038;;255
40039;;255
40040;;255
40041;;255
40042;;255
40043;;255
40044;;255
40045;;255
40046;;255
40047;;255
40048;;255
40049;;255
40050;;255
40051;;255
40052;;255
40053;;255
40054;;255
40055;;255
40060;;255
40061;;255
40062;;255
40063;;255
40064;;255
40065;;255
40066;;255
40067;;255
40068;;255
40069;;255
40070;;255
40071;;5
40072;;255
40073;;255
40074;;255
40075;;255
40076;;255
40077;;255
40078;;255
40079;;255
40080;;255
40081;;255
40082;;255
40083;;255
40084;;255
40085;;255
40086;;255
40090;;255
40091;;255
40092;;255
40093;;255
40094;;255
40095;;255
40096;;255
40097;;255
40098;;255
90000;;255
90001;;255
90002;;255
90003;;255
90004;;255
90005;;255
90010;;255
90011;;255
90012;;255
91000;;255
91001;;255
91002;;255
91003;;255
91004;;255
91005;;255
91006;;255
91007;;255
91008;;255
91009;;255
91010;;255
91011;;255
91012;;255
91013;;255
91014;;255
91015;;255
91016;;255
91017;;255
91018;;255
91019;;255
91020;;255
91021;;255
91022;;255
91023;;255
91024;;255
91025;;255
91026;;255
91027;;255
91028;;255
91029;;255
91030;;255
91031;;255
91032;;255
91033;;255
91034;;255
91035;;255
91036;;255
91037;;255
91038;;255
91039;;255
91040;;255
91041;;255
91042;;255
91043;;255
91044;;255
91045;;255
91046;;255
91047;;255
91048;;255
91049;;255
91050;;255
91051;;255
91052;;255
91053;;255
91054;;255
91055;;255
91200;;255
91201;;255
91202;;255
91203;;255
91204;;255
91205;;255
91206;;255
91207;;255
91208;;255
91209;;255
91210;;255
91211;;255
91212;;255
91213;;255
91214;;255
91215;;255
91216;;255
91217;;255
91218;;255
91219;;255
91220;;255
91221;;255
91222;;255
91223;;255
91224;;255
91225;;255
91226;;255
91227;;255
91228;;255
91229;;255
91230;;255
91231;;255
91232;;255
91233;;255
91234;;255
91235;;255
91236;;255
91237;;255
91238;;255
91239;;255
91240;;255
91241;;255
91242;;255
91243;;255
91244;;255
91245;;255
91246;;255
91247;;255
91248;;255
91249;;255
91250;;255
91251;;255
91252;;255
91253;;255
91254;;255
91255;;255
91256;;255
91257;;255
91258;;255
91259;;255
91260;;255
91261;;255
91262;;255
91263;;255
91264;;255
91265;;255
91266;;255
91267;;255
91268;;255
91269;;255
91270;;255
91271;;255
91272;;255
91273;;255
91300;;255
91301;;255
91302;;255
91303;;255
91304;;255
91305;;255
91306;;255
91307;;255
91308;;255
91309;;255
91310;;255
91311;;255
91312;;255
91313;;255
91400;;255
91401;;255
91402;;255
91403;;255
91404;;255
91405;;255
91406;;255
91407;;255
91408;;255
91409;;255
91410;;255
91411;;255
91412;;255
91413;;255
91414;;255
91415;;255
91416;;255
91417;;255
91418;;255
91419;;255
91420;;255
91421;;255
91422;;255
91423;;255
91424;;255
91425;;255
91426;;255
91427;;255
91428;;255
91429;;255
91430;;255
91431;;255
91432;;255
91433;;255
91434;;255
91435;;255
91436;;255
91437;;255
91438;;255
91439;;255
91440;;255
91441;;255
91442;;255
91443;;255
91444;;255
91445;;255
91446;;255
91447;;255
91448;;255
91449;;255
91500;;255
91501;;255
91502;;255
91503;;255
91504;;255
91505;;255
91506;;255
91507;;255
91508;;255
91509;;255
91510;;255
91511;;255
91512;;255
91513;;255
91514;;255
91515;;255
91516;;255
91517;;255
91518;;255
91519;;255
92100;;255
92101;;255
92102;;255
92103;;255
92104;;255
92105;;255
92106;;255
92200;;255
92201;;255
92202;;255
92203;;255
92204;;255
92205;;255
92206;;255
92207;;255
92208;;255
92209;;255
92210;;255
92211;;255
92300;;255
92301;;255
92302;;255
92303;;255
92304;;255
92350;;255
92351;;255
92400;;255
92401;;255
92403;;255
92404;;255
92405;;255
92406;;255
92410;;255
92411;;255
92412;;255
92413;;255
94000;;255
94001;;255
94002;;255
94003;;255
94004;;255
94005;;255
94006;;255
94007;;255
94008;;255
94009;;255
94010;;255
94012;;255
94043;;255
94044;;255
94045;;255
94046;;255
94047;;255
94048;;255
94049;;255
94050;;255
94051;;255
94052;;255
94053;;255
94055;;255
94056;;255
94057;;255
94058;;255
94059;;255
94060;;255
94061;;255
94062;;255
94063;;255
94064;;255
94065;;255
94066;;255
94067;;255
94068;;255
94069;;255
94070;;255
94071;;255
94072;;255
94073;;255
94074;;255
94075;;255
94076;;255
94077;;255
94078;;255
94079;;255
94080;;255
94081;;255
94084;;255
94085;;255
94086;;255
94087;;255
94088;;255
94089;;255
94090;;255
94091;;255
94092;;255
94100;;255
94101;;255
94102;;255
94103;;255
94104;;255
94105;;255
94106;;255
94107;;255
94108;;255
94109;;255
94110;;255
94111;;255
94112;;255
94113;;255
94114;;255
94115;;255
94116;;255
94117;;255
94200;;255
94201;;255
94202;;255
94203;;255
94205;;255
94206;;255
94207;;255
94208;;255
94209;;255
94210;;255
94211;;255
94284;;255
94285;;255
94286;;255
94287;;255
94288;;255
94289;;255
94290;;255
94301;;255
94302;;255
94303;;255
94305;;255
94306;;255
94307;;255
94308;;255
94800;;255
94900;;255
95000;;255
95001;;255
95002;;255
95003;;255
96000;;255
96001;;255
96002;;255
96003;;255
96004;;255
96005;;255
96006;;255
96007;;255
96008;;255
96009;;255
96010;;255
96011;;255
96012;;255
96013;;255
96014;;255
96015;;255
96016;;255
96020;;255
96100;;255
96101;;255
96102;;255
96110;;255
96200;;255
96201;;255
96300;;255
96301;;255
96302;;255
96303;;255
96304;;255
96305;;255
96390;;255
96392;;255
96393;;255
96400;;255
96402;;255
96403;;255
96404;;255
96410;;255
96411;;255
96412;;255
96413;;255
96414;;255
96415;;255
96416;;255
96417;;255
96418;;255
96419;;255
96420;;255
96600;;255
96602;;255
96603;;255
96610;;255
96611;;255
96612;;255
96620;;255
96621;;255
96622;;255
96624;;255
96625;;255
96640;;255
96641;;255
96645;;255
96646;;255
96647;;255
96648;;255
96649;;255
96660;;255
96661;;255
96662;;255
96663;;255
96664;;255
96680;;255
96685;;255
96700;;255
96701;;255
96702;;255
96720;;255
96741;;255
96742;;255
96800;;255
96820;;255
96860;;255
96864;;255
96865;;255
96866;;255
96867;;255
96868;;255
96870;;255
96871;;255
96873;;255
96882;;255
96883;;255
96884;;255
96885;;255
96886;;255
96902;;255
96905;;255
96906;;255
96910;;255
96921;;255
96922;;255
96923;;255
96924;;255
96940;;255
96941;;255
96950;;255
96951;;255
96952;;255
96953;;255
96954;;255
96955;;255
97000;;255
97001;;255
97002;;255
97003;;255
97004;;255
97005;;255
97006;;255
97007;;255
97008;;255
97009;;255
97010;;255
97011;;255
97012;;255
97013;;255
97014;;255
97015;;255
97016;;255
97017;;255
97018;;255
97019;;255
97020;;255
97021;;255
97022;;255
97023;;255
97024;;255
97025;;255
97026;;255
97027;;255
97028;;255
97029;;255
97030;;255
97031;;255
97032;;255
97033;;255
97034;;255
97035;;255
97036;;255
97037;;255
97038;;255
97039;;255
97040;;255
97041;;255
97042;;255
97043;;255
97050;;255
97100;;255
97101;;255
97900;;255
97901;;255
98023;;255
98027;;255
98033;;255
98049;;255
98068;;255
98072;;255
98078;;255
98084;;255
98119;;255
98121;;255
98127;;255
98131;;255
98148;;255
98149;;255
98155;;255
98167;;255
98168;;255
98169;;255
99000;;255
99001;;29
99002;;29
99003;;29
99004;;255
99005;;255
99006;;255
99007;;1
99008;;1
99009;;255
99010;;255
99011;;255
99012;;255
99013;;4
99014;;255
99015;;255
99016;;4
99017;;255
99018;;255
99019;;255
99020;;255
99021;;255
99023;;255
99024;;255
99026;;255
99027;;255
99028;;255
99029;;255
99030;;255
99031;;255
99032;;255
99033;;1
99034;;255
99035;;255
99036;;255
99037;;255
99038;;255
99039;;255
99040;;255
99041;;255
99042;;255
99043;;255
99045;;11
99046;;255
99047;;255
99048;;255
99050;;255
99051;;255
99052;;255
99053;;255
99055;;255
99056;;255
99057;;255
99058;;255
99059;;255
99060;;4
99061;;255
99063;;255
99065;;4
99070;;255
99071;;255
99072;;255
99075;;255
99080;;255
99081;;5
99082;;3
99083;;15
99084;;4
99085;;5
99086;;4
99090;;255
99100;;255
99101;;255
99102;;255
99103;;255
99104;;255
99110;;255
99111;;255
99120;;255
99130;;255
99131;;255
99132;;255
99135;;255
99136;;255
99137;;255
99138;;255
99139;;255
99145;;255
99146;;255
99150;;255
99151;;255
99152;;255
99160;;255
99163;;255
99165;;1
99166;;4
99167;;255
99168;;255
99169;;255
99170;;255
99171;;255
99180;;4
99181;;4
99182;;4
99183;;255
99184;;255
99185;;255
99186;;255
99187;;255
99188;;255
99189;;255
99190;;255
99200;;255
99201;;255
99202;;255
99203;;255
99204;;255
99220;;255
99230;;29
99231;;29
99232;;29
99235;;29
99236;;29
99237;;29
99239;;29
99240;;29
99241;;29
99250;;255
99251;;255
99252;;255
99253;;255
99254;;255
99260;;255
99261;;255
99262;;255
99263;;255
99264;;29
99270;;29
99271;;29
99272;;29
99280;;255
99290;;4
99295;;1
99303;;255
99304;;255
99306;;255
99307;;255
99308;;255
99309;;255
99315;;255
99316;;255
99320;;255
99321;;255
99322;;255
99323;;255
99324;;255
99325;;255
99326;;255
99327;;255
99328;;255
99330;;255
99331;;1
99332;;255
99340;;255
99350;;255
99360;;255
99369;;255
99370;;255
99371;;255
99372;;255
99373;;255
99374;;255
99375;;255
99376;;255
99377;;255
99378;;255
99379;;255
99380;;255
99381;;255
99382;;255
99383;;255
99384;;255
99385;;255
99386;;255
