Row ID;Row Name;Equip ID;Value;Material ID;On Purchase - Event Flag ID;Visibility - Event Flag ID;Sell Quantity;Equip Type;Currency Type;Purchase Quantity;Price Addition;Price Multiplier;Icon ID;Name - Message ID;Menu Title - Message ID;Menu Icon ID
30545;Godskin Noble Trousers;530300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30546;Depraved Perfumer Headscarf;540000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30547;Depraved Perfumer Robe;540100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30548;Depraved Perfumer Gloves;540200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30549;Depraved Perfumer Trousers;540300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30550;Crucible Axe Helm;570000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30551;Crucible Axe Armor;570100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30552;Crucible Gauntlets;570200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30553;Crucible Greaves;570300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30554;Crucible Tree Helm;571000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30555;Crucible Tree Armor;571100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30556;Lusat's Glintstone Crown;580000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30557;Lusat's Robe;580100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30558;Lusat's Manchettes;580200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30559;Old Sorcerer's Legwraps;580300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30560;Azur's Glintstone Crown;581000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30561;Azur's Glintstone Robe;581100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30562;Azur's Manchettes;581200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30563;All-Knowing Helm;590000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30564;All-Knowing Armor;590100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30565;All-Knowing Gauntlets;590200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30566;All-Knowing Greaves;590300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30567;Twinned Helm;600000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30568;Twinned Armor;600100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30569;Twinned Gauntlets;600200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30570;Twinned Greaves;600300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30571;Ragged Hat;610000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30572;Ragged Armor;610100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30573;Ragged Gloves;610200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30574;Ragged Loincloth;610300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30575;Prophet Blindfold;620000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30576;Corhyn's Robe;620100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30577;Prophet Trousers;620300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30578;Prophet Robe;622100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30579;Astrologer Hood;630000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30580;Astrologer Robe;630100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30581;Astrologer Gloves;630200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30582;Astrologer Trousers;630300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30583;Lionel's Helm;640000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30584;Lionel's Armor;640100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30585;Lionel's Gauntlets;640200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30586;Lionel's Greaves;640300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30587;Hoslow's Helm;650000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30588;Hoslow's Armor;650100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30589;Hoslow's Gauntlets;650200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30590;Hoslow's Greaves;650300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30591;Diallos's Mask;651000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30592;Vagabond Knight Helm;660000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30593;Vagabond Knight Armor;660100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30594;Vagabond Knight Gauntlets;660200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30595;Vagabond Knight Greaves;660300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30596;Blue Cloth Cowl;670000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30597;Blue Cloth Vest;670100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30598;Warrior Gauntlets;670200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30599;Warrior Greaves;670300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30600;White Mask;680000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30601;War Surgeon Gown;680100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30602;War Surgeon Gloves;680200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30603;War Surgeon Trousers;680300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30604;Royal Remains Helm;690000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30605;Royal Remains Armor;690100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30606;Royal Remains Gauntlets;690200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30607;Royal Remains Greaves;690300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30608;Brave's Cord Circlet;700000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30609;Brave's Battlewear;700100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30610;Brave's Bracer;700200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30611;Brave's Legwraps;700300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30612;Brave's Leather Helm;701000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30613;Beast Champion Helm;720000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30614;Beast Champion Armor;720100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30615;Beast Champion Gauntlets;720200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30616;Beast Champion Greaves;720300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30617;Champion Headband;730000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30618;Champion Pauldron;730100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30619;Champion Bracers;730200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30620;Champion Gaiters;730300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30621;Crimson Hood;740000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30622;Noble's Traveling Garb;740100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30623;Noble's Gloves;740200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30624;Noble's Trousers;740300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30625;Navy Hood;741000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30626;Maliketh's Helm;760000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30627;Maliketh's Armor;760100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30628;Maliketh's Gauntlets;760200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30629;Maliketh's Greaves;760300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30630;Malenia's Winged Helm;770000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30631;Malenia's Armor;770100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30632;Malenia's Gauntlet;770200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30633;Malenia's Greaves;770300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30634;Veteran's Helm;780000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30635;Veteran's Armor;780100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30636;Veteran's Gauntlets;780200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30637;Veteran's Greaves;780300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30638;Bloodhound Knight Helm;790000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30639;Bloodhound Knight Armor;790100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30640;Bloodhound Knight Gauntlets;790200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30641;Bloodhound Knight Greaves;790300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30642;Festive Hood;800000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30643;Festive Garb;800100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30644;Festive Hood (Altered);801000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30645;Festive Garb (Altered);801100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30646;Blue Festive Hood;802000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30647;Blue Festive Garb;802100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30648;Commoner's Headband;810000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30649;Commoner's Garb;810100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30650;Commoner's Shoes;810300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30651;Commoner's Garb (Altered);811100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30652;Commoner's Simple Garb;812000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30653;Envoy Crown;820000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30654;Twinsage Glintstone Crown;830000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30655;Raya Lucarian Robe;830100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30656;Sorcerer Manchettes;830200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30657;Sorcerer Leggings;830300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30658;Olivinus Glintstone Crown;831000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30659;Lazuli Glintstone Crown;832000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30660;Karolos Glintstone Crown;833000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30661;Witch's Glintstone Crown;834000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30662;Marionette Soldier Helm;840000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30663;Marionette Soldier Armor;840100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30664;Marionette Soldier Birdhelm;850000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30665;Raging Wolf Helm;860000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30666;Raging Wolf Armor;860100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30667;Raging Wolf Gauntlets;860200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30668;Raging Wolf Greaves;860300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30669;Land of Reeds Helm;870000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30670;Land of Reeds Armor;870100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30671;Land of Reeds Gauntlets;870200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30672;Land of Reeds Greaves;870300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30673;Okina Mask;872000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30674;White Reed Armor;872100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30675;White Reed Gauntlets;872200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30676;White Reed Greaves;872300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30677;Confessor Hood;880000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30678;Confessor Armor;880100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30679;Confessor Gloves;880200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30680;Confessor Boots;880300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30681;Prisoner Iron Mask;890000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30682;Prisoner Clothing;890100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30683;Prisoner Trousers;890300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30684;Blackguard's Iron Mask;891000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30685;Traveling Maiden Hood;900000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30686;Traveling Maiden Robe;900100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30687;Traveling Maiden Gloves;900200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30688;Traveling Maiden Boots;900300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30689;Finger Maiden Fillet;902000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30690;Finger Maiden Robe;902100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30691;Finger Maiden Shoes;902300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30692;Preceptor's Big Hat;910000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30693;Preceptor's Long Gown;910100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30694;Preceptor's Gloves;910200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30695;Preceptor's Trousers;910300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30696;Mask of Confidence;911000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30697;Grass Hair Ornament;920000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30698;Skeletal Mask;930000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30699;Raptor's Black Feathers;930100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30700;Bandit Manchettes;930200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30701;Bandit Boots;930300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30702;Bandit Garb;931100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30703;Eccentric's Hood;940000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30704;Eccentric's Armor;940100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30705;Eccentric's Manchettes;940200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30706;Eccentric's Breeches;940300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30707;Fingerprint Helm;950000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30708;Fingerprint Armor;950100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30709;Fingerprint Gauntlets;950200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30710;Fingerprint Greaves;950300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30711;Consort's Mask;960000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30712;Consort's Robe;960100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30713;Consort's Trousers;960300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30714;Ruler's Mask;961000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30715;Ruler's Robe;961100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30716;Upper-Class Robe;962100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30717;Marais Mask;963000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30718;Marais Robe;963100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30719;Bloodsoaked Manchettes;963200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30720;Bloodsoaked Mask;964000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30721;Official's Attire;964100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30722;Omen Helm;970000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30723;Omen Armor;970100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30724;Omen Gauntlets;970200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30725;Omen Greaves;970300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30726;Carian Knight Helm;980000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30727;Carian Knight Armor;980100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30728;Carian Knight Gauntlets;980200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30729;Carian Knight Greaves;980300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30730;Hierodas Glintstone Crown;990000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30731;Errant Sorcerer Robe;990100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30732;Errant Sorcerer Manchettes;990200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30733;Errant Sorcerer Boots;990300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30734;Haima Glintstone Crown;1000000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30735;Battlemage Robe;1000100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30736;Battlemage Manchettes;1000200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30737;Battlemage Legwraps;1000300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30738;Snow Witch Hat;1010000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30739;Snow Witch Robe;1010100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30740;Snow Witch Skirt;1010300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30741;Traveler's Clothes;1020100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30742;Traveler's Manchettes;1020200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30743;Traveler's Boots;1020300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30744;Juvenile Scholar Cap;1030000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30745;Juvenile Scholar Robe;1030100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30746;Radiant Gold Mask;1040000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30747;Goldmask's Rags;1040100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30748;Gold Bracelets;1040200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30749;Gold Waistwrap;1040300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30750;Fell Omen Cloak;1050100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30751;Albinauric Mask;1060000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30752;Dirty Chainmail;1060100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30753;Zamor Mask;1070000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30754;Zamor Armor;1070100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30755;Zamor Bracelets;1070200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30756;Zamor Legwraps;1070300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30757;Imp Head (Cat);1080000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30758;Imp Head (Fanged);1081000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30759;Imp Head (Long-Tongued);1082000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30760;Imp Head (Corpse);1083000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30761;Imp Head (Wolf);1084000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30762;Imp Head (Elder);1085000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30763;Silver Tear Mask;1090000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30764;Chain Coif;1100000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30765;Chain Armor;1100100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30766;Chain Gauntlets;1100200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30767;Chain Leggings;1100300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30768;Greathelm;1101000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30769;Eye Surcoat;1101100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30770;Tree Surcoat;1102100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30771;Octopus Head;1110000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30772;Jar;1120000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30773;Mushroom Head;1130000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30774;Mushroom Body;1130100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30775;Mushroom Arms;1130200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30776;Mushroom Legs;1130300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30777;Nox Mirrorhelm;1300000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30778;Iji's Mirrorhelm;1301000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30779;Black Hood;1400000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30780;Leather Armor;1400100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30781;Leather Gloves;1400200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30782;Leather Boots;1400300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30783;Bandit Mask;1401000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30784;Knight Helm;1500000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30785;Knight Armor;1500100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30786;Knight Gauntlets;1500200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30787;Knight Greaves;1500300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30788;Greathood;1600000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30789;Godrick Soldier Helm;1700000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30790;Tree-and-Beast Surcoat;1700100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30791;Godrick Soldier Gauntlets;1700200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30792;Godrick Soldier Greaves;1700300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30793;Raya Lucarian Helm;1710000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30794;Cuckoo Surcoat;1710100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30795;Raya Lucarian Gauntlets;1710200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30796;Raya Lucarian Greaves;1710300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30797;Leyndell Soldier Helm;1720000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30798;Erdtree Surcoat;1720100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30799;Leyndell Soldier Gauntlets;1720200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30800;Leyndell Soldier Greaves;1720300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30801;Radahn Soldier Helm;1730000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30802;Redmane Surcoat;1730100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30803;Radahn Soldier Gauntlets;1730200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30804;Radahn Soldier Greaves;1730300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30805;Mausoleum Surcoat;1740100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30806;Mausoleum Gauntlets;1740200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30807;Mausoleum Greaves;1740300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30808;Haligtree Helm;1750000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30809;Haligtree Crest Surcoat;1750100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30810;Haligtree Gauntlets;1750200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30811;Haligtree Greaves;1750300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30812;Gelmir Knight Helm;1760000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30813;Gelmir Knight Armor;1760100;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30814;Gelmir Knight Gauntlets;1760200;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30815;Gelmir Knight Greaves;1760300;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
30816;Godrick Knight Helm;1770000;0;-1;0;0;-1;1;0;1;0;1;-1;-1;-1;-1
