Row ID,Row Name,Effect Category
14851,,0
14852,,0
14853,,0
14854,,100
14855,,100
14856,,100
14857,,0
14858,,0
14859,,0
14860,,0
14861,,0
14862,,0
14863,,0
14864,,0
14865,,0
14866,,0
14867,,0
14868,,0
14869,,0
14870,,100
14871,,0
14872,,0
14873,,0
14874,,0
14875,,0
14876,,0
14877,,0
14878,,0
14879,,0
14880,,0
14881,,0
14882,,100
14883,,100
14885,,0
14886,,0
14887,,0
14888,,1002
14889,,1002
14890,,0
14891,,0
14892,,0
14893,,0
14894,,0
14895,,1000
14896,,1000
14897,,0
14898,Ancient Dragon - Bullet,0
14899,,0
14900,,1001
14901,,1001
14902,,0
14903,,0
14904,,0
14905,,0
14906,,0
14907,,0
14908,,0
14930,,0
14931,,0
14932,,0
14933,,0
14934,,0
14935,,0
14939,,0
14940,,0
14941,,0
14942,,0
14943,,0
14944,,0
14945,,0
14950,,0
14951,,156
14952,,0
14953,,0
14954,,0
14955,,0
14962,,0
14963,,0
14964,,155
14965,,155
14966,,1001
14980,,0
14981,,0
14999,,0
15000,,0
15001,,0
15002,,0
15003,,0
15004,,0
15005,,0
15006,,0
15007,,0
15008,,0
15010,,0
15015,,1001
15016,,1001
15020,,0
15021,,0
15022,,0
15025,,0
15030,,0
15031,,0
15032,,0
15033,,0
15035,,0
15040,,0
15041,,0
15042,,100
15043,,100
15044,,164
15045,,164
15046,,0
15050,,0
15051,,0
15052,,0
15090,,0
15091,,0
15092,,0
15093,,0
15094,,0
15100,,1001
15101,,1001
15110,,0
15111,,0
15112,,0
15113,,0
15150,,1001
15151,,1001
15152,,0
15153,,0
15154,,0
15155,,0
15156,,0
15157,,0
15158,,0
15159,,0
15160,,0
15200,,1001
15201,,1001
15202,,0
15203,,0
15204,,0
15205,,0
15206,,100
15207,,100
15208,,0
15209,,0
15210,,0
15211,,0
15212,,0
15213,,1001
15214,,0
15215,,0
15216,,1001
15217,,0
15218,,0
15219,,155
15220,,155
15250,,0
15251,,0
15252,,0
15253,,1000
15254,,1000
15255,,0
15256,,0
15257,,0
15258,,0
15259,,0
15270,,100
15271,,100
15272,,0
15280,,0
15281,,0
15290,,0
15291,,0
15298,,0
15299,,0
15300,,0
15301,,0
15302,,0
15303,,10000
15310,,156
15311,,156
15312,,156
15313,,156
15314,,1000
15315,,1000
15318,,157
15319,,0
15320,,0
15321,Tibia Mariner - Bullet,100
15322,Tibia Mariner - Bullet [Chain],100
15323,,0
15324,,0
15325,,0
15326,,0
15327,,0
15328,,0
15329,,0
15330,,1001
15331,,1001
15335,,0
15338,,163
15339,,163
15340,,0
15345,,0
15346,,0
15347,,0
15348,,0
15349,,0
15350,,156
15351,,0
15352,,156
15353,,156
15354,,156
15355,,0
15356,,0
15357,,0
15358,,0
15359,,0
15360,,0
15361,,1001
15362,,1001
15363,,157
15364,,157
15365,,0
15366,,0
15367,,0
15368,,0
15369,,0
15400,,0
15401,,0
15402,,0
15403,,0
15404,,0
15405,,0
15406,,0
15407,,0
15408,,0
15409,,0
15430,,0
15440,,0
15441,,0
15442,,0
15443,,0
15444,,100
15445,,100
15450,,100
15451,,100
15452,Godskin Apostle - Bullet,0
15453,,0
15454,,100
15455,,100
15456,,0
15457,,0
15458,,0
15459,,0
15460,,0
15461,,0
15465,,0
15466,,20
15467,Godskin Apostle,0
15468,,0
15500,,100
15501,,100
15502,,0
15503,,0
15504,,100
15505,,100
15506,,0
15507,,100
15508,,100
15509,,0
15510,,20
15511,Godskin Noble,0
15512,,0
15513,,0
15514,,0
15515,,0
15516,,0
15550,,0
15551,,0
15552,,0
15553,,0
15554,,0
15555,,0
15556,,0
15557,,0
15600,,0
15601,,0
15602,,0
15603,,0
15604,,0
15605,,0
15606,,0
15607,,0
15608,,0
15609,,0
15610,,0
15611,,0
15612,,0
15613,,0
15650,,0
15651,,1001
15652,,100
15653,,100
15654,,100
15655,,0
15656,,0
15657,,0
15658,,0
15659,,0
15660,,0
16000,,0
16001,,0
16002,,0
16003,,0
16004,,0
16005,,0
16006,,0
16007,,0
16008,,0
16009,,0
16010,,0
16011,,0
16012,,0
16013,,0
16014,,0
16015,,0
16016,,0
16017,,0
16018,,0
16019,,0
16020,,0
16021,,0
16022,,0
16023,,0
16024,,0
16025,,0
16026,,0
16027,,0
16028,,0
16029,,0
16030,,0
16031,,0
16032,,0
16033,,0
16034,,0
16040,,0
16045,,0
16046,,0
16047,,0
16048,,0
16049,,0
16050,,0
16051,,0
16052,,0
16053,,0
16054,,0
16055,,0
16056,,0
16057,,0
16058,,0
16059,,0
16060,,0
16061,,0
16062,,0
16063,,0
16064,,0
16065,,0
16066,,0
16067,,0
16068,,0
16069,,0
16070,,0
16071,,0
16072,,0
16073,,0
16074,,0
16075,,0
16076,,0
16077,,0
16078,,0
16079,,0
16081,,0
16082,,0
16116,,0
16117,,0
16125,,0
16126,,0
16127,,0
16130,,0
16139,,0
16140,,0
16141,,1001
16142,,1001
16145,,0
16146,,0
16148,,0
16149,,0
16150,,1001
16151,,1001
16152,,0
16153,,0
16154,,0
16155,,0
16156,,0
16157,,0
16158,,0
16159,,0
16160,,0
16161,,0
16200,,0
16201,,0
16202,,0
16203,,0
16204,,100
16205,,0
16206,,20
16207,,0
16208,,1000
16209,,1000
16210,,0
16211,,0
16212,,0
16213,,0
16214,,0
16215,,0
16216,,0
16217,,0
16218,,0
16219,,0
16220,,0
16221,,0
16222,,0
16223,,0
16224,,0
16225,,0
16226,,0
16227,,0
16228,,20
16229,,0
16230,,100
16231,,0
16232,,0
16233,,0
16238,,0
16239,,0
16240,,0
16246,,0
16247,,0
16248,,0
16249,,0
16250,,0
16251,,0
16252,,0
16253,,0
16254,,0
16260,,100
16265,,0
16266,,100
16270,,1001
16271,,1001
16280,,0
16281,,0
16282,,0
16283,,156
16284,,157
16285,,156
16286,,157
16290,,0
16291,,0
16292,,0
16295,,155
16296,,155
16297,,155
16299,,0
16300,,1001
16301,,1001
16302,,0
16303,,0
16304,,0
16305,,1001
16306,,1001
16307,,0
16308,,0
16309,,0
16310,,0
16311,,0
16312,,0
16313,,0
16314,,0
16315,,0
16316,Spirit Summon - Fade In,0
16317,,0
16318,,156
16319,,156
16349,,0
16400,,0
16401,,0
16402,,0
16403,,0
16404,,0
16405,,0
16406,,0
16407,,0
16408,,0
16409,,0
16410,,0
16411,,0
16412,,0
16413,,0
16414,Elemer of the Briar,0
16415,,0
16416,,0
16417,,0
16418,,0
16419,,0
16420,,0
16421,,0
16422,,0
16423,,0
16424,,0
16425,,0
16426,,0
16449,,0
16450,,0
16451,,0
16452,,0
16453,,0
16454,,0
16455,,0
16456,,0
16457,,0
16458,,0
16459,,0
16460,,0
16461,,0
16462,,0
16463,,0
16464,,0
16465,,0
16466,,0
16467,,0
16468,,0
16469,,0
16470,,0
16471,,0
16472,,0
16473,,0
16474,,0
16475,,0
16480,,0
16481,,0
16482,Fallingstar Beast - Bullet,0
16484,,0
16485,,1001
16486,,0
16488,Fallingstar Beast,100
16489,,100
16490,,0
16495,,0
16496,,0
16500,,0
16501,,0
16502,,0
16503,,100
16504,,100
16505,,0
16506,,100
16507,,100
16508,,1001
16509,,1001
16510,,1001
16511,,1001
16512,,1001
16513,,0
16514,,0
16515,,100
16516,,100
16517,,0
16518,,0
16519,,100
16520,,100
16530,,0
16531,,0
16532,,0
16539,,0
16549,,0
16550,,1000
16551,,1001
16552,,0
16553,,0
16554,,0
16555,,1000
16556,,0
16557,,0
16558,,0
16559,,0
16560,,0
16561,,1000
16562,,1000
16563,,0
16564,,1002
16565,,1001
16566,,0
16567,,0
16568,,0
16569,,0
16570,,0
16571,,1002
16572,,0
16573,,0
16574,,0
16575,,0
16576,,0
16577,,1000
16580,,0
16581,,0
16582,,1001
16583,,1001
16590,,100
16591,,100
16592,,100
16593,,100
16595,,100
16596,,100
16600,,100
16601,,100
16605,,100
16606,,100
16610,,0
16611,,0
16613,,0
16614,,0
16615,,0
16620,,20
16621,,20
16622,,20
16623,,20
16624,,20
16625,,20
16626,,20
16627,,20
16630,,0
16631,,0
16632,,0
16633,,0
16634,,0
16635,,0
16636,,0
16637,,0
16649,,0
16650,,0
16651,,0
16653,,0
16654,,0
16655,,0
16656,,0
16657,,0
16658,,0
16659,,0
16660,,0
16661,,0
16662,,0
16663,,0
16664,,0
16665,,0
16666,,0
16670,,0
16671,,0
16672,,0
16680,,0
16681,,0
16682,,0
16683,,0
16684,,0
16690,,100
16691,,0
16695,,100
16696,,100
16700,,0
16710,,0
16711,,0
16712,,0
16713,,0
16714,,0
16720,,0
16721,,0
16722,,0
16723,,0
16730,,0
16740,,0
16741,,0
16743,,100
16744,,100
16745,,0
16746,,100
16747,,100
16749,,0
16750,,0
16751,,0
16752,,1001
16753,,100
16754,,100
16755,,0
16756,,0
16800,,0
16801,,0
16802,,0
16803,,1001
16804,,0
16805,,0
16850,,0
16851,,0
16852,,0
16853,,0
16857,,0
16858,,0
16859,,0
16860,,0
16866,,0
16867,,0
16868,,0
16870,,155
16871,,155
16875,,155
16876,,155
16880,,164
16881,,164
16885,,162
16886,,162
16890,,0
16891,,0
16892,,0
16895,,163
16896,,163
16897,,163
16898,,0
16899,,0
16900,,0
16901,,0
16902,,0
16903,,0
16904,,100
16905,,100
16906,,1001
16940,,0
16941,,100
16942,,100
16950,,100
16951,,100
16952,,1001
16954,,0
16955,,0
16956,,100
16957,,100
16958,,0
16959,,0
17000,,0
17001,,0
17002,,0
17003,,0
17004,,0
17005,,0
17006,,0
17008,,0
17009,,0
17010,,0
17011,,0
17012,,0
17015,,0
17016,,0
17017,,0
17019,,1001
17020,,0
17021,,0
17022,,0
17023,,0
17024,,0
17025,,0
17026,,0
17027,,0
17028,,0
17029,,0
17030,,0
17031,,0
17032,,0
17033,,0
17034,,0
17035,,0
17036,,0
17037,,0
17038,,0
17039,,0
17040,,0
17041,,0
17042,,0
17043,,0
17044,,0
17045,,0
17046,,155
17047,,155
17048,,0
17049,,0
17050,,1001
17051,,10003
17052,,0
17053,,0
17054,,0
17055,,0
17056,,0
17057,,0
17058,,0
17059,,1002
17060,,0
17061,,10003
17062,,0
17063,,10003
17100,,0
17101,,0
17102,,100
17103,,100
17104,,0
17105,,0
17106,,0
17107,,100
17108,,100
17109,,0
17110,,0
17111,,0
17112,,0
17113,,0
17114,,0
17115,,0
17116,,0
17117,,100
17118,,100
17119,,100
17120,,100
17121,,100
17122,,100
17123,,0
17124,,0
17125,,0
17126,,0
17130,,0
17131,,20
17132,,20
17150,,0
17151,,0
17152,,0
17153,,0
17154,,0
17155,,0
17156,,0
17157,,0
17158,,0
17170,,0
17171,Imp,0
17175,,0
17176,,162
17200,,0
17201,,0
17202,,0
17203,,0
17204,,0
17205,,0
17206,,0
17210,,0
17250,,20
17252,,0
17253,,100
17254,,0
17255,,1001
17260,,0
17265,,0
17270,,0
17275,,0
17300,,0
17301,,0
17302,,0
17303,,0
17304,,0
17305,,0
17306,,0
17307,,0
17308,,0
17309,,0
17310,,0
17320,,0
17321,,0
17322,,0
17325,,0
17326,,0
17327,,0
17328,,0
17330,,0
17331,,0
17332,,0
17350,,0
17351,,100
17352,,100
17353,,0
17354,,20
17355,,20
17356,,0
17400,,1002
17401,,0
17405,,0
17406,,0
17407,,0
17408,,0
17410,,0
17420,,1001
17421,,1001
17422,,1001
17425,,1001
17426,,1001
17450,,1001
17451,,0
17452,,0
17550,,0
17551,,0
17552,,0
17553,,0
17554,,156
17600,,0
17601,,0
17602,,0
17603,,0
17604,,0
17605,,0
17606,,0
17607,,0
17608,,0
17609,,0
17610,,0
17611,,0
17612,,0
17613,,0
17614,,0
17615,,0
17616,,0
17617,,0
17618,,0
17619,,0
17620,,0
17625,,0
17626,,0
17628,,162
17629,,162
17630,,163
17631,,163
17632,,163
17633,,0
17634,,0
17635,,0
17636,,0
17637,,0
17638,,0
17639,,0
17640,,164
17641,,164
17642,,164
17643,,164
17644,,164
17645,,0
17646,,0
17648,,0
17649,,0
17650,,0
17651,,0
17652,,0
17653,,0
17654,Death Rite Bird - Bullet,0
17655,,0
17656,,0
17657,,0
17660,,0
17661,,0
17662,,0
17663,,0
17664,,0
17665,,0
17666,,0
17667,,0
17668,,0
17669,,0
17670,,0
17671,,0
17672,,0
17673,,0
17674,,0
17675,,0
17676,,0
17677,,0
17678,,0
17679,,0
17680,,0
18000,,0
18001,,0
18002,,0
18003,,0
18005,,0
18006,,0
18007,,0
18008,,164
18009,,164
18010,,1001
18011,,1001
18012,,0
18013,,0
18015,,158
18016,,158
18018,,0
18020,,0
18021,,0
18022,,164
18023,,163
18024,,163
18025,,0
18026,,0
18028,,0
18030,,0
18031,,0
18032,,0
18033,,0
18034,,0
18035,,0
18036,,0
18037,,0
18038,,0
18039,,0
18040,,0
18041,,0
18042,,0
18043,,0
18045,,0
18046,,0
18047,,0
18064,,0
18066,,0
18067,,0
18075,,0
18076,,0
18077,,0
18080,,0
18087,,0
18089,,0
18097,,0
18098,,0
18100,,0
18101,,0
18102,,0
18103,,0
18104,,0
18105,,0
18106,,0
18107,,0
18108,,0
18109,,0
18110,,0
18111,,0
18112,,0
18113,,0
18114,,0
18115,,0
18116,,0
18117,,0
18118,,0
18119,,0
18120,,0
18121,,0
18122,,0
18123,,0
18124,,0
18125,,0
18126,,0
18127,,0
18128,,0
18129,,0
18130,,0
18131,,0
18132,,0
18133,,0
18134,,0
18135,,0
18136,,0
18137,,0
18138,,0
18139,,0
18140,,0
18145,,0
18146,,0
18147,,0
18148,,0
18149,,0
18150,,0
18151,,0
18152,,0
18153,,0
18154,,0
18155,,0
18156,,0
18157,,0
18158,,0
18159,,0
18160,,0
18161,,0
18162,,0
18163,,0
18164,,0
18165,,0
18166,,0
18167,,0
18168,,0
18169,,0
18170,,0
18171,,0
18172,,0
18173,,0
18174,,0
18175,,0
18176,,0
18177,,0
18178,,0
18179,,0
18180,,0
18181,,0
18182,,0
18183,,0
18184,,0
18185,,0
18186,,0
18187,,0
18188,,0
18189,,0
18200,,0
18201,,0
18202,,0
18203,,0
18204,,0
18205,,0
18206,,0
18207,,0
18208,,0
18209,,0
18210,,0
18211,,0
18212,,0
18213,,0
18214,,0
18215,,0
18216,,0
18217,,0
18218,,0
18219,,0
18220,,0
18221,,0
18222,,0
18223,,0
18224,,0
18225,,0
18226,,0
18227,,0
18228,,0
18229,,0
18230,,0
18231,,0
18232,,0
18233,,0
18234,,0
18235,,0
18236,,0
18237,,0
18238,,0
18239,,0
18240,,0
18241,,0
18242,,0
18243,,0
18244,,0
18245,,0
18246,,0
18247,,0
18248,,0
18250,,0
18251,,0
18252,,0
18253,,0
18254,,0
18255,,0
18256,,0
18257,,0
18258,,0
18259,,0
18260,,0
18261,,0
18262,,0
18263,,0
18264,,0
18265,,0
18266,,0
18267,,0
18268,,0
18269,,0
18270,,0
18271,,0
18272,,0
18273,,0
18274,,0
18275,,0
18276,,0
18277,,0
18278,,0
18279,,0
18280,,0
18281,,0
18282,,0
18283,,0
18284,,0
18285,,0
18286,,0
18287,,0
18288,,0
18289,,0
18290,,0
18291,,0
18292,,0
18293,,0
18294,,0
18295,,0
18296,,0
18297,,0
18298,,0
18299,,0
18400,NPC: HP Recovery on Hit,0
18401,NPC: HP Recovery on Hit,0
18402,NPC: HP Recovery on Hit,0
18403,NPC: HP Recovery on Hit,0
18404,NPC: HP Recovery on Hit,0
18405,NPC: HP Recovery on Hit,0
18410,NPC: HP Recovery on Hit,0
18411,NPC: HP Recovery on Hit,0
18412,NPC: HP Recovery on Hit,0
18413,NPC: HP Recovery on Hit,0
18414,NPC: HP Recovery on Hit,0
18415,NPC: HP Recovery on Hit,0
18416,NPC: HP Recovery on Hit,0
18417,NPC: HP Recovery on Hit,0
18418,NPC: HP Recovery on Hit,0
18419,NPC: HP Recovery on Hit,0
18420,,0
18421,,0
18422,,0
18423,,0
18424,,0
18425,,0
18426,,0
18427,,0
18428,,0
18429,,0
18430,Malenia - Scarlet Rot,10005
18431,Malenia - Scarlet Rot,10005
18432,Malenia - Scarlet Rot,10005
18433,Malenia - Scarlet Rot,10005
18440,,0
18441,,0
18442,,0
18443,,0
18444,,0
18445,,0
18451,,0
18452,,0
18453,,0
18454,Malenia - Bullet,0
18455,,0
18460,,0
18480,,0
18481,,0
18499,,0
18500,,0
18510,,0
18511,,0
18512,,0
18520,,0
18521,,20
18525,,1001
18530,,0
18549,,0
18550,,0
18551,,0
18552,,0
18553,,0
18554,,0
18555,,0
18556,,0
18557,,0
18558,,0
18559,,0
18560,,0
18561,,0
18562,,0
18563,,0
18564,,0
18565,,0
18566,,157
18567,,0
18568,,0
18569,,0
18570,,155
18571,,155
18572,,155
18573,,155
18574,,155
18575,,155
18576,,155
18577,,155
18578,,155
18580,,156
18581,,156
18582,,156
18583,,156
18584,,0
18585,,0
18586,,0
18587,,0
18588,,0
18589,,0
18590,,0
18591,,157
18599,,0
18600,,0
18601,,155
18602,,155
18603,,155
18604,,155
18605,,155
18606,,0
18610,,0
18611,,0
18612,,0
18613,,0
18614,,0
18615,,0
18616,,0
18617,,0
18618,,0
18619,,0
18620,,0
18621,,0
18622,,0
18623,,0
18624,,0
18625,,0
18626,,0
18627,,0
18628,,0
18629,,0
18630,,0
18645,,0
18646,,0
18647,,0
18648,,0
18649,,0
18650,,0
18651,,0
18652,,0
18653,,0
18654,,0
18655,,0
18656,,0
18657,,0
18658,,0
18659,,0
18660,,0
18661,,0
18662,,0
18663,,0
18664,,0
18665,,0
18666,,0
18667,,0
18668,,0
18669,,0
18670,,0
18671,,0
18672,,0
18673,,0
18674,,0
18675,,0
18676,,0
18677,,0
18678,,0
18679,,0
18680,,0
18681,,0
18682,,0
18683,,0
18684,,0
18685,,0
18686,,0
18687,,0
18688,,0
18689,,0
18690,,0
18691,,0
18692,,0
18693,,0
18694,,0
18695,,0
18696,,0
18697,,0
18698,,0
18699,Spirit Summon - Phantom Color,0
18700,,1001
18701,,1001
18710,,0
18711,,0
18715,,0
18720,,0
18721,,0
18722,,0
18723,,0
18724,,0
18725,,0
18726,,0
18731,Melina - HP Recovery,20
18740,,0
18741,,0
18745,,0
18746,,0
18750,,0
18751,,0
18752,,0
18753,,0
18754,,0
18755,,0
18756,,0
18800,,1001
18850,,0
18851,,0
18852,,0
18853,,0
18854,,0
18855,,0
18856,,0
18857,,0
18858,,0
18859,,0
18860,,0
18861,,0
18862,,0
18863,,0
18864,,0
18865,,0
18866,,0
18867,,0
18868,,0
18869,,0
18870,,0
18871,,0
18872,,0
18873,,0
18874,,0
18875,,0
18876,,0
18877,,0
18878,,0
18880,,0
18881,,0
18900,,0
18901,,0
18902,,100
18903,,100
18917,,20
18918,,20
18919,,0
18920,,0
18921,,0
18922,,0
18923,,0
18924,,0
18925,,0
18926,,0
18927,,0
18928,,0
18929,,0
18930,,0
18931,,0
18932,,0
18933,,0
18934,,0
18935,,0
18936,,0
18937,,0
18938,,0
18939,,0
18940,,0
18941,,0
18942,,0
18943,,0
18944,,0
18945,,0
18946,,0
18947,,0
18948,,0
18949,,0
19000,,0
19001,,0
19002,,0
19003,,0
19004,,0
19005,,0
19006,,0
19007,,0
19010,,10
19011,,10
19012,,10
19015,,10
19016,,10
19017,,10
19030,,10
19031,,10
19050,,0
19051,,0
19055,,0
19056,,0
19057,,0
19058,,0
19060,,0
19061,,100
19062,,100
19063,,100
19064,,100
19065,,100
19066,,100
19067,,100
19100,,0
19101,,0
19102,,0
19200,,0
19201,,0
19202,,0
19203,,0
19204,,0
19300,,100
19310,,0
19311,,0
19350,,0
19351,,0
19352,,0
19353,,0
19354,,0
19355,,0
19356,,0
19357,,0
19358,,0
19359,,0
19360,,0
19361,,0
19362,,0
19363,,0
19364,,0
19365,,0
19366,,0
19367,,0
19368,,0
19369,,0
19370,,0
19386,,0
19387,,0
19388,,0
19389,,0
19390,,0
19391,,0
19392,,0
19393,,0
19394,,0
19395,,0
19396,,0
19397,,0
19398,,0
19399,,0
19400,,0
19401,,0
19402,,162
19403,,1002
19450,,20
19451,,20
19452,,20
19455,,20
19456,,20
19457,,20
19460,,20
19461,,20
19462,,20
19465,,20
19466,,20
19467,,20
19500,,0
19501,,0
19502,,0
19503,,0
19504,,0
19505,,0
19506,,0
19507,,0
19508,,0
19509,,0
19510,,0
19511,,0
19512,,0
19513,,0
19514,,0
19515,,0
19516,,0
19517,,0
19518,,0
19519,,0
19520,,0
19521,,0
19522,,0
19523,,0
19524,,0
19525,,0
19526,,0
19527,,0
19528,,0
19550,,0
19551,,0
19552,,0
19553,,0
19554,,0
19555,,0
19556,,0
19557,,0
19558,,0
19559,,0
19560,,0
19561,,0
19562,,0
19563,,0
19564,,0
19565,,0
19566,,0
19567,,0
19568,,0
19569,,0
19570,,0
19571,,0
19572,,0
19573,,0
19574,,0
19575,,0
19576,,0
19577,,0
19578,,0
20000,NPC: Poison,10004
20001,NPC: Poison,10004
20002,NPC: Poison,10004
20003,NPC: Poison,10004
20004,NPC: Poison,10004
20005,NPC: Poison,10004
20006,NPC: Poison,10004
20007,NPC: Poison,10004
20008,NPC: Poison,10004
20009,NPC: Poison,10004
20010,NPC: Poison,10004
20011,NPC: Poison,10004
20012,NPC: Poison,10004
20013,NPC: Poison,10004
20014,NPC: Poison,10004
20015,NPC: Poison,10004
20016,NPC: Poison,10004
20017,NPC: Poison,10004
20018,NPC: Poison,10004
20019,NPC: Poison,10004
20110,NPC: Poison,10004
20120,NPC: Poison,10004
20130,NPC: Poison,10004
20140,NPC: Poison,10004
20141,NPC: Poison,10004
20142,NPC: Poison,10004
20150,NPC: Poison,10004
20151,NPC: Poison,10004
20152,NPC: Poison,10004
20160,NPC: Poison,10004
20161,NPC: Poison,10004
20162,NPC: Poison,10004
20163,NPC: Poison,10004
20170,NPC: Poison,10004
20175,NPC: Poison,10004
20180,NPC: Poison,10004
20181,NPC: Poison,10004
20190,NPC: Poison,10004
20500,NPC: Poison,10004
20501,NPC: Poison,10004
20502,NPC: Poison,10004
20503,NPC: Poison,10004
20504,NPC: Poison,10004
20505,NPC: Poison,10004
20506,NPC: Poison,10004
20507,NPC: Poison,10004
20508,NPC: Poison,10004
20509,NPC: Poison,10004
20510,NPC: Poison,10004
20511,NPC: Poison,10004
20512,NPC: Poison,10004
20513,NPC: Poison,10004
20514,NPC: Poison,10004
20515,NPC: Poison,10004
20516,NPC: Poison,10004
20517,NPC: Poison,10004
20518,NPC: Poison,10004
20519,NPC: Poison,10004
20600,NPC: Poison - Affect Self,10004
21000,NPC: Scarlet Rot,10005
21001,NPC: Scarlet Rot,10005
21002,NPC: Scarlet Rot,10005
21003,NPC: Scarlet Rot,10005
21004,NPC: Scarlet Rot,10005
21005,NPC: Scarlet Rot,10005
21006,NPC: Scarlet Rot,10005
21007,NPC: Scarlet Rot,10005
21008,NPC: Scarlet Rot,10005
21009,NPC: Scarlet Rot,10005
21010,NPC: Scarlet Rot,10005
21011,NPC: Scarlet Rot,10005
21012,NPC: Scarlet Rot,10005
21013,NPC: Scarlet Rot,10005
21014,NPC: Scarlet Rot,10005
21015,NPC: Scarlet Rot,10005
21016,NPC: Scarlet Rot,10005
21017,NPC: Scarlet Rot,10005
21018,NPC: Scarlet Rot,10005
21019,NPC: Scarlet Rot,10005
21100,NPC: Scarlet Rot,10005
21101,NPC: Scarlet Rot,10005
21102,NPC: Scarlet Rot,10005
22000,NPC: Hemorrhage,10003
22001,NPC: Hemorrhage,10003
22002,NPC: Hemorrhage,10003
22003,NPC: Hemorrhage,10003
22004,NPC: Hemorrhage,10003
22005,NPC: Hemorrhage,10003
22006,NPC: Hemorrhage,10003
22007,NPC: Hemorrhage,10003
22008,NPC: Hemorrhage,10003
22009,NPC: Hemorrhage,10003
22010,NPC: Hemorrhage,10003
22011,NPC: Hemorrhage,10003
22012,NPC: Hemorrhage,10003
22013,NPC: Hemorrhage,10003
22014,NPC: Hemorrhage,10003
22015,NPC: Hemorrhage,10003
22016,NPC: Hemorrhage,10003
22017,NPC: Hemorrhage,10003
22018,NPC: Hemorrhage,10003
22019,NPC: Hemorrhage,10003
22100,NPC: Maggots - Hemorrhage,20
22101,NPC: Maggots - Hemorrhage,10003
22110,NPC: Maggots - Hemorrhage,10003
22111,NPC: Maggots - Hemorrhage,10003
22120,NPC: Maggots - Hemorrhage,10003
22130,NPC: Maggots - Hemorrhage,10003
22131,NPC: Maggots - Hemorrhage,10003
22132,NPC: Maggots - Hemorrhage,10003
22133,NPC: Maggots - Hemorrhage,0
23000,NPC: Blight,10008
23001,NPC: Blight,10008
23002,NPC: Blight,10008
23003,NPC: Blight,10008
23004,NPC: Blight,10008
23005,NPC: Blight,10008
23006,NPC: Blight,10008
23007,NPC: Blight,10008
23008,NPC: Blight,10008
23009,NPC: Blight,10008
23010,NPC: Blight,10008
23011,NPC: Blight,10008
23012,NPC: Blight,10008
23013,NPC: Blight,10008
23014,NPC: Blight,10008
23015,NPC: Blight,10008
23016,NPC: Blight,10008
23017,NPC: Blight,10008
23018,NPC: Blight,10008
23019,NPC: Blight,10008
23100,NPC: Blight,10008
23101,NPC: Blight,10008
23102,NPC: Blight,10008
23110,NPC: Blight,10008
23111,NPC: Blight,10008
23112,NPC: Blight,10008
23113,NPC: Blight,10008
23150,NPC: Blight,10008
24000,NPC: Frostbite,10007
24001,NPC: Frostbite,10007
24002,NPC: Frostbite,10007
24003,NPC: Frostbite,10007
24004,NPC: Frostbite,10007
24005,NPC: Frostbite,10007
24006,NPC: Frostbite,10007
24007,NPC: Frostbite,10007
24008,NPC: Frostbite,10007
24009,NPC: Frostbite,10007
24010,NPC: Frostbite,10007
24011,NPC: Frostbite,10007
24012,NPC: Frostbite,10007
24013,NPC: Frostbite,10007
24014,NPC: Frostbite,10007
24015,NPC: Frostbite,10007
24016,NPC: Frostbite,10007
24017,NPC: Frostbite,10007
24018,NPC: Frostbite,10007
24019,NPC: Frostbite,10007
24130,NPC: Frostbite,10007
24131,NPC: Frostbite,10007
24132,NPC: Frostbite,10007
24140,NPC: Frostbite,10007
24150,NPC: Frostbite,10007
24160,NPC: Frostbite,10007
24170,NPC: Frostbite,10007
25000,NPC: Sleep,10009
25001,NPC: Sleep,10009
25002,NPC: Sleep,10009
25003,NPC: Sleep,10009
25004,NPC: Sleep,10009
25005,NPC: Sleep,10009
25006,NPC: Sleep,10009
25007,NPC: Sleep,10009
25008,NPC: Sleep,10009
25009,NPC: Sleep,10009
25010,NPC: Sleep,10009
25011,NPC: Sleep,10009
25012,NPC: Sleep,10009
25013,NPC: Sleep,10009
25014,NPC: Sleep,10009
25015,NPC: Sleep,10009
25016,NPC: Sleep,10009
25017,NPC: Sleep,10009
25018,NPC: Sleep,10009
25019,NPC: Sleep,10009
26000,NPC: Madness,10010
26001,NPC: Madness,10010
26002,NPC: Madness,10010
26003,NPC: Madness,10010
26004,NPC: Madness,10010
26005,NPC: Madness,10010
26006,NPC: Madness,10010
26007,NPC: Madness,10010
26008,NPC: Madness,10010
26009,NPC: Madness,10010
26010,NPC: Madness,10010
26011,NPC: Madness,10010
26012,NPC: Madness,10010
26013,NPC: Madness,10010
26014,NPC: Madness,10010
26015,NPC: Madness,10010
26016,NPC: Madness,10010
26017,NPC: Madness,10010
26018,NPC: Madness,10010
26019,NPC: Madness,10010
26100,NPC: Madness,10010
26110,NPC: Madness,10010
29000,NPC: HP Burn on Hit,10
29001,NPC: HP Burn on Hit,10
29002,NPC: HP Burn on Hit,10
29003,NPC: HP Burn on Hit,10
29004,NPC: HP Burn on Hit,10
29005,NPC: HP Burn on Hit,10
29006,NPC: HP Burn on Hit,10
29007,NPC: HP Burn on Hit,10
29008,NPC: HP Burn on Hit,10
29009,NPC: HP Burn on Hit,10
29500,NPC: HP Burn on Hit,10
29501,NPC: HP Burn on Hit,10
