Row ID;Row Name;Unk0;Unk1;Unk2;Unk3;Unk4;Unk5;Unk6;Unk7;Unk8;Unk9;Unk10;Unk11;Unk12;Unk13;Unk14;Unk15;Unk16;Unk17;Unk18;Unk19;Unk20;Unk21;Unk22;Unk23;Unk24;Unk25;Unk26;Unk27
431227;;4312;0;0;0;1750294354;1684829551;29285;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0;1816354642;1667855969;25964;0;0;0;0;0
431228;;4312;0;0;0;1750359890;1416128361;1953720695;49;0;0;0;0;1750359890;6842217;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0
431229;;4312;0;0;0;1884643154;1416458817;1953720695;49;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0
431300;;4313;1;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
431301;;4313;1;0;0;1631805260;2002019948;7631721;0;0;0;0;0;1866882892;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431302;;4313;1;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1867800396;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431303;;4313;1;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0;1632132940;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
431304;;4313;1;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
431305;;4313;1;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
431306;;4313;1;0;0;1631805266;2002019948;7631721;0;0;0;0;0;1866882898;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431307;;4313;1;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1867800402;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431308;;4313;1;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0;1632132946;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
431309;;4313;1;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
431310;;4313;0;0;0;1631805260;2002019948;829715305;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1631805260;2002019948;7631721;0;0;0;0;0
431311;;4313;0;0;0;1816485708;7827298;0;0;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0
431312;;4313;0;0;0;1866882892;2002023535;7631721;0;0;0;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1866882892;1147106415;2037214581;50;0;0;0;0
431313;;4313;0;0;0;1866882892;1916888434;1769428077;3241075;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0
431314;;4313;0;0;0;1766350668;112;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
431315;;4313;0;0;0;1850433356;25957;0;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1750359884;6842217;0;0;0;0;0;0
431316;;4313;0;0;0;1850433356;1398760805;1953655147;0;0;0;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0
431317;;4313;0;0;0;1750294348;1684829551;29285;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0;1816354636;1667855969;25964;0;0;0;0;0
431318;;4313;0;0;0;1750359884;1416128361;1953720695;49;0;0;0;0;1750359884;6842217;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0
431319;;4313;0;0;0;1884643148;1416458817;1953720695;49;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0
431320;;4313;0;0;0;1631805266;2002019948;829715305;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1631805266;2002019948;7631721;0;0;0;0;0
431321;;4313;0;0;0;1816485714;7827298;0;0;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0
431322;;4313;0;0;0;1866882898;2002023535;7631721;0;0;0;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1866882898;1147106415;2037214581;50;0;0;0;0
431323;;4313;0;0;0;1866882898;1916888434;1769428077;3241075;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0
431324;;4313;0;0;0;1766350674;112;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
431325;;4313;0;0;0;1850433362;25957;0;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1750359890;6842217;0;0;0;0;0;0
431326;;4313;0;0;0;1850433362;1398760805;1953655147;0;0;0;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0
431327;;4313;0;0;0;1750294354;1684829551;29285;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0;1816354642;1667855969;25964;0;0;0;0;0
431328;;4313;0;0;0;1750359890;1416128361;1953720695;49;0;0;0;0;1750359890;6842217;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0
431329;;4313;0;0;0;1884643154;1416458817;1953720695;49;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0
431400;;4314;1;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
431401;;4314;1;0;0;1631805260;2002019948;7631721;0;0;0;0;0;1866882892;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431402;;4314;1;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1867800396;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431403;;4314;1;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0;1632132940;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
431404;;4314;1;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
431405;;4314;1;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
431406;;4314;1;0;0;1631805266;2002019948;7631721;0;0;0;0;0;1866882898;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431407;;4314;1;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1867800402;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431408;;4314;1;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0;1632132946;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
431409;;4314;1;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
431410;;4314;0;0;0;1631805260;2002019948;829715305;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1631805260;2002019948;7631721;0;0;0;0;0
431411;;4314;0;0;0;1816485708;7827298;0;0;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0
431412;;4314;0;0;0;1866882892;2002023535;7631721;0;0;0;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1866882892;1147106415;2037214581;50;0;0;0;0
431413;;4314;0;0;0;1866882892;1916888434;1769428077;3241075;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0
431414;;4314;0;0;0;1766350668;112;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
431415;;4314;0;0;0;1850433356;25957;0;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1750359884;6842217;0;0;0;0;0;0
431416;;4314;0;0;0;1850433356;1398760805;1953655147;0;0;0;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0
431417;;4314;0;0;0;1750294348;1684829551;29285;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0;1816354636;1667855969;25964;0;0;0;0;0
431418;;4314;0;0;0;1750359884;1416128361;1953720695;49;0;0;0;0;1750359884;6842217;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0
431419;;4314;0;0;0;1884643148;1416458817;1953720695;49;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0
431420;;4314;0;0;0;1631805266;2002019948;829715305;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1631805266;2002019948;7631721;0;0;0;0;0
431421;;4314;0;0;0;1816485714;7827298;0;0;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0
431422;;4314;0;0;0;1866882898;2002023535;7631721;0;0;0;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1866882898;1147106415;2037214581;50;0;0;0;0
431423;;4314;0;0;0;1866882898;1916888434;1769428077;3241075;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0
431424;;4314;0;0;0;1766350674;112;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
431425;;4314;0;0;0;1850433362;25957;0;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1750359890;6842217;0;0;0;0;0;0
431426;;4314;0;0;0;1850433362;1398760805;1953655147;0;0;0;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0
431427;;4314;0;0;0;1750294354;1684829551;29285;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0;1816354642;1667855969;25964;0;0;0;0;0
431428;;4314;0;0;0;1750359890;1416128361;1953720695;49;0;0;0;0;1750359890;6842217;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0
431429;;4314;0;0;0;1884643154;1416458817;1953720695;49;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0
431500;;4315;1;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
431501;;4315;1;0;0;1631805260;2002019948;7631721;0;0;0;0;0;1866882892;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431502;;4315;1;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1867800396;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431503;;4315;1;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0;1632132940;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
431504;;4315;1;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
431505;;4315;1;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
431506;;4315;1;0;0;1631805266;2002019948;7631721;0;0;0;0;0;1866882898;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431507;;4315;1;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1867800402;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431508;;4315;1;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0;1632132946;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
431509;;4315;1;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
431510;;4315;0;0;0;1631805260;2002019948;829715305;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1631805260;2002019948;7631721;0;0;0;0;0
431511;;4315;0;0;0;1816485708;7827298;0;0;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0
431512;;4315;0;0;0;1866882892;2002023535;7631721;0;0;0;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1866882892;1147106415;2037214581;50;0;0;0;0
431513;;4315;0;0;0;1866882892;1916888434;1769428077;3241075;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0
431514;;4315;0;0;0;1766350668;112;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
431515;;4315;0;0;0;1850433356;25957;0;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1750359884;6842217;0;0;0;0;0;0
431516;;4315;0;0;0;1850433356;1398760805;1953655147;0;0;0;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0
431517;;4315;0;0;0;1750294348;1684829551;29285;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0;1816354636;1667855969;25964;0;0;0;0;0
431518;;4315;0;0;0;1750359884;1416128361;1953720695;49;0;0;0;0;1750359884;6842217;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0
431519;;4315;0;0;0;1884643148;1416458817;1953720695;49;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0
431520;;4315;0;0;0;1631805266;2002019948;829715305;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1631805266;2002019948;7631721;0;0;0;0;0
431521;;4315;0;0;0;1816485714;7827298;0;0;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0
431522;;4315;0;0;0;1866882898;2002023535;7631721;0;0;0;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1866882898;1147106415;2037214581;50;0;0;0;0
431523;;4315;0;0;0;1866882898;1916888434;1769428077;3241075;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0
431524;;4315;0;0;0;1766350674;112;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
431525;;4315;0;0;0;1850433362;25957;0;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1750359890;6842217;0;0;0;0;0;0
431526;;4315;0;0;0;1850433362;1398760805;1953655147;0;0;0;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0
431527;;4315;0;0;0;1750294354;1684829551;29285;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0;1816354642;1667855969;25964;0;0;0;0;0
431528;;4315;0;0;0;1750359890;1416128361;1953720695;49;0;0;0;0;1750359890;6842217;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0
431529;;4315;0;0;0;1884643154;1416458817;1953720695;49;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0
431600;;4316;1;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
431601;;4316;1;0;0;1631805260;2002019948;7631721;0;0;0;0;0;1866882892;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431602;;4316;1;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1867800396;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431603;;4316;1;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0;1632132940;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
431604;;4316;1;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
431605;;4316;1;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
431606;;4316;1;0;0;1631805266;2002019948;7631721;0;0;0;0;0;1866882898;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431607;;4316;1;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1867800402;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
431608;;4316;1;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0;1632132946;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
431609;;4316;1;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
431610;;4316;0;0;0;1631805260;2002019948;829715305;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1631805260;2002019948;7631721;0;0;0;0;0
431611;;4316;0;0;0;1816485708;7827298;0;0;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0
431612;;4316;0;0;0;1866882892;2002023535;7631721;0;0;0;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1866882892;1147106415;2037214581;50;0;0;0;0
431613;;4316;0;0;0;1866882892;1916888434;1769428077;3241075;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0
431614;;4316;0;0;0;1766350668;112;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
431615;;4316;0;0;0;1850433356;25957;0;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1750359884;6842217;0;0;0;0;0;0
431616;;4316;0;0;0;1850433356;1398760805;1953655147;0;0;0;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0
431617;;4316;0;0;0;1750294348;1684829551;29285;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0;1816354636;1667855969;25964;0;0;0;0;0
431618;;4316;0;0;0;1750359884;1416128361;1953720695;49;0;0;0;0;1750359884;6842217;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0
431619;;4316;0;0;0;1884643148;1416458817;1953720695;49;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0
431620;;4316;0;0;0;1631805266;2002019948;829715305;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1631805266;2002019948;7631721;0;0;0;0;0
431621;;4316;0;0;0;1816485714;7827298;0;0;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0
431622;;4316;0;0;0;1866882898;2002023535;7631721;0;0;0;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1866882898;1147106415;2037214581;50;0;0;0;0
431623;;4316;0;0;0;1866882898;1916888434;1769428077;3241075;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0
431624;;4316;0;0;0;1766350674;112;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
431625;;4316;0;0;0;1850433362;25957;0;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1750359890;6842217;0;0;0;0;0;0
431626;;4316;0;0;0;1850433362;1398760805;1953655147;0;0;0;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0
431627;;4316;0;0;0;1750294354;1684829551;29285;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0;1816354642;1667855969;25964;0;0;0;0;0
431628;;4316;0;0;0;1750359890;1416128361;1953720695;49;0;0;0;0;1750359890;6842217;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0
431629;;4316;0;0;0;1884643154;1416458817;1953720695;49;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0
435100;;4351;1;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
435101;;4351;1;0;0;1631805260;2002019948;7631721;0;0;0;0;0;1866882892;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435102;;4351;1;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1867800396;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435103;;4351;1;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0;1632132940;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
435104;;4351;1;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
435105;;4351;1;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
435106;;4351;1;0;0;1631805266;2002019948;7631721;0;0;0;0;0;1866882898;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435107;;4351;1;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1867800402;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435108;;4351;1;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0;1632132946;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
435109;;4351;1;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
435110;;4351;0;0;0;1631805260;2002019948;829715305;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1631805260;2002019948;7631721;0;0;0;0;0
435111;;4351;0;0;0;1816485708;7827298;0;0;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0
435112;;4351;0;0;0;1866882892;2002023535;7631721;0;0;0;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1866882892;1147106415;2037214581;50;0;0;0;0
435113;;4351;0;0;0;1866882892;1916888434;1769428077;3241075;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0
435114;;4351;0;0;0;1766350668;112;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
435115;;4351;0;0;0;1850433356;25957;0;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1750359884;6842217;0;0;0;0;0;0
435116;;4351;0;0;0;1850433356;1398760805;1953655147;0;0;0;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0
435117;;4351;0;0;0;1750294348;1684829551;29285;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0;1816354636;1667855969;25964;0;0;0;0;0
435118;;4351;0;0;0;1750359884;1416128361;1953720695;49;0;0;0;0;1750359884;6842217;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0
435119;;4351;0;0;0;1884643148;1416458817;1953720695;49;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0;1884643148;1416458817;1953720695;0;0;0;0;0
435120;;4351;0;0;0;1631805266;2002019948;829715305;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1631805266;2002019948;7631721;0;0;0;0;0
435121;;4351;0;0;0;1816485714;7827298;0;0;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0
435122;;4351;0;0;0;1866882898;2002023535;7631721;0;0;0;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1866882898;1147106415;2037214581;50;0;0;0;0
435123;;4351;0;0;0;1866882898;1916888434;1769428077;3241075;0;0;0;0;1866882898;1918985586;109;0;0;0;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0
435124;;4351;0;0;0;1766350674;112;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
435125;;4351;0;0;0;1850433362;25957;0;0;0;0;0;0;1631805266;26220;0;0;0;0;0;0;1750359890;6842217;0;0;0;0;0;0
435126;;4351;0;0;0;1850433362;1398760805;1953655147;0;0;0;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0
435127;;4351;0;0;0;1750294354;1684829551;29285;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0;1816354642;1667855969;25964;0;0;0;0;0
435128;;4351;0;0;0;1750359890;1416128361;1953720695;49;0;0;0;0;1750359890;6842217;0;0;0;0;0;0;1750359890;1416128361;1953720695;0;0;0;0;0
435129;;4351;0;0;0;1884643154;1416458817;1953720695;49;0;0;0;0;1884643154;1098016112;28018;0;0;0;0;0;1884643154;1416458817;1953720695;0;0;0;0;0
435200;;4352;1;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
435201;;4352;1;0;0;1631805260;2002019948;7631721;0;0;0;0;0;1866882892;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435202;;4352;1;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1867800396;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435203;;4352;1;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0;1632132940;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
435204;;4352;1;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
435205;;4352;1;0;0;1631805266;1398761068;1953655147;0;0;0;0;0;1750359890;1600677737;1919511379;116;0;0;0;0;0;0;0;0;0;0;0;0
435206;;4352;1;0;0;1631805266;2002019948;7631721;0;0;0;0;0;1866882898;29807;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435207;;4352;1;0;0;1866882898;1147106415;2037214581;49;0;0;0;0;1867800402;12389;0;0;0;0;0;0;0;0;0;0;0;0;0;0
435208;;4352;1;0;0;1866882898;1916888434;1769428077;29811;0;0;0;0;1632132946;1147102318;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
435209;;4352;1;0;0;1750359890;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0;0;0;0;0;0;0;0;0
435210;;4352;0;0;0;1631805260;2002019948;829715305;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1631805260;2002019948;7631721;0;0;0;0;0
435211;;4352;0;0;0;1816485708;7827298;0;0;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1884643148;1098016112;28018;0;0;0;0;0
435212;;4352;0;0;0;1866882892;2002023535;7631721;0;0;0;0;0;1866882892;1147106415;2037214581;49;0;0;0;0;1866882892;1147106415;2037214581;50;0;0;0;0
435213;;4352;0;0;0;1866882892;1916888434;1769428077;3241075;0;0;0;0;1866882892;1918985586;109;0;0;0;0;0;1866882892;1916888434;1769428077;29811;0;0;0;0
435214;;4352;0;0;0;1766350668;112;0;0;0;0;0;0;1750359884;1416128361;1953720695;0;0;0;0;0;1986815312;1147106153;2037214581;0;0;0;0;0
435215;;4352;0;0;0;1850433356;25957;0;0;0;0;0;0;1631805260;26220;0;0;0;0;0;0;1750359884;6842217;0;0;0;0;0;0
435216;;4352;0;0;0;1850433356;1398760805;1953655147;0;0;0;0;0;1631805260;1398761068;1953655147;0;0;0;0;0;1750359884;1600677737;1919511379;116;0;0;0;0
