Row ID;Row Name;Unk1;Unk1;Unk1;Unknown
604154010;;-1941552958;-1736305909;-2087645161;1
604154011;;609749204;1107529304;-1802284336;0
604154012;;13915018;-1257469427;-1156248504;8
604154013;;1595940960;9569344;75510710;5
604154014;;-1609855979;1247900082;1080737793;2
604154015;;8650756;512;164880;0
604155000;;-2065528503;-37358849;-1921677498;7
604155001;;2123723494;60294243;1672112889;8
604155002;;423570841;208890136;-1270205183;6
604155003;;-481765834;-231825532;1519769790;9
604155004;;1477988706;1694670016;1219236880;3
604155005;;-2061325672;441786379;-1575795934;12
604155006;;583336965;-2136456396;356559053;0
604232000;;160530822;-1338829500;-2100819944;2
604232001;;1447310368;51126938;741771235;1
604232002;;98306;287309856;268478464;12
604232003;;-1219373262;-1137861522;-1884640527;13
604232004;;-156358443;781793260;-1634179843;2
604232005;;178567489;2104804916;-1871236856;12
604232006;;-428625746;415807880;1803524711;0
604232007;;1620969390;-1007762837;1619805470;15
604232008;;425545370;-766298859;-184375680;7
604232009;;-1994134459;-508139117;1010917346;0
604232010;;1573409657;117656275;1140185375;11
604232011;;-1607841191;1287702561;1359048708;12
604232013;;-596365923;-523808171;1440873269;15
604232014;;1775944521;1496559798;1794526539;8
604232015;;-1576200478;-1403895029;-100192148;15
604232016;;-1024369962;-222255163;-1346947177;5
604232017;;462319698;-819200780;-640138237;8
604232018;;875015981;489446985;85757928;4
604232019;;-1211918035;580717994;101419764;3
604232020;;1295574194;402434362;-1335299942;2
604232021;;327493674;153224476;65620512;1
604232022;;-1933282683;-2066538493;1099085574;10
604232023;;1213284548;287332707;-1371496366;4
604232024;;-1524072167;940345024;1343246789;9
604232025;;1076006466;1188129452;271451192;0
604232026;;840570160;-502493168;-1407907703;6
604232027;;1083310601;-2141714412;-2140368639;12
604232028;;161484060;100683465;1427311216;2
604232029;;290018369;-721362430;1276141576;5
604232030;;805798272;552079652;-1843379082;0
604232031;;38295698;134612264;696650633;8
604232032;;-973037468;25231571;575153280;2
604232033;;-1405869534;2050469888;8491014;1
604233000;;1025;10624;526464;0
604233001;;438865493;-1023117184;-1068220413;8
604233002;;1498701850;1083016287;-1739423736;4
604233003;;1100228872;-1001283550;572811432;0
604233004;;830746657;-1994390044;1460263516;0
604233005;;-1542568766;489562633;1793071360;11
604233006;;-1867475326;55460899;202379555;1
604233007;;-1356199647;941821696;621020736;2
604233008;;-489996006;-1462701435;-1047190351;12
604233009;;1074884900;303038524;694912836;0
604233010;;207784609;268489288;279459862;5
604233011;;33653852;651889106;311066865;15
604233012;;71373508;1688213776;-2080151666;2
604233013;;-303454954;1723745825;-730160224;13
604233014;;303454953;-1723745826;730160223;2
604233015;;-2011888126;966797832;-1524102496;0
604233016;;21521576;-2062347903;407121921;2
604233017;;1081092177;1086914642;-2110233588;7
604233018;;432587537;811892776;-2096996096;1
604233019;;1442369;369364097;26805657;9
604233020;;747110564;-2070888427;1074041442;8
604233021;;1965171716;-637523404;205527056;12
604233022;;-2147188318;722236832;449646240;6
604233023;;1076373764;1077079104;1621242191;8
604233024;;-1669230568;-2065498080;1082310745;0
604233025;;1107445793;1112081818;-1370077178;0
604233026;;55662146;660036;67141632;4
604233027;;849580426;17056007;286361110;2
604233028;;-1509681060;672174666;1881211360;1
604233029;;1146569349;675942838;-1049181358;10
604233030;;1342310689;513009712;413229092;4
604233031;;680805384;-2128607679;692387904;14
604233032;;2658482;1699543432;370818185;1
604233033;;-1285478842;1351614540;1107826850;1
604233034;;-1886865064;-2111502845;-1535080675;0
604234000;;274287190;-941829858;-18534389;0
604234001;;-274287191;941829857;18534388;15
604234002;;131600;92408336;1;0
604234003;;213346927;-1220569097;329132731;15
604234004;;1481487788;-1351519095;210662908;13
604234005;;-1370793670;-304477217;-59403514;11
604234006;;-1275445933;1523432562;-2115863267;8
604234007;;-709570651;1156966439;-136719385;7
604234008;;2003210965;1937927164;-348680504;4
604234009;;-342235430;-1741760760;2120871027;2
604234010;;971595149;1768230760;-854827334;13
604234011;;-971595150;-1768230761;854827333;2
604234012;;771206764;-152047773;2140368498;9
604234013;;-47223473;802339311;-672139331;14
604234014;;-1141375078;-1703428714;-1359162691;6
604234015;;1181513651;-48333923;1809816903;15
604234016;;-19359491;1202570874;-600719409;1
604234017;;-744762377;-101099779;-1318163974;15
604234018;;138649988;235496192;90448653;8
604234019;;1912934858;-1858857680;-1463803776;7
604234020;;-2043148239;873518317;571988066;1
604234021;;1636324912;1099041410;-872283974;0
604234022;;-2115605943;-2008580092;1377312085;10
604234023;;470844422;1659381851;296338944;4
604234024;;218188424;-919459816;552796944;9
604234025;;43049617;306189672;467419362;14
604234026;;-658996218;814579798;-972914887;2
604234027;;877016172;-2068691453;67174401;4
604234028;;-1559815902;151638405;939821188;0
604234029;;1080557905;1715743392;-1054297010;1
604234030;;-897924090;-2104456163;3200609;0
604234031;;740830257;85247344;-1547501397;1
604234032;;-1874787390;1889552395;-1065075182;4
604234033;;17129960;676278790;340197380;10
604234034;;311595032;187376096;488120796;2
604234035;;1703156229;-733998464;1781057792;13
604235000;;26740164;285322865;1342656758;0
604235001;;-1438500831;1745375366;250127361;10
604235002;;1411760666;-2030698232;-1592784120;5
604236000;;587466536;1113205440;1426391338;0
604236001;;-654679867;75616280;-1605887420;13
604236002;;67213330;-1188821721;179496081;2
604236003;;1711448366;1544544485;-332356196;9
604236004;;-1790084438;1654790982;948798317;1
604236005;;-1583745487;695504139;274863203;1
604236006;;-1728767418;-1626076140;1388112403;7
604236007;;1252265236;-667190631;-1352437610;10
604236008;;771934930;-941518644;-2092536184;12
604236009;;480838885;652071266;139035940;2
604236010;;1400799577;141114;-174564752;4
604236011;;-514689655;-1312266575;1201084875;14
604236012;;-758541974;1423918112;82454362;0
604236013;;-1891480427;-2059388966;407126960;13
604236014;;-1435728719;195344924;1930100942;11
604236015;;363392364;1028204944;385979625;2
604236016;;1477918593;1795640935;-509866971;7
604236017;;-1525036471;-524791315;-118707177;8
604236018;;1366372914;445692302;1618213770;5
604236019;;680927774;-1603632077;-1892525452;6
604236020;;1722175942;-700988863;-1902776063;8
604236021;;-673577661;-27019789;1828167441;7
604236022;;493938286;896004054;-754064706;15
604236023;;-475841639;449615773;242410834;10
604236024;;-30606099;-962836438;-176284240;1
604236025;;416799157;-1006894161;-778875153;12
604236026;;-1343255914;-1456243096;-1433653009;12
604236027;;1612543866;2107373653;1072298829;3
604236028;;1331781330;-373467541;-1741989506;9
604236029;;67184218;430459436;1097367779;1
604236030;;880284422;19038722;-2021318580;4
604236031;;1394845745;-1831786288;-602912248;8
604236032;;1226721696;638329172;411213235;2
604236033;;-2004593652;1075139843;538190100;10
604236034;;-1564442431;-331180887;577459712;5
604237000;;486169227;-884670585;1890878681;15
604237001;;-79207436;911126651;-1018276034;7
604237002;;1659940310;496882648;-1370490081;1
604237003;;-1257523607;1525905183;2048126689;2
604237004;;1706841934;-202158856;-1646176778;12
604237005;;-621937355;-1389688667;-1480640052;13
604237006;;-1894283077;-457396378;1576577571;10
604237007;;-1925806614;-1966396296;-817930787;14
604237008;;-206655738;2138426429;-1262293517;5
604237009;;1979274809;-1005027385;330731497;4
604237010;;1339406645;-37967998;-102141914;11
604237011;;-797345325;-1275604129;2087782944;14
604237012;;-1094522131;963580134;1250751263;3
604237013;;705648350;1182989241;-1486899490;9
604237014;;429031713;-1442557632;-803086108;14
604237015;;126018130;1095860882;-2008022240;0
604237016;;-2113071980;283130124;1655048266;5
604237017;;1953523980;1544029241;84456990;9
604237018;;-1472196414;-1522621913;847972369;2
604237019;;1076694569;42159296;223630721;0
604237020;;-1804454331;-1571102972;1597167520;10
604237021;;1133480382;-1987476229;-1601763119;1
604237022;;-116012463;1962291624;257785423;7
604237023;;786986410;1596287575;-253189826;12
604237024;;-748171793;401074549;-1363190388;6
604237025;;1935424318;-19236133;-855656519;7
604237026;;-54821134;-369102993;-1319314817;8
604237027;;-290783853;-402156386;2145543383;15
604237028;;232113005;-1078167620;2145368951;9
604237029;;-1073760547;1467588579;-752750614;15
604237030;;276905984;536870912;2101272;1
604237031;;276644102;1665171763;688070722;10
604237032;;83886248;-518435064;-2130284111;5
604237033;;1780098881;339612288;1615959648;1
604237034;;-2141107667;15013959;442503052;8
604237035;;243317906;142648488;109873163;6
604237036;;-242839472;-1644011436;-726122476;0
604238000;;-1887261511;-238519688;1986328801;2
604238001;;1887261510;238519687;-1986328802;13
604238002;;-1274629210;491065239;2136231495;8
604238003;;-1893310075;-1398124768;-1595540867;2
604238004;;1887048825;-218392366;885173393;3
604238005;;-124138607;1226765037;-603241007;14
604238006;;243528985;-488511719;-626417266;4
604238007;;-2082697490;387199095;229725742;7
604238008;;1232698474;1889300942;1126076896;13
604238009;;2011499094;-1889301464;-1552008390;9
604238010;;-22036742;-826840909;-25766657;5
604238011;;-210133186;-70920245;62228751;6
604238012;;-1227010643;-1426400772;-1109835823;13
604238013;;1568305483;1471885109;2135587502;11
604238014;;1808268021;-1118914737;-726667278;14
604238015;;-1917392937;1971191550;-335546499;11
604238016;;927957743;-546572554;-80936982;4
604238017;;-1424099755;-1193305057;-168649345;12
604238018;;1202618291;1731591154;-1998720529;11
604238019;;-118358613;1709631341;1325361915;15
604238020;;-799266;-539350561;-1075876075;15
604238021;;-587318404;-1161994327;1998821012;3
604238022;;16777216;-2128345056;4194432;4
604238023;;14394500;-2144008687;1167074009;10
604238024;;1043375138;812255514;-1073704666;0
604238025;;-1604187887;176961760;840996865;7
604238026;;1158159132;1463926786;8716872;12
604238027;;1384464610;-2130516211;780102948;0
604238028;;-1996205495;1821380836;-1723186030;1
604239000;;-415895639;48963049;1482648075;9
604239001;;-132437695;-570656842;-1049010769;3
604239002;;1172849245;-1780973299;1035001040;1
604239003;;474272885;976661207;-1550749321;7
604239004;;1907900302;1871139544;383820760;14
604239005;;-1946249710;578005045;2087095360;6
604239006;;-1639726674;-787650814;-2096156106;12
604239007;;579287282;-335487894;-292649043;8
604239008;;1384181865;-850980607;90718922;2
604239009;;-1843719980;136607317;-570192601;9
604239010;;-839872599;1905846560;1259477344;8
604239011;;554125074;854626010;813969944;6
604239012;;745285638;-2046099282;-1593973611;5
604239013;;468401812;828217291;2026876593;1
604239014;;-396960362;528710001;-453692869;8
604239015;;-716688966;1148184316;-1638992576;3
604239016;;2142757999;-822206122;1035135838;15
604239017;;546590585;-285573503;52453357;14
604239018;;-697449629;-218064081;-673463810;5
604239019;;-1346651443;-1179267906;-348316537;14
604239020;;-1971056492;-2063544064;-2122180596;8
604239021;;1879069196;1086144765;1684344896;2
604239022;;177212458;1115685952;-2077735807;1
604239023;;67767553;34093866;1343882116;8
604239024;;291627200;-1136654190;402686986;6
604239025;;24248914;276178433;189883249;1
604239026;;-468868831;688095236;579119154;4
604239027;;-1383970830;-626168050;-1345033820;5
604239028;;1181335083;-1478630973;1768845437;8
604239029;;-1705706179;-1369222213;-138832013;11
604239030;;1773639337;-2128749314;-1716007001;7
604239031;;-1669347107;2092087385;1861140361;14
604239032;;1943741270;2103099189;1409884894;15
604239033;;-139691578;1407583972;-1839997862;0
604239034;;301993986;16777472;1074135046;0
604239035;;-2087418844;70289426;1142162403;4
604239036;;470825128;-862177392;35948544;2
604239037;;1237459793;1749572356;375603208;12
604239038;;-1341469414;599982276;9499829;8
604239039;;1684361222;-1876827031;-1450635756;3
604239040;;36242113;319160363;-112578230;1
604239041;;-2074017214;419920384;-1735586400;12
604239042;;206081048;565344048;437454931;12
604239043;;638217292;1279377495;1159729182;3
604239044;;136331660;32309953;1342359094;6
604239045;;-2129507808;274760048;-502496984;11
604239046;;828183372;1478755498;428105826;8
604239047;;142353;-2021099513;1184457227;1
604239048;;2116359817;44567688;-1861587948;2
604239049;;134777138;-1811244352;1214572581;4
604239050;;-1963706327;1681391626;768641037;0
604239051;;-1868488571;1237394882;-335481656;8
604239052;;-1811397338;1078343700;-115343072;1
604239053;;1112179297;34720586;584073984;9
604239054;;1696532486;269030925;129369542;0
604239055;;-1839942895;-1239528812;292043971;2
604239056;;1353712665;-2000674537;1107366661;7
604239057;;556896800;1124229546;545261576;0
604239058;;-376123182;-2111760384;-1872559600;0
604239059;;1185022353;341476185;72646792;10
604239060;;1224761896;-1307442132;-2109069647;0
604239061;;1783368130;-461363804;-2079648576;12
604239062;;-1870420780;1771405328;706517616;7
604239063;;96588162;-1424719839;623096157;1
604239064;;864449638;744805473;16077698;4
604239065;;4403236;-2072428492;134220092;14
604239066;;-1407139166;1172644419;875300578;0
604239067;;1519922250;-1575708012;-2105531904;1
604239068;;-1848553068;436377739;-531549181;6
604239069;;1678641929;1207960840;392354181;0
604239070;;52724817;831153504;1235206232;9
604253000;;756048017;303415583;414146568;4
604253001;;134777218;-476889060;38929205;8
604253002;;53171724;-1660377078;-2026781950;9
604253003;;593105;1164811360;135821380;6
604253004;;-1065184494;82190036;1403020392;11
604253005;;833618092;-1408750400;956603449;8
604253006;;1992793138;1342481044;-1508015909;7
604253007;;-834391734;313131361;1757428903;0
604253008;;342828836;1748137513;-456486190;0
604253009;;-1993029531;-2092952798;-2140798720;4
604253010;;-221224375;684802435;1426132868;3
604253011;;-2144385527;1879244935;1095704853;8
604253012;;516948436;-2146673136;480265858;4
604253013;;1627437090;267428200;-1575970712;3
604254000;;1029504380;217038079;-1364621346;7
604254001;;-174855801;-71997065;1054858475;14
604254002;;-689594667;343080920;1408203327;13
604254003;;-9713925;-282214510;-814292623;11
604254004;;-1426178133;-203503891;-109412371;1
604254005;;1270838142;-2403537;-174735466;14
604254006;;347165442;-1844437708;849936558;8
604254007;;1262625001;761348098;-2063573231;0
604254008;;-1609790444;1083089609;1213636672;7
604331000;;-276513219;-661193479;-133169415;14
604331000;;9052164;539493408;536871936;10
604331001;;1978367989;-1074840579;903167526;6
604331001;;1090783240;8755584;270540836;4
604331002;;173020162;1140981768;143655680;0
604331002;;-1015704453;-270970074;1069456859;3
604331003;;1023344587;1945806795;-411829364;13
604331003;;805355521;273678929;-1019215870;0
604331004;;-21273666;-2022310666;-538001025;13
604331004;;2163520;-1962909690;723072;0
604331005;;-1688221242;2083507999;-889624585;11
604331005;;-2080374608;0;67424345;1
604331006;;536477183;-6209;-138416211;4
604331007;;-33595651;2146697086;-1644301185;15
604331008;;-2165769;-1278222373;2146082815;15
604331009;;-142610594;-277022211;-295732226;11
604331010;;-358105173;-591446297;-67633197;15
604331011;;805448468;698490979;562067492;3
604331011;;805448468;698490979;562067492;3
604331012;;1650731014;103905548;1246764427;8
604331012;;1650731014;103905548;1246764427;8
604331013;;68796962;-239037416;288424593;0
604331013;;68796962;-239037416;288424593;0
604331014;;1283577001;-905248443;-1634982848;8
604331014;;1283577001;-905248443;-1634982848;8
604331015;;-1727523751;67913346;-462716560;5
604331015;;-1727523751;67913346;-462716560;5
604331016;;-2081029696;273975984;442894;6
604331016;;-2081029696;273975984;442894;6
604331017;;251745542;545457301;-1599791568;1
604331018;;-2108867575;-668796794;1158176832;4
604331019;;-930575816;595165778;-1291181917;0
604331020;;1354899542;8926760;149982489;3
604331021;;892486273;1279527176;201474118;8
604331022;;540312032;-1760280223;1381340044;14
604332000;;-1814668074;977318322;1756424502;8
604332001;;1814668073;-977318323;-1756424503;7
604332002;;1361887792;336071704;71958887;14
604332003;;707887257;-1732526014;-334954398;9
604332004;;742536129;257171840;321151005;4
604332005;;-1072404212;1637948466;1133640080;1
604332006;;-2037709786;537064069;-1337713024;2
604332007;;297802818;-1035730067;145917448;0
604332008;;1140884480;262160;-2046803968;4
604332009;;-722313506;-604260365;-580239691;15
604332010;;-1889796175;-423075990;-288893141;0
604332011;;2062411646;897003446;1202842058;11
604332012;;-1282035361;-10561283;-1333936131;5
604332013;;2105518503;2059267983;1006523350;15
604332014;;-273785111;-1918373795;-6296449;14
604332015;;637539096;716832833;1110145552;1
604332016;;-2010700652;1292115232;12895250;15
604332017;;286526178;1155579917;-1673264795;2
604332018;;-774779895;273033872;-1598880022;0
604332019;;1277710373;-1575921718;2063644941;0
604332020;;583704898;-1861640138;85459072;12
604332021;;1776243454;-882017330;-34092421;5
604332022;;-1102942223;-153673734;-26822929;7
604332023;;-873482945;1063830845;1788624836;11
604332024;;-696865174;-419430661;1164929520;14
604332025;;-1078329961;-577046761;-1210327233;13
604332026;;1975376845;968337637;-1682311777;10
604333000;;278530;335544321;4196352;0
604333001;;131152;-2147483392;570696192;2
604333002;;67174404;8390657;1073741856;8
604333003;;134743296;1140855808;525312;0
604333004;;285212704;20;150999168;1
604333005;;-1609564159;1049088;277938196;0
604333006;;10510336;65536;73400328;0
604333007;;2050;543178752;-2147481600;4
604333008;;33587200;269254752;180289;0
604333009;;4456576;50339848;258;0
604333010;;1073746440;134348930;0;0
604333011;;1443870474;1724770686;1976912983;0
604333012;;-1443870475;-1724770687;-1976912984;15
604333013;;65796;1094729750;131344;1
604333014;;71341064;-2013199743;572545096;8
604333015;;1745092609;36175904;525317;0
604333016;;-2097151456;880848136;128;0
604333017;;9570496;1052736;1220648962;6
604333018;;271081490;393216;-1793850848;0
604333019;;33554976;-2147450360;1208353026;5
604333020;;1179920;1140918404;-1608515456;0
604333021;;274735112;1441792;71319552;2
604333022;;159384580;23085072;8389636;8
604333023;;-1610608510;704647426;18382848;0
604333024;;788544;277357600;301992032;0
604333025;;1140965377;65;78361;0
604334000;;1671593669;-499799873;-1629327783;13
604334001;;987491595;2121934780;723069926;10
604334002;;1097800557;1575378853;1425996251;5
604334003;;-1753877774;-1147568573;1747512341;6
604334004;;-39958631;-976319653;-542664916;14
604334005;;-1663267330;472110552;-471870045;9
604334006;;-299782090;-1545736090;-1252715778;3
604334007;;1090519044;3932160;131088;8
604334008;;806225040;675949568;369238168;1
604334009;;19071009;10113152;-2147483060;6
604334010;;-1844950784;273678851;22090016;2
604334011;;542442026;1814081568;550046978;8
604334012;;1084246276;1426374932;688160899;8
604334013;;-2142236094;52693324;1207961621;0
604334014;;209747992;33621122;-2139074464;1
604334015;;1090531396;-2147483023;1176691200;4
604334016;;234923137;-2139029496;272368640;0
604334017;;271617512;1257377870;1144805360;4
604334018;;1179665678;994623805;310658078;0
604334019;;-2107162559;-819851952;423934350;8
604334020;;-1861873100;1076553731;811726853;9
604334021;;1469657984;470106856;1078542431;2
604334022;;-401020762;553723284;1788512360;3
604334023;;1030456066;10090017;204606994;14
604334024;;142935226;1691097411;-469565344;4
604334025;;774164561;-1877722448;-1660737663;6
604334026;;1619668505;-2101247356;-2084294495;9
604334027;;-2118109115;-1254751222;-1548188928;1
604334028;;-1577019199;221506624;1694761043;0
604334029;;148586530;67112967;1081090670;8
604334030;;287319832;806619936;-1790131832;2
604334031;;1092943892;273172249;9537573;4
604334032;;-1035710388;-1047854966;167773184;13
604334033;;1007722753;1652826272;269096576;1
604334034;;76156578;-1973383084;-1432127216;2
604334035;;-2147077118;1073872898;1828736482;0
604334036;;84419329;741458188;-2128584636;0
604334037;;51516610;302254602;108564;8
604334038;;1476430113;415776806;847544321;5
604334039;;-1068493807;64228500;101744672;6
604334040;;539148386;1611223057;66048;7
604334041;;409223752;77842;1096958040;0
604334042;;771776644;287965729;-389873152;0
604334043;;178323472;-1476242176;529206;2
604334044;;814664220;1610647264;302527489;1
604334045;;273157152;-900683752;-995344360;10
604334046;;-2114879358;67371332;151131784;5
604334047;;75506180;69337129;838929511;8
604334048;;-1006042847;401090624;341715328;8
604334049;;34603096;-2147110271;135270786;0
604334050;;1627724172;-2121267776;-2131460087;0
604334051;;1422798373;884187296;-668102140;9
604334052;;-1422798374;-884187297;668102139;6
604335000;;123736514;120721815;1764099274;8
604335001;;-929151944;281313280;-2075577567;7
604335002;;805415429;-402035096;311478292;0
604335003;;-550037693;-73196849;-167789136;6
604335004;;-1092823649;577699681;1840699199;9
604335005;;-1950696707;1322647167;-1699120145;13
604335006;;1909418998;-167852618;-540067625;15
604335007;;-411435282;-1118193761;2138236509;2
604335008;;2095574329;-541103624;-1571958806;15
604335009;;1393748052;1015428358;1345393750;0
604335010;;610801265;-532410479;1839748872;8
604335011;;404596610;-2111121295;589041649;6
604335012;;1116147468;-1823407961;-2068331866;3
604335013;;-1983881062;1365550692;-631887575;10
604335014;;1622964386;-981808320;109095688;7
604335015;;130793625;1066676264;23457811;0
604335016;;-467532699;714803614;-700301162;5
604335017;;-1724540666;1218527963;697012425;9
604335018;;-1103096983;67761160;-1203229596;12
604335019;;1441464051;-276910161;-1617299793;7
604335020;;-6975138;-1662002571;1894222844;9
604335021;;-1434488915;1938912730;-276923053;14
604335022;;-614981978;-505245691;1320844222;8
604335023;;1726161470;345959387;-1174842366;14
604335024;;1009702345;1314479856;369592409;3
604335025;;-2120881839;-1155193554;-515594267;5
604335026;;-1914720386;-2359377;-135643179;7
604335027;;1983577529;-1108347150;-67633281;15
604335028;;-67151913;-809669793;-325201985;10
604335029;;-33816578;-49217;-2097161;15
604335030;;1884344913;-1094921910;1612239580;5
604335031;;700936430;439563201;-1109030229;7
604335032;;-290814310;1101498022;1117265272;8
604335033;;-936604299;-851096769;-1771340121;12
604335034;;-1745655386;1992862800;-1411947198;2
604335035;;387792649;-1587905347;1562812693;11
604335036;;1334021457;-1475794294;391683589;7
604335037;;675008954;-1015520154;-1598732454;0
604335038;;-667475571;1070002969;124006758;12
604335039;;-1822655962;-320891425;-120600183;4
604335040;;-1511475471;312516256;2014507765;11
604335041;;1992576590;1429686645;-810865478;11
604336000;;852526228;1073905776;-1261404153;7
604336001;;134914121;-1441855911;-1560115707;5
604336002;;1652765186;1903198354;335782680;8
604336003;;203722770;201595468;673525939;3
604336004;;-654292922;321138817;-2146551742;2
604336005;;122228898;1754473891;1348995880;0
604336006;;378555656;71366660;672448128;0
604336007;;-1000725712;319828228;-1983362990;4
604336008;;1227425332;146915873;50417701;1
604336009;;813992649;-1517795220;104334656;8
604336010;;6575169;-1876424448;1153515740;8
604336011;;-2127296215;-2106702574;1512177672;12
604336012;;-1610391164;1150355082;1100236192;2
604336013;;33562624;192;134758402;0
604336014;;-1235189096;625056835;35552544;2
604336015;;-1206953975;1888048492;-1336430001;1
604336016;;1110220078;-1543233238;127566562;4
604336017;;271021074;-769848142;320158848;14
604336018;;-2087992254;545560880;-186399727;1
604336019;;-1071341471;34483412;1994525048;2
604336020;;1462784322;406897225;608236034;10
604336021;;21571690;-1474156720;1343490081;1
604336022;;427889028;1641202176;-1774812059;2
604336023;;1107445393;407971056;135012880;4
604336024;;-2000677724;1110593296;-1592716855;8
604336025;;546441489;352854126;209799426;0
604336026;;673450761;11944386;-935329360;5
604336027;;141861386;-1498115935;1140872512;7
604336028;;881534482;-1908375520;1501596197;8
604336029;;86081573;8638995;6826242;4
604336030;;1624270884;1258844677;-2004868968;3
604336031;;76583568;-646966782;472434304;12
604336032;;214045865;-1946049528;151520390;0
604336033;;-786929588;1193543701;-484441571;8
604336034;;-1572011567;61358991;-1544676646;6
604336035;;-1928280492;-1072754428;542212428;1
604336036;;2052326310;273229965;160383028;8
604336037;;1191848256;1039272072;1109488655;9
604336038;;-396253012;1911554256;-1850415538;9
604336039;;-1384115387;-1125814258;725864725;3
604336040;;306531866;1242467747;-1408761719;0
604336041;;1127900497;639757;1414863136;6
604336042;;345936034;-2028847504;1118449394;12
604337000;;189785410;-1579973900;-8226513;9
604337001;;-189785411;1579973899;8226512;6
604337002;;2105204663;-1075840277;-5376518;15
604337003;;-1479575684;-402915458;-295057;15
604337004;;-4723745;-35129409;1300160503;11
604337005;;-553648661;2050805239;-18875681;15
604337006;;-67256577;-536920099;-1275613251;4
604337007;;-1874722522;906188028;185610240;0
604337008;;1160537281;113976134;1223172133;14
604337009;;1754140848;-1744801784;121702621;0
604337010;;-2037904796;1114784851;577760273;8
604337011;;537048073;822103840;146100816;1
604337012;;297862481;1176595272;-1239367610;12
604337013;;-721086396;113283201;-1341356414;2
604337014;;-1064254203;-2122049276;1078351880;0
604337015;;1748048304;86049110;1234506833;2
604337016;;444915914;312921609;654383504;1
604337017;;-838211066;-1954936829;1208655706;9
604337018;;646480034;1695060596;810680492;6
604337019;;-1892586182;-1204745056;1217393572;5
604337020;;654975628;-922172735;817154343;0
604337021;;140843540;303907859;-787938291;11
604337022;;1178878401;-1051393848;-1759368928;10
604337023;;11542673;606673691;553748225;4
604337024;;26875146;-1050892284;-2130173278;8
604337025;;274960396;-2146271223;13788544;7
604337026;;1750747658;144187556;-1797258721;1
604337027;;-2127133942;1208268468;-2147180016;4
604337028;;269509233;749121696;1556087008;1
604337029;;-1201631680;818028818;103829578;4
604337030;;860165169;2026112298;-300282518;10
604338000;;1426622244;-1651964718;-1528592088;0
604338001;;540362833;34875429;403963923;8
604338002;;-1966985078;1617089288;1124628164;7
604338003;;538072598;-1273959982;1229580265;10
604338004;;1106025817;410194980;1412587095;12
604338005;;-1424975418;176174351;-1759374700;4
604338006;;-1697532780;1684911692;-1434024495;9
604338007;;1739162409;-963033567;32733218;3
604338008;;406285906;66005944;382275977;3
604338009;;911147753;1595299866;-1198677926;8
604338010;;-582590170;-1316713999;-497799634;5
604338011;;-995596119;-378879289;1832700196;6
604338012;;88137937;1506888000;-1606766127;2
604338013;;-1138092788;309756579;692100353;14
604338014;;-1584314806;184767593;-1999549426;1
604338015;;1126177682;738305159;1729365202;8
604338016;;-1594881564;51122333;1493500548;0
604338017;;1586126948;-1066004156;-1597806164;1
604338018;;1242057226;1588109574;82776092;15
604338019;;1880532129;-1607177520;321159714;12
604338020;;-2139781611;-1261925576;436237609;5
604338021;;302354729;-2122250742;-970276286;2
604338022;;231684114;1678408752;1419258481;0
604338023;;-2139028990;33558528;20;0
604339000;;-497674142;215450669;1183334914;3
604339001;;228638988;-1828177790;-1200315924;12
604339002;;269035153;1612727120;16981009;0
604339003;;479107353;-38396208;1078656185;14
604339004;;-834965339;292148257;1896816230;2
604339005;;-1578033334;1092332143;1966574248;13
604339006;;-599094035;-932665043;-270125617;2
604339007;;596753178;-6909550;-2100960429;1
604339008;;1564264402;-1105367334;-1908815799;12
604339009;;1667589349;585130815;-1162333772;3
604339010;;-1295621578;113726916;500188950;13
604339011;;876732473;1156736184;-521904859;1
604339012;;-1008576743;-1777497566;1108153098;11
604339013;;1529162053;394273236;-273274189;4
604339014;;1155662248;563563789;-1877768701;2
604339015;;676066432;-396815025;-449817932;13
604339016;;-1833105362;-1973902782;148611225;5
604339017;;-1357342138;2805893;396936532;4
604339018;;18117510;-651796949;470035906;2
604339019;;-66843022;853647856;692238408;10
604339020;;10126545;1828985360;306790508;8
604339021;;33818880;34611200;262672;4
604339022;;564363716;1505891461;1346386330;0
604339023;;-2144179575;1622254160;645932365;10
604339024;;1480920358;-2111811576;1074201174;11
604339025;;1778446384;-1606147890;-2143436767;0
604339026;;113775626;219762464;-1881105376;4
604339027;;-1793326511;370051379;958022272;5
604354000;;1753883744;290112547;839235666;2
604354001;;358907925;-996134648;216679597;5
604354002;;-2112791670;706022100;-1055915264;8
604431000;;-1588918986;11513146;908166868;3
604431001;;-382717872;306708568;-1068974489;0
604431002;;68442762;-46579453;1686456579;9
604431003;;1032514946;1696466946;428122328;13
604431004;;-1001213076;-1619900751;-1727332060;0
604431005;;1113705734;545585996;89724976;8
604431006;;443831473;110252341;-1031388182;4
604431007;;682558153;432355565;-1510803567;6
604431008;;394592853;-532629882;980574222;15
604431009;;-762795991;-903772480;1245453321;2
604431010;;1893467462;299535012;-1750986330;2
604431011;;109637669;-529235442;1814587534;5
604431012;;-758854942;327773184;-339662388;0
604431013;;-1924524406;-410828581;473895091;8
604431014;;557945017;672068849;1226135041;15
604431015;;-2027705916;-1642032868;559156856;0
604431016;;219311953;242170370;1449821248;5
604431017;;-1297063415;20260197;-2109285561;6
604431018;;2016873780;-603957807;814784793;8
604431019;;1210912794;1624247082;-2138446288;11
