Row ID;Row Name;Disable Param - Network Test;Male - Message ID;Male - Voice ID;SpEffect ID [0];Motion ID [0];SpEffect ID [1];Motion ID [1];Return Position;Reaction ID;Event ID;Female - Message ID;Female - Voice ID;Lip Sync Start;Lip Sync Time;Voice Playback Timeout;Talk Animation ID;Force Subtitle Display
31202008;But not one of them decayed when faced with the scarlet rot...;False;312020080;312020080;-1;-1;-1;-1;0;-1;-1;312020080;312020080;0;-1;-1;-1;False
31203000;Champions, welcome!;False;312030000;312030000;-1;-1;-1;-1;0;-1;-1;312030000;312030000;0;-1;-1;-1;False
31203001;The stars have aligned! The festival is nigh!;False;312030010;312030010;-1;-1;-1;-1;0;-1;-1;312030010;312030010;0;-1;-1;-1;False
31203002;General Radahn, mightiest demigod of the Shattering, awaits you!;False;312030020;312030020;-1;-1;-1;-1;0;-1;-1;312030020;312030020;0;-1;-1;-1;False
31203003;Champions, prepare for battle! Defeat the General, claim glory, and grab that Great Rune!;False;312030030;312030030;-1;-1;-1;-1;0;-1;-1;312030030;312030030;0;-1;-1;-1;False
31203004;A celebration of war! The Radahn Festival!;False;312030040;312030040;-1;-1;-1;-1;0;-1;-1;312030040;312030040;0;-1;-1;-1;False
31203100;Are you good and prepared, young chum?;False;312031000;312031000;-1;-1;-1;-1;0;-1;-1;312031000;312031000;0;-1;-1;-1;False
31203101;The festival begins!;False;312031010;312031010;-1;-1;-1;-1;0;-1;-1;312031010;312031010;0;-1;-1;-1;False
31203400;But now, we must make merry.;False;312034000;312034000;-1;-1;-1;-1;0;-1;-1;312034000;312034000;0;-1;-1;90305;False
31203401;O gathering of champions, the revels begin!;False;312034010;312034010;-1;-1;-1;-1;0;-1;-1;312034010;312034010;0;-1;-1;90305;False
31203402;The celebration of war! The Radahn Festival!;False;312034020;312034020;-1;-1;-1;-1;0;-1;-1;312034020;312034020;0;-1;-1;-1;False
31203500;You will find the field of battle past the church ahead, upon the shore under the fort.;False;312035000;312035000;-1;-1;-1;-1;0;-1;-1;312035000;312035000;0;-1;-1;-1;False
31203501;General Radahn is there, even now.;False;312035010;312035010;-1;-1;-1;-1;0;-1;-1;312035010;312035010;0;-1;-1;-1;False
31203502;Divested of his wits, devouring corpses�;False;312035020;312035020;-1;-1;-1;-1;0;-1;-1;312035020;312035020;0;-1;-1;-1;False
31203503;And howling at the sky...;False;312035030;312035030;-1;-1;-1;-1;0;-1;-1;312035030;312035030;0;-1;-1;-1;False
31203600;I see...;False;312036000;312036000;-1;-1;-1;-1;0;-1;-1;312036000;312036000;0;-1;-1;-1;False
31203601;When you are ready, come to me again.;False;312036010;312036010;-1;-1;-1;-1;0;-1;-1;312036010;312036010;0;-1;-1;-1;False
31204000;At last, the war festival has ended.;False;312040000;312040000;-1;-1;-1;-1;0;-1;-1;312040000;312040000;0;-1;-1;-1;False
31204001;Brave champion, you have our gratitude.;False;312040010;312040010;-1;-1;-1;-1;0;-1;-1;312040010;312040010;0;-1;-1;-1;False
31204002;The celebration was spectacular. General Radahn is surely pleased.;False;312040020;312040020;-1;-1;-1;-1;0;-1;-1;312040020;312040020;0;-1;-1;-1;False
31204003;Festering with rot, and crippled by madness, all he wanted was an honourable death.;False;312040030;312040030;-1;-1;-1;-1;0;-1;-1;312040030;312040030;0;-1;-1;-1;False
31204100;Finally, my work is done.;False;312041000;312041000;-1;-1;-1;-1;0;-1;-1;312041000;312041000;0;-1;-1;-1;False
31204101;I am no longer bound to this fortress.;False;312041010;312041010;-1;-1;-1;-1;0;-1;-1;312041010;312041010;0;-1;-1;-1;False
31204102;I have a task in mind.;False;312041020;312041020;-1;-1;-1;-1;0;-1;-1;312041020;312041020;0;-1;-1;-1;False
31204103;Old business you could say. You wouldn't understand.;False;312041030;312041030;-1;-1;-1;-1;0;-1;-1;312041030;312041030;0;-1;-1;-1;False
31204104;May we meet again, if the fates deign it. Brave champion.;False;312041040;312041040;-1;-1;-1;-1;0;-1;-1;312041040;312041040;0;-1;-1;-1;False
31204200;It's time I went on my way.;False;312042000;312042000;-1;-1;-1;-1;0;-1;-1;312042000;312042000;0;-1;-1;-1;False
31204201;May we meet again, if the fates deign it. Brave champion.;False;312042010;312042010;-1;-1;-1;-1;0;-1;-1;312042010;312042010;0;-1;-1;-1;False
31205000;Ah, well met.;False;312050000;312050000;-1;-1;-1;-1;0;-1;-1;312050000;312050000;0;-1;-1;-1;False
31205001;I hardly expected to see the champion of the festival here of all places.;False;312050010;312050010;-1;-1;-1;-1;0;-1;-1;312050010;312050010;0;-1;-1;-1;False
31205002;You didn't...know Sellen, did you?;False;312050020;312050020;-1;-1;-1;-1;0;-1;-1;312050020;312050020;0;-1;-1;-1;False
31205003;Well, whatever the case, she's dead now.;False;312050030;312050030;-1;-1;-1;-1;0;-1;-1;312050030;312050030;0;-1;-1;-1;False
31205004;Just put it behind you.;False;312050040;312050040;-1;-1;-1;-1;0;-1;-1;312050040;312050040;0;-1;-1;-1;False
31205005;She was known as the Graven Witch.;False;312050050;312050050;-1;-1;-1;-1;0;-1;-1;312050050;312050050;0;-1;-1;-1;False
31205006;Obsessed by the primeval current, countless sorcerers fell to her hand.;False;312050060;312050060;-1;-1;-1;-1;0;-1;-1;312050060;312050060;0;-1;-1;-1;False
31205007;The most dangerous mage in the entire history of Raya Lucaria's Academy.;False;312050070;312050070;-1;-1;-1;-1;0;-1;-1;312050070;312050070;0;-1;-1;-1;False
31205100;Oh, a Tarnished, are you?;False;312051000;312051000;-1;-1;-1;-1;0;-1;-1;312051000;312051000;0;-1;-1;-1;False
31205101;You didn't...know Sellen, did you?;False;312051010;312051010;-1;-1;-1;-1;0;-1;-1;312051010;312051010;0;-1;-1;-1;False
31205102;Well, whatever the case, she's dead now.;False;312050030;312050030;-1;-1;-1;-1;0;-1;-1;312050030;312050030;0;-1;-1;-1;False
31205103;Just put it behind you.;False;312050040;312050040;-1;-1;-1;-1;0;-1;-1;312050040;312050040;0;-1;-1;-1;False
31205104;She was known as the Graven Witch.;False;312050050;312050050;-1;-1;-1;-1;0;-1;-1;312050050;312050050;0;-1;-1;-1;False
31205105;Obsessed by the primeval current, countless sorcerers fell to her hand.;False;312050060;312050060;-1;-1;-1;-1;0;-1;-1;312050060;312050060;0;-1;-1;-1;False
31205106;The most dangerous mage in the entire history of Raya Lucaria's Academy.;False;312050070;312050070;-1;-1;-1;-1;0;-1;-1;312050070;312050070;0;-1;-1;-1;False
31205200;It is strange, though...;False;312052000;312052000;-1;-1;-1;-1;0;-1;-1;312052000;312052000;0;-1;-1;-1;False
31205201;The woman, she was like a husk, her soul already fled.;False;312052010;312052010;-1;-1;-1;-1;0;-1;-1;312052010;312052010;0;-1;-1;-1;False
31205202;I suspect Sellen lives on, elsewhere.;False;312052020;312052020;-1;-1;-1;-1;0;-1;-1;312052020;312052020;0;-1;-1;-1;False
31205203;I'm sure she'll turn up eventually, in another body.;False;312052030;312052030;-1;-1;-1;-1;0;-1;-1;312052030;312052030;0;-1;-1;-1;False
31205204;A sickening thought, but one that won't stop gnawing at me.;False;312052040;312052040;-1;-1;-1;-1;0;-1;-1;312052040;312052040;0;-1;-1;-1;False
31205300;I suspect Sellen lives on, elsewhere.;False;312053000;312053000;-1;-1;-1;-1;0;-1;-1;312053000;312053000;0;-1;-1;-1;False
31205301;I'm sure she'll turn up eventually, in another body.;False;312053010;312053010;-1;-1;-1;-1;0;-1;-1;312053010;312053010;0;-1;-1;-1;False
31205302;A sickening thought, but one that won't stop gnawing at me.;False;312053020;312053020;-1;-1;-1;-1;0;-1;-1;312053020;312053020;0;-1;-1;-1;False
31206000;My thanks, for the aid given.;False;312060000;312060000;-1;-1;-1;-1;0;-1;-1;312060000;312060000;0;-1;-1;-1;False
31206001;I heard from Iji that Lady Ranni might have found herself a champion.;False;312060010;312060010;-1;-1;-1;-1;0;-1;-1;312060010;312060010;0;-1;-1;-1;False
31206002;But I didn't know he was talking about you.;False;312060020;312060020;-1;-1;-1;-1;0;-1;-1;312060020;312060020;0;-1;-1;-1;False
31206003;You've helped me fulfil an old promise.;False;312060030;312060030;-1;-1;-1;-1;0;-1;-1;312060030;312060030;0;-1;-1;-1;False
31206004;This is the least I can do for you. Please, take it.;False;312060040;312060040;-1;-1;-1;-1;0;-1;-1;312060040;312060040;0;-1;-1;-1;False
31206100;My thanks, for the aid given.;False;312061000;312061000;-1;-1;-1;-1;0;-1;-1;312061000;312061000;0;-1;-1;-1;False
31206101;Always a pleasure to witness the festival champ put on a display.;False;312061010;312061010;-1;-1;-1;-1;0;-1;-1;312061010;312061010;0;-1;-1;-1;False
31206102;You've helped me fulfil an old promise.;False;312061020;312061020;-1;-1;-1;-1;0;-1;-1;312061020;312061020;0;-1;-1;-1;False
31206103;This is the least I can do for you. Please, take it.;False;312061030;312061030;-1;-1;-1;-1;0;-1;-1;312061030;312061030;0;-1;-1;-1;False
31206200;My thanks, Tarnished, for the aid given.;False;312062000;312062000;-1;-1;-1;-1;0;-1;-1;312062000;312062000;0;-1;-1;-1;False
31206201;You've helped me fulfil an old promise.;False;312062010;312062010;-1;-1;-1;-1;0;-1;-1;312062010;312062010;0;-1;-1;-1;False
31206202;This is the least I can do for you. Please, take it.;False;312062020;312062020;-1;-1;-1;-1;0;-1;-1;312062020;312062020;0;-1;-1;-1;False
31206300;Well, I must be leaving now.;False;312063000;312063000;-1;-1;-1;-1;0;-1;-1;312063000;312063000;0;-1;-1;-1;False
31206301;Brave warrior, if the fates deign it...;False;312063010;312063010;-1;-1;-1;-1;0;-1;-1;312063010;312063010;0;-1;-1;-1;False
31206302;No, we shall indeed meet again, at the next glorious tourney.;False;312063020;312063020;-1;-1;-1;-1;0;-1;-1;312063020;312063020;0;-1;-1;-1;False
31206400;Well, I must be leaving now.;False;312064000;312064000;-1;-1;-1;-1;0;-1;-1;312064000;312064000;0;-1;-1;-1;False
31206401;If the fates deign it, may we meet again, Tarnished.;False;312064010;312064010;-1;-1;-1;-1;0;-1;-1;312064010;312064010;0;-1;-1;-1;False
31280000;Ugh!;False;312800000;312800000;-1;-1;-1;-1;0;-1;-1;312800000;312800000;0;-1;-1;-1;False
31280010;What's the matter with you?;False;312800010;312800010;-1;-1;-1;-1;0;-1;-1;312800010;312800010;0;-1;-1;-1;False
31280011;You trying to get revenge?;False;312800020;312800020;-1;-1;-1;-1;0;-1;-1;312800020;312800020;0;-1;-1;-1;False
31280020;Ugh!;False;312800000;312800000;-1;-1;-1;-1;0;-1;-1;312800000;312800000;0;-1;-1;-1;False
31280030;What's the matter with you?;False;312800010;312800010;-1;-1;-1;-1;0;-1;-1;312800010;312800010;0;-1;-1;-1;False
31280100;Very well.;False;312801000;312801000;-1;-1;-1;-1;0;-1;-1;312801000;312801000;0;-1;-1;-1;False
31280101;If the Graven Witch put you under her spell, you must be eliminated...;False;312801010;312801010;-1;-1;-1;-1;0;-1;-1;312801010;312801010;0;-1;-1;-1;False
31280102;Before you can pose a threat to Caria.;False;312801020;312801020;-1;-1;-1;-1;0;-1;-1;312801020;312801020;0;-1;-1;-1;False
31280200;Rest now. Alongside the witch's corpse.;False;312802000;312802000;-1;-1;-1;-1;0;-1;-1;312802000;312802000;0;-1;-1;-1;False
31280300;You...are a menace...;False;312803000;312803000;-1;-1;-1;-1;0;-1;-1;312803000;312803000;0;-1;-1;-1;False
31280301;Iji...beware...;False;312803010;312803010;-1;-1;-1;-1;0;-1;-1;312803010;312803010;0;-1;-1;-1;False
31280400;Sellen, Graven Witch, enemy of Caria.;False;312804000;312804000;-1;-1;-1;-1;0;-1;-1;312804000;312804000;0;-1;-1;-1;False
31280401;I vow this time to crush both your frame and your primal glintstone.;False;312804010;312804010;-1;-1;-1;-1;0;-1;-1;312804010;312804010;0;-1;-1;-1;False
31280402;I am Jerren, bringer of your death. Do not forget.;False;312804020;312804020;-1;-1;-1;-1;0;-1;-1;312804020;312804020;0;-1;-1;-1;False
31280500;Very well.;False;312801000;312801000;-1;-1;-1;-1;0;-1;-1;312801000;312801000;0;-1;-1;-1;False
31280501;You must be eliminated...;False;312805000;312805000;-1;-1;-1;-1;0;-1;-1;312805000;312805000;0;-1;-1;-1;False
31280502;Before you can pose a threat to Caria.;False;312801020;312801020;-1;-1;-1;-1;0;-1;-1;312801020;312801020;0;-1;-1;-1;False
31300100;Hello... Hello...;False;313001000;313001000;-1;-1;-1;-1;0;-1;-1;313001000;313001000;0;-1;-1;-1;False
31300101;Please... Over here...;False;313001010;313001010;-1;-1;-1;-1;0;-1;-1;313001010;313001010;0;-1;-1;-1;False
31300200;Hello... Hello...;False;313002000;313002000;-1;-1;-1;-1;0;-1;-1;313002000;313002000;0;-1;-1;-1;False
31300201;Right over here...;False;313002010;313002010;-1;-1;-1;-1;0;-1;-1;313002010;313002010;0;-1;-1;-1;False
31300300;Hello.;False;313003000;313003000;-1;-1;-1;-1;0;-1;-1;313003000;313003000;0;-1;-1;-1;False
31300301;It's rather chilly here, isn't it?;False;313003010;313003010;-1;-1;-1;-1;0;-1;-1;313003010;313003010;0;-1;-1;-1;False
31300302;My mistress sent me off on an errand...;False;313003020;313003020;-1;-1;-1;-1;0;-1;-1;313003020;313003020;0;-1;-1;-1;False
31300303;But I was accosted by a ruffian, and now I'm in a bind.;False;313003030;313003030;-1;-1;-1;-1;0;-1;-1;313003030;313003030;0;-1;-1;-1;False
31300304;Could I ask you lend a hand, perhaps?;False;313003040;313003040;-1;-1;-1;-1;0;-1;-1;313003040;313003040;0;-1;-1;-1;False
31300305;That thug made off with a precious necklace. I need someone to retrieve it.;False;313003050;313003050;-1;-1;-1;-1;0;-1;-1;313003050;313003050;0;-1;-1;-1;False
31300306;Only... He, too, is Tarnished.;False;313003070;313003070;-1;-1;-1;-1;0;-1;-1;313003070;313003070;0;-1;-1;-1;False
31300307;If you've any qualms confronting your own, I shall find another...;False;313003080;313003080;-1;-1;-1;-1;0;-1;-1;313003080;313003080;0;-1;-1;-1;False
31300400;Ohh, thank you dearly.;False;313004000;313004000;-1;-1;-1;-1;0;-1;-1;313004000;313004000;0;-1;-1;-1;False
31300401;What a blessing that we've met like this.;False;313004010;313004010;-1;-1;-1;-1;0;-1;-1;313004010;313004010;0;-1;-1;-1;False
31300402;The thug should be resting at an abandoned home down the way...;False;313004020;313004020;-1;-1;-1;-1;0;-1;-1;313004020;313004020;0;-1;-1;-1;False
31300403;Please, I must have the necklace back.;False;313004030;313004030;-1;-1;-1;-1;0;-1;-1;313004030;313004030;0;-1;-1;-1;False
31300500;Yes, I see. Most unfortunate, but I'll have to make do.;False;313005000;313005000;-1;-1;-1;-1;0;-1;-1;313005000;313005000;0;-1;-1;-1;False
31300501;I know that some Tarnished balk at the thought of harming their own.;False;313005010;313005010;-1;-1;-1;-1;0;-1;-1;313005010;313005010;0;-1;-1;-1;False
31300502;But if you should change your mind, do not hesitate to speak to me again.;False;313005020;313005020;-1;-1;-1;-1;0;-1;-1;313005020;313005020;0;-1;-1;-1;False
31300600;Have you had a change of heart?;False;313006000;313006000;-1;-1;-1;-1;0;-1;-1;313006000;313006000;0;-1;-1;-1;False
31300700;The thug should be resting at an abandoned home down the way...;False;313007000;313007000;-1;-1;-1;-1;0;-1;-1;313007000;313007000;0;-1;-1;-1;False
31300701;Please, I must have the necklace back.;False;313007010;313007010;-1;-1;-1;-1;0;-1;-1;313007010;313007010;0;-1;-1;-1;False
31301000;Oh, yes, that is my missing necklace.;False;313010000;313010000;-1;-1;-1;-1;0;-1;-1;313010000;313010000;0;-1;-1;-1;False
31301001;Thank you kindly. I am in your debt.;False;313010010;313010010;-1;-1;-1;-1;0;-1;-1;313010010;313010010;0;-1;-1;-1;False
31301002;Did I forget to announce myself?;False;313010020;313010020;-1;-1;-1;-1;0;-1;-1;313010020;313010020;0;-1;-1;-1;False
31301003;I am Rya, in the service of Lady Tanith of the Volcano Manor.;False;313010030;313010030;-1;-1;-1;-1;0;-1;-1;313010030;313010030;0;-1;-1;-1;False
31301004;I seek stalwart Tarnished who might join our house.;False;313010040;313010040;-1;-1;-1;-1;0;-1;-1;313010040;313010040;0;-1;-1;-1;False
31301005;You are very brave yourself. Not only a steady hand,;False;313010050;313010050;-1;-1;-1;-1;0;-1;-1;313010050;313010050;0;-1;-1;-1;False
31301006;but a steady heart, merciless, even to your own kind.;False;313010060;313010060;-1;-1;-1;-1;0;-1;-1;313010060;313010060;0;-1;-1;-1;False
31301007;Such strength is precisely what my mistress seeks.;False;313010070;313010070;-1;-1;-1;-1;0;-1;-1;313010070;313010070;0;-1;-1;-1;False
31301008;Please, take this.;False;313010080;313010080;-1;-1;-1;-1;0;-1;-1;313010080;313010080;0;-1;-1;90200;False
31301010;Brave Tarnished, seek the Altus Plateau, the realm of the Erdtree.;False;313010090;313010090;-1;-1;-1;-1;0;-1;-1;313010090;313010090;0;-1;-1;-1;False
31301011;Most Tarnished are doomed to wander the outskirts of the Lands Between, peering wistfully at the towering Erdtree...;False;313010100;313010100;-1;-1;-1;-1;0;-1;-1;313010100;313010100;0;-1;-1;-1;False
31301012;But you are no ordinary Tarnished. And once that is proven,;False;313010110;313010110;-1;-1;-1;-1;0;-1;-1;313010110;313010110;0;-1;-1;-1;False
31301013;the Volcano Manor will fully extend its invitation. To fight, amongst a family of champions.;False;313010120;313010120;-1;-1;-1;-1;0;-1;-1;313010120;313010120;0;-1;-1;-1;False
31301100;Ohh, and... One more thing, only for you...;False;313011000;313011000;-1;-1;-1;-1;0;-1;-1;313011000;313011000;0;-1;-1;-1;False
31301101;This land of Liurnia is connected to the Altus Plateau by the Grand Lift of Dectus, beyond the High Road.;False;313011010;313011010;-1;-1;-1;-1;0;-1;-1;313011010;313011010;0;-1;-1;-1;False
31301102;But the lift has been defunct for an age, meaning there's no simple means of passage.;False;313011020;313011020;-1;-1;-1;-1;0;-1;-1;313011020;313011020;0;-1;-1;-1;False
31301103;Instead, you must seek the old ruins in the cliff.;False;313011030;313011030;-1;-1;-1;-1;0;-1;-1;313011030;313011030;0;-1;-1;-1;False
31301104;At the base of the valley near the Grand Lift, there's an old tunnel.;False;313011040;313011040;-1;-1;-1;-1;0;-1;-1;313011040;313011040;0;-1;-1;-1;False
31301105;It was excavated from both ends, linking Liurnia to the Altus Plateau.;False;313011050;313011050;-1;-1;-1;-1;0;-1;-1;313011050;313011050;0;-1;-1;-1;False
31301106;I have faith in you. A champion, through and through.;False;313011060;313011060;-1;-1;-1;-1;0;-1;-1;313011060;313011060;0;-1;-1;-1;False
31301107;I do hope that we can meet again.;False;313011070;313011070;-1;-1;-1;-1;0;-1;-1;313011070;313011070;0;-1;-1;-1;False
31301200;I've been waiting for you.;False;313012000;313012000;-1;-1;-1;-1;0;-1;-1;313012000;313012000;0;-1;-1;-1;False
31301201;I knew you had the stuff of champions.;False;313012010;313012010;-1;-1;-1;-1;0;-1;-1;313012010;313012010;0;-1;-1;-1;False
31301202;I hereby invite you to the Volcano Manor.;False;313012020;313012020;-1;-1;-1;-1;0;-1;-1;313012020;313012020;0;-1;-1;-1;False
31301203;Take my hand, and have audience with my mistress.;False;313012030;313012030;-1;-1;-1;-1;0;-1;-1;313012030;313012030;0;-1;-1;-1;False
31301400;Very well.;False;313014000;313014000;-1;-1;-1;-1;0;-1;-1;313014000;313014000;0;-1;-1;-1;False
31301401;Speak to me again once you are ready.;False;313014010;313014010;-1;-1;-1;-1;0;-1;-1;313014010;313014010;0;-1;-1;-1;False
31301402;You will find me here.;False;313014020;313014020;-1;-1;-1;-1;0;-1;-1;313014020;313014020;0;-1;-1;-1;False
31301500;Are you ready, then?;False;313015000;313015000;-1;-1;-1;-1;0;-1;-1;313015000;313015000;0;-1;-1;-1;False
31301501;I hereby invite you to the Volcano Manor.;False;313015010;313015010;-1;-1;-1;-1;0;-1;-1;313015010;313015010;0;-1;-1;-1;False
31301502;Take my hand, and have audience with my mistress.;False;313015020;313015020;-1;-1;-1;-1;0;-1;-1;313015020;313015020;0;-1;-1;-1;False
31301600;Give me your hand.;False;313016000;313016000;-1;-1;-1;-1;0;-1;-1;313016000;313016000;0;-1;-1;-1;False
31301601;I will pray. That you follow the same path as Lady Tanith.;False;313016010;313016010;-1;-1;-1;-1;0;-1;-1;313016010;313016010;0;-1;-1;-1;False
31302100;Brave Tarnished, what is your business here?;False;313021000;313021000;-1;-1;-1;-1;0;-1;-1;313021000;313021000;0;-1;-1;-1;False
31302100;Brave Tarnished, what is your business here?;False;313021000;313021000;-1;-1;-1;-1;0;-1;-1;313021000;313021000;0;-1;-1;-1;False
31302101;I'm afraid this is not a guest room.;False;313021010;313021010;-1;-1;-1;-1;0;-1;-1;313021010;313021010;0;-1;-1;-1;False
31302102;What's that peculiar look upon your face?;False;313021020;313021020;-1;-1;-1;-1;0;-1;-1;313021020;313021020;0;-1;-1;-1;False
31302103;<gasp>;False;313021030;313021030;-1;-1;-1;-1;0;-1;-1;313021030;313021030;0;-1;-1;-1;False
31302104;Goodness, am I still a serpent?;False;313021040;313021040;-1;-1;-1;-1;0;-1;-1;313021040;313021040;0;-1;-1;-1;False
31302105;Oh, how dreadful...;False;313021050;313021050;-1;-1;-1;-1;0;-1;-1;313021050;313021050;0;-1;-1;-1;False
31302106;How dreadful indeed...;False;313021060;313021060;-1;-1;-1;-1;0;-1;-1;313021060;313021060;0;-1;-1;-1;False
31302107;Forgive my distress.;False;313021070;313021070;-1;-1;-1;-1;0;-1;-1;313021070;313021070;0;-1;-1;-1;False
31302108;I ought to be thanking you for treating me as usual, despite this appearance.;False;313021080;313021080;-1;-1;-1;-1;0;-1;-1;313021080;313021080;0;-1;-1;-1;False
31302109;Brave Tarnished.;False;313021090;313021090;-1;-1;-1;-1;0;-1;-1;313021090;313021090;0;-1;-1;-1;False
31302110;This is my true form. My real name is Zorayas.;False;313021100;313021100;-1;-1;-1;-1;0;-1;-1;313021100;313021100;0;-1;-1;-1;False
31302111;Please forgive the deception.;False;313021110;313021110;-1;-1;-1;-1;0;-1;-1;313021110;313021110;0;-1;-1;-1;False
31302112;Do understand. This duplicity is my own doing.;False;313021120;313021120;-1;-1;-1;-1;0;-1;-1;313021120;313021120;0;-1;-1;-1;False
31302113;Lady Tanith speaks no falsehoods, and the Volcano Manor is just as it seems.;False;313021130;313021130;-1;-1;-1;-1;0;-1;-1;313021130;313021130;0;-1;-1;-1;False
31302200;Lady Tanith is my mother.;False;313022000;313022000;-1;-1;-1;-1;0;-1;-1;313022000;313022000;0;-1;-1;-1;False
31302201;I am told I was born by the grace of a glorious king.;False;313022010;313022010;-1;-1;-1;-1;0;-1;-1;313022010;313022010;0;-1;-1;-1;False
31302202;That my mother cherishes this form I inhabit.;False;313022020;313022020;-1;-1;-1;-1;0;-1;-1;313022020;313022020;0;-1;-1;-1;False
31302203;I am proud of what I am.;False;313022030;313022030;-1;-1;-1;-1;0;-1;-1;313022030;313022030;0;-1;-1;-1;False
31302204;But people are cruel. If they saw my true form, they wouldn't speak to me.;False;313022040;313022040;-1;-1;-1;-1;0;-1;-1;313022040;313022040;0;-1;-1;-1;False
31302205;And so I assume a guise when seeking new recruits.;False;313022050;313022050;-1;-1;-1;-1;0;-1;-1;313022050;313022050;0;-1;-1;-1;False
31302206;But you are not like the rest.;False;313022060;313022060;-1;-1;-1;-1;0;-1;-1;313022060;313022060;0;-1;-1;-1;False
31302300;My serpentine form, and the name Zorayas,;False;313023000;313023000;-1;-1;-1;-1;0;-1;-1;313023000;313023000;0;-1;-1;-1;False
31302301;were secrets known only to Lady Tanith and I.;False;313023010;313023010;-1;-1;-1;-1;0;-1;-1;313023010;313023010;0;-1;-1;-1;False
31302302;Now I share the secrets with you, as well.;False;313023020;313023020;-1;-1;-1;-1;0;-1;-1;313023020;313023020;0;-1;-1;-1;False
31302303;Please keep them safe from anyone else.;False;313023030;313023030;-1;-1;-1;-1;0;-1;-1;313023030;313023030;0;-1;-1;-1;False
31302400;Seek the old ruins in the cliff.;False;313024000;313024000;-1;-1;-1;-1;0;-1;-1;313024000;313024000;0;-1;-1;-1;False
31302401;At the base of the valley near the Grand Lift, there's an old tunnel.;False;313024010;313024010;-1;-1;-1;-1;0;-1;-1;313024010;313024010;0;-1;-1;-1;False
31302402;It was excavated from both ends, linking Liurnia to the Altus Plateau.;False;313024020;313024020;-1;-1;-1;-1;0;-1;-1;313024020;313024020;0;-1;-1;-1;False
31302403;I have faith in you. A champion, through and through.;False;313024030;313024030;-1;-1;-1;-1;0;-1;-1;313024030;313024030;0;-1;-1;-1;False
31302404;I do hope that we can meet again.;False;313024040;313024040;-1;-1;-1;-1;0;-1;-1;313024040;313024040;0;-1;-1;-1;False
31303000;Hello again. Brave Tarnished.;False;313030000;313030000;-1;-1;-1;-1;0;-1;-1;313030000;313030000;0;-1;-1;-1;False
31303001;As a scout, I am pleased to see you again here at the Volcano Manor.;False;313030010;313030010;-1;-1;-1;-1;0;-1;-1;313030010;313030010;0;-1;-1;-1;False
31303002;Under Lady Tanith's guidance, may you tread the path of valour.;False;313030020;313030020;-1;-1;-1;-1;0;-1;-1;313030020;313030020;0;-1;-1;-1;False
31303100;Have you ever...;False;313031000;313031000;-1;-1;-1;-1;0;-1;-1;313031000;313031000;0;-1;-1;-1;False
31303101;heard any strange sounds here at the manor?;False;313031010;313031010;-1;-1;-1;-1;0;-1;-1;313031010;313031010;0;-1;-1;-1;False
31303102;Something beyond the walls, like breathing, or slithering scales...;False;313031020;313031020;-1;-1;-1;-1;0;-1;-1;313031020;313031020;0;-1;-1;-1;False
31303103;Oh fie, what am I saying?;False;313031030;313031030;-1;-1;-1;-1;0;-1;-1;313031030;313031030;0;-1;-1;-1;False
31303104;It just isn't possible. I must be tired.;False;313031040;313031040;-1;-1;-1;-1;0;-1;-1;313031040;313031040;0;-1;-1;-1;False
31303200;Um, oh, it's you.;False;313032000;313032000;-1;-1;-1;-1;0;-1;-1;313032000;313032000;0;-1;-1;-1;False
31303201;Forgive me. My mind never ceases to churn of late.;False;313032010;313032010;-1;-1;-1;-1;0;-1;-1;313032010;313032010;0;-1;-1;-1;False
31303202;Hmm, well...;False;313032020;313032020;-1;-1;-1;-1;0;-1;-1;313032020;313032020;0;-1;-1;-1;False
31303203;I know I can trust you...;False;313032030;313032030;-1;-1;-1;-1;0;-1;-1;313032030;313032030;0;-1;-1;-1;False
31303204;I saw something, slithering in the pitch black of night.;False;313032040;313032040;-1;-1;-1;-1;0;-1;-1;313032040;313032040;0;-1;-1;-1;False
31303205;It entered the room next to this one, and never came out.;False;313032120;313032120;-1;-1;-1;-1;0;-1;-1;313032120;313032120;0;-1;-1;-1;False
31303206;If I'm not mistaken,;False;313032060;313032060;-1;-1;-1;-1;0;-1;-1;313032060;313032060;0;-1;-1;-1;False
31303207;it took the form of a serpent, just like me...;False;313032070;313032070;-1;-1;-1;-1;0;-1;-1;313032070;313032070;0;-1;-1;-1;False
31303208;Does the Volcano Manor hide some secret,;False;313032080;313032080;-1;-1;-1;-1;0;-1;-1;313032080;313032080;0;-1;-1;-1;False
31303209;that Lady Tanith has kept from me?;False;313032090;313032090;-1;-1;-1;-1;0;-1;-1;313032090;313032090;0;-1;-1;-1;False
31303210;I realise that I shouldn't impose but,;False;313032100;313032100;-1;-1;-1;-1;0;-1;-1;313032100;313032100;0;-1;-1;-1;False
31303211;if you discover anything, would you please share?;False;313032110;313032110;-1;-1;-1;-1;0;-1;-1;313032110;313032110;0;-1;-1;-1;False
31303300;The serpent that lurked in the shadows that night...;False;313033000;313033000;-1;-1;-1;-1;0;-1;-1;313033000;313033000;0;-1;-1;-1;False
31303301;It entered the room next to this one, and never came out.;False;313033040;313033040;-1;-1;-1;-1;0;-1;-1;313033040;313033040;0;-1;-1;-1;False
31303302;Perhaps the manor yet holds some secrets.;False;313033020;313033020;-1;-1;-1;-1;0;-1;-1;313033020;313033020;0;-1;-1;-1;False
