Row ID;Row Name;Disable Param - Network Test;Enable Fast Travel Event Flag ID;Weather Lot - Time Offset;Weather Create Asset Limit ID;Map AI Sight Type;Sound Indoor Type;Reverb Default Type;BGM Place Info;Env Place Info;Map Additional Sound Bank ID;Map Height for Sound;Enable Blend Timezone Envmap;Override GI Resolution - XSS;Map High Hit Switch - AABB Depth;Map High Hit Switch - AABB Height;Map High Hit Switch - Play Distance;Automatic Draw Group - Back Side Pixel Count;Player Light Scale;Enable Timezone Player Light Scale;Disable Automatic Cliff Wind;Open Character Activation Threshold;Map Mimicry Establishment Param ID;Override GI Resolution - XSX
60484400;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60484500;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60484600;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60484700;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60484800;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60484900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60485000;;True;0;0;42;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60485100;;True;0;0;42;0;0;-1;180;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60485200;;True;0;0;42;0;0;-1;180;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60485300;;True;0;0;41;0;0;-1;41;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60485400;;True;0;0;41;0;0;-1;41;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60485500;;True;0;0;41;0;0;-1;41;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60485600;;True;0;0;41;0;0;-1;41;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60485700;;True;0;0;41;0;0;-1;41;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60485800;;True;0;0;41;0;0;-1;41;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60485900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60486000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60486100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60486200;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60486300;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60486400;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60493600;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60493700;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60493800;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60493900;;True;0;0;3;0;0;-1;30;30;60030;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60494000;;True;0;0;3;0;0;-1;30;30;60030;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60494100;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60494200;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60494300;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60494400;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60494500;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60494600;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60494700;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60494800;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60494900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60495000;;True;0;0;42;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60495100;;True;0;0;42;0;0;-1;180;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60495200;;True;0;0;42;0;0;-1;180;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60495300;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60495400;;True;0;0;41;0;0;-1;41;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60495500;;True;0;0;41;0;0;-1;41;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60495600;;True;0;0;41;0;0;-1;41;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60495700;;True;0;0;41;0;0;-1;41;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60495800;;True;0;0;41;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60495900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60496000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60496100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60496200;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60496300;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60503600;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60503700;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60503800;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60503900;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60504000;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60504100;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60504200;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60504300;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60504400;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60504500;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60504600;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60504700;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60504800;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60504900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60505000;;True;0;0;42;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60505100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60505200;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60505300;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60505400;;True;0;0;4;0;0;-1;40;40;60040;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60505500;;True;0;0;4;0;0;-1;41;40;60040;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60505600;;True;0;0;4;0;0;-1;41;40;60040;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60505700;;True;0;0;4;0;0;-1;41;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60505800;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60505900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60506000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60506100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60506200;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60513500;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60513600;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60513700;;True;0;0;31;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60513800;;True;0;0;31;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60513900;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60514000;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60514100;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60514200;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60514300;;True;0;0;3;0;0;-1;30;30;60030;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60514400;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60514500;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60514600;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60514700;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60514800;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60514900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60515000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60515100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60515200;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60515300;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60515400;;True;0;0;4;0;0;-1;40;40;60040;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60515500;;True;0;0;4;0;0;-1;40;40;60040;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60515600;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60515700;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60515800;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60515900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60516000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60516100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60523600;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60523700;;True;0;0;31;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60523800;;True;0;0;31;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60523900;;True;0;0;31;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60524000;;True;0;0;31;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60524100;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60524200;;True;0;0;3;0;0;-1;30;30;60030;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60524300;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60524400;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60524500;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60524600;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60524700;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60524800;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60524900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60525000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60525100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60525200;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60525300;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60525400;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60525500;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60525600;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60525700;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60525800;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60525900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60526000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60526100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60533600;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60533700;;True;0;0;31;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60533800;;True;0;0;31;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60533900;;True;0;0;31;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60534000;;True;0;0;31;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60534100;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60534200;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60534300;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60534400;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60534500;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60534600;;True;0;0;3;0;0;-1;30;30;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60534700;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60534800;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60534900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60535000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60535100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60535200;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60535300;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60535400;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60535500;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60535600;;True;0;0;4;0;0;-1;40;40;60040;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60535700;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60535800;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60535900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60536000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60536100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60544800;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60544900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60545000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60545100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60545200;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60545300;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60545400;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60545500;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60545600;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60545700;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60545800;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60545900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60546000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60546100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60554800;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60554900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60555000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60555100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60555200;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60555300;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60555400;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60555500;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60555600;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60555700;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60555800;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60555900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60556000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60556100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60564900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60565000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60565100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60565200;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60565300;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60565400;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60565500;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60565600;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60565700;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60565800;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60565900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60566000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60566100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60575000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60575100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60575200;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60575300;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60575400;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60575500;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60575600;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60575700;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60575800;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60575900;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60576000;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
60576100;;True;0;0;4;0;0;-1;40;40;-1;0;True;-1;40;40;5;32400;1;True;False;-1;-1;-1
