Row ID;Row Name;Disable Param - Network Test;Logic ID;Battle Goal ID;Sight - Distance;Sight - Y Angle;Don't Avoid Giant Enemy;Enable Weapon Switch;Aim for AI Target Lock Dummy Poly ID;Ranged Attack - SpEffect ID;Search Target - Forget Time [1];Search Target - Forget Time [2];BackToHome Goal Duration after NPC Wall Collision;Search Target - Visual Forget Time;Blocked Movement - Anim ID;Listen - Distance;Call Help - Action Animation ID;Call Help - Call Action ID;Sight - Distance;Use Guard against Actions;Listen - Sound Cutoff Distance;Sense - Distance;Retreat Home - Max Distance;Retreat Home - Distance;Retreat Home - Battle Distance;Non-Battle Act Life;Retreat Home - Look for Target Time;Retreat Home - Look for Target Distance;Sound Target - Forget Time;Battle - Start Distance;Call Help - My Peer ID;Call Help - Call Peer ID;Target System - Damage Effect Rate;Team Attack Effectivity;Sight - Angle X;Sight - Angle Y;Disable Darkness Modifier to Distance;Caravan Role;Call Help - Valid Target Min Distance;Call Help - Valid Target Range;Call Help - Forget Time by Arrival;Call Help - Min Wait Time;Call Help - Max Wait Time;Goal Action - To Caution (Sound);Listen - Listen Level;Call Help - Reply Behavior Type;Disable Path Move;Skip Arrival Visibility Check;Think Attribute - Do Admirer;Navigation - Edge;Navigation - Large Space;Navigation - Ladder;Navigation - Hole;Navigation - Door;Navigation - Ignore Navmesh Wall;Navigation - Lava;Navigation - Cliff Edge;Search Threshold - Level 0 to Level 1;Search Threshold - Level 1 to Level 2;Platoon - Reply Time;Platoon - Reply Add Random Time;Search Sight - Angle X;Update Battle Sight;Battle Sight - Overwrite Distance;Battle Sight - Overwrite Angle Height;Battle Sight - Overwrite Angle Width;Sight - Start Position - Backward Offset;Sight - Start Distance;Act Type on Failed Path;Goal Action - Target Alerted by Important Sound;Shift Animation ID on Ranged Attack;Act Type on Non-BTL Failed Path;Is Spirit Summon AI;Goal Action - Target Search Level 1;Goal Action - Target Search Level 2;Jump Move Type;Disable Local Steering;Goal Action - Target Lost;Change State Action - To Normal;Time to Forget Target;Attack ID - On Ranged Attack;Use Fall Jump - Outside of Combat;Use Fall Jump - In Combat;Enable Jump - In Combat;Back to Home Stuck Act;Sound Behavior ID [1];Sound Behavior ID [2];Sound Behavior ID [3];Sound Behavior ID [4];Sound Behavior ID [5];Sound Behavior ID [6];Sound Behavior ID [7];Sound Behavior ID [8];Weapon Switch Out - SpEffect ID;Weapon Switch In - SpEffect ID;Weapon Switch Out - Animation ID;Weapon Switch In - Animation ID;Stealth Attack - Animation ID
43101100;;False;10000;431010;10;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;False;0;0;75;50;6;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43102000;;False;10000;431020;10;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;False;0;0;75;50;6;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43103000;;False;10000;431030;10;20;False;True;True;-1;2;2;5;8;3100;0.1;-1;-1;13;True;0;0;75;50;6;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43110000;Godrick Soldier;False;431000;431000;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43110010;Godrick Soldier;False;431000;431000;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;430000;-1;-1;-1;-1;13065;13064;20020;20021;-1
43110110;;False;431000;431000;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;17;True;0;0;85;30;12;1;7;12;3;17;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43110120;;False;431000;431000;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;30;True;0;0;85;30;12;1;7;12;3;30;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43110200;;False;431000;431000;0;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;32;True;0;0;7;5;4;1;7;12;3;32;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;0;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43111100;Godrick Soldier;False;10000;431000;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;False;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;True;1;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43112000;Godrick Soldier;False;431000;431010;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43112010;Godrick Soldier;False;431000;431010;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;430000;-1;-1;-1;-1;13065;13064;20020;20021;-1
43112100;Godrick Soldier;False;10000;431010;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;False;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;True;1;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43113000;Godrick Soldier;False;10000;431020;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;False;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43113900;;False;10000;431020;0;20;False;True;True;-1;2;2;5;9999;3000;0.1;-1;-1;40;False;0;0;9999;9999;9999;1;7;12;9999;40;0;0;100;50;60;45;True;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;9999;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43114000;Godrick Soldier;False;10000;431030;8;20;False;True;True;-1;2;2;5;8;3100;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43114006;Godrick Soldier;False;10000;431030;8;20;False;True;True;-1;2;2;5;8;3100;0.1;-1;-1;13;True;0;0;7;5;4;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43120000;Raya Lucaria Soldier;False;431000;431000;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43120010;;False;431000;431000;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;22;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43120020;Raya Lucaria Soldier;False;431000;431000;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;45;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43120100;Raya Lucaria Soldier;False;10000;431000;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;False;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;True;1;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43121000;Raya Lucaria Soldier;False;431000;431010;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43121010;;False;431000;431010;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;22;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43121020;Raya Lucaria Soldier;False;431000;431010;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;45;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43121100;Raya Lucaria Soldier;False;10000;431010;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;False;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;True;1;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43122000;Raya Lucaria Soldier;False;10000;431020;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;False;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43122010;;False;10000;431020;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;22;False;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43123000;Raya Lucaria Soldier;False;10000;431030;8;20;False;True;True;-1;2;2;5;8;3100;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43123010;;False;10000;431030;8;20;False;True;True;-1;2;2;5;8;3100;0.1;-1;-1;22;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;2;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43130000;Leyndell Soldier;False;431000;431000;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43130100;Leyndell Soldier;False;10000;431000;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;False;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;True;1;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43131000;Leyndell Soldier;False;431000;431010;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43131100;Leyndell Soldier;False;10000;431010;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;False;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;True;1;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43132000;Leyndell Soldier;False;10000;431020;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;False;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43133000;Leyndell Soldier;False;10000;431030;8;20;False;True;True;-1;2;2;5;8;3100;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43140000;Radahn Soldier;False;431000;431000;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43140010;;False;431000;431000;0;0;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;30;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43140020;;False;431000;431000;0;0;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43140040;Radahn Soldier;False;431000;431000;0;0;False;True;True;-1;2;2;5;9999;3000;0.1;-1;-1;100;True;0;0;9999;9999;9999;1;7;12;9999;15;0;0;100;50;60;90;True;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;9999;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43140100;Radahn Soldier;False;10000;431000;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;False;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;True;1;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43140110;;False;10000;431000;0;0;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;20;False;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;True;1;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43140900;;False;431000;431000;8;20;False;True;True;-1;2;2;5;20;3000;0.1;-1;-1;40;True;0;0;85;30;12;1;7;12;15;25;0;0;100;50;60;180;True;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;0;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43140910;;False;431000;431000;8;40;False;True;True;-1;2;2;5;20;3000;0.1;-1;-1;40;True;0;0;85;30;12;1;7;12;15;25;0;0;100;50;60;180;True;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43141000;Radahn Soldier;False;431000;431010;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43141010;;False;431000;431010;0;0;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;30;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43141020;;False;431000;431010;0;0;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43141100;Radahn Soldier;False;10000;431010;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;False;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;True;1;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43142000;Radahn Soldier;False;10000;431020;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;False;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43142020;;False;10000;431020;0;0;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;False;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43142040;Radahn Soldier;False;10000;431020;0;20;False;True;True;-1;2;2;5;3;3000;0.1;-1;-1;20;False;0;0;80;20;7;1;7;12;1;15;0;0;100;50;60;40;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;4;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43143000;Radahn Soldier;False;10000;431030;8;20;False;True;True;-1;2;2;5;8;3100;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43143020;;False;10000;431030;0;0;False;True;True;-1;2;2;5;8;3100;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43143021;;False;10000;431030;0;0;False;True;True;-1;2;2;5;8;3100;0.1;-1;-1;20;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43150000;Mausoleum Soldier;False;431000;431000;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43150100;;False;10000;431000;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;False;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;True;1;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
43151000;Mausoleum Soldier;False;431000;431010;8;20;False;True;True;-1;2;2;5;8;3000;0.1;-1;-1;13;True;0;0;85;30;12;1;7;12;3;15;0;0;100;50;60;45;False;0;5;15;0;0;0;1;128;0;False;0;1;True;True;True;False;True;False;False;False;5;35;0;2;0;False;0;0;0;1;1;3;2;-1;0;False;1;2;1;False;2;0;10;-1;0;2;1;0;431000;431001;431002;-1;-1;-1;-1;-1;13065;13064;20020;20021;-1
