Row ID;Row Name;Unknown;Play Region ID;Allow Summon Signs;Limitation Time;Event Flag ID 1;Event Flag ID 2;Dissolved Event Flag ID;Is Lord of Cinder;Is Enable Event;Unk;Unk;Unk;Unk;Unk;Unk;Unk;Bonfire Object ID 0;Bonfire Object ID 1;Bonfire Object ID 2;Bonfire Object ID 3;Bonfire Object ID 4;Bonfire Object ID 5;Bonfire Object ID 6;Bonfire Object ID 7;Bonfire Object ID 8;Bonfire Object ID 9;Unk;Unk;Unk;Unk;Unk;Unk;Unk;Unk;Unk1;Unk2;Unk3;Unk4;Unk5;Unk6;Unk7;Unk8;Unk9;Unk10;Unk11;Unk12;Unk13;Unk14;Unk15;Unk16;Unk17;Unk18;Unk19;Unk20;Unk21;Unk22;Unk23;Unk24;Unk25;Unk26;Unk27;Unk28;Unk29;Unk30;Unk31;Unk0;Unk1;Unk2;Unk3;Unk4;Unk5;Unk6;Unk7;Unk8;Unk9;Unk10;Unk11;Unk12;Unk13;Unk14;Unk15;Unk16;Unk17;Unk18;Unk19;Unk20;Unk21;Unk22;Unk23;Unk24;Unk25;Unk26;Unk27;Unk28;Unk29;Unk30;Unk31;Unk32;Unk33;Unk34;Unk35;Unk36;Unk37;Unk38;Unk39;Unk40;Unk41;Unk42
1300002;;1;7200;0;10;0;13000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;13000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1300003;;1;7200;0;10;0;13000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;13;0;0;0;195;245;167;66;154;25;172;194;0;32;24;68;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;13000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71309;0;0;0;0;0;0;0;0
1300004;;1;7200;0;10;0;13000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;13000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1300005;;1;7200;0;10;0;13000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;13000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1300006;;1;7200;0;10;0;13000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;13;0;0;0;215;35;128;66;61;138;147;194;143;194;248;67;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;13000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71310;0;0;0;0;0;0;0;0
1300010;;1;7200;0;10;13002850;13000850;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;13;0;0;0;20;174;91;65;246;40;29;194;215;195;205;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71302;0;0;0;0;0;0;0;0
1300011;;1;7200;0;10;0;13000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;13000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1300012;;1;7200;0;10;0;13000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;13;0;0;0;236;81;233;66;205;204;87;66;236;17;33;67;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;13000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71303;0;0;0;0;0;0;0;0
1300013;;1;7200;0;10;0;13000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;13;0;0;0;72;225;185;194;20;174;61;66;102;230;82;67;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;13000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71305;0;0;0;0;0;0;0;0
1300014;;1;7200;0;10;0;13000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;13000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1300015;;1;7200;0;10;0;13000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;13000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1300016;;1;7200;0;10;0;13000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;13000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1300017;;1;7200;0;10;0;13000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;13;0;0;0;236;209;150;194;20;174;159;193;195;85;202;67;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;13000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71306;0;0;0;0;0;0;0;0
1300018;;1;7200;0;10;0;13000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;13;0;0;0;51;51;243;65;195;245;55;194;31;229;180;67;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;13000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71307;0;0;0;0;0;0;0;0
1300019;;1;7200;0;10;0;13000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;13;0;0;0;51;51;147;194;236;81;120;191;61;106;249;67;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;13000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71308;0;0;0;0;0;0;0;0
1300020;;1;7200;0;10;13002830;13000830;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1300021;;1;7200;0;10;0;13000830;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;13000830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1300090;;1;7200;0;10;0;13000800;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400000;;1;2400;0;10;14000800;14000800;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400001;;1;2400;0;10;0;14000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;14000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400002;;1;2400;0;10;0;14000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;14000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400003;;1;2400;0;10;0;14000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;14000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400010;;1;2400;0;10;14000850;14000850;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;14;0;0;0;61;202;26;67;41;92;220;66;72;97;94;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71401;0;0;0;0;0;0;0;0
1400011;;1;2400;0;10;0;14000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;60;35;46;0;0;0;186;194;184;222;160;67;205;204;3;194;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;14000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76206;0;0;0;0;0;0;0;0
1400012;;1;2400;0;10;0;14000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;14000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400013;;1;2400;0;10;0;14000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;14;0;0;0;82;184;94;193;0;0;120;66;174;71;191;194;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;14000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71402;0;0;0;0;0;0;0;0
1400014;;1;2400;0;10;0;14000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;14000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400015;;1;2400;0;10;0;14000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;14;0;0;0;113;61;6;67;215;35;188;66;225;250;56;195;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;14000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71403;0;0;0;0;0;0;0;0
1400016;;1;2400;0;10;0;14000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;14000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1400090;;1;2400;0;10;0;14000800;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1500000;;1;5600;0;10;15000800;15000800;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;15;0;0;0;82;184;170;193;174;71;78;66;236;241;243;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1500001;;1;5600;0;10;0;15000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;15;0;0;0;72;97;154;66;0;0;119;67;102;6;216;67;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;15000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71501;0;0;0;0;0;0;0;0
1500002;;1;5600;0;10;0;15000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;15;0;0;0;92;143;230;193;164;112;83;67;102;38;21;68;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;15000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71502;0;0;0;0;0;0;0;0
1500003;;1;5600;0;10;0;15000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;15;0;0;0;41;220;177;66;51;51;115;66;82;72;9;68;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;15000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71504;0;0;0;0;0;0;0;0
1500004;;1;5600;0;10;0;15000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;15000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1500005;;1;5600;0;10;0;15000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;15000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1500010;;1;5400;0;10;15000850;15000850;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;15;0;0;0;51;243;47;67;0;224;215;67;51;243;148;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1500011;;1;5400;0;10;0;15000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;15;0;0;0;72;225;250;190;51;131;26;68;215;163;43;66;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;15000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71506;0;0;0;0;0;0;0;0
1500012;;1;5400;0;10;0;15000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;15;0;0;0;246;40;126;66;72;193;250;67;164;112;103;67;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;15000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71507;0;0;0;0;0;0;0;0
1500090;;1;5600;0;10;0;15000800;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1600000;;1;3600;0;10;16000800;16000800;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1600001;;1;3600;0;10;0;16000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;16000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1600002;;1;3600;0;10;0;16000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;16000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1600003;;1;3600;0;10;0;16000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;16000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1600004;;1;3600;0;10;0;16000850;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1600005;;1;3600;0;10;0;16000850;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1600006;;1;3600;0;10;0;16000800;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;16;0;0;0;102;102;196;66;92;111;216;195;0;0;60;193;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;16000800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71605;0;0;0;0;0;0;0;0
1600010;;1;3600;0;10;16000850;16000850;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;16;0;0;0;20;174;91;66;72;225;218;64;246;232;79;195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71601;0;0;0;0;0;0;0;0
1600011;;1;3600;0;10;0;16000850;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1600012;;1;3600;0;10;0;16000850;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1600013;;1;3600;0;10;0;16000850;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1600014;;1;3600;0;10;0;16000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;16;0;0;0;133;235;123;194;41;92;19;193;113;61;227;194;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;16000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71603;0;0;0;0;0;0;0;0
1600015;;1;3600;0;10;0;16000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;16000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1600016;;1;3600;0;10;0;16000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;16;0;0;0;51;115;3;195;102;102;46;194;174;71;85;195;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;16000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71604;0;0;0;0;0;0;0;0
1600017;;1;3600;0;10;0;16000850;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;16000850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1600020;;1;3600;0;10;16000860;16000860;-1;0;False;False;False;False;False;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1600021;;1;3600;0;10;0;16000860;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;False;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;16000860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1600022;;1;3600;0;10;0;16000860;-1;0;False;False;True;True;True;True;True;True;0;0;0;0;0;0;0;0;0;0;True;True;True;True;False;True;True;True;0;0;0;0;0;0;0;0;0;160;66;0;0;0;0;16;0;0;0;115;8;35;67;33;240;213;194;127;10;21;195;6000;6000;0;0;0;0;0;0;0;0;0;6000;0;0;0;0;0;0;16000860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71607;0;0;0;0;0;0;0;0
