Row ID,Row Name,Unk0a,Unk0b,Unk0c,Unk0d,Unk1a,Unk1b,Unk1c,Unk1d,Unk2a,Unk2b,Unk2c,Unk2d,Unk3a,Unk3b,Unk3c,Unk3d,Unk4a,Unk4b,Unk4c,Unk4d,Unk5a,Unk5b,Unk5c,Unk5d,Unk6a,Unk6b,Unk6c,Unk6d,Unk7a,Unk7b,Unk7c,Unk7d,Unk8a,Unk8b,Unk8c,Unk8d,Unk9a,Unk9b,Unk9c,Unk9d,Unk10a,Unk10b,Unk10c,Unk10d,Unk11a,Unk11b,Unk11c,Unk11d,Unk12a,Unk12b,Unk12c,Unk12d,Unk13,Unk14,Unk15,Unk16,Unk17a,Unk17b,Unk17c,Unk17d,Unk18a,Unk18b,Unk18c,Unk18d,Unk19a,Unk19b,Unk19c,Unk19d,Unk20a,Unk20b,Unk20c,Unk20d,Unk21,Unk22,Unk23
21101,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,215,35,63,225,122,148,62,225,122,148,62,0,0,128,63,1,0,0
21102,,91,0,83,0,104,0,105,0,110,0,105,0,110,0,101,0,115,0,115,0,93,0,95,0,51,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,205,204,76,63,205,204,76,63,205,204,76,63,0,0,128,63,1,0,0
21103,,91,0,77,0,101,0,116,0,97,0,108,0,110,0,101,0,115,0,115,0,93,0,95,0,51,0,95,0,91,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,63,1,0,0
21104,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,92,15,63,225,122,148,62,225,122,148,62,0,0,128,63,1,0,0
21200,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1.3,0,0
21201,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,133,107,63,236,81,120,63,0,0,128,63,0,0,128,63,6,0,0
21202,,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,205,204,76,62,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
21203,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,133,107,63,236,81,120,63,0,0,128,63,0,0,128,63,4,0,0
21204,,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,154,153,153,62,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
21300,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,3,0,0
21301,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,2.7,0,0
21302,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,52,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,30,0,0
21303,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123,20,110,63,102,102,102,63,51,51,115,63,0,0,128,63,1,0,0
21400,,70,0,97,0,108,0,108,0,79,0,102,0,102,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,63,0,0,0,63,0,0,0,63,0,0,128,63,1,0,0
21401,,70,0,97,0,108,0,108,0,79,0,102,0,102,0,95,0,65,0,110,0,103,0,101,0,114,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,63,0,0,0,0,0,0,128,63,0,0,128,63,1,0,0
21500,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,95,0,65,0,114,0,114,0,97,0,121,0,86,0,97,0,108,0,117,0,6094949,0,0,-1,0,0,128,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21501,,86,0,116,0,120,0,67,0,104,0,83,0,119,0,105,0,116,0,99,0,104,0,95,0,71,0,114,0,101,0,101,0,110,0,69,0,110,0,97,0,98,0,108,0,101,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21600,,99,0,52,0,54,0,50,0,48,0,95,0,65,0,108,0,98,0,101,0,100,0,111,0,95,0,83,0,119,0,105,0,116,0,99,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
21601,,99,0,52,0,54,0,50,0,48,0,95,0,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
21602,,91,0,69,0,109,0,105,0,115,0,115,0,105,0,118,0,101,0,93,0,95,0,66,0,97,0,115,0,101,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,1,20,174,7,63,20,174,7,63,20,174,7,63,0,0,128,63,0.07,0,0
21603,,91,0,69,0,109,0,105,0,115,0,115,0,105,0,118,0,101,0,93,0,95,0,66,0,97,0,115,0,101,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,2,143,194,245,62,20,174,7,63,82,184,30,63,0,0,128,63,0.1,0,0
21700,,68,0,101,0,116,0,97,0,105,0,108,0,84,0,101,0,120,0,83,0,101,0,116,0,51,0,95,0,77,0,97,0,115,0,107,0,73,0,110,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
21701,,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,205,204,204,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21702,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,51,115,63,143,194,117,63,102,102,102,63,0,0,128,63,6,0,0
21703,,91,0,83,0,104,0,105,0,110,0,105,0,110,0,101,0,115,0,115,0,93,0,95,0,49,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,205,204,76,190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21800,,68,0,101,0,116,0,97,0,105,0,108,0,84,0,101,0,120,0,83,0,101,0,116,0,51,0,95,0,77,0,97,0,115,0,107,0,73,0,110,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
21900,,99,0,51,0,51,0,53,0,48,0,95,0,66,0,108,0,101,0,110,0,100,0,95,0,73,0,110,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,63,0,0,128,63,0,0,0,0,0,0,128,63,1,0,0
21901,,99,0,51,0,51,0,53,0,48,0,95,0,69,0,109,0,105,0,115,0,115,0,105,0,118,0,101,0,95,0,73,0,110,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,128,63,0,0,0,0,0,0,128,63,1,0,0
21902,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,71,33,63,0,0,128,63,0,0,0,0,0,0,128,63,15,0,0
22000,,99,0,50,0,49,0,57,0,48,0,95,0,91,0,82,0,117,0,110,0,101,0,93,0,95,0,66,0,97,0,115,0,101,0,65,0,108,0,112,0,104,0,97,0,95,0,91,0,73,0,110,0,6094964,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22100,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,51,51,63,102,102,102,63,0,0,128,63,0,0,128,63,0,0,0
22101,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,50,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,0.2,0,0
22102,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184,30,5,63,82,184,94,63,0,0,128,63,0,0,128,63,0.5,0,0
22103,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,52,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184,30,5,63,41,92,15,63,154,153,25,63,0,0,128,63,0.1,0,0
22104,,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,205,204,204,61,0,0,0,0,0,0,0,0,1,0,0
22105,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,31,133,43,63,41,92,143,62,0,0,128,63,0.8,0,0
22106,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,50,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,154,153,89,63,225,122,20,63,0,0,128,63,1,0,0
22107,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,154,153,25,63,184,30,133,62,0,0,128,63,1,0,0
22108,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,52,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,61,10,87,63,133,235,209,62,154,153,153,63,1,0,0
22109,,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,0,0,0,0,128,63,0,0,0,0,0,0,0
22110,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,236,81,120,63,0,0,0,0,0,0,128,63,1,0,0
22111,,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,64,1,0,0
22112,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,51,179,62,174,71,97,62,246,40,220,62,0,0,128,63,1,0,0
22113,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72,225,122,63,0,0,128,63,0,0,0,0,0,0,128,63,1.5,0,0
22200,,68,0,101,0,116,0,97,0,105,0,108,0,84,0,101,0,120,0,83,0,101,0,116,0,51,0,95,0,77,0,97,0,115,0,107,0,73,0,110,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
22300,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,41,92,79,63,0,0,0,0,0,0,128,63,2,0,0
22301,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63,0,0,0,63,0,0,0,63,0,0,128,63,2,0,0
22302,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,102,102,102,63,10,215,99,63,61,10,87,63,0,0,128,63,4,0,0
22303,,68,0,101,0,116,0,97,0,105,0,108,0,84,0,101,0,120,0,83,0,101,0,116,0,51,0,95,0,77,0,97,0,115,0,107,0,73,0,110,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
22400,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,215,163,112,63,92,143,66,63,0,0,128,63,5,0,0
22401,,91,0,77,0,101,0,116,0,97,0,108,0,110,0,101,0,115,0,115,0,93,0,95,0,66,0,97,0,115,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,1,51,51,51,63,51,51,51,63,51,51,51,63,0,0,128,63,1,0,0
22500,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,102,102,102,63,184,30,69,63,0,0,128,63,9,0,0
22501,,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
22502,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,50,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,174,71,97,63,184,30,69,63,0,0,128,63,5,0,0
22503,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
22504,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,52,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,8,0,0
22600,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,215,163,112,63,123,20,46,63,0,0,128,63,10,0,0
22601,,91,0,77,0,101,0,116,0,97,0,108,0,110,0,101,0,115,0,115,0,93,0,95,0,66,0,97,0,115,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,1,102,102,102,63,102,102,102,63,102,102,102,63,0,0,128,63,1,0,0
22602,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,128,63,31,133,107,63,92,143,66,63,0,0,128,63,15,0,0
22603,,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,1,0,0
22604,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,128,63,215,163,112,63,225,122,84,63,0,0,128,63,1.5,0,0
22700,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,236,81,120,63,133,235,81,63,0,0,128,63,1.2,0,0
22701,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,236,81,120,63,0,0,128,63,154,153,89,63,0,0,128,63,2,0,0
22702,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133,235,81,63,10,215,99,63,0,0,128,63,0,0,128,63,1.5,0,0
22703,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,215,163,112,63,215,163,112,63,0,0,128,63,0,0,128,63,1.2,0,0
22704,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,61,10,87,63,154,153,25,63,0,0,128,63,2,0,0
22705,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,215,163,112,63,10,215,99,63,0,0,128,63,3,0,0
22706,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,225,122,84,63,184,30,69,63,0,0,128,63,1,0,0
22707,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,31,133,107,63,195,245,104,63,0,0,128,63,2,0,0
22800,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,66,0,97,0,115,0,101,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,215,163,240,62,215,163,240,62,51,51,51,63,0,0,128,63,1,0,0
22900,,68,0,101,0,116,0,97,0,105,0,108,0,84,0,101,0,120,0,83,0,101,0,116,0,51,0,95,0,77,0,97,0,115,0,107,0,73,0,110,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22901,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,4,0,0
22902,,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22903,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,70,0,0
23000,,91,0,77,0,101,0,116,0,97,0,108,0,110,0,101,0,115,0,115,0,93,0,95,0,66,0,97,0,115,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,-1,205,204,204,190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23001,,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23002,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,102,102,63,31,133,107,63,51,51,115,63,0,0,128,63,7,0,0
23003,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,102,102,63,31,133,107,63,51,51,115,63,0,0,128,63,3,0,0
23100,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128,63,0,0,128,63,0,0,128,63,0,0,128,63,10,0,0
23101,,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,153,25,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23102,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,128,63,61,10,23,63,61,10,23,63,0,0,128,63,1,0,0
23103,,68,0,101,0,116,0,97,0,105,0,108,0,84,0,101,0,120,0,83,0,101,0,116,0,51,0,95,0,77,0,97,0,115,0,107,0,73,0,110,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23200,,68,0,101,0,116,0,97,0,105,0,108,0,84,0,101,0,120,0,83,0,101,0,116,0,51,0,95,0,77,0,97,0,115,0,107,0,73,0,110,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23201,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,128,63,72,225,122,63,82,184,94,63,0,0,128,63,1.5,0,0
23202,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,49,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,143,194,117,63,51,51,115,63,0,0,128,63,0,0,128,63,3,0,0
23203,,91,0,65,0,108,0,98,0,101,0,100,0,111,0,93,0,95,0,51,0,95,0,91,0,84,0,105,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,72,225,122,63,236,81,120,63,0,0,128,63,0,0,128,63,3.5,0,0
23204,,71,0,114,0,97,0,121,0,83,0,99,0,97,0,108,0,101,0,95,0,91,0,73,0,110,0,116,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,154,153,25,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
