Row ID,Row Name,AtkParam ID,Projectile FX ID,Impact FX ID,Flick FX ID,Duration,Attenuation Range,Shoot Interval,Gravity: In Range,Gravity: Out of Range,Homing Stop Range,Initial Velocity,Acceleration: In Range,Acceleration: Out of Range,Max Velocity,Min Velocity,Acceleration Duration,Homing Start Distance,Initial Hit Radius,Final Hit Radius,Radius Spread Time,Explosion Delay,Homing Offset Range,Hitbox Duration,External Force,Owner Effect ID,Bullet AI,Hit Bullet ID,Target Effect ID 0,Target Effect ID 1,Target Effect ID 2,Target Effect ID 3,Target Effect ID 4,Bullet Count,Homing Angle,Horizontal Shoot Angle,Shoot Angle - Horizontal Interval,Shoot Angle - Vertical Interval,Damage Falloff: Physical,Damage Falloff: Magic,Damage Falloff: Fire,Damage Falloff: Lightning,Damage Falloff: Stamina,Damage Falloff: Knockback,Vertical Shoot Angle,Lock Shoot Limit Angle,Is Object Penetration,Previous Velocity Direction Rate,Attack Attribute,Effect Attribute,Material Attack Type,Material Attack Material,Material Size,Launch Condition Type,Follow Type: Soulmass,Follow Type: Catalyst,Follow Type: Follow Floor,Emitter Type: Player Feet,Emitter Type: Parent Bullet,Emitter Type: Nearest Enemy Feet,Persistent Attack FX,Continuous Hitbox,Penetrate Map,Hit Both Teams,Use Shared Hit List,Use Multiple Model Points,Attach Effect Type 0,Attach Effect Type 1,Can be Deflected by Magic,Ignore FX On Water Hit,Ignore State Transition On Water Hit,Can Be Deflected By Bullet Deflection,Transfer Effect to Child Bullet,Transfer Speed to Child Bullet,Is Lock Module,Is Search For Target,Is Emitted Bullet,Transfer Duration to Child Bullet,Damage Falloff: Dark Damage,Bullet Hit Type 0,Bullet Hit Type 1,Sp Homing Y Angle,Emitted Bullet - Random Angle XZ,Emitted Bullet - Random Angle Y,Bullet Emitter: Bullet ID,Bullet Emitter: Shoot Interval 1,Bullet Emitter: Initial Shoot Interval,Sp Homing Y Angle For Enemy,Bullet Emitter: Shoot Interval 2,Launch Type,Limit Bullet Param ID,Counter Hit Type,Is Position Hit Bullet,Is Attach Attack SFX,Is Sp Correction 0,Is Sp Correction 1,Is Penetrate Target,Is Sp Correction 2,Is Disable Int Scale,0xC3,Emitter Position Radius,Hit Object ID,Sub - Life,Sub - Homing Angle,Lock Shoot Correction Angle,Unk0,Unk1,Unk2,Unk3
4750470,,4750470,647530,-1,-1,2,30,0,30,30,1.5,20,0,0,20,20,0,0,1.2,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,90,25,0,0,0,0,0,0,0,0,0,90,0,0,254,254,254,254,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4750471,,4750471,647540,-1,-1,2,30,0,30,30,1,20,0,0,20,20,0,0,1.2,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,110,25,0,0,0,0,0,0,0,0,0,90,0,0,254,254,254,254,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4750490,,4750490,647572,647573,-1,3,4,0,25,25,4,10,0,0,10,10,0,0,0.5,-1,0,0,0,30,0,0,0,4750492,0,0,0,0,0,9,0,10,0,5,0,0,0,0,0,0,40,0,0,0,254,254,254,254,0,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,50,30,-1,0,0,0,0,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4750491,,4750490,647572,647573,-1,3,8,0,12,12,4,12,0,0,12,12,0,0,0.5,-1,0,0,0,30,0,0,0,4750492,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,30,0,0,0,254,254,254,254,0,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,50,20,-1,0,0,0,0,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4750492,,4750490,-1,-1,-1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0.2,0,0,5,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4750550,,0,-1,-1,-1,2,0,0,100,100,0,0,0,0,100,100,0,0,0.2,-1,0,0,0,1,0,0,0,4750551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4750551,,4750550,-1,-1,-1,0.15,1,0,0,0,0,0,0,0,0,0,0,0,4.5,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4750553,,0,-1,-1,-1,2,0,0,100,100,0,0,0,0,100,100,0,0,0.2,-1,0,0,0,1,0,0,0,4750554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4750554,,4750553,-1,-1,-1,0.15,1,0,0,0,0,0,0,0,0,0,0,0,9,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4750556,,0,-1,-1,-1,0.15,0,0,0,0,0,50,0,0,50,50,0,0,0.2,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,10,0,0,36,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,4750557,0.05,0.05,0,0.02,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4750557,,0,-1,647563,-1,0.1,0,0,999,999,0,0,0,0,999,0,0,0,0.1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4750558,,0,-1,-1,-1,0.25,0,0,0,0,0,50,0,0,50,50,0,0,0.2,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,15,0,0,24,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,4750559,0.05,0.05,0,0.02,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4750559,,0,-1,647564,-1,0.1,0,0,999,999,0,0,0,0,999,0,0,0,0.1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4750800,,0,-1,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,16842751,1,0,0,0
4750805,,0,-1,-1,-1,3,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,50397183,1,0,0,0
4750900,,4,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.02,-1,0,0,0,0,0,14768,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760051,,1,-1,-1,-1,0.8,1,0,0,0,0,85,0,0,85,85,0,0,0.1,0.1,0,0,0,1,0,0,0,-1,0,0,0,0,0,5,0,-13,5,0,0,0,0,0,0,0,10,40,0,0,254,254,254,254,3,4,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,4760052,0.05,0.05,0,0,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760052,,1,-1,-1,-1,2,999,0,999,999,0,0,0,0,999,0,0,0,0.1,0.1,0,0,0,1,0,0,0,4760053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760053,,1,-1,-1,-1,0.05,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4760054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760054,,4760051,647610,-1,-1,0.05,1,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,2,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760062,,4760062,-1,-1,-1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.5,0.05,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760080,,0,647621,-1,-1,30,100,0,0,0,5,5,100,-2,180,5,0.3,0,0.6,-1,0,0,0,0,0,0,0,4760081,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,70,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,-0.6,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,65535,1,0,0,0
4760081,,4760080,647622,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2.5,-1,0,0,0,0,0,0,0,4760082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760082,,4760900,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760090,,1,647631,-1,-1,0.7,100,0,1,6,0,5,2,-2,10,5,0.2,0,0.3,-1,0,0,0,1,0,0,0,4760091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,254,254,254,254,2,0,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,0,0,-1,0,65535,1,0,0,0
4760091,,1,647631,-1,-1,0.3,100,0,10,10,3.5,3,0,0,3,3,0,0,0.3,-1,0,0,0,0,0,0,0,4760092,0,0,0,0,0,1,70,0,0,0,0,0,0,0,0,0,226,180,0,0,254,254,254,254,2,0,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0,0.8,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,0,0,-1,0,65535,1,0,0,0
4760092,,0,647631,-1,-1,20,100,0,0,0,0,3,0,0,3,3,0,0,0.3,6,2,0,0,0,0,0,0,4760093,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,0,0,254,254,254,254,2,0,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,0.8,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,0,0,-1,0,65535,1,0,0,0
4760093,,1,647632,-1,-1,1.2,0,0,0,0,0,2,0,0,2,2,0,0,0.3,-1,0,0,0,0,0,0,0,4760094,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,0,0,254,254,254,254,2,0,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,0.8,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,0,0,-1,0,65535,1,0,0,0
4760094,,4760090,647633,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5.7,0.05,0,0,0,0,0,0,4760095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760095,,0,-1,-1,-1,0.15,0,0,999,999,0,0.1,0,0,999,0.1,0,0,0.1,-1,0,0,0,0,0,0,0,4760096,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760096,,1,-1,-1,-1,0.15,0,0,0,0,0,90,0,0,90,90,0,0,0.3,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,20,0,0,18,0,0,0,0,0,0,0,25,0,0,0,254,254,254,254,3,5,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,30,0,4760097,0.05,0.05,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760097,,0,-1,-1,-1,3,0,0,999,999,0,0.1,0,0,999,0.1,0,0,0.1,-1,0,0,0,0,0,0,0,4760098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760098,,4760901,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,4760099,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760099,,4760091,647634,-1,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,1,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760130,,1,-1,-1,-1,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.5,-1,0,0,0,1,0,0,0,4760131,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,20,0,-1,0,65535,1,0,0,0
4760131,,1,647641,-1,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-1,0,0,0,1,0,0,0,4760132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,65535,1,0,0,0
4760132,,4760902,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,4760133,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760133,,4760130,647642,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,4760135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,4760134,0.05,0.05,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760134,,4760130,-1,-1,-1,1,0,0,0,0,0,6,0,0,6,6,0,0,1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760135,,4760130,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760171,,4760171,-1,-1,-1,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.5,0.05,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760192,,4760192,646231,-1,-1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20,0.25,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760200,,4760200,647652,-1,-1,7,40,0.1,0.5,9,0,30,2,-2,60,30,0,0,1,-1,0,0,0,1,0,0,0,-1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,50,0,0,254,254,254,254,1,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,-5,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760210,,0,647661,-1,-1,5,40,0,20,20,0,30,2,-2,30,30,0,0,0.1,-1,0,0,0,0,0,0,0,4760211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,206,180,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,65535,1,0,0,0
4760211,,4760210,647662,-1,-1,1.61,40,0,0,0,0,0,0,0,0,0,0,0,4,13.5,1.6,0,0,0,0,0,0,4760212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760212,,4760904,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760270,,0,647621,-1,-1,30,100,0,0,0,5,5,100,-2,180,5,0.3,0,0.6,-1,0,0,0,0,0,0,0,4760271,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,70,0,0,254,254,254,254,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,-0.6,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,0,0,-1,0,65535,1,0,0,0
4760271,,4760270,647622,-1,-1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2.5,-1,0,0,0,0,0,0,0,4760272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760272,,4760900,-1,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
4760280,,1,647631,-1,-1,0.7,100,0,1,6,0,5,2,-2,10,5,0.2,0,0.3,-1,0,0,0,1,0,0,0,4760281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,0,0,0,254,254,254,254,2,0,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,0,0,-1,0,65535,1,0,0,0
4760281,,1,647631,-1,-1,0.3,100,0,10,10,3.5,3,0,0,3,3,0,0,0.3,-1,0,0,0,0,0,0,0,4760282,0,0,0,0,0,1,70,0,0,0,0,0,0,0,0,0,226,180,0,0,254,254,254,254,2,0,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,0,0,0,0.8,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,0,0,-1,0,65535,1,0,0,0
4760282,,0,647631,-1,-1,20,100,0,0,0,0,3,0,0,3,3,0,0,0.3,6,2,0,0,0,0,0,0,4760283,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,0,0,254,254,254,254,2,0,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,0.8,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,0,0,-1,0,65535,1,0,0,0
4760283,,1,647632,-1,-1,1.2,0,0,0,0,0,2,0,0,2,2,0,0,0.3,-1,0,0,0,0,0,0,0,4760284,0,0,0,0,0,1,360,0,0,0,0,0,0,0,0,0,0,180,0,0,254,254,254,254,2,0,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0,0,0.8,0,0,-1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,0,0,-1,0,65535,1,0,0,0
4760284,,4760280,647633,-1,-1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5.7,0.05,0,0,0,0,0,0,4760285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,254,254,254,3,0,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,-1,0,65535,1,0,0,0
