Row ID,Row Name,Damage %: Physical,Damage %: Magic,Damage %: Fire,Damage %: Lightning,Damage %: Stamina,Damage %: Poise,Damage %: Poise Durability,Scaling %: STR,Scaling %: DEX,Scaling %: INT,Scaling %: FTH,Guard %: Physical,Guard %: Magic,Guard %: Fire,Guard %: Lightning,Guard %: Poison,Guard %: Blight,Guard %: Hemorrhage,Guard %: Curse,Guard %: Stability,Behavior Effect 1 Offset,Behavior Effect 2 Offset,Behavior Effect 3 Offset,Resident Effect 1 Offset,Resident Effect 2 Offset,Resident Effect 3 Offset,Material Set ID,Damage %: Dark,Guard %: Dark,Scaling %: LCK,Guard %: Stamina,Guard %: Frostbite,Infusion Cost %
1002,,0.954,0.954,0.954,0.954,1.08,1,1,1.08,1.08,1.08,1.08,0.95,1,1,1,1,1,1,1,1,0,2,0,0,0,0,2,0.954,1,1.06,1,1.2,1
1003,,1.006,1.006,1.006,1.006,1.12,1,1,1.12,1.12,1.12,1.12,0.95,1,1,1,1,1,1,1,1,0,3,0,0,0,0,3,1.006,1,1.09,1,1.4,1
1004,,1.058,1.058,1.058,1.058,1.16,1,1,1.16,1.16,1.16,1.16,0.95,1,1,1,1,1,1,1,1,0,4,0,0,0,0,4,1.058,1,1.12,1,1.6,1
1005,,1.11,1.11,1.11,1.11,1.2,1,1,1.2,1.2,1.2,1.2,0.95,1,1,1,1,1,1,1,1,0,5,0,0,0,0,5,1.11,1,1.15,1,1.8,1
1006,,1.162,1.162,1.162,1.162,1.24,1,1,1.24,1.24,1.24,1.24,0.95,1,1,1,1,1,1,1,1,0,6,0,0,0,0,6,1.162,1,1.18,1,2,1
1007,,1.214,1.214,1.214,1.214,1.28,1,1,1.28,1.28,1.28,1.28,0.95,1,1,1,1,1,1,1,1,0,7,0,0,0,0,7,1.214,1,1.21,1,2.2,1
1008,,1.266,1.266,1.266,1.266,1.32,1,1,1.32,1.32,1.32,1.32,0.95,1,1,1,1,1,1,1,1,0,8,0,0,0,0,8,1.266,1,1.24,1,2.4,1
1009,,1.318,1.318,1.318,1.318,1.36,1,1,1.36,1.36,1.36,1.36,0.95,1,1,1,1,1,1,1,1,0,9,0,0,0,0,9,1.318,1,1.27,1,2.6,1
1010,,1.37,1.37,1.37,1.37,1.4,1,1,1.4,1.4,1.4,1.4,0.95,1,1,1,1,1,1,1,1,0,10,0,0,0,0,10,1.37,1,1.3,1,2.8,1
1011,,1.422,1.422,1.422,1.422,1.44,1,1,1.43,1.43,1.43,1.43,0.95,1,1,1,1,1,1,1,1,0,11,0,0,0,0,11,1.422,1,1.31,1,3,1
1012,,1.474,1.474,1.474,1.474,1.48,1,1,1.46,1.46,1.46,1.46,0.95,1,1,1,1,1,1,1,1,0,12,0,0,0,0,12,1.474,1,1.32,1,3.2,1
1013,,1.526,1.526,1.526,1.526,1.52,1,1,1.49,1.49,1.49,1.49,0.95,1,1,1,1,1,1,1,1,0,13,0,0,0,0,13,1.526,1,1.33,1,3.4,1
1014,,1.578,1.578,1.578,1.578,1.56,1,1,1.52,1.52,1.52,1.52,0.95,1,1,1,1,1,1,1,1,0,14,0,0,0,0,14,1.578,1,1.34,1,3.6,1
1015,,1.63,1.63,1.63,1.63,1.6,1,1,1.55,1.55,1.55,1.55,0.95,1,1,1,1,1,1,1,1,0,15,0,0,0,0,15,1.63,1,1.35,1,3.8,1
1016,,1.682,1.682,1.682,1.682,1.64,1,1,1.58,1.58,1.58,1.58,0.95,1,1,1,1,1,1,1,1,0,16,0,0,0,0,16,1.682,1,1.36,1,4,1
1017,,1.734,1.734,1.734,1.734,1.68,1,1,1.61,1.61,1.61,1.61,0.95,1,1,1,1,1,1,1,1,0,17,0,0,0,0,17,1.734,1,1.37,1,4.2,1
1018,,1.786,1.786,1.786,1.786,1.72,1,1,1.64,1.64,1.64,1.64,0.95,1,1,1,1,1,1,1,1,0,18,0,0,0,0,18,1.786,1,1.38,1,4.4,1
1019,,1.838,1.838,1.838,1.838,1.76,1,1,1.67,1.67,1.67,1.67,0.95,1,1,1,1,1,1,1,1,0,19,0,0,0,0,19,1.838,1,1.39,1,4.6,1
1020,,1.89,1.89,1.89,1.89,1.8,1,1,1.7,1.7,1.7,1.7,0.95,1,1,1,1,1,1,1,1,0,20,0,0,0,0,20,1.89,1,1.4,1,4.8,1
1021,,1.942,1.942,1.942,1.942,1.84,1,1,1.74,1.74,1.74,1.74,0.95,1,1,1,1,1,1,1,1,0,21,0,0,0,0,21,1.942,1,1.41,1,5,1
1022,,1.994,1.994,1.994,1.994,1.88,1,1,1.78,1.78,1.78,1.78,0.95,1,1,1,1,1,1,1,1,0,22,0,0,0,0,22,1.994,1,1.42,1,5.2,1
1023,,2.046,2.046,2.046,2.046,1.92,1,1,1.82,1.82,1.82,1.82,0.95,1,1,1,1,1,1,1,1,0,23,0,0,0,0,23,2.046,1,1.43,1,5.4,1
1024,,2.098,2.098,2.098,2.098,1.96,1,1,1.86,1.86,1.86,1.86,0.95,1,1,1,1,1,1,1,1,0,24,0,0,0,0,24,2.098,1,1.44,1,5.6,1
1025,,2.15,2.15,2.15,2.15,2,1,1,1.9,1.9,1.9,1.9,0.95,1,1,1,1,1,1,1,1,0,25,0,0,0,0,25,2.15,1,1.45,1,5.8,1
1100,,0.85,0.85,0.85,0.85,1,1,1,1,1,1,1,0.95,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.85,1,1,1,1,1
1101,,0.902,0.902,0.902,0.902,1.04,1,1,1.04,1.04,1.04,1.04,0.95,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0.902,1,1.03,1,1,1
1102,,0.954,0.954,0.954,0.954,1.08,1,1,1.08,1.08,1.08,1.08,0.95,1,1,1,1,1,1,1,1,2,0,0,0,0,0,2,0.954,1,1.06,1,1.2,1
1103,,1.006,1.006,1.006,1.006,1.12,1,1,1.12,1.12,1.12,1.12,0.95,1,1,1,1,1,1,1,1,3,0,0,0,0,0,3,1.006,1,1.09,1,1.4,1
1104,,1.058,1.058,1.058,1.058,1.16,1,1,1.16,1.16,1.16,1.16,0.95,1,1,1,1,1,1,1,1,4,0,0,0,0,0,4,1.058,1,1.12,1,1.6,1
1105,,1.11,1.11,1.11,1.11,1.2,1,1,1.2,1.2,1.2,1.2,0.95,1,1,1,1,1,1,1,1,5,0,0,0,0,0,5,1.11,1,1.15,1,1.8,1
1106,,1.162,1.162,1.162,1.162,1.24,1,1,1.24,1.24,1.24,1.24,0.95,1,1,1,1,1,1,1,1,6,0,0,0,0,0,6,1.162,1,1.18,1,2,1
1107,,1.214,1.214,1.214,1.214,1.28,1,1,1.28,1.28,1.28,1.28,0.95,1,1,1,1,1,1,1,1,7,0,0,0,0,0,7,1.214,1,1.21,1,2.2,1
1108,,1.266,1.266,1.266,1.266,1.32,1,1,1.32,1.32,1.32,1.32,0.95,1,1,1,1,1,1,1,1,8,0,0,0,0,0,8,1.266,1,1.24,1,2.4,1
1109,,1.318,1.318,1.318,1.318,1.36,1,1,1.36,1.36,1.36,1.36,0.95,1,1,1,1,1,1,1,1,9,0,0,0,0,0,9,1.318,1,1.27,1,2.6,1
1110,,1.37,1.37,1.37,1.37,1.4,1,1,1.4,1.4,1.4,1.4,0.95,1,1,1,1,1,1,1,1,10,0,0,0,0,0,10,1.37,1,1.3,1,2.8,1
1111,,1.422,1.422,1.422,1.422,1.44,1,1,1.43,1.43,1.43,1.43,0.95,1,1,1,1,1,1,1,1,11,0,0,0,0,0,11,1.422,1,1.31,1,3,1
1112,,1.474,1.474,1.474,1.474,1.48,1,1,1.46,1.46,1.46,1.46,0.95,1,1,1,1,1,1,1,1,12,0,0,0,0,0,12,1.474,1,1.32,1,3.2,1
1113,,1.526,1.526,1.526,1.526,1.52,1,1,1.49,1.49,1.49,1.49,0.95,1,1,1,1,1,1,1,1,13,0,0,0,0,0,13,1.526,1,1.33,1,3.4,1
1114,,1.578,1.578,1.578,1.578,1.56,1,1,1.52,1.52,1.52,1.52,0.95,1,1,1,1,1,1,1,1,14,0,0,0,0,0,14,1.578,1,1.34,1,3.6,1
1115,,1.63,1.63,1.63,1.63,1.6,1,1,1.55,1.55,1.55,1.55,0.95,1,1,1,1,1,1,1,1,15,0,0,0,0,0,15,1.63,1,1.35,1,3.8,1
1116,,1.682,1.682,1.682,1.682,1.64,1,1,1.58,1.58,1.58,1.58,0.95,1,1,1,1,1,1,1,1,16,0,0,0,0,0,16,1.682,1,1.36,1,4,1
1117,,1.734,1.734,1.734,1.734,1.68,1,1,1.61,1.61,1.61,1.61,0.95,1,1,1,1,1,1,1,1,17,0,0,0,0,0,17,1.734,1,1.37,1,4.2,1
1118,,1.786,1.786,1.786,1.786,1.72,1,1,1.64,1.64,1.64,1.64,0.95,1,1,1,1,1,1,1,1,18,0,0,0,0,0,18,1.786,1,1.38,1,4.4,1
1119,,1.838,1.838,1.838,1.838,1.76,1,1,1.67,1.67,1.67,1.67,0.95,1,1,1,1,1,1,1,1,19,0,0,0,0,0,19,1.838,1,1.39,1,4.6,1
1120,,1.89,1.89,1.89,1.89,1.8,1,1,1.7,1.7,1.7,1.7,0.95,1,1,1,1,1,1,1,1,20,0,0,0,0,0,20,1.89,1,1.4,1,4.8,1
1121,,1.942,1.942,1.942,1.942,1.84,1,1,1.74,1.74,1.74,1.74,0.95,1,1,1,1,1,1,1,1,21,0,0,0,0,0,21,1.942,1,1.41,1,5,1
1122,,1.994,1.994,1.994,1.994,1.88,1,1,1.78,1.78,1.78,1.78,0.95,1,1,1,1,1,1,1,1,22,0,0,0,0,0,22,1.994,1,1.42,1,5.2,1
1123,,2.046,2.046,2.046,2.046,1.92,1,1,1.82,1.82,1.82,1.82,0.95,1,1,1,1,1,1,1,1,23,0,0,0,0,0,23,2.046,1,1.43,1,5.4,1
1124,,2.098,2.098,2.098,2.098,1.96,1,1,1.86,1.86,1.86,1.86,0.95,1,1,1,1,1,1,1,1,24,0,0,0,0,0,24,2.098,1,1.44,1,5.6,1
1125,,2.15,2.15,2.15,2.15,2,1,1,1.9,1.9,1.9,1.9,0.95,1,1,1,1,1,1,1,1,25,0,0,0,0,0,25,2.15,1,1.45,1,5.8,1
1200,,0.9,0.9,0.9,0.9,1,1,1,0.8,0.8,0.8,0.8,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.9,1,1,1,1,1
1201,,0.954,0.954,0.954,0.954,1.04,1,1,0.84,0.84,0.84,0.84,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,1,0.954,1,1.04,1,1,1
1202,,1.008,1.008,1.008,1.008,1.08,1,1,0.88,0.88,0.88,0.88,1,1,1,1,1,1,1,1,1.01,0,0,0,0,0,0,2,1.008,1,1.08,1,1.2,1
1203,,1.062,1.062,1.062,1.062,1.12,1,1,0.92,0.92,0.92,0.92,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,3,1.062,1,1.12,1,1.4,1
1204,,1.116,1.116,1.116,1.116,1.16,1,1,0.96,0.96,0.96,0.96,1,1,1,1,1,1,1,1,1.02,0,0,0,0,0,0,4,1.116,1,1.16,1,1.6,1
1205,,1.17,1.17,1.17,1.17,1.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,5,1.17,1,1.2,1,1.8,1
1206,,1.224,1.224,1.224,1.224,1.24,1,1,1.04,1.04,1.04,1.04,1,1,1,1,1,1,1,1,1.03,0,0,0,0,0,0,6,1.224,1,1.24,1,2,1
1207,,1.278,1.278,1.278,1.278,1.28,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,7,1.278,1,1.28,1,2.2,1
1208,,1.332,1.332,1.332,1.332,1.32,1,1,1.12,1.12,1.12,1.12,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,8,1.332,1,1.32,1,2.4,1
1209,,1.386,1.386,1.386,1.386,1.36,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1.04,0,0,0,0,0,0,9,1.386,1,1.36,1,2.6,1
1210,,1.44,1.44,1.44,1.44,1.4,1,1,1.2,1.2,1.2,1.2,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,10,1.44,1,1.4,1,2.8,1
1211,,1.494,1.494,1.494,1.494,1.44,1,1,1.22,1.22,1.22,1.22,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,11,1.494,1,1.43,1,3,1
1212,,1.548,1.548,1.548,1.548,1.48,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1.05,0,0,0,0,0,0,12,1.548,1,1.46,1,3.2,1
1213,,1.602,1.602,1.602,1.602,1.52,1,1,1.26,1.26,1.26,1.26,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,13,1.602,1,1.49,1,3.4,1
1214,,1.656,1.656,1.656,1.656,1.56,1,1,1.28,1.28,1.28,1.28,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,14,1.656,1,1.52,1,3.6,1
1215,,1.71,1.71,1.71,1.71,1.6,1,1,1.3,1.3,1.3,1.3,1,1,1,1,1,1,1,1,1.06,0,0,0,0,0,0,15,1.71,1,1.55,1,3.8,1
1216,,1.764,1.764,1.764,1.764,1.64,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,16,1.764,1,1.58,1,4,1
1217,,1.818,1.818,1.818,1.818,1.68,1,1,1.34,1.34,1.34,1.34,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,17,1.818,1,1.61,1,4.2,1
1218,,1.872,1.872,1.872,1.872,1.72,1,1,1.36,1.36,1.36,1.36,1,1,1,1,1,1,1,1,1.07,0,0,0,0,0,0,18,1.872,1,1.64,1,4.4,1
1219,,1.926,1.926,1.926,1.926,1.76,1,1,1.38,1.38,1.38,1.38,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,19,1.926,1,1.67,1,4.6,1
1220,,1.98,1.98,1.98,1.98,1.8,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,20,1.98,1,1.7,1,4.8,1
1221,,2.034,2.034,2.034,2.034,1.84,1,1,1.42,1.42,1.42,1.42,1,1,1,1,1,1,1,1,1.08,0,0,0,0,0,0,21,2.034,1,1.72,1,5,1
1222,,2.088,2.088,2.088,2.088,1.88,1,1,1.44,1.44,1.44,1.44,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,22,2.088,1,1.74,1,5.2,1
1223,,2.142,2.142,2.142,2.142,1.92,1,1,1.46,1.46,1.46,1.46,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,23,2.142,1,1.76,1,5.4,1
1224,,2.196,2.196,2.196,2.196,1.96,1,1,1.48,1.48,1.48,1.48,1,1,1,1,1,1,1,1,1.09,0,0,0,0,0,0,24,2.196,1,1.78,1,5.6,1
1225,,2.25,2.25,2.25,2.25,2,1,1,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1.1,0,0,0,0,0,0,25,2.25,1,1.8,1,5.8,1
1600,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1601,,1.03,1.03,1.03,1.03,1.04,1,1,1.03,1.03,1.03,1.03,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.03,1,1.03,1,1,1
1602,,1.06,1.06,1.06,1.06,1.08,1,1,1.06,1.06,1.06,1.06,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.06,1,1.06,1,1.2,1
1603,,1.09,1.09,1.09,1.09,1.12,1,1,1.09,1.09,1.09,1.09,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.09,1,1.09,1,1.4,1
1604,,1.12,1.12,1.12,1.12,1.16,1,1,1.12,1.12,1.12,1.12,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.12,1,1.12,1,1.6,1
1605,,1.15,1.15,1.15,1.15,1.2,1,1,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.15,1,1.15,1,1.8,1
1606,,1.18,1.18,1.18,1.18,1.24,1,1,1.18,1.18,1.18,1.18,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.18,1,1.18,1,2,1
1607,,1.21,1.21,1.21,1.21,1.28,1,1,1.21,1.21,1.21,1.21,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.21,1,1.21,1,2.2,1
1608,,1.24,1.24,1.24,1.24,1.32,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.24,1,1.24,1,2.4,1
1609,,1.27,1.27,1.27,1.27,1.36,1,1,1.27,1.27,1.27,1.27,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.27,1,1.27,1,2.6,1
1610,,1.3,1.3,1.3,1.3,1.4,1,1,1.2,1.2,1.2,1.2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1.3,1,1.2,1,2.8,1
1611,,1.33,1.33,1.33,1.33,1.44,1,1,1.22,1.22,1.22,1.22,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,1.33,1,1.22,1,3,1
1612,,1.36,1.36,1.36,1.36,1.48,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,1.36,1,1.24,1,3.2,1
1613,,1.39,1.39,1.39,1.39,1.52,1,1,1.26,1.26,1.26,1.26,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,13,1.39,1,1.26,1,3.4,1
1614,,1.42,1.42,1.42,1.42,1.56,1,1,1.28,1.28,1.28,1.28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,14,1.42,1,1.28,1,3.6,1
1615,,1.45,1.45,1.45,1.45,1.6,1,1,1.3,1.3,1.3,1.3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,15,1.45,1,1.3,1,3.8,1
1616,,1.48,1.48,1.48,1.48,1.64,1,1,1.31,1.31,1.31,1.31,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,16,1.48,1,1.31,1,4,1
1617,,1.51,1.51,1.51,1.51,1.68,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17,1.51,1,1.32,1,4.2,1
1618,,1.54,1.54,1.54,1.54,1.72,1,1,1.33,1.33,1.33,1.33,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,18,1.54,1,1.33,1,4.4,1
1619,,1.57,1.57,1.57,1.57,1.76,1,1,1.34,1.34,1.34,1.34,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,19,1.57,1,1.34,1,4.6,1
1620,,1.6,1.6,1.6,1.6,1.8,1,1,1.35,1.35,1.35,1.35,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,1.6,1,1.35,1,4.8,1
1621,,1.63,1.63,1.63,1.63,1.84,1,1,1.36,1.36,1.36,1.36,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21,1.63,1,1.36,1,5,1
1622,,1.66,1.66,1.66,1.66,1.88,1,1,1.37,1.37,1.37,1.37,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,22,1.66,1,1.37,1,5.2,1
1623,,1.69,1.69,1.69,1.69,1.92,1,1,1.38,1.38,1.38,1.38,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,23,1.69,1,1.38,1,5.4,1
1624,,1.72,1.72,1.72,1.72,1.96,1,1,1.39,1.39,1.39,1.39,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,24,1.72,1,1.39,1,5.6,1
1625,,1.75,1.75,1.75,1.75,2,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,25,1.75,1,1.4,1,5.8,1
1700,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1701,,1.03,1.03,1.03,1.03,1.04,1,1,1.01,1.01,1.01,1.01,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.03,1,1.01,1,1,1
1702,,1.06,1.06,1.06,1.06,1.08,1,1,1.02,1.02,1.02,1.02,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.06,1,1.02,1,1.2,1
1703,,1.09,1.09,1.09,1.09,1.12,1,1,1.03,1.03,1.03,1.03,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.09,1,1.03,1,1.4,1
1704,,1.12,1.12,1.12,1.12,1.16,1,1,1.04,1.04,1.04,1.04,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.12,1,1.04,1,1.6,1
1705,,1.15,1.15,1.15,1.15,1.2,1,1,1.05,1.05,1.05,1.05,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.15,1,1.05,1,1.8,1
1706,,1.18,1.18,1.18,1.18,1.24,1,1,1.06,1.06,1.06,1.06,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.18,1,1.06,1,2,1
1707,,1.21,1.21,1.21,1.21,1.28,1,1,1.07,1.07,1.07,1.07,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.21,1,1.07,1,2.2,1
1708,,1.24,1.24,1.24,1.24,1.32,1,1,1.08,1.08,1.08,1.08,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.24,1,1.08,1,2.4,1
1709,,1.27,1.27,1.27,1.27,1.36,1,1,1.09,1.09,1.09,1.09,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.27,1,1.09,1,2.6,1
1710,,1.3,1.3,1.3,1.3,1.4,1,1,1.1,1.1,1.1,1.1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1.3,1,1.1,1,2.8,1
1711,,1.33,1.33,1.33,1.33,1.44,1,1,1.11,1.11,1.11,1.11,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,1.33,1,1.11,1,3,1
1712,,1.36,1.36,1.36,1.36,1.48,1,1,1.12,1.12,1.12,1.12,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,1.36,1,1.12,1,3.2,1
1713,,1.39,1.39,1.39,1.39,1.52,1,1,1.13,1.13,1.13,1.13,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,13,1.39,1,1.13,1,3.4,1
1714,,1.42,1.42,1.42,1.42,1.56,1,1,1.14,1.14,1.14,1.14,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,14,1.42,1,1.14,1,3.6,1
1715,,1.45,1.45,1.45,1.45,1.6,1,1,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,15,1.45,1,1.15,1,3.8,1
1716,,1.48,1.48,1.48,1.48,1.64,1,1,1.16,1.16,1.16,1.16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,16,1.48,1,1.16,1,4,1
1717,,1.51,1.51,1.51,1.51,1.68,1,1,1.17,1.17,1.17,1.17,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17,1.51,1,1.17,1,4.2,1
1718,,1.54,1.54,1.54,1.54,1.72,1,1,1.18,1.18,1.18,1.18,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,18,1.54,1,1.18,1,4.4,1
1719,,1.57,1.57,1.57,1.57,1.76,1,1,1.19,1.19,1.19,1.19,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,19,1.57,1,1.19,1,4.6,1
1720,,1.6,1.6,1.6,1.6,1.8,1,1,1.2,1.2,1.2,1.2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,20,1.6,1,1.2,1,4.8,1
1721,,1.63,1.63,1.63,1.63,1.84,1,1,1.21,1.21,1.21,1.21,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,21,1.63,1,1.21,1,5,1
1722,,1.66,1.66,1.66,1.66,1.88,1,1,1.22,1.22,1.22,1.22,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,22,1.66,1,1.22,1,5.2,1
1723,,1.69,1.69,1.69,1.69,1.92,1,1,1.23,1.23,1.23,1.23,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,23,1.69,1,1.23,1,5.4,1
1724,,1.72,1.72,1.72,1.72,1.96,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,24,1.72,1,1.24,1,5.6,1
1725,,1.75,1.75,1.75,1.75,2,1,1,1.25,1.25,1.25,1.25,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,25,1.75,1,1.25,1,5.8,1
1800,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1
1801,,1.03,1.03,1.03,1.03,1.04,1,1,1.03,1.03,1.03,1.03,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1.03,1,1.03,1,1,1
1802,,1.06,1.06,1.06,1.06,1.08,1,1,1.06,1.06,1.06,1.06,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1.06,1,1.06,1,1.2,1
1803,,1.09,1.09,1.09,1.09,1.12,1,1,1.09,1.09,1.09,1.09,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,3,1.09,1,1.09,1,1.4,1
1804,,1.12,1.12,1.12,1.12,1.16,1,1,1.12,1.12,1.12,1.12,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,1.12,1,1.12,1,1.6,1
1805,,1.15,1.15,1.15,1.15,1.2,1,1,1.15,1.15,1.15,1.15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,5,1.15,1,1.15,1,1.8,1
1806,,1.18,1.18,1.18,1.18,1.24,1,1,1.18,1.18,1.18,1.18,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,6,1.18,1,1.18,1,2,1
1807,,1.21,1.21,1.21,1.21,1.28,1,1,1.21,1.21,1.21,1.21,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,7,1.21,1,1.21,1,2.2,1
1808,,1.24,1.24,1.24,1.24,1.32,1,1,1.24,1.24,1.24,1.24,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,8,1.24,1,1.24,1,2.4,1
1809,,1.27,1.27,1.27,1.27,1.36,1,1,1.27,1.27,1.27,1.27,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1.27,1,1.27,1,2.6,1
1810,,1.3,1.3,1.3,1.3,1.4,1,1,1.3,1.3,1.3,1.3,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,10,1.3,1,1.3,1,2.8,1
1811,,1.33,1.33,1.33,1.33,1.44,1,1,1.32,1.32,1.32,1.32,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,11,1.33,1,1.32,1,3,1
1812,,1.36,1.36,1.36,1.36,1.48,1,1,1.34,1.34,1.34,1.34,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,12,1.36,1,1.34,1,3.2,1
1813,,1.39,1.39,1.39,1.39,1.52,1,1,1.36,1.36,1.36,1.36,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,13,1.39,1,1.36,1,3.4,1
1814,,1.42,1.42,1.42,1.42,1.56,1,1,1.38,1.38,1.38,1.38,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,14,1.42,1,1.38,1,3.6,1
1815,,1.45,1.45,1.45,1.45,1.6,1,1,1.4,1.4,1.4,1.4,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,15,1.45,1,1.4,1,3.8,1
1816,,1.48,1.48,1.48,1.48,1.64,1,1,1.42,1.42,1.42,1.42,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,16,1.48,1,1.42,1,4,1
