Row ID,Row Name,Unknown,Message ID,Limit Cancel Effect ID,Sort ID,Unknown,Ref 1: FP Cost,Ref 1: Stamina Cost,Icon ID,Behavior ID,Material Item ID,Replace Magic ID,Number of Uses,Hero Point,Over Dexterity,SFX Variation ID,Slot Usage,Requirement: INT,Requirement: FTH,DEX Casting Speed Min,DEX Casting Speed Max,Magic School Type,Ref 1: Category,Effect Category,Animation Category,Menu Type,Ref 4: Category,Has Effect Type,Unk1,Enable Spell Enhance,Enable Spell Enhance,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,Unk8,Unk9,Unk10,Unk11,Unk12,Unk13,Unk14,Vow Type 0,Vow Type 1,Vow Type 2,Vow Type 3,Vow Type 4,Vow Type 5,Vow Type 6,Vow Type 7,Vow Type 8,Enable Multiplayer Only,Is Enchant,Is Shield Enchant,Enable Live,Enable Gray,Enable White,Enable Black,Unk7,Unk8,Cast SFX 1,Cast SFX 2,Cast SFX 3,Unk9,Attribute Type,Attribute Value 0,Attribute Value 1,Attribute Value 2,Attribute Value 3,Ref 2: Category,Ref 4: Stamina Cost,Magic ID 0,Magic ID 1,Magic ID 2,Magic ID 3,Ref 2: FP Cost,Ref 2: Stamina Cost,Unk10,Ref 3: Category,Ref 4: FP Cost,Ref 3: FP Cost,Ref 3: Stamina Cost,Reference ID 1,Reference ID 2,Reference ID 3,Reference ID 4,Unk0,Unk1,Unk2,Unk3,Unk4,Unk4,Unk4,Unk4,Unk5,Unk5,Unk5,Unk5,Unk6,Unk6,Unk6,Unk6,Unk7,Unk8
6423,[Incantation] Lord's Heal,1,0,-1,5510,0,55,45,4034,0,-1,-1,-1,1,99,0,1,0,20,10,70,1,0,4,34,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,525020,525021,525004,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10642300,-1,-1,20000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6424,[Incantation] Erdtree Heal,1,0,-1,5520,0,65,50,4036,0,-1,-1,-1,1,99,0,1,0,42,10,70,1,0,4,34,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,525030,525031,525034,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10642400,-1,-1,20000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6430,[Incantation] Blessing's Boon,1,0,-1,6601,0,30,30,3048,0,-1,-1,-1,1,99,0,1,0,24,10,70,1,0,4,34,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,525070,525071,525034,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10643000,-1,-1,20000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6431,[Incantation] Blessing of the Erdtree,1,0,-1,6610,0,60,50,3048,0,-1,-1,-1,1,99,0,1,0,38,10,70,1,0,4,34,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,525050,525051,525034,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10643100,-1,-1,20000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6440,[Incantation] Cure Poison,0,0,-1,4000,0,7,10,4000,0,-1,-1,-1,1,99,0,1,0,10,10,70,1,0,4,33,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,525080,525081,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10644000,-1,-1,20000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6441,[Incantation] Lord's Aid,1,0,-1,4000,0,12,10,4000,0,-1,-1,-1,1,99,1,1,0,12,10,70,1,1,4,34,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,525090,525091,525094,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10644100,10644101,10644110,20000000,-1,-1,-1,-1,0,2,2,2,0,0,0,0,0,0,-1,-1,0,0
6450,[Incantation] Flame Fortification,1,0,-1,5630,0,20,13,4095,0,-1,-1,-1,2,99,0,1,0,10,10,70,1,0,4,33,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,524810,524811,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,1645000,-1,-1,30000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6460,[Incantation] Magic Fortification,1,0,-1,5630,0,20,13,4095,0,-1,-1,-1,2,99,0,1,0,10,10,70,1,0,4,33,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,524800,524801,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,1646000,-1,-1,30000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6470,[Incantation] Lightning Fortification,1,0,-1,5630,0,20,13,4095,0,-1,-1,-1,2,99,0,1,0,10,10,70,1,0,4,33,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,524820,524821,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,1647000,-1,-1,30000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6480,[Incantation] Divine Fortification,1,0,-1,5630,0,20,13,4095,0,-1,-1,-1,2,99,0,1,0,10,10,70,1,0,4,33,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,524830,524831,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,1648000,-1,-1,30000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6490,[Incantation] Lord's Divine Fortification,1,0,-1,5630,0,30,20,4095,0,-1,-1,-1,1,99,0,1,0,27,10,70,1,0,4,34,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,524870,524871,524874,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10649000,-1,-1,30000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6500,[Incantation] Night Maiden's Mist,1,0,-1,5330,0,20,20,4125,0,-1,-1,-1,1,99,0,1,14,0,10,70,0,0,3,113,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,523580,-1,523204,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,20,26,0,0,0,0,0,10650000,-1,-1,11000000,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,-1,-1,0,0
6510,[Incantation] Assassin's Approach,1,0,-1,5660,0,15,13,4018,0,-1,-1,-1,2,99,1,1,0,10,10,70,1,0,4,114,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,523540,523541,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,1651000,10651001,-1,-1,-1,-1,-1,-1,0,2,0,0,0,0,0,0,0,0,-1,-1,0,0
6520,[Incantation] Shadow Bait,1,0,-1,5670,0,15,14,4065,0,-1,-1,-1,1,99,0,1,0,13,10,70,1,0,4,26,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,523520,523521,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10652000,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6530,[Incantation] Darkness,1,0,-1,4000,0,34,24,4000,0,-1,-1,-1,1,99,0,1,0,18,10,70,1,0,4,26,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,523570,523571,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10653000,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6600,[Incantation] Golden Vow,1,0,-1,6700,0,47,50,3050,0,-1,-1,-1,1,99,0,1,0,25,10,70,1,0,4,35,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,525630,525631,525632,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10660000,-1,-1,30000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6700,[Incantation] Discus of Light,1,0,-1,5320,0,11,20,4138,0,-1,-1,-1,1,99,0,1,13,13,10,70,1,0,4,27,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,528120,528121,528125,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,24,0,0,10670000,-1,-1,11000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6701,[Incantation] Triple Rings of Light,1,0,-1,5320,0,23,28,4138,0,-1,-1,-1,1,99,0,1,23,23,10,70,1,0,4,27,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,528110,528111,528115,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,24,0,0,10670100,-1,-1,11000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6710,[Incantation] Radagon's Rings of Light,1,0,-1,5340,0,29,37,4021,0,-1,-1,-1,1,99,0,1,31,31,10,70,1,1,4,48,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,29,48,0,0,24,0,0,10671000,-1,10671050,11000000,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,-1,-1,0,0
6720,[Incantation] Elden Stars,1,0,-1,5013,0,47,48,4054,0,-1,-1,-1,1,99,0,2,0,50,10,70,1,0,4,91,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,10672000,-1,-1,10000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6730,[Incantation] Law of Regression,1,0,-1,5670,0,55,50,4065,0,-1,-1,-1,0,99,1,1,37,0,10,70,1,1,4,86,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,528160,-1,-1,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,0,0,0,1,24,257,0,-1,10673000,10673001,30000000,10673012,10673013,-1,-1,0,0,2,2,2,2,2,2,0,0,-1,-1,0,0
6740,[Incantation] Immutable Shield,1,0,-1,5670,0,15,10,4065,0,-1,-1,-1,2,99,0,1,19,19,10,70,1,0,4,49,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,64,255,528180,528181,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,24,0,0,1674000,-1,-1,30000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6750,[Incantation] Litany of Proper Death,0,0,-1,5670,0,17,28,4065,0,-1,-1,-1,1,99,2,1,17,17,10,70,1,0,4,87,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,24,0,0,10675000,1675000,-1,11000000,-1,-1,-1,-1,0,2,0,0,0,0,0,0,0,0,-1,-1,0,0
6760,[Incantation] Law of Causality,1,0,-1,5670,0,22,20,4065,0,-1,-1,-1,1,99,2,1,29,0,10,70,1,2,4,86,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,528170,528171,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,24,0,0,10676000,1676000,1676005,30000000,-1,-1,-1,-1,2,0,2,0,0,0,0,0,0,0,-1,-1,0,0
6770,[Incantation] Order's Blade,1,0,-1,4000,0,22,10,4000,0,-1,-1,-1,2,99,0,1,13,13,10,70,1,0,4,104,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,64,255,528190,528191,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,24,0,0,1677000,-1,-1,30010000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6780,[Incantation] Order Healing,1,0,-1,5670,0,15,10,4065,0,-1,-1,-1,0,99,1,1,11,11,10,70,1,0,4,86,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,528150,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,24,0,0,-1,10678000,-1,20000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6800,[Incantation] Bestial Sling,1,0,-1,6000,0,7,19,4021,0,-1,-1,-1,1,99,1,1,0,10,10,70,1,0,4,38,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,23,0,0,10680000,10680001,-1,11000000,-1,-1,-1,-1,0,2,0,0,0,0,0,0,0,0,-1,-1,0,0
6810,[Incantation] Stone of Gurranq,1,0,-1,6010,0,15,37,4021,0,-1,-1,-1,1,99,0,1,0,13,10,70,1,0,4,37,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,23,0,0,10681000,-1,-1,10000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6820,[Incantation] Beast Claw,0,0,-1,6020,0,10,27,4021,0,-1,-1,-1,1,99,1,1,0,8,10,70,1,0,4,40,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,530170,530171,530174,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,10,35,0,0,23,0,0,10682000,10682050,-1,11000000,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,-1,-1,0,0
6830,[Incantation] Gurranq's Beast Claw,1,0,-1,6030,0,21,42,4021,0,-1,-1,-1,1,99,0,1,0,15,10,70,1,0,4,41,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,23,0,0,10683000,-1,-1,12000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6840,[Incantation] Bestial Vitality,1,0,-1,6600,0,18,10,3047,0,-1,-1,-1,2,99,0,1,0,12,10,70,1,0,4,31,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,525040,525041,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,23,0,0,1685000,-1,-1,10000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6850,[Incantation] Bestial Constitution,1,0,-1,6620,0,10,10,3049,0,-1,-1,-1,1,99,0,1,0,9,10,70,1,0,4,31,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,529510,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,23,0,0,10686000,-1,-1,20000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6900,[Incantation] Lightning Spear,1,0,-1,6200,0,18,28,3031,0,-1,-1,-1,1,99,1,1,0,17,10,70,1,0,4,36,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,18,36,0,0,22,0,0,10690000,10690050,-1,10000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6910,[Incantation] Ancient Dragons' Lightning Strike,1,0,-1,6230,0,36,31,3018,0,-1,-1,-1,1,99,1,1,0,26,10,70,1,1,4,42,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,525530,525536,525534,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,36,40,0,0,22,0,0,10691000,10691020,10691050,12000000,-1,-1,-1,-1,0,2,1,2,0,0,0,0,0,0,-1,-1,0,0
6920,[Incantation] Lightning Strike,1,0,-1,6220,0,21,37,3066,0,-1,-1,-1,1,99,1,1,0,28,10,70,1,0,4,111,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,525570,525571,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,22,0,0,10692000,10692000,-1,10000100,-1,-1,-1,-1,0,2,0,0,0,0,0,0,0,0,-1,-1,0,0
6921,[Incantation] Frozen Lightning Spear,1,0,-1,4000,0,36,45,4000,0,-1,-1,-1,1,99,0,1,0,34,10,70,1,0,4,119,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,22,0,0,10692100,-1,-1,10000100,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6930,[Incantation] Honed Bolt,1,0,-1,4000,0,12,29,4000,0,-1,-1,-1,1,99,0,1,0,24,10,70,1,0,4,111,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,525560,525561,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,22,0,0,10693000,-1,-1,10000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6940,[Incantation] Ancient Dragons' Lightning Spear,1,0,-1,6240,0,42,41,3019,0,-1,-1,-1,1,99,0,1,0,32,10,70,1,0,4,44,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,22,0,0,10694000,-1,-1,12000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6941,[Incantation] Fortissax's Lightning Spear,1,0,-1,6250,0,64,52,3042,0,-1,-1,-1,1,99,1,1,0,46,10,70,1,0,4,98,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,22,0,0,10694100,10694150,-1,12000000,-1,-1,-1,-1,0,2,0,0,0,0,0,0,0,0,-1,-1,0,0
6950,[Incantation] Lansseax's Glaive,1,0,-1,6730,0,35,55,3054,0,-1,-1,-1,1,99,0,1,0,40,10,70,1,0,4,45,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,22,0,0,10695000,69500,69501,11000000,-1,-1,-1,-1,2,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6960,[Incantation] Electrify Armament,1,0,-1,6730,0,27,10,3055,0,-1,-1,-1,2,99,0,1,0,15,10,70,1,0,4,59,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,64,255,525660,525661,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,22,0,0,1696000,-1,-1,30010000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6970,[Incantation] Vyke's Dragonbolt,1,0,-1,6730,0,35,20,3056,0,-1,-1,-1,2,99,2,1,0,23,10,70,1,0,4,59,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,64,255,525640,525641,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,22,0,0,1697000,1697001,-1,30010000,-1,-1,-1,-1,0,2,0,0,0,0,0,0,0,0,-1,-1,0,0
6971,[Incantation] Dragonbolt Blessing,1,0,-1,6260,0,20,20,3043,0,-1,-1,-1,2,99,0,1,0,21,10,70,1,0,4,60,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,80,255,525650,525651,-1,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,22,0,0,1697100,-1,-1,30000000,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
7000,[Incantation] Dragonfire,0,0,-1,4000,12,28,40,4000,0,-1,-1,-1,1,99,1,1,0,15,10,70,1,1,4,67,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,530400,530401,530402,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,4,0,0,0,25,0,0,10700001,10700000,10700002,11000200,-1,-1,-1,-1,1,2,2,0,0,0,0,0,0,0,4,0,0,0
7001,[Incantation] Agheel's Flame,1,0,-1,4000,15,36,60,4000,0,-1,-1,-1,1,99,1,1,0,23,10,70,1,1,4,50,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,-1,530431,530440,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,6,0,0,0,25,0,0,10700110,10700100,10700101,11000100,-1,-1,-1,-1,1,2,2,0,0,0,0,0,0,0,6,0,0,0
7010,[Incantation] Magma Breath,1,0,-1,4000,10,30,40,4000,0,-1,-1,-1,1,99,1,1,0,14,10,70,1,0,4,123,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,-1,530501,530502,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,25,0,0,10701000,10701009,-1,11000000,-1,-1,-1,-1,0,2,0,0,0,0,0,0,0,0,-1,-1,0,0
7011,[Incantation] Theodorix's Magma,1,0,-1,4000,14,45,60,4000,0,-1,-1,-1,1,99,1,1,0,21,10,70,1,0,4,123,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,-1,530511,530512,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,0,25,0,0,10701100,10701109,-1,11000000,-1,-1,-1,-1,0,2,0,0,0,0,0,0,0,0,-1,-1,0,0
7020,[Incantation] Dragonice,1,0,-1,4000,12,36,48,4000,0,-1,-1,-1,1,99,1,1,0,15,10,70,1,1,4,67,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,-1,530551,530552,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,4,0,0,0,25,0,0,10702001,10702000,10702002,11000200,-1,-1,-1,-1,1,2,2,0,0,0,0,0,0,0,4,0,0,0
7021,[Incantation] Borealis's Mist,1,0,-1,4000,15,48,60,4000,0,-1,-1,-1,1,99,1,1,0,23,10,70,1,1,4,50,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,-1,530581,530590,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,6,0,0,0,25,0,0,10702110,10702100,10702101,11000100,-1,-1,-1,-1,1,2,2,0,0,0,0,0,0,0,6,0,0,0
7030,[Incantation] Rotten Breath,1,0,-1,4000,12,36,48,4000,0,-1,-1,-1,1,99,1,1,0,15,10,70,1,1,4,67,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,16,255,-1,530601,530602,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,4,0,0,0,25,0,0,10703001,10703000,10703002,11000200,-1,-1,-1,-1,1,2,2,0,0,0,0,0,0,0,4,0,0,0
7031,[Incantation] Ekzykes's Decay,1,0,-1,4000,15,48,60,4000,0,-1,-1,-1,1,99,1,1,0,23,10,70,1,1,4,50,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,True,0,255,-1,530631,530640,0,0,-1,-1,-1,-1,1,0,-1,-1,-1,-1,6,0,0,0,25,0,0,10703110,10703100,10703101,11000100,-1,-1,-1,-1,1,2,2,0,0,0,0,0,0,0,6,0,0,0
