Row ID,Row Name,Behavior Variation ID,Behavior Judge ID,State Behavior Type,Reference Type,Reference ID,SFX Variation ID,Stamina Cost,Durability Cost,Category,Humanity Cost
102101330,,2101,330,1,0,2101330,0,7,0,12,0
102101333,,2101,333,1,0,2101333,0,7,0,12,0
102101340,,2101,340,1,0,2101340,0,7,0,12,0
102101343,,2101,343,1,0,2101343,0,7,0,12,0
102101350,,2101,350,1,0,2101350,0,7,0,12,0
102101353,,2101,353,1,0,2101353,0,7,0,12,0
102101355,,2101,355,1,0,2101355,0,7,0,12,0
102101358,,2101,358,1,0,2101358,0,7,0,12,0
102101360,,2101,360,1,0,2101360,0,12,0,12,0
102101363,,2101,363,1,0,2101363,0,12,0,12,0
102101365,,2101,365,1,0,2101365,0,12,0,12,0
102101368,,2101,368,1,0,2101368,0,12,0,12,0
102101380,,2101,380,1,0,2101380,0,12,0,12,0
102101381,,2101,381,1,0,2101381,0,12,0,12,0
102101400,,2101,400,1,0,2101400,0,8,0,2,0
102101410,,2101,410,1,0,2101410,0,8,0,2,0
102101420,,2101,420,1,0,2101420,0,8,0,2,0
102101430,,2101,430,1,0,2101430,0,8,0,2,0
102101440,,2101,440,1,0,2101440,0,8,0,2,0
102101450,,2101,450,1,0,2101450,0,8,0,2,0
102101600,,2101,600,1,0,2101600,0,8,0,12,0
102101605,,2101,605,1,0,2101605,0,8,0,12,0
102101610,,2101,610,1,0,2101610,0,8,0,12,0
102101630,,2101,630,1,0,2101630,0,0,0,12,0
102101632,,2101,632,1,0,2101632,0,13,0,12,0
102101635,,2101,635,1,0,2101635,0,20,0,12,0
102101640,,2101,640,1,0,2101640,0,0,0,12,0
102101642,,2101,642,1,0,2101642,0,13,0,12,0
102101645,,2101,645,1,0,2101645,0,20,0,12,0
102101650,,2101,650,1,0,2101650,0,8,0,12,0
102101660,,2101,660,1,0,2101660,0,13,0,12,0
102101700,,2101,700,1,0,2101700,0,8,0,12,0
102101705,,2101,705,1,0,2101705,0,8,0,12,0
102101710,,2101,710,1,0,2101710,0,8,0,12,0
102101730,,2101,730,1,0,2101730,0,0,0,12,0
102101732,,2101,732,1,0,2101732,0,13,0,12,0
102101735,,2101,735,1,0,2101735,0,20,0,12,0
102101740,,2101,740,1,0,2101740,0,0,0,12,0
102101742,,2101,742,1,0,2101742,0,13,0,12,0
102101745,,2101,745,1,0,2101745,0,20,0,12,0
102101750,,2101,750,1,0,2101750,0,8,0,12,0
102101760,,2101,760,1,0,2101760,0,13,0,12,0
102101800,,2101,800,1,0,2101800,0,7,0,1,0
102101805,,2101,805,1,0,2101805,0,7,0,2,0
102101810,,2101,810,1,0,2101810,0,7,0,1,0
102101815,,2101,815,1,0,2101815,0,7,0,2,0
102101820,,2101,820,1,0,2101820,0,7,0,1,0
102101825,,2101,825,1,0,2101825,0,7,0,2,0
102101830,,2101,830,1,0,2101830,0,7,0,1,0
102101835,,2101,835,1,0,2101835,0,7,0,2,0
102101840,,2101,840,1,0,2101840,0,7,0,1,0
102101845,,2101,845,1,0,2101845,0,7,0,2,0
102101850,,2101,850,1,0,2101850,0,7,0,1,0
102101855,,2101,855,1,0,2101855,0,7,0,2,0
102101860,,2101,860,1,0,2101860,0,9,0,1,0
102101865,,2101,865,1,0,2101865,0,9,0,2,0
102101870,,2101,870,1,0,2101870,0,7,0,1,0
102101875,,2101,875,1,0,2101875,0,7,0,2,0
102101880,,2101,880,1,0,2101880,0,7,0,1,0
102101885,,2101,885,1,0,2101885,0,7,0,2,0
102101890,,2101,890,1,0,2101890,0,12,0,1,0
102101895,,2101,895,1,0,2101895,0,12,0,2,0
102102100,,2102,100,1,0,2102100,0,13,0,1,0
102102105,,2102,105,1,0,2102105,0,8,0,1,0
102102106,,2102,106,1,0,2102106,0,12,0,1,0
102102110,,2102,110,1,0,2102110,0,13,0,1,0
102102115,,2102,115,1,0,2102115,0,8,0,1,0
102102116,,2102,116,1,0,2102116,0,12,0,1,0
102102300,,2102,300,1,0,2102300,0,20,0,12,0
102102305,,2102,305,1,0,2102305,0,18,0,12,0
102102306,,2102,306,1,0,2102306,0,18,0,12,0
102102310,,2102,310,1,0,2102310,0,8,0,12,0
102102311,,2102,311,1,0,2102311,0,12,0,12,0
102102315,,2102,315,1,0,2102315,0,4,0,12,0
102102316,,2102,316,1,0,2102316,0,18,0,12,0
102102317,,2102,317,1,0,2102317,0,18,0,12,0
102112000,,2112,0,1,0,2101000,0,8,0,1,0
102112010,,2112,10,1,0,2101010,0,8,0,1,0
102112020,,2112,20,1,0,2101020,0,8,0,1,0
102112030,,2112,30,1,0,2101030,0,8,0,1,0
102112040,,2112,40,1,0,2101040,0,8,0,1,0
102112050,,2112,50,1,0,2101050,0,8,0,1,0
102112100,,2112,100,1,0,2101100,0,13,0,1,0
102112105,,2112,105,1,0,2101105,0,20,0,1,0
102112110,,2112,110,1,0,2101110,0,13,0,1,0
102112115,,2112,115,1,0,2101115,0,20,0,1,0
102112120,,2112,120,1,0,2101120,0,9,0,1,0
102112125,,2112,125,1,0,2101125,0,13,0,1,0
102112130,,2112,130,1,0,2101130,0,7,0,1,0
102112140,,2112,140,1,0,2101140,0,7,0,1,0
102112150,,2112,150,1,0,2101150,0,7,0,1,0
102112155,,2112,155,1,0,2101155,0,7,0,1,0
102112160,,2112,160,1,0,2101160,0,13,0,1,0
102112165,,2112,165,1,0,2101165,0,13,0,1,0
102112180,,2112,180,1,0,2101180,0,13,0,1,0
102112200,,2112,200,1,0,2101200,0,7,0,12,0
102112203,,2112,203,1,0,2101203,0,7,0,12,0
102112210,,2112,210,1,0,2101210,0,7,0,12,0
102112213,,2112,213,1,0,2101213,0,7,0,12,0
102112220,,2112,220,1,0,2101220,0,7,0,12,0
102112230,,2112,230,1,0,2101230,0,7,0,12,0
102112233,,2112,233,1,0,2101233,0,7,0,12,0
102112240,,2112,240,1,0,2101240,0,7,0,12,0
102112250,,2112,250,1,0,2101250,0,7,0,12,0
102112253,,2112,253,1,0,2101253,0,7,0,12,0
102112300,,2112,300,1,0,2101300,0,12,0,12,0
102112305,,2112,305,1,0,2101305,0,18,0,12,0
102112308,,2112,308,1,0,2101308,0,18,0,12,0
102112310,,2112,310,1,0,2101310,0,12,0,12,0
102112315,,2112,315,1,0,2101315,0,18,0,12,0
102112318,,2112,318,1,0,2101318,0,18,0,12,0
102112320,,2112,320,1,0,2101320,0,9,0,12,0
102112323,,2112,323,1,0,2101323,0,9,0,12,0
102112325,,2112,325,1,0,2101325,0,12,0,12,0
102112328,,2112,328,1,0,2101328,0,12,0,12,0
102112330,,2112,330,1,0,2101330,0,7,0,12,0
102112333,,2112,333,1,0,2101333,0,7,0,12,0
102112340,,2112,340,1,0,2101340,0,7,0,12,0
102112343,,2112,343,1,0,2101343,0,7,0,12,0
102112350,,2112,350,1,0,2101350,0,7,0,12,0
102112353,,2112,353,1,0,2101353,0,7,0,12,0
102112355,,2112,355,1,0,2101355,0,7,0,12,0
102112358,,2112,358,1,0,2101358,0,7,0,12,0
102112360,,2112,360,1,0,2101360,0,12,0,12,0
102112363,,2112,363,1,0,2101363,0,12,0,12,0
102112365,,2112,365,1,0,2101365,0,12,0,12,0
102112368,,2112,368,1,0,2101368,0,12,0,12,0
102112380,,2112,380,1,0,2101380,0,12,0,12,0
102112381,,2112,381,1,0,2101381,0,12,0,12,0
102112400,,2112,400,1,0,2101400,0,8,0,2,0
102112410,,2112,410,1,0,2101410,0,8,0,2,0
102112420,,2112,420,1,0,2101420,0,8,0,2,0
102112430,,2112,430,1,0,2101430,0,8,0,2,0
102112440,,2112,440,1,0,2101440,0,8,0,2,0
102112450,,2112,450,1,0,2101450,0,8,0,2,0
102112600,,2112,600,1,0,2101600,0,8,0,12,0
102112605,,2112,605,1,0,2101605,0,8,0,12,0
102112610,,2112,610,1,0,2101610,0,8,0,12,0
102112630,,2112,630,1,0,2101630,0,0,0,12,0
102112632,,2112,632,1,0,2101632,0,13,0,12,0
102112635,,2112,635,1,0,2101635,0,20,0,12,0
102112640,,2112,640,1,0,2101640,0,0,0,12,0
102112642,,2112,642,1,0,2101642,0,13,0,12,0
102112645,,2112,645,1,0,2101645,0,20,0,12,0
102112650,,2112,650,1,0,2101650,0,8,0,12,0
102112660,,2112,660,1,0,2101660,0,13,0,12,0
102112700,,2112,700,1,0,2101700,0,8,0,12,0
102112705,,2112,705,1,0,2101705,0,8,0,12,0
102112710,,2112,710,1,0,2101710,0,8,0,12,0
102112730,,2112,730,1,0,2101730,0,0,0,12,0
102112732,,2112,732,1,0,2101732,0,13,0,12,0
102112735,,2112,735,1,0,2101735,0,20,0,12,0
102112740,,2112,740,1,0,2101740,0,0,0,12,0
102112742,,2112,742,1,0,2101742,0,13,0,12,0
102112745,,2112,745,1,0,2101745,0,20,0,12,0
102112750,,2112,750,1,0,2101750,0,8,0,12,0
102112760,,2112,760,1,0,2101760,0,13,0,12,0
102112800,,2112,800,1,0,2101800,0,7,0,1,0
102112805,,2112,805,1,0,2101805,0,7,0,2,0
102112810,,2112,810,1,0,2101810,0,7,0,1,0
102112815,,2112,815,1,0,2101815,0,7,0,2,0
102112820,,2112,820,1,0,2101820,0,7,0,1,0
102112825,,2112,825,1,0,2101825,0,7,0,2,0
102112830,,2112,830,1,0,2101830,0,7,0,1,0
102112835,,2112,835,1,0,2101835,0,7,0,2,0
102112840,,2112,840,1,0,2101840,0,7,0,1,0
102112845,,2112,845,1,0,2101845,0,7,0,2,0
102112850,,2112,850,1,0,2101850,0,7,0,1,0
102112855,,2112,855,1,0,2101855,0,7,0,2,0
102112860,,2112,860,1,0,2101860,0,9,0,1,0
102112865,,2112,865,1,0,2101865,0,9,0,2,0
102112870,,2112,870,1,0,2101870,0,7,0,1,0
102112875,,2112,875,1,0,2101875,0,7,0,2,0
102112880,,2112,880,1,0,2101880,0,7,0,1,0
102112885,,2112,885,1,0,2101885,0,7,0,2,0
102112890,,2112,890,1,0,2101890,0,12,0,1,0
102112895,,2112,895,1,0,2101895,0,12,0,2,0
102113000,,2113,0,1,0,2101000,0,8,0,1,0
102113010,,2113,10,1,0,2101010,0,8,0,1,0
102113020,,2113,20,1,0,2101020,0,8,0,1,0
102113030,,2113,30,1,0,2101030,0,8,0,1,0
102113040,,2113,40,1,0,2101040,0,8,0,1,0
102113050,,2113,50,1,0,2101050,0,8,0,1,0
102113100,,2113,100,1,0,2101100,0,13,0,1,0
102113105,,2113,105,1,0,2101105,0,20,0,1,0
102113110,,2113,110,1,0,2101110,0,13,0,1,0
102113115,,2113,115,1,0,2101115,0,20,0,1,0
102113120,,2113,120,1,0,2101120,0,9,0,1,0
102113125,,2113,125,1,0,2101125,0,13,0,1,0
102113130,,2113,130,1,0,2101130,0,7,0,1,0
102113140,,2113,140,1,0,2101140,0,7,0,1,0
102113150,,2113,150,1,0,2101150,0,7,0,1,0
102113155,,2113,155,1,0,2101155,0,7,0,1,0
102113160,,2113,160,1,0,2101160,0,13,0,1,0
102113165,,2113,165,1,0,2101165,0,13,0,1,0
102113180,,2113,180,1,0,2101180,0,13,0,1,0
102113200,,2113,200,1,0,2101200,0,7,0,12,0
102113203,,2113,203,1,0,2101203,0,7,0,12,0
102113210,,2113,210,1,0,2101210,0,7,0,12,0
102113213,,2113,213,1,0,2101213,0,7,0,12,0
102113220,,2113,220,1,0,2101220,0,7,0,12,0
102113230,,2113,230,1,0,2101230,0,7,0,12,0
102113233,,2113,233,1,0,2101233,0,7,0,12,0
102113240,,2113,240,1,0,2101240,0,7,0,12,0
102113250,,2113,250,1,0,2101250,0,7,0,12,0
102113253,,2113,253,1,0,2101253,0,7,0,12,0
102113300,,2113,300,1,0,2101300,0,12,0,12,0
102113305,,2113,305,1,0,2101305,0,18,0,12,0
102113308,,2113,308,1,0,2101308,0,18,0,12,0
102113310,,2113,310,1,0,2101310,0,12,0,12,0
102113315,,2113,315,1,0,2101315,0,18,0,12,0
102113318,,2113,318,1,0,2101318,0,18,0,12,0
102113320,,2113,320,1,0,2101320,0,9,0,12,0
102113323,,2113,323,1,0,2101323,0,9,0,12,0
102113325,,2113,325,1,0,2101325,0,12,0,12,0
102113328,,2113,328,1,0,2101328,0,12,0,12,0
102113330,,2113,330,1,0,2101330,0,7,0,12,0
102113333,,2113,333,1,0,2101333,0,7,0,12,0
102113340,,2113,340,1,0,2101340,0,7,0,12,0
102113343,,2113,343,1,0,2101343,0,7,0,12,0
102113350,,2113,350,1,0,2101350,0,7,0,12,0
102113353,,2113,353,1,0,2101353,0,7,0,12,0
102113355,,2113,355,1,0,2101355,0,7,0,12,0
102113358,,2113,358,1,0,2101358,0,7,0,12,0
102113360,,2113,360,1,0,2101360,0,12,0,12,0
102113363,,2113,363,1,0,2101363,0,12,0,12,0
102113365,,2113,365,1,0,2101365,0,12,0,12,0
102113368,,2113,368,1,0,2101368,0,12,0,12,0
102113380,,2113,380,1,0,2101380,0,12,0,12,0
102113381,,2113,381,1,0,2101381,0,12,0,12,0
102113400,,2113,400,1,0,2101400,0,8,0,2,0
102113410,,2113,410,1,0,2101410,0,8,0,2,0
102113420,,2113,420,1,0,2101420,0,8,0,2,0
102113430,,2113,430,1,0,2101430,0,8,0,2,0
102113440,,2113,440,1,0,2101440,0,8,0,2,0
102113450,,2113,450,1,0,2101450,0,8,0,2,0
102113600,,2113,600,1,0,2101600,0,8,0,12,0
102113605,,2113,605,1,0,2101605,0,8,0,12,0
102113610,,2113,610,1,0,2101610,0,8,0,12,0
102113630,,2113,630,1,0,2101630,0,0,0,12,0
102113632,,2113,632,1,0,2101632,0,13,0,12,0
102113635,,2113,635,1,0,2101635,0,20,0,12,0
102113640,,2113,640,1,0,2101640,0,0,0,12,0
102113642,,2113,642,1,0,2101642,0,13,0,12,0
102113645,,2113,645,1,0,2101645,0,20,0,12,0
102113650,,2113,650,1,0,2101650,0,8,0,12,0
102113660,,2113,660,1,0,2101660,0,13,0,12,0
102113700,,2113,700,1,0,2101700,0,8,0,12,0
102113705,,2113,705,1,0,2101705,0,8,0,12,0
102113710,,2113,710,1,0,2101710,0,8,0,12,0
102113730,,2113,730,1,0,2101730,0,0,0,12,0
102113732,,2113,732,1,0,2101732,0,13,0,12,0
102113735,,2113,735,1,0,2101735,0,20,0,12,0
102113740,,2113,740,1,0,2101740,0,0,0,12,0
102113742,,2113,742,1,0,2101742,0,13,0,12,0
102113745,,2113,745,1,0,2101745,0,20,0,12,0
102113750,,2113,750,1,0,2101750,0,8,0,12,0
102113760,,2113,760,1,0,2101760,0,13,0,12,0
102113800,,2113,800,1,0,2101800,0,7,0,1,0
102113805,,2113,805,1,0,2101805,0,7,0,2,0
102113810,,2113,810,1,0,2101810,0,7,0,1,0
102113815,,2113,815,1,0,2101815,0,7,0,2,0
102113820,,2113,820,1,0,2101820,0,7,0,1,0
102113825,,2113,825,1,0,2101825,0,7,0,2,0
102113830,,2113,830,1,0,2101830,0,7,0,1,0
102113835,,2113,835,1,0,2101835,0,7,0,2,0
102113840,,2113,840,1,0,2101840,0,7,0,1,0
102113845,,2113,845,1,0,2101845,0,7,0,2,0
102113850,,2113,850,1,0,2101850,0,7,0,1,0
102113855,,2113,855,1,0,2101855,0,7,0,2,0
102113860,,2113,860,1,0,2101860,0,9,0,1,0
102113865,,2113,865,1,0,2101865,0,9,0,2,0
102113870,,2113,870,1,0,2101870,0,7,0,1,0
102113875,,2113,875,1,0,2101875,0,7,0,2,0
102113880,,2113,880,1,0,2101880,0,7,0,1,0
102113885,,2113,885,1,0,2101885,0,7,0,2,0
102113890,,2113,890,1,0,2101890,0,12,0,1,0
102113895,,2113,895,1,0,2101895,0,12,0,2,0
102200000,,2200,0,1,0,2200000,0,8,0,1,0
102200010,,2200,10,1,0,2200010,0,8,0,1,0
102200020,,2200,20,1,0,2200020,0,8,0,1,0
102200030,,2200,30,1,0,2200030,0,8,0,1,0
102200040,,2200,40,1,0,2200040,0,8,0,1,0
102200050,,2200,50,1,0,2200050,0,8,0,1,0
102200100,,2200,100,1,0,2200100,0,13,0,1,0
102200105,,2200,105,1,0,2200105,0,20,0,1,0
102200110,,2200,110,1,0,2200110,0,13,0,1,0
102200115,,2200,115,1,0,2200115,0,20,0,1,0
102200120,,2200,120,1,0,2200120,0,9,0,1,0
102200125,,2200,125,1,0,2200125,0,13,0,1,0
102200130,,2200,130,1,0,2200130,0,7,0,1,0
102200140,,2200,140,1,0,2200140,0,7,0,1,0
102200141,,2200,141,1,0,2200141,0,0,0,1,0
102200150,,2200,150,1,0,2200150,0,7,0,1,0
102200155,,2200,155,1,0,2200155,0,7,0,1,0
102200160,,2200,160,1,0,2200160,0,13,0,1,0
102200165,,2200,165,1,0,2200165,0,13,0,1,0
102200180,,2200,180,1,0,2200180,0,13,0,1,0
102200200,,2200,200,1,0,2200200,0,7,0,12,0
102200205,,2200,205,1,0,2200205,0,7,0,12,0
102200210,,2200,210,1,0,2200210,0,7,0,12,0
102200215,,2200,215,1,0,2200215,0,7,0,12,0
102200220,,2200,220,1,0,2200220,0,7,0,12,0
102200225,,2200,225,1,0,2200225,0,7,0,12,0
102200230,,2200,230,1,0,2200230,0,7,0,12,0
102200240,,2200,240,1,0,2200240,0,7,0,12,0
102200245,,2200,245,1,0,2200245,0,7,0,12,0
102200250,,2200,250,1,0,2200250,0,7,0,12,0
102200255,,2200,255,1,0,2200255,0,7,0,12,0
102200300,,2200,300,1,0,2200300,0,18,0,12,0
102200305,,2200,305,1,0,2200305,0,18,0,12,0
102200306,,2200,306,1,0,2200306,0,18,0,12,0
102200310,,2200,310,1,0,2200310,0,18,0,12,0
102200315,,2200,315,1,0,2200315,0,18,0,12,0
102200316,,2200,316,1,0,2200316,0,18,0,12,0
102200320,,2200,320,1,0,2200320,0,9,0,12,0
102200321,,2200,321,1,0,2200321,0,9,0,12,0
102200325,,2200,325,1,0,2200325,0,12,0,12,0
102200326,,2200,326,1,0,2200326,0,6,0,12,0
102200327,,2200,327,1,0,2200327,0,6,0,12,0
102200330,,2200,330,1,0,2200330,0,7,0,12,0
102200331,,2200,331,1,0,2200331,0,7,0,12,0
102200340,,2200,340,1,0,2200340,0,7,0,12,0
102200341,,2200,341,1,0,2200341,0,7,0,12,0
102200350,,2200,350,1,0,2200350,0,7,0,12,0
102200351,,2200,351,1,0,2200351,0,7,0,12,0
102200355,,2200,355,1,0,2200355,0,7,0,12,0
102200360,,2200,360,1,0,2200360,0,12,0,12,0
102200361,,2200,361,1,0,2200361,0,12,0,12,0
102200365,,2200,365,1,0,2200365,0,12,0,12,0
102200380,,2200,380,1,0,2200380,0,12,0,12,0
102200381,,2200,381,1,0,2200381,0,12,0,12,0
102200400,,2200,400,1,0,2200400,0,8,0,2,0
102200410,,2200,410,1,0,2200410,0,8,0,2,0
102200420,,2200,420,1,0,2200420,0,8,0,2,0
102200430,,2200,430,1,0,2200430,0,8,0,2,0
102200440,,2200,440,1,0,2200440,0,8,0,2,0
102200450,,2200,450,1,0,2200450,0,8,0,2,0
102200460,,2200,460,1,0,2200460,0,0,0,0,0
102200470,,2200,470,1,0,2200470,0,0,0,0,0
102200480,,2200,480,1,0,2200480,0,0,0,0,0
102200500,,2200,500,1,0,2200500,0,6,0,12,0
102200501,,2200,501,1,0,2200501,0,7,0,12,0
102200505,,2200,505,1,0,2200505,0,0,0,12,0
102200506,,2200,506,1,0,2200506,0,0,0,12,0
102200509,,2200,509,1,0,2200509,0,8,0,12,0
102200510,,2200,510,1,0,2200510,0,6,0,12,0
102200511,,2200,511,1,0,2200511,0,7,0,12,0
102200515,,2200,515,1,0,2200515,0,0,0,12,0
102200516,,2200,516,1,0,2200516,0,0,0,12,0
102200517,,2200,517,1,0,2200517,0,0,0,12,0
102200520,,2200,520,1,0,2200520,0,0,0,12,0
102200530,,2200,530,1,0,2200530,0,6,0,12,0
102200531,,2200,531,1,0,2200531,0,7,0,12,0
102200540,,2200,540,1,0,2200540,0,0,0,12,0
102200550,,2200,550,1,0,2200550,0,13,0,12,0
102200560,,2200,560,1,0,2200560,0,6,0,12,0
102200561,,2200,561,1,0,2200561,0,7,0,12,0
102200590,,2200,590,1,0,2200590,0,0,0,0,0
102200591,,2200,591,1,0,2200591,0,10,0,0,0
102200600,,2200,600,1,0,2200600,0,8,0,12,0
102200605,,2200,605,1,0,2200605,0,8,0,12,0
102200610,,2200,610,1,0,2200610,0,8,0,12,0
102200630,,2200,630,1,0,2200630,0,0,0,12,0
102200632,,2200,632,1,0,2200632,0,13,0,12,0
102200635,,2200,635,1,0,2200635,0,20,0,12,0
102200640,,2200,640,1,0,2200640,0,0,0,12,0
102200642,,2200,642,1,0,2200642,0,13,0,12,0
102200645,,2200,645,1,0,2200645,0,20,0,12,0
102200650,,2200,650,1,0,2200650,0,8,0,12,0
102200660,,2200,660,1,0,2200660,0,13,0,12,0
102200665,,2200,665,1,0,2200665,0,13,0,12,0
102200700,,2200,700,1,0,2200700,0,8,0,12,0
102200705,,2200,705,1,0,2200705,0,8,0,12,0
102200710,,2200,710,1,0,2200710,0,8,0,12,0
102200730,,2200,730,1,0,2200730,0,0,0,12,0
102200732,,2200,732,1,0,2200732,0,13,0,12,0
102200735,,2200,735,1,0,2200735,0,20,0,12,0
102200740,,2200,740,1,0,2200740,0,0,0,12,0
102200742,,2200,742,1,0,2200742,0,13,0,12,0
102200745,,2200,745,1,0,2200745,0,20,0,12,0
102200750,,2200,750,1,0,2200750,0,8,0,12,0
102200760,,2200,760,1,0,2200760,0,13,0,12,0
102200765,,2200,765,1,0,2200765,0,13,0,12,0
102200800,,2200,800,1,0,2200800,0,7,0,1,0
102200805,,2200,805,1,0,2200805,0,7,0,2,0
102200810,,2200,810,1,0,2200810,0,7,0,1,0
102200815,,2200,815,1,0,2200815,0,7,0,2,0
102200820,,2200,820,1,0,2200820,0,7,0,1,0
102200825,,2200,825,1,0,2200825,0,7,0,2,0
102200830,,2200,830,1,0,2200830,0,7,0,1,0
102200840,,2200,840,1,0,2200840,0,7,0,1,0
102200845,,2200,845,1,0,2200845,0,7,0,2,0
102200850,,2200,850,1,0,2200850,0,7,0,1,0
102200855,,2200,855,1,0,2200855,0,7,0,2,0
102200860,,2200,860,1,0,2200860,0,9,0,1,0
102200865,,2200,865,1,0,2200865,0,9,0,2,0
102200870,,2200,870,1,0,2200870,0,7,0,1,0
102200875,,2200,875,1,0,2200875,0,7,0,2,0
102200880,,2200,880,1,0,2200880,0,7,0,1,0
102200885,,2200,885,1,0,2200885,0,7,0,2,0
102200890,,2200,890,1,0,2200890,0,7,0,1,0
102200895,,2200,895,1,0,2200895,0,12,0,2,0
102200896,,2200,896,1,0,2200896,0,12,0,1,0
102201100,,2201,100,1,0,2201100,0,13,0,1,0
102201105,,2201,105,1,0,2201105,0,23,0,1,0
102201110,,2201,110,1,0,2201110,0,13,0,1,0
102201115,,2201,115,1,0,2201115,0,23,0,1,0
102201150,,2201,150,1,0,2201150,0,10,0,1,0
102201160,,2201,160,1,0,2201160,0,17,0,1,0
102201300,,2201,300,1,0,2201300,0,12,0,12,0
102201303,,2201,303,1,0,2201303,0,12,0,12,0
102201305,,2201,305,1,0,2201305,0,20,0,12,0
102201308,,2201,308,1,0,2201308,0,20,0,12,0
102201310,,2201,310,1,0,2201310,0,12,0,12,0
102201313,,2201,313,1,0,2201313,0,12,0,12,0
102201315,,2201,315,1,0,2201315,0,20,0,12,0
102201318,,2201,318,1,0,2201318,0,20,0,12,0
102201350,,2201,350,1,0,2201350,0,10,0,12,0
102201351,,2201,351,1,0,2201351,0,10,0,12,0
102201360,,2201,360,1,0,2201360,0,15,0,12,0
102201361,,2201,361,1,0,2201361,0,15,0,12,0
102300000,,2300,0,1,0,2300000,0,20,0,1,0
102300001,,2300,1,1,0,2300001,0,0,0,1,0
102300002,,2300,2,1,0,2300002,0,0,0,1,0
102300010,,2300,10,1,0,2300010,0,20,0,1,0
102300020,,2300,20,1,0,2300020,0,20,0,1,0
102300100,,2300,100,1,0,2300100,0,30,0,1,0
102300105,,2300,105,1,0,2300105,0,40,0,1,0
102300110,,2300,110,1,0,2300110,0,30,0,1,0
102300115,,2300,115,1,0,2300115,0,40,0,1,0
102300120,,2300,120,1,0,2300120,0,24,0,1,0
102300125,,2300,125,1,0,2300125,0,30,0,1,0
102300130,,2300,130,1,0,2300130,0,16,0,1,0
102300140,,2300,140,1,0,2300140,0,16,0,1,0
102300150,,2300,150,1,0,2300150,0,16,0,1,0
102300155,,2300,155,1,0,2300155,0,16,0,1,0
102300160,,2300,160,1,0,2300160,0,30,0,1,0
102300165,,2300,165,1,0,2300165,0,30,0,1,0
102300180,,2300,180,1,0,2300180,0,30,0,1,0
102300200,,2300,200,1,0,2300200,0,24,0,12,0
102300210,,2300,210,1,0,2300210,0,24,0,12,0
102300220,,2300,220,1,0,2300220,0,24,0,12,0
102300300,,2300,300,1,0,2300300,0,36,0,12,0
102300305,,2300,305,1,0,2300305,0,48,0,12,0
102300310,,2300,310,1,0,2300310,0,36,0,12,0
102300315,,2300,315,1,0,2300315,0,48,0,12,0
102300320,,2300,320,1,0,2300320,0,28,0,12,0
102300325,,2300,325,1,0,2300325,0,36,0,12,0
102300330,,2300,330,1,0,2300330,0,20,0,12,0
102300331,,2300,331,1,0,2300331,0,20,0,12,0
102300340,,2300,340,1,0,2300340,0,20,0,12,0
102300350,,2300,350,1,0,2300350,0,20,0,12,0
102300355,,2300,355,1,0,2300355,0,20,0,12,0
102300360,,2300,360,1,0,2300360,0,36,0,12,0
102300365,,2300,365,1,0,2300365,0,36,0,12,0
102300380,,2300,380,1,0,2300380,0,36,0,12,0
102300400,,2300,400,1,0,2300400,0,20,0,2,0
102300410,,2300,410,1,0,2300410,0,20,0,2,0
102300420,,2300,420,1,0,2300420,0,20,0,2,0
102300460,,2300,460,1,0,2300460,0,0,0,0,0
102300470,,2300,470,1,0,2300470,0,0,0,0,0
102300480,,2300,480,1,0,2300480,0,0,0,0,0
102300500,,2300,500,1,0,2300500,0,12,0,12,0
102300501,,2300,501,1,0,2300501,0,13,0,12,0
102300505,,2300,505,1,0,2300505,0,0,0,12,0
102300509,,2300,509,1,0,2300509,0,20,0,12,0
102300510,,2300,510,1,0,2300510,0,12,0,12,0
102300511,,2300,511,1,0,2300511,0,13,0,12,0
102300515,,2300,515,1,0,2300515,0,0,0,12,0
102300516,,2300,516,1,0,2300516,0,0,0,12,0
102300520,,2300,520,1,0,2300520,0,0,0,12,0
102300530,,2300,530,1,0,2300530,0,12,0,12,0
102300531,,2300,531,1,0,2300531,0,13,0,12,0
102300540,,2300,540,1,0,2300540,0,0,0,12,0
102300550,,2300,550,1,0,2300550,0,25,0,12,0
102300560,,2300,560,1,0,2300560,0,12,0,12,0
102300561,,2300,561,1,0,2300561,0,13,0,12,0
102300590,,2300,590,1,0,2300590,0,0,0,0,0
102300591,,2300,591,1,0,2300591,0,10,0,0,0
102300600,,2300,600,1,0,2300600,0,20,0,12,0
102300605,,2300,605,1,0,2300605,0,20,0,12,0
102300610,,2300,610,1,0,2300610,0,20,0,12,0
102300630,,2300,630,1,0,2300630,0,0,0,12,0
102300632,,2300,632,1,0,2300632,0,30,0,12,0
102300635,,2300,635,1,0,2300635,0,40,0,12,0
102300640,,2300,640,1,0,2300640,0,0,0,12,0
102300642,,2300,642,1,0,2300642,0,30,0,12,0
102300645,,2300,645,1,0,2300645,0,40,0,12,0
102300650,,2300,650,1,0,2300650,0,20,0,12,0
102300660,,2300,660,1,0,2300660,0,30,0,12,0
102300665,,2300,665,1,0,2300665,0,40,0,12,0
102300700,,2300,700,1,0,2300700,0,20,0,12,0
102300705,,2300,705,1,0,2300705,0,20,0,12,0
102300710,,2300,710,1,0,2300710,0,20,0,12,0
102300730,,2300,730,1,0,2300730,0,0,0,12,0
