Row ID,Row Name,Unk0,Unk1,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,Unk8,Unk9,Unk10,Unk11,Unk12,Unk13,Unk14,Unk15,Unk16,Unk17,Unk18,Unk19,Unk20,Unk21,Unk22,Unk23,Unk24,Unk25,Unk26,Unk27,Unk28,Unk29,Unk30,Unk31,Unk32,Unk33,Unk34,Unk35,Unk36,Unk37,Unk38,Unk39,Unk40,Unk41,Unk42,Unk43,Unk44,Unk45,Unk46,Unk47,Unk48,Unk49,Unk50,Unk51,Unk52,Unk53,Unk54,Unk55,Unk56,Unk57,Unk58,Unk59,Unk60,Unk61,Unk62,Unk63,Unk64,Unk65,Unk66,Unk67,Unk68,Unk69,Unk70,Unk71,Unk72,Unk73,Unk74,Unk75,Unk76,Unk77,Unk78,Unk79
200720,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200721,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200722,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200723,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200724,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200725,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200726,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200727,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200728,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200729,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200730,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200731,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200732,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200733,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200734,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200735,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200736,,-1,-1,51,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200737,,-1,-1,51,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200738,,-1,-1,51,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200739,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200740,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200741,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200742,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200743,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200744,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200745,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200746,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200747,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200748,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200749,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200750,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200751,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200752,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200753,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200754,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200755,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200756,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200757,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200758,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200759,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200760,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200761,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200762,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200763,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200764,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200765,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200766,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200767,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200768,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200769,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200770,,-1,-1,52,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200900,,-1,-1,49,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200901,,-1,-1,49,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200902,,-1,-1,49,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200903,,-1,-1,49,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200904,,-1,-1,49,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200905,,-1,-1,49,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200906,,-1,-1,49,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200907,,-1,-1,49,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200909,,-1,-1,49,257,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200910,,-1,-1,49,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200995,,-1,-1,51,258,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966080,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,0,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
200999,,-1,-1,54,0,65535,30,-1,-1,-1,-1,-1,0,0,0,2,1966592,30,0,-1,0,0.5,0.5,-65536,0.1,0,0.5,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,-1,65536,0,-1,-99,99,-1,-1,0,-1,-1,3211264,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0
