Row ID,Row Name,Item ID 1,Item ID 2,Item ID 3,Item ID 4,Item ID 5,Item ID 6,Item ID 7,Item ID 8,Item Category 1,Item Category 2,Item Category 3,Item Category 4,Item Category 5,Item Category 6,Item Category 7,Item Category 8,Item Chance 1,Item Chance 2,Item Chance 3,Item Chance 4,Item Chance 5,Item Chance 6,Item Chance 7,Item Chance 8,Cumulative Chance 1,Cumulative Chance 2,Cumulative Chance 3,Cumulative Chance 4,Cumulative Chance 5,Cumulative Chance 6,Cumulative Chance 7,Cumulative Chance 8,Get Item Flag 1,Get Item Flag 2,Get Item Flag 3,Get Item Flag 4,Get Item Flag 5,Get Item Flag 6,Get Item Flag 7,Get Item Flag 8,Get Item Flag ID,Cumulative Number Flag ID,Cumulative Number Max,Item Lot Rarity,Item Amount 1,Item Amount 2,Item Amount 3,Item Amount 4,Item Amount 5,Item Amount 6,Item Amount 7,Item Amount 8,Enable Luck 1,Enable Luck 2,Enable Luck 3,Enable Luck 4,Enable Luck 5,Enable Luck 6,Enable Luck 7,Enable Luck 8,Cumulative Reset 1,Cumulative Reset 2,Cumulative Reset 3,Cumulative Reset 4,Cumulative Reset 5,Cumulative Reset 6,Cumulative Reset 7,Cumulative Reset 8,Clear Count
431600016,,0,52080000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,950,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600017,,0,10100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600020,,0,2040000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600021,,0,31130000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600022,,0,1750000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600023,,0,1750100,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600024,,0,1750200,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600025,,0,1750300,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600026,,0,52000000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600027,,0,52080000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,950,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600028,,0,10100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600030,,0,2040000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600031,,0,31130000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600032,,0,43030000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600033,,0,1750000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600034,,0,1750100,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600035,,0,1750200,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600036,,0,1750300,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600037,,0,52000000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600038,,0,52080000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,950,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600039,,0,10100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600100,,0,11040000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600101,,0,31130000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600102,,0,1750000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600103,,0,1750100,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600104,,0,1750200,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600105,,0,1750300,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600106,,0,52000000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600107,,0,52080000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,950,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600108,,0,10100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600110,,0,11040000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600111,,0,1750000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600112,,0,1750100,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600113,,0,1750200,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600114,,0,1750300,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600115,,0,52000000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600116,,0,52080000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,950,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600117,,0,10100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600120,,0,11040000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600121,,0,1750000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600122,,0,1750100,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600123,,0,1750200,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600124,,0,1750300,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600125,,0,52000000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600126,,0,52080000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,950,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600127,,0,10100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600130,,0,11040000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600131,,0,43030000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600132,,0,1750000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600133,,0,1750100,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600134,,0,1750200,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600135,,0,1750300,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600136,,0,52000000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600137,,0,52080000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,950,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600138,,0,10100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600200,,0,1750000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600201,,0,1750100,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600202,,0,1750200,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600203,,0,1750300,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600300,,0,32300000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600301,,0,1750000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600302,,0,1750100,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600303,,0,1750200,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431600304,,0,1750300,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656000,,0,20653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,960,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656001,,0,2040000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656002,,0,31130000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656003,,0,1750000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656004,,0,1750100,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656005,,0,1750200,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656006,,0,1750300,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656007,,0,52000000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656008,,0,52080000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,950,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656009,,0,10100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656020,,0,20653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,960,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656021,,0,2040000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656022,,0,31130000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656023,,0,1750000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656024,,0,1750100,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656025,,0,1750200,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656026,,0,1750300,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656027,,0,52000000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656028,,0,52080000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,950,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656029,,0,10100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,975,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656100,,0,20653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,960,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656101,,0,11040000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656102,,0,31130000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,980,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656103,,0,1750000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656104,,0,1750100,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656105,,0,1750200,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
431656106,,0,1750300,0,0,0,0,0,0,0,3,0,0,0,0,0,0,985,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1
