Row ID,Row Name,Unk0,Unk1,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,Unk8,Unk9,Unk10,Unk11,Unk12,Unk13,Unk14,Unk15,Unk16,Unk17,Unk18,Unk19,Unk20,Unk21,Unk22,Unk23,Unk24,Unk25,Unk26,Unk27,Unk28,Unk29,Unk30,Unk31,Unk32,Unk33,Unk34,Unk35,Unk36,Unk37,Unk38,Unk39,Unk40,Unk41,Unk42,Unk43,Unk44,Unk45,Unk46,Unk47,Unk48,Unk49,Unk50,Unk51,Unk52,Unk53,Unk54,Unk55,Unk56,Unk57,Unk58,Unk59,Unk60,Unk61,Unk62,Unk63,Unk64,Unk65,Unk66,Unk67,Unk68
142,,9.477439E-38,0,1,4522049,3145799,3670073,3145823,3211316,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090858340,-10206876,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,,9.477423E-38,0,1,4522049,3145799,3670073,3145823,3276852,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1593843290,-9871511,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,,9.477425E-38,0,0.4,4522049,3145799,3670073,3145823,3342388,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1593843290,-9875351,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,,9.477423E-38,0,0.4,4522049,3145799,3670073,3145823,3407924,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1593843290,-9875351,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,,9.477423E-38,0,1,4522049,3145799,3670073,3145823,3473460,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1593843290,-9871511,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,,9.477425E-38,0,1,4522049,3145799,3670073,3145823,3538996,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090526820,-10199196,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,,9.477423E-38,0,1,4522049,3145799,3670073,3145823,3604532,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090526820,-10199196,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,,9.477423E-38,0,3,4522049,3145799,3670073,3145823,3670068,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1509957220,-8234366,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,,9.18355E-41,0,2,4522049,3145799,3670073,3145823,3735604,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1258292580,-3650616,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,,9.18355E-41,0,5,4522049,3145799,3670073,3145823,3145781,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1258302820,-6927466,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,,9.477423E-38,0,1,4522049,3145799,3670073,3145823,3211317,0,0,0,4522049,3145812,3473456,3145823,3604528,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3342385,6357087,0,0,0,0,0,0,0,0,0,0,1090854500,-11189931,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,,9.477423E-38,0,1,4522049,3145799,3670073,3145823,3276853,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1593843290,-9871511,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,,9.477423E-38,0,1,4522049,3145799,3670073,3145823,3342389,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1593843290,-9871511,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,,9.18355E-41,0,4,4522049,3145799,3670073,3145823,3407925,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1258302820,-8234371,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,,9.477423E-38,0,4,4522049,3145799,3670073,3145823,3473461,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090850630,-10206876,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,,9.477423E-38,0,1,4522049,3145799,3670073,3145823,3538997,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090526820,-10206876,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,,9.477423E-38,0,1,4522049,3145799,3670073,3145823,3604533,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090526820,-10206876,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,,9.18355E-41,0,1,4522049,3145799,3670073,3145823,3670069,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1342185060,-10203036,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,,9.18355E-41,0,1,4522049,3145799,3670073,3145823,3735605,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1342185060,-10203036,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,,9.18355E-41,0,1,4522049,3145799,3670073,3145823,3145782,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1342185060,-10203036,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,,9.477423E-38,0,1,4522049,3145799,3670073,3145823,3211318,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1426071130,-9218701,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,,6.065552E-36,0,2.5,4522049,3145799,3670073,3145823,3276854,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1593850970,-9871511,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,4522049,3145799,3670073,3211359,3538999,0,0,0
164,,9.477423E-38,0,1,4522049,3145799,3670073,3145823,3342390,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090526820,-10206876,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,,9.477423E-38,0,1,4522049,3145799,3670073,3145823,3407926,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1509957220,-8234366,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,,9.477423E-38,0,1,4522049,3145799,3670073,3145823,3473462,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090526820,-10206876,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,,6.065559E-36,0,4,4522049,3145799,3670073,3145823,3538998,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1593850970,-9871511,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,4522049,3145799,3670073,3211359,3473463,0,0,0
168,,1.51639E-36,2,0.1,4522049,3145799,3211312,3276895,3342388,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1509957210,-9872791,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3276895,3407928,0,0,0,0,0,0,0,0,0,0,0
169,,1.516388E-36,0,1,4522049,3145799,3211312,3276895,3407924,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1509957210,-9872791,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3276895,3407928,0,0,0,0,0,0,0,0,0,0,0
170,,6.065559E-36,0,1,4522049,3145799,3211312,3276895,3473460,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1006640730,-9890706,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3276895,3407928,0,0,0,4522049,3145799,3211312,3276895,3538997,0,0,0
171,,2.369359E-38,0,0.5,4522049,3145799,3211312,3276895,3538996,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1509957210,-9872791,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3276895,3407928,0,0,0,0,0,0,0,0,0,0,0
172,,2.369359E-38,0,0.5,4522049,3145799,3211312,3276895,3604532,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1006640730,-9880471,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3276895,3407928,0,0,0,0,0,0,0,0,0,0,0
173,,2.369359E-38,0,1.3,4522049,3145799,3211312,3276895,3670068,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1509957210,-8231831,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3276895,3407928,0,0,0,0,0,0,0,0,0,0,0
174,,2.369359E-38,0,0.1,4522049,3145799,3211312,3276895,3735604,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1509957210,-9872791,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3276895,3407928,0,0,0,0,0,0,0,0,0,0,0
175,,9.18383E-41,0,0.7,4522049,3145799,3670073,3145823,3604534,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090530660,-10199196,-1,65791,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,,6.065551E-36,5,0.8,4522049,3145799,3670073,3145823,3670070,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1426074980,-9218701,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,4522049,3145799,3670073,3211359,3473464,0,0,0
177,,9.18355E-41,0,3,4522049,3145799,3670073,3211359,3342386,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1509957220,-8234366,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,,6.065552E-36,0,1,4522049,3145799,3670073,3145823,3735606,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,838906980,-10213311,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,4522049,3145799,3670073,3276895,3145778,0,0,0
179,,9.18369E-41,0,1,4522049,3145799,3670073,3145823,3145783,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090530660,-10199196,-1,65791,0,671109121,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,,9.18369E-41,0,1,4522049,3145799,3670073,3145823,3145783,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090530660,-10199196,-1,65791,0,671109121,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,,9.18355E-41,0,1,4522049,3145799,3670073,3211359,3407922,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1593843290,-9871511,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,,2.369356E-38,0,1,4522049,3145799,3670073,3145823,3342391,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1593843300,-9871511,-1,65791,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,,2.369356E-38,0,1,4522049,3145799,3670073,3145823,3407927,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1593858650,-10526881,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,,2.369356E-38,0,3,4522049,3145799,3670073,3145823,3473463,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677729370,-10197916,-1,65791,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,,6.065551E-36,5,0.2,4522049,3145799,3670073,3145823,3145784,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090526820,-10206876,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,,2.369356E-38,0,0.5,4522049,3145799,3670073,3145823,3145785,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090526820,-10206876,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,,9.18355E-41,0,0.2,4522049,3145799,3670073,3145823,3735607,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090526820,-10206876,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,,2.369356E-38,0,3,4522049,3145799,3211312,3342431,3276853,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,-1778377116,-3631416,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,,2.369356E-38,0,10,4522049,3145799,3211312,3342431,3342389,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,-1778377116,-3631416,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,,2.369356E-38,0,3,4522049,3145799,3211312,3342431,3538997,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,-1778377116,-3631416,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,,9.477423E-38,0,1,4522049,3145799,3670073,3145823,3276856,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1090526820,-10206876,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,,9.18355E-41,0,5,4522049,3145799,3670073,3145823,3276857,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3211315,6357087,0,0,0,0,0,0,0,0,0,0,1258302820,-6927466,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,,9.18383E-41,0,1,4522049,3145799,3670073,3145823,3604530,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1426071130,-1265218706,-76,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3670073,3145823,3604530,0,0,0,0,0,0,0,0,0,0,0
194,,9.18355E-41,0,1,4522049,3145799,3670073,3211359,3670070,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1426071130,-9890701,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3670073,3211359,3670070,0,0,0,0,0,0,0,0,0,0,0
195,,9.477423E-38,2,0.7,4522049,3145799,3670073,3211359,3145784,0,0,0,4522049,3276884,3145780,3211359,3670065,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3276884,3145780,3211359,3670065,6357087,0,0,0,0,0,0,0,0,0,0,1594174810,-9871511,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,,9.477423E-38,2,0.5,4522049,3145799,3670073,3211359,3211320,0,0,0,4522049,3276884,3145780,3211359,3670065,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3276884,3145780,3211359,3670065,6357087,0,0,0,0,0,0,0,0,0,0,1594174810,-9871511,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,,9.477423E-38,2,0.5,4522049,3145799,3670073,3145823,3407928,0,0,0,4522049,3276884,3145780,3211359,3670065,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3276884,3145780,3211359,3670065,6357087,0,0,0,0,0,0,0,0,0,0,1594174810,-10199191,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3670073,3145823,3407928,0,0,0,4522049,3145799,3670073,3145823,3407928,0,0,0
198,,6.065551E-36,5,1.5,4522049,3145799,3670073,3211359,3604535,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1426074980,-9218701,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,4522049,3145799,3670073,3211359,3539000,0,0,0
199,,6.065551E-36,5,1,4522049,3145799,3670073,3211359,3604536,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1426074980,-9218701,-1,131327,0,671109120,-1082130432,-1082130432,0,0,0,0,0,0,0,0,0,0,4522049,3145799,3670073,3211359,3473464,0,0,0
200,,6.065558E-36,0,1,4522049,3145799,3211312,3276895,3407925,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1426071130,-6927506,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3276895,3407925,0,0,0,4522049,3145799,3211312,3276895,3473461,0,0,0
201,,2.369359E-38,0,0.15,4522049,3145799,3211312,3342431,3211312,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677724160,-10210716,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3342431,3211312,0,0,0,4522049,3145799,3211312,3342431,3211312,0,0,0
202,,2.369359E-38,0,0.2,4522049,3145799,3211312,3342431,3276848,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677724250,-10210716,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3342431,3276848,0,0,0,4522049,3145799,3211312,3342431,3276848,0,0,0
203,,2.369359E-38,0,0.4,4522049,3145799,3211312,3342431,3342384,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677724250,-10205596,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3342431,3342384,0,0,0,4522049,3145799,3211312,3342431,3342384,0,0,0
204,,2.369359E-38,0,0.3,4522049,3145799,3211312,3342431,3407920,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677724250,-10205596,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3342431,3407920,0,0,0,4522049,3145799,3211312,3342431,3407920,0,0,0
205,,2.369359E-38,0,0.15,4522049,3145799,3211312,3342431,3473456,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677724250,-10205596,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3342431,3473456,0,0,0,4522049,3145799,3211312,3342431,3473456,0,0,0
206,,6.065554E-36,0,0.1,4522049,3145799,3211312,3342431,3407923,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677724250,-10210716,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3342431,3407923,0,0,0,4522049,3145799,3211312,3473503,3407923,0,0,0
207,,2.369359E-38,0,0.7,4522049,3145799,3211312,3342431,3473459,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,4522049,3145812,3473456,3145823,3407920,6357087,0,0,0,0,0,0,0,0,0,0,1677724250,-10210716,-1,131327,0,671109120,-1082130432,-1082130432,0,0,4522049,3145799,3211312,3342431,3473459,0,0,0,4522049,3145799,3211312,3342431,3473459,0,0,0
