Row ID,Row Name,TextureId0,dmyPolyID,pitchAngle,yawAngle,nearDistance,farDistance,nearSize,farSize,maskSpEffectID,randomVariationNum0,randomVariationNum1,randomVariationNum2,randomVariationNum3,replaceTextureId_byMaterial,dmypolyCategory0,dmypolyCategory1,decalShapeType0,decalShapeType1,decalShapeType2,decalShapeType3,useDeferredDecal,usePaintDecal,targetAttackChr,targetDamageChr,targetOtherChr,targetMapObj,usePom,0x26,0x26,0x26,0x26,0x26,0x26,0x27,0x27,0x27,0x27,0x27,0x27,0x27,0x27,randomSizeMin,randomSizeMax,randomRollMin,randomRollMax,randomPitchMin,randomPitchMax,randomYawMin,randomYawMax,pomHeightScale,pomSampleMin,pomSampleMax,Contrast1,TextureLengthType[0-3],TextureWidthX,TextureWidthZ,TextureLifeTime,0x58,0x5C,0x60,0x64,0x68,0x6C,TextureId1,TextureId2,TextureId3,Brightness,TextureId4,TextureId5,TextureId6,R(Diffuse),G(Diffuse),B(Diffuse),UnkNaM,R(Specular),G(Specular),B(Specular),DelayedSpawnState [ON_OFF],Contrast2,0x98,0x9C,0xA0,0xA1,0xA2,0xA3,minVal,maxVal,0xAC,0xAD,DecalSpawnDelay[sec],0xB0,0xB0,0xB0,0xB0,0xB0,IsContactPlayer,IsFormCube,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,0xB0,TextureSpawnDelay[sec],Unk0,Unk1,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,Unk8,Unk9,Unk10,Unk11,Unk12,Unk13
600118103,,-1,-1,-30,-120,-0.5,5,0.6,4,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,100310,210000,100000,1,5421500,-1,-1,64,48,32,0,128,96,64,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600118104,,-1,-1,-30,120,-0.5,5,0.6,4,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,100411,210000,100000,1,5421500,-1,-1,64,48,32,0,128,96,64,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600119000,,-1,-1,-30,180,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600119001,,-1,-1,-80,0,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600119002,,-1,-1,40,0,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600119003,,-1,-1,-30,-120,-0.5,5,0.6,2,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600119004,,-1,-1,-30,120,-0.5,5,0.6,2,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600119100,,-1,-1,-30,180,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,5200530,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600119101,,-1,-1,-80,0,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,5200530,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600119102,,-1,-1,40,0,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,5200530,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600119103,,-1,-1,-30,-120,-0.5,5,0.6,4,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,5200530,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600119104,,-1,-1,-30,120,-0.5,5,0.6,4,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,5200530,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600120000,,-1,-1,-30,180,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600120001,,-1,-1,-80,0,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600120002,,-1,-1,40,0,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600120003,,-1,-1,-30,-120,-0.5,5,0.6,2,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600120004,,-1,-1,-30,120,-0.5,5,0.6,2,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,170100,100000,100000,1,100000,-1,-1,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600120100,,-1,-1,-30,180,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,5200530,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600120101,,-1,-1,-80,0,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,5200530,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600120102,,-1,-1,40,0,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,100010,100000,100000,1,5421500,-1,5200530,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600120103,,-1,-1,-30,-120,-0.5,5,0.6,4,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,100310,100000,100000,1,5421500,-1,5200530,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600120104,,-1,-1,-30,120,-0.5,5,0.6,4,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,2.5,0,3,1,0.05,-1,-1,-1,0,100411,100000,100000,1,5421500,-1,5200530,0,0,0,0,0,0,0,1,1,180,30,0,0,1,0,1,10,2,5,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600121000,,-1,-1,-30,180,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600121001,,-1,-1,-80,0,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600121002,,-1,-1,40,0,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600121003,,-1,-1,-30,-120,-0.5,5,0.6,2,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600121004,,-1,-1,-30,120,-0.5,5,0.6,2,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600121100,,-1,-1,-30,180,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,100010,210000,100000,0.25,5421500,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600121101,,-1,-1,-80,0,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,100010,210000,100000,0.25,5421500,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600121102,,-1,-1,40,0,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,100010,210000,100000,0.25,5421500,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600121103,,-1,-1,-30,-120,-0.5,5,0.6,4,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,100310,210000,100000,0.25,5421500,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600121104,,-1,-1,-30,120,-0.5,5,0.6,4,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,100411,210000,100000,0.25,5421500,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600126000,,-1,-1,-30,180,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600126001,,-1,-1,-80,0,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600126002,,-1,-1,40,0,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600126003,,-1,-1,-30,-120,-0.5,5,0.6,2,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600126004,,-1,-1,-30,120,-0.5,5,0.6,2,-1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,170100,210000,100000,0.25,100000,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600126100,,-1,-1,-30,180,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,100010,210000,100000,0.25,5421500,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600126101,,-1,-1,-80,0,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,100010,210000,100000,0.25,5421500,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600126102,,-1,-1,40,0,-0.5,5,0.6,3,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,100010,210000,100000,0.25,5421500,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600126103,,-1,-1,-30,-120,-0.5,5,0.6,4,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,100310,210000,100000,0.25,5421500,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
600126104,,-1,-1,-30,120,-0.5,5,0.6,4,-1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,80,120,-20,40,-10,10,-10,10,1,8,64,1,2,40,0,0.75,1,0.05,-1,-1,-1,0,100411,210000,100000,0.25,5421500,-1,-1,220,220,220,0,220,220,220,1,1,180,30,0,0,1,0,1,10,2,5,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,50,-256,-1,0,0,0,0,0,0,0,0,0,0
