Row ID,Row Name,Material ID 1,Material ID 2,Material ID 3,Material ID 4,Material ID 5,Item Amount 1,Item Amount 2,Item Amount 3,Item Amount 4,Item Amount 5,Is Disable Display Number 1,Is Disable Display Number 2,Is Disable Display Number 3,Is Disable Display Number 4,Is Disable Display Number 5,Material Amount 1,Material Amount 2,Material Amount 3,Material Amount 4,Material Amount 5,Unk1,Unk1,Unk1,Unk2,Unk2,Unk2,Unk2,Unk3,Unk3,Unk3,Unk3,Unk4
1505,,10101,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,4,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
1506,,10101,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,6,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
1507,,10102,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
1508,,10102,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,4,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
1509,,10102,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,6,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
1510,,10140,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2000,,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,-1,-1,-1,-1,-1,-1,0,0,15,15,15,15,15,0,0,0,0
2001,,10150,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2002,,10150,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2003,,10150,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,4,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2004,,10150,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,8,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2005,,10140,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2006,,1020,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,5,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,4,0,0,0
2100,,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,-1,-1,-1,-1,-1,-1,0,0,15,15,15,15,15,0,0,0,0
2101,,1010,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2102,,1010,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2103,,1010,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,4,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2104,,1010,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,8,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2105,,10140,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2200,,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,-1,-1,-1,-1,-1,-1,0,0,15,15,15,15,15,0,0,0,0
2201,,10160,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2202,,10161,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2203,,10162,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2204,,10163,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2205,,10164,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2206,,10165,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2207,,10166,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2208,,10167,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2209,,10200,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
2210,,10168,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10000,,10900,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10001,,10901,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10002,,10902,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10003,,10903,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10004,,10904,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10005,,10905,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10006,,10906,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10007,,10907,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10008,,10908,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10009,,10909,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10010,,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10100,,10910,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10101,,10911,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10102,,10912,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10103,,10913,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10104,,10914,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10105,,10915,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10106,,10916,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10107,,10917,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10108,,10918,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10109,,10919,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
10110,,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100000,,712,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100001,,713,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100002,,714,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100003,,715,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100004,,717,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100005,,718,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100006,,719,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100007,,720,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100008,,721,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100009,,722,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100010,,723,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100011,,724,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100012,,725,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100013,,726,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100014,,727,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100015,,729,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100016,,731,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100017,,732,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100018,,733,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100019,,739,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100020,,742,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100021,,728,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
100022,,743,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
110352,,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,-1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
110353,,12300,12109,12107,12105,12203,-1,-1,-1,-1,0,False,False,False,False,False,30,5,5,10,1,-1,0,0,4,4,4,4,4,15,0,0,0
110400,,12304,12101,12106,12235,12216,-1,-1,-1,-1,0,False,False,False,False,False,15,5,5,1,1,-1,0,0,4,4,4,4,4,15,0,0,0
110401,,12301,12110,12105,12102,12236,-84,47,0,0,0,False,False,False,False,False,2,10,10,10,1,1,0,0,4,4,4,4,4,4,0,0,0
110402,,12302,12103,12239,12218,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,1,-1,-1,0,0,4,4,4,4,15,15,0,0,0
110403,,12100,12101,12201,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,10,1,-1,-1,-1,0,0,4,4,4,15,15,15,0,0,0
110404,,12114,12120,12102,12206,12205,-1,-1,-1,-1,0,False,False,False,False,False,3,3,10,1,1,-1,0,0,4,4,4,4,4,15,0,0,0
110405,,12307,12112,12219,12220,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,3,1,1,-1,-1,0,0,4,4,4,4,15,15,0,0,0
110406,,12304,12115,12108,12107,12221,-1,-1,-1,-1,0,False,False,False,False,False,30,10,2,10,1,-1,0,0,4,4,4,4,4,15,0,0,0
111008,,12301,12119,12111,12222,12214,-1,-1,-1,-1,0,False,False,False,False,False,1,5,1,1,1,-1,0,0,4,4,4,4,4,15,0,0,0
112000,,12601,12312,12315,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,3,1,-1,-1,-1,0,0,4,4,4,15,15,15,0,0,0
112001,,12602,12319,12258,12253,12302,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,1,2,-1,0,0,4,4,4,4,4,15,0,0,0
113000,,12700,12300,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,10,-1,-1,-1,-1,0,0,4,4,15,15,15,0,0,0,0
113001,,12700,12313,12306,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,10,1,-1,-1,-1,0,0,4,4,4,15,15,0,0,0,0
113002,,12700,12314,12306,12307,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,10,1,2,-1,-1,0,0,4,4,4,4,15,0,0,0,0
113003,,12303,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,15,15,15,15,0,0,0,0
300000,,20680,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301000,,20760,20802,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301010,,20760,20802,15040,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301020,,20682,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301030,,20760,20652,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301040,,20760,20652,-1,-1,20855,-1,-1,-1,-1,0,False,False,False,False,False,2,1,-1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
301050,,20760,20830,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301060,,20760,20831,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301070,,20760,20685,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301080,,20760,20683,-1,-1,20820,-1,-1,-1,-1,0,False,False,False,False,False,2,1,-1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
301090,,20751,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301100,,20770,20650,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301110,,20761,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301120,,15420,15100,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,5,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301130,,-1,15030,15341,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,-1,1,2,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301140,,20760,20802,15400,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301150,,20760,20652,15400,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301160,,20760,20830,15400,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301170,,20770,20650,15400,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301180,,20761,-1,15400,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301190,,20812,-1,15400,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,-1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301200,,20760,20831,15400,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301220,,20850,-1,15400,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,-1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301230,,20760,20685,15400,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301240,,20850,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301250,,20760,15420,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301260,,20760,15030,20723,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301270,,20760,-1,-1,-1,20651,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
301280,,-1,20654,15100,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,-1,2,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301290,,20812,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301300,,20812,-1,15040,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,-1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
301310,,20770,20660,-1,-1,20801,-1,-1,-1,-1,0,False,False,False,False,False,2,2,-1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
302000,,20720,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
302010,,20721,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
302020,,20722,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
303000,,20690,20840,15110,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
303010,,20690,20840,15140,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
303020,,20690,20840,15130,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
303030,,20690,20840,15120,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
303040,,20710,20842,-1,-1,20753,-1,-1,-1,-1,0,False,False,False,False,False,2,1,-1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
303050,,20710,20842,-1,-1,20820,-1,-1,-1,-1,0,False,False,False,False,False,2,1,-1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
303060,,20710,20842,-1,-1,20740,-1,-1,-1,-1,0,False,False,False,False,False,2,1,-1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
304000,,20720,15090,20690,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
304010,,20720,15000,15110,20802,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,1,1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
304020,,20721,15000,15130,15140,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,1,1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
304030,,20722,15000,15120,-1,20740,-1,-1,-1,-1,0,False,False,False,False,False,5,1,1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
304040,,20721,15000,15050,-1,20800,-1,-1,-1,-1,0,False,False,False,False,False,5,1,1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
304050,,20720,15010,20812,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,2,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
304060,,20720,15010,20802,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
304070,,20720,15010,20652,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
304080,,20721,15010,20683,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,5,1,3,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
304090,,20720,15080,20810,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
304100,,20720,15080,20811,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
304110,,20720,15020,15341,-1,20691,-1,-1,-1,-1,0,False,False,False,False,False,5,1,1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
304130,,20720,15160,15110,20802,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,1,1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
304140,,20721,15160,15130,15140,-1,-1,-1,-1,-1,0,False,False,False,False,False,3,1,1,1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
304150,,20722,15160,15120,-1,20740,-1,-1,-1,-1,0,False,False,False,False,False,5,1,1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
304160,,20721,15160,15050,-1,20800,-1,-1,-1,-1,0,False,False,False,False,False,5,1,1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
305000,,20775,20802,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
305010,,20775,20652,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
305020,,20775,20750,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
305030,,20775,20683,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
305040,,20775,20723,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
305050,,20775,-1,-1,-1,20651,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
305060,,20775,20650,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
305070,,20775,20751,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
305080,,20775,15030,-1,-1,20855,-1,-1,-1,-1,0,False,False,False,False,False,1,1,-1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
305090,,20775,-1,-1,-1,20801,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,-1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
305100,,20775,20802,15400,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
305110,,20775,20652,15400,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
305120,,20775,20750,15400,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
305130,,20775,20683,15400,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
305140,,20775,20723,15400,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
305150,,20775,-1,15400,-1,20651,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
305160,,20775,20650,15400,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
305180,,20775,-1,15400,-1,20801,-1,-1,-1,-1,0,False,False,False,False,False,1,-1,1,-1,1,-1,0,0,4,4,4,4,4,4,0,0,0
305190,,20775,20825,20750,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,1,1,1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
306000,,15340,-1,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,-1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
306010,,15340,20650,-1,-1,-1,-1,-1,-1,-1,0,False,False,False,False,False,2,1,-1,-1,-1,-1,0,0,4,4,4,4,4,4,0,0,0
