Row ID;Row Name;Iron_Slash_S;Iron_Slash_L;Iron_Slash_LL;Iron_Thrust_S;Iron_Thrust_L;Iron_Thrust_LL;Iron_Blow_S;Iron_Blow_L;Iron_Blow_LL;Fire_Slash_S;Fire_Slash_L;Fire_Slash_LL;Fire_Thrust_S;Fire_Thrust_L;Fire_Thrust_LL;Fire_Blow_S;Fire_Blow_L;Fire_Blow_LL;Wood_Slash_S;Wood_Slash_L;Wood_Slash_LL;Wood_Thrust_S;Wood_Thrust_L;Wood_Thrust_LL;Wood_Blow_S;Wood_Blow_L;Wood_Blow_LL;Body_Slash_S;Body_Slash_L;Body_Slash_LL;Body_Thrust_S;Body_Thrust_L;Body_Thrust_LL;Body_Blow_S;Body_Blow_L;Body_Blow_LL;Eclipse_Slash_S;Eclipse_Slash_L;Eclipse_Slash_LL;Eclipse_Thrust_S;Eclipse_Thrust_L;Eclipse_Thrust_LL;Eclipse_Blow_S;Eclipse_Blow_L;Eclipse_Blow_LL;Energy_Slash_S;Energy_Slash_L;Energy_Slash_LL;Energy_Thrust_S;Energy_Thrust_L;Energy_Thrust_LL;Energy_Blow_S;Energy_Blow_L;Energy_Blow_LL;None_Slash_S;None_Slash_L;None_Slash_LL;None_Thrust_S;None_Thrust_L;None_Thrust_LL;None_Blow_S;None_Blow_L;None_Blow_LL;Dmy1_Slash_S;Dmy1_Slash_L;Dmy1_Slash_LL;Dmy1_Thrust_S;Dmy1_Thrust_L;Dmy1_Thrust_LL;Dmy1_Blow_S;Dmy1_Blow_L;Dmy1_Blow_LL;Dmy2_Slash_S;Dmy2_Slash_L;Dmy2_Slash_LL;Dmy2_Thrust_S;Dmy2_Thrust_L;Dmy2_Thrust_LL;Dmy2_Blow_S;Dmy2_Blow_L;Dmy2_Blow_LL;Dmy3_Slash_S;Dmy3_Slash_L;Dmy3_Slash_LL;Dmy3_Thrust_S;Dmy3_Thrust_L;Dmy3_Thrust_LL;Dmy3_Blow_S;Dmy3_Blow_L;Dmy3_Blow_LL;Maggot_Slash_S;Maggot_Slash_L;Maggot_Slash_LL;Maggot_Thrust_S;Maggot_Thrust_L;Maggot_Thrust_LL;Maggot_Blow_S;Maggot_Blow_L;Maggot_Blow_LL;Wax_Slash_S;Wax_Slash_L;Wax_Slash_LL;Wax_Thrust_S;Wax_Thrust_L;Wax_Thrust_LL;Wax_Blow_S;Wax_Blow_L;Wax_Blow_LL;FireFlame_Slash_S;FireFlame_Slash_L;FireFlame_Slash_LL;FireFlame_Thrust_S;FireFlame_Thrust_L;FireFlame_Thrust_LL;FireFlame_Blow_S;FireFlame_Blow_L;FireFlame_Blow_LL;EclipseGas_Slash_S;EclipseGas_Slash_L;EclipseGas_Slash_LL;EclipseGas_Thrust_S;EclipseGas_Thrust_L;EclipseGas_Thrust_LL;EclipseGas_Blow_S;EclipseGas_Blow_L;EclipseGas_Blow_LL;EnergyStrong_Slash_S;EnergyStrong_Slash_L;EnergyStrong_Slash_LL;EnergyStrong_Thrust_S;EnergyStrong_Thrust_L;EnergyStrong_Thrust_LL;EnergyStrong_Blow_S;EnergyStrong_Blow_L;EnergyStrong_Blow_LL
88;;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;85;1085;1085;
89;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
90;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
91;;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;91;1091;1091;
92;;68;1068;1068;10068;11068;11068;20068;21068;21068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;3010068;3011068;3011068;3000068;3001068;3001068;3010068;3011068;3011068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;
93;;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;93;1093;1093;
94;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
95;;68;1068;1068;10068;11068;11068;20068;21068;21068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;3010068;3011068;3011068;3000068;3001068;3001068;3010068;3011068;3011068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;68;1068;1068;
96;;59;1059;1059;10059;11059;11059;20059;21059;21059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;3010059;3011059;3011059;3010059;3011059;3011059;3010059;3011059;3011059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;
97;;59;1059;1059;10059;11059;11059;20059;21059;21059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;3010059;3011059;3011059;3010059;3011059;3011059;3010059;3011059;3011059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;59;1059;1059;
98;;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;98;1098;1098;
